Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
38,Jiri Lehecka[CZE],6,4-2,66.7%,63.0%,62.2%,32,7.5%,14,3.3%,9.5%,65.1%,71.7%,46.6%,51.5%,84.1%,6.7,2.5,Jiri Lehecka[CZE],6,39.2%,40.8%,6.6%,1.8%,34.5%,46.9%,28.8%,5.8,2.3,15.5,24.8,Jiri Lehecka[CZE],6,65.5%,19,29,0.44,2.1,4.8,1.36,3.2,76.7%,33,43,0.68,3.1,7.2,0.71,1.7,Jiri Lehecka[CZE],6,1.06,804,51.7%,0,0-0,-,0.0%,14,10-4,71.4%,129,72-57,55.8%,1:33,40.0,41.8
39,Alexandre Muller[FRA],7,2-5,28.6%,57.6%,57.1%,20,3.8%,10,1.9%,5.8%,67.3%,62.7%,47.1%,50.0%,68.4%,6.9,2.9,Alexandre Muller[FRA],7,35.8%,36.0%,8.8%,4.6%,20.6%,55.6%,16.4%,6.2,2.2,18.0,55.4,Alexandre Muller[FRA],7,36.4%,12,33,0.45,2.1,4.7,0.75,1.7,55.6%,30,54,0.71,3.4,7.7,1.50,3.4,Alexandre Muller[FRA],7,0.85,981,47.5%,2,1-1,50.0%,12.5%,16,5-11,31.3%,149,64-85,43.0%,1:38,43.0,42.1
40,Nuno Borges[POR],7,6-1,85.7%,67.1%,66.7%,35,5.6%,14,2.2%,6.9%,67.6%,70.8%,59.3%,63.7%,83.3%,6.2,2.0,Nuno Borges[POR],7,37.6%,38.9%,8.3%,3.2%,30.4%,49.2%,22.5%,6.8,2.5,51.0,61.7,Nuno Borges[POR],7,35.4%,23,65,0.64,3.3,9.3,1.15,3.3,57.5%,23,40,0.39,2.0,5.7,0.85,2.4,Nuno Borges[POR],7,1.14,1318,51.7%,6,4-2,66.7%,30.0%,20,13-7,65.0%,204,108-96,52.9%,2:10,45.7,41.6
41,Jordan Thompson[AUS],4,1-3,25.0%,60.7%,59.0%,25,7.7%,8,2.5%,6.6%,62.6%,68.6%,47.5%,50.9%,73.6%,6.2,2.4,Jordan Thompson[AUS],4,30.7%,31.7%,7.8%,2.3%,22.7%,42.7%,18.5%,5.7,1.8,21.0,43.5,Jordan Thompson[AUS],4,38.5%,10,26,0.48,2.4,6.5,0.91,2.5,50.0%,14,28,0.53,2.5,7.0,1.27,3.5,Jordan Thompson[AUS],4,0.78,635,46.1%,0,0-0,-,0.0%,11,4-7,36.4%,107,49-58,45.8%,2:05,45.3,47.1
42,Alejandro Tabilo[CHI],5,1-4,20.0%,61.1%,61.1%,30,7.2%,19,4.5%,12.2%,62.8%,69.2%,47.4%,54.0%,77.0%,6.9,2.7,Alejandro Tabilo[CHI],5,30.9%,33.1%,12.6%,3.0%,21.8%,45.5%,13.3%,6.2,1.9,6.0,43.0,Alejandro Tabilo[CHI],5,25.8%,8,31,0.52,2.6,6.2,0.67,1.6,61.1%,22,36,0.59,3.0,7.2,1.17,2.8,Alejandro Tabilo[CHI],5,0.79,791,46.9%,3,1-2,33.3%,25.0%,12,4-8,33.3%,121,55-66,45.5%,1:52,46.7,42.5
43,Gael Monfils[FRA],7,4-3,57.1%,66.5%,65.0%,80,12.2%,28,4.3%,11.0%,61.1%,76.3%,51.0%,57.3%,81.5%,6.1,2.0,Gael Monfils[FRA],7,32.9%,33.5%,6.7%,2.6%,26.9%,43.8%,18.3%,6.0,2.0,30.0,42.1,Gael Monfils[FRA],7,41.3%,19,46,0.44,2.3,6.6,0.95,2.7,53.5%,23,43,0.40,2.2,6.1,1.00,2.9,Gael Monfils[FRA],7,0.98,1282,50.1%,6,3-3,50.0%,30.0%,20,10-10,50.0%,212,107-105,50.5%,2:18,48.3,45.2
44,Lorenzo Sonego[ITA],6,4-2,66.7%,68.4%,67.5%,35,6.4%,9,1.6%,4.7%,65.2%,74.9%,56.3%,59.0%,90.1%,6.8,2.1,Lorenzo Sonego[ITA],6,30.3%,30.6%,7.4%,2.8%,22.7%,44.8%,13.9%,6.4,1.9,48.5,49.0,Lorenzo Sonego[ITA],6,34.4%,11,32,0.41,2.0,5.3,0.69,1.8,78.9%,30,38,0.47,2.4,6.3,0.50,1.3,Lorenzo Sonego[ITA],6,0.96,1053,50.2%,7,4-3,57.1%,43.8%,16,9-7,56.3%,160,84-76,52.5%,2:15,50.7,46.2
45,Marcos Giron[USA],6,3-3,50.0%,62.6%,61.0%,33,6.7%,8,1.6%,3.9%,58.7%,69.9%,52.2%,54.4%,77.0%,6.6,2.5,Marcos Giron[USA],6,35.6%,36.4%,6.7%,2.6%,28.5%,47.1%,16.0%,6.5,2.3,37.5,41.0,Marcos Giron[USA],6,30.8%,12,39,0.52,2.4,6.5,0.75,2.0,68.5%,37,54,0.73,3.4,9.0,1.06,2.8,Marcos Giron[USA],6,0.95,983,49.1%,3,2-1,66.7%,18.8%,16,7-9,43.8%,149,69-80,46.3%,1:58,44.1,43.0
46,Luciano Darderi[ITA],7,3-4,42.9%,64.5%,63.3%,44,8.9%,16,3.2%,8.4%,61.3%,67.9%,59.2%,64.6%,80.0%,6.6,2.3,Luciano Darderi[ITA],7,33.0%,34.4%,7.4%,1.7%,29.1%,41.2%,10.7%,6.3,2.1,87.0,74.4,Luciano Darderi[ITA],7,22.9%,8,35,0.47,2.5,5.0,0.57,1.1,63.4%,26,41,0.55,2.9,5.9,1.07,2.1,Luciano Darderi[ITA],7,0.93,969,49.0%,3,3-0,100.0%,21.4%,14,6-8,42.9%,150,68-82,45.3%,1:36,47.9,41.5
47,Miomir Kecmanovic[SRB],7,4-3,57.1%,65.6%,65.8%,30,5.0%,17,2.8%,8.4%,66.3%,74.1%,49.0%,53.5%,81.4%,6.2,2.1,Miomir Kecmanovic[SRB],7,36.9%,39.7%,13.4%,4.3%,26.3%,53.8%,22.8%,6.4,2.4,45.0,97.0,Miomir Kecmanovic[SRB],7,39.0%,23,59,0.58,3.0,8.4,1.15,3.3,51.4%,19,37,0.38,1.9,5.3,0.90,2.6,Miomir Kecmanovic[SRB],7,1.07,1246,50.7%,4,3-1,75.0%,20.0%,20,12-8,60.0%,198,102-96,51.5%,1:59,41.6,40.0
48,David Goffin[BEL],7,2-5,28.6%,61.5%,60.3%,32,6.6%,11,2.3%,5.0%,54.5%,72.1%,48.9%,51.4%,71.6%,6.6,2.5,David Goffin[BEL],7,36.5%,37.0%,7.9%,3.8%,26.5%,49.1%,18.8%,6.7,2.4,79.0,68.1,David Goffin[BEL],7,29.4%,15,51,0.64,3.0,7.3,0.88,2.1,57.1%,28,49,0.66,2.9,7.0,1.24,3.0,David Goffin[BEL],7,0.95,1018,48.4%,2,1-1,50.0%,11.8%,17,6-11,35.3%,154,68-86,44.2%,1:45,43.1,43.2
49,Pedro Martinez[ESP],7,4-3,57.1%,60.6%,62.1%,10,1.6%,21,3.3%,11.3%,70.7%,63.7%,53.2%,60.0%,76.1%,6.9,2.7,Pedro Martinez[ESP],7,40.5%,41.9%,6.6%,2.4%,33.7%,53.1%,27.4%,6.7,2.7,52.0,66.9,Pedro Martinez[ESP],7,41.9%,26,62,0.65,3.3,8.9,1.37,3.7,63.9%,39,61,0.66,3.2,8.7,1.16,3.1,Pedro Martinez[ESP],7,1.03,1269,50.6%,3,2-1,66.7%,15.8%,19,11-8,57.9%,187,96-91,51.3%,2:29,54.9,49.3
50,Zizou Bergs[BEL],7,6-1,85.7%,68.2%,66.6%,54,11.6%,16,3.4%,8.6%,59.8%,76.3%,56.1%,61.4%,85.9%,6.0,1.9,Zizou Bergs[BEL],7,39.7%,38.8%,4.6%,4.4%,31.3%,53.3%,27.3%,6.2,2.5,169.0,244.6,Zizou Bergs[BEL],7,48.8%,21,43,0.56,2.9,6.1,1.40,3.0,57.7%,15,26,0.33,1.7,3.7,0.73,1.6,Zizou Bergs[BEL],7,1.25,944,53.7%,2,1-1,50.0%,13.3%,15,12-3,80.0%,155,88-67,56.8%,1:38,45.7,43.5
51,Tomas Martin Etcheverry[ARG],7,3-4,42.9%,65.1%,63.8%,28,6.5%,7,1.6%,4.0%,58.8%,74.3%,52.0%,54.1%,80.9%,6.3,2.2,Tomas Martin Etcheverry[ARG],7,35.1%,35.1%,7.3%,3.9%,26.2%,47.8%,15.9%,6.3,2.2,79.0,79.7,Tomas Martin Etcheverry[ARG],7,30.6%,11,36,0.52,2.6,5.1,0.79,1.6,69.8%,30,43,0.63,3.1,6.1,0.93,1.9,Tomas Martin Etcheverry[ARG],7,1.01,866,50.0%,3,2-1,66.7%,21.4%,14,6-8,42.9%,137,66-71,48.2%,1:39,49.6,48.2
52,Quentin Halys[FRA],4,1-3,25.0%,65.6%,63.0%,63,16.3%,21,5.4%,13.3%,59.2%,76.9%,49.4%,56.9%,87.3%,7.0,2.4,Quentin Halys[FRA],4,26.4%,26.5%,10.2%,3.6%,20.3%,36.5%,7.3%,6.1,1.6,37.5,53.8,Quentin Halys[FRA],4,28.6%,4,14,0.25,1.3,3.5,0.36,1.0,75.9%,22,29,0.53,2.6,7.3,0.64,1.8,Quentin Halys[FRA],4,0.77,720,47.5%,5,2-3,40.0%,45.5%,11,4-7,36.4%,110,52-58,47.3%,2:04,45.2,41.4
53,Nicolas Jarry[CHI],5,2-3,40.0%,67.7%,67.0%,49,10.3%,19,4.0%,9.9%,59.7%,76.5%,54.7%,60.7%,85.9%,6.7,2.2,Nicolas Jarry[CHI],5,32.9%,31.8%,4.5%,3.7%,26.1%,44.6%,13.7%,6.6,2.2,69.0,130.0,Nicolas Jarry[CHI],5,32.3%,10,31,0.42,2.2,6.2,0.71,2.0,75.0%,30,40,0.56,2.9,8.0,0.71,2.0,Nicolas Jarry[CHI],5,1.02,961,50.2%,3,1-2,33.3%,21.4%,14,7-7,50.0%,144,71-73,49.3%,2:28,52.8,46.1
54,Gabriel Diallo[CAN],5,3-2,60.0%,65.7%,64.6%,34,7.4%,11,2.4%,7.4%,67.7%,71.0%,54.7%,59.1%,82.1%,6.8,2.3,Gabriel Diallo[CAN],5,35.4%,33.8%,3.6%,4.3%,29.5%,46.8%,14.9%,7.0,2.5,57.0,62.6,Gabriel Diallo[CAN],5,23.8%,10,42,0.63,3.2,8.4,0.77,2.0,72.7%,32,44,0.66,3.4,8.8,0.92,2.4,Gabriel Diallo[CAN],5,1.03,924,50.4%,5,3-2,60.0%,38.5%,13,7-6,53.8%,134,65-69,48.5%,2:20,53.7,45.3
55,Zhizhen Zhang[CHN],5,1-4,20.0%,67.0%,65.9%,34,9.8%,12,3.4%,9.3%,62.9%,72.6%,57.4%,63.2%,84.9%,6.6,2.2,Zhizhen Zhang[CHN],5,28.2%,29.7%,15.8%,4.5%,15.4%,47.5%,5.2%,6.1,1.7,58.0,51.2,Zhizhen Zhang[CHN],5,33.3%,3,9,0.16,0.8,1.8,0.27,0.6,70.4%,19,27,0.51,2.5,5.4,0.73,1.6,Zhizhen Zhang[CHN],5,0.85,703,47.4%,3,1-2,33.3%,27.3%,11,2-9,18.2%,111,48-63,43.2%,1:30,41.0,38.5
56,Roberto Bautista Agut[ESP],7,2-5,28.6%,56.9%,57.7%,15,2.5%,19,3.2%,8.6%,62.5%,63.1%,46.6%,51.0%,69.1%,7.3,3.1,Roberto Bautista Agut[ESP],7,35.0%,36.5%,8.6%,2.6%,27.9%,45.7%,17.3%,6.2,2.2,58.0,55.4,Roberto Bautista Agut[ESP],7,53.8%,14,26,0.32,1.5,3.7,0.82,2.0,67.1%,51,76,0.94,4.5,10.9,1.47,3.6,Roberto Bautista Agut[ESP],7,0.81,1090,46.9%,2,1-1,50.0%,11.8%,17,5-12,29.4%,162,70-92,43.2%,2:04,50.9,47.7
57,Jacob Fearnley[GBR],3,1-2,33.3%,57.4%,57.5%,17,7.6%,13,5.8%,15.1%,61.4%,64.2%,46.5%,54.8%,70.6%,6.6,2.8,Jacob Fearnley[GBR],3,38.9%,41.2%,8.7%,2.2%,30.4%,51.6%,27.8%,6.4,2.5,16.0,24.3,Jacob Fearnley[GBR],3,35.7%,10,28,0.78,4.0,9.3,1.43,3.3,61.5%,16,26,0.76,3.7,8.7,1.43,3.3,Jacob Fearnley[GBR],3,0.91,452,48.0%,1,0-1,0.0%,14.3%,7,2-5,28.6%,70,34-36,48.6%,1:57,50.3,46.7
58,Benjamin Bonzi[FRA],5,1-4,20.0%,65.2%,64.0%,28,6.3%,8,1.8%,4.9%,63.3%,71.8%,53.7%,56.5%,80.9%,6.5,2.3,Benjamin Bonzi[FRA],5,33.1%,34.4%,10.6%,3.5%,21.6%,54.0%,11.8%,6.7,2.2,29.0,52.4,Benjamin Bonzi[FRA],5,30.8%,8,26,0.38,2.0,5.2,0.62,1.6,66.7%,26,39,0.57,3.0,7.8,1.00,2.6,Benjamin Bonzi[FRA],5,0.95,895,48.9%,4,1-3,25.0%,30.8%,13,4-9,30.8%,136,63-73,46.3%,2:08,49.1,42.8
59,Roberto Carballes Baena[ESP],9,2-7,22.2%,55.5%,56.1%,30,4.1%,32,4.4%,11.5%,61.8%,64.3%,41.2%,46.6%,63.1%,6.6,2.9,Roberto Carballes Baena[ESP],9,39.9%,41.8%,6.5%,1.3%,31.9%,53.1%,24.8%,7.0,2.8,81.0,170.0,Roberto Carballes Baena[ESP],9,32.9%,27,82,0.75,3.7,9.1,1.23,3.0,51.2%,43,84,0.76,3.8,9.3,1.86,4.6,Roberto Carballes Baena[ESP],9,0.90,1495,47.5%,5,1-4,20.0%,22.7%,22,6-16,27.3%,220,97-123,44.1%,2:16,55.7,49.2
60,Camilo Ugo Carabelli[ARG],5,3-2,60.0%,63.1%,64.1%,12,3.1%,13,3.3%,9.4%,64.6%,71.3%,48.2%,53.2%,79.7%,6.7,2.5,Camilo Ugo Carabelli[ARG],5,37.4%,36.7%,5.1%,4.1%,31.3%,49.3%,21.7%,6.5,2.4,37.0,68.2,Camilo Ugo Carabelli[ARG],5,54.2%,13,24,0.40,2.0,4.8,1.08,2.6,61.3%,19,31,0.53,2.6,6.2,1.00,2.4,Camilo Ugo Carabelli[ARG],5,1.01,783,50.3%,2,1-1,50.0%,16.7%,12,6-6,50.0%,119,60-59,50.4%,2:05,52.2,48.0
61,Fabian Marozsan[HUN],6,4-2,66.7%,67.7%,66.7%,43,8.3%,14,2.7%,7.0%,61.3%,76.7%,53.5%,57.5%,86.3%,6.5,2.1,Fabian Marozsan[HUN],6,35.7%,37.1%,10.0%,3.7%,25.7%,54.3%,18.2%,7.0,2.5,57.5,129.3,Fabian Marozsan[HUN],6,26.4%,14,53,0.69,3.3,8.8,0.88,2.3,59.3%,16,27,0.34,1.7,4.5,0.69,1.8,Fabian Marozsan[HUN],6,1.10,1055,51.4%,5,3-2,60.0%,31.3%,16,10-6,62.5%,157,83-74,52.9%,1:59,44.8,40.7
62,Kei Nishikori[JPN],4,2-2,50.0%,63.4%,62.3%,14,5.4%,4,1.6%,4.7%,66.5%,71.9%,46.5%,48.8%,76.7%,6.0,2.2,Kei Nishikori[JPN],4,37.8%,38.7%,7.7%,3.5%,29.5%,52.7%,28.6%,6.2,2.3,89.5,86.3,Kei Nishikori[JPN],4,46.2%,12,26,0.62,2.9,6.5,1.33,3.0,50.0%,10,20,0.47,2.2,5.0,1.11,2.5,Kei Nishikori[JPN],4,1.03,516,50.6%,1,0-1,0.0%,11.1%,9,5-4,55.6%,85,45-40,52.9%,1:27,38.4,40.2
63,Francisco Comesana[ARG],6,3-3,50.0%,66.8%,66.2%,39,8.6%,16,3.5%,9.6%,63.1%,74.7%,53.3%,58.9%,82.4%,6.1,2.0,Francisco Comesana[ARG],6,35.2%,34.0%,5.0%,4.4%,28.4%,48.0%,9.6%,7.1,2.5,147.5,145.5,Francisco Comesana[ARG],6,15.9%,7,44,0.60,3.1,7.3,0.50,1.2,66.7%,26,39,0.53,2.8,6.5,0.93,2.2,Francisco Comesana[ARG],6,1.06,972,49.9%,4,3-1,75.0%,28.6%,14,6-8,42.9%,147,68-79,46.3%,2:03,52.8,45.6
64,Laslo Djere[SRB],4,3-1,75.0%,67.0%,67.2%,19,7.1%,10,3.7%,10.2%,63.3%,75.1%,53.1%,59.1%,86.4%,6.1,2.0,Laslo Djere[SRB],4,40.3%,39.5%,3.0%,3.3%,32.1%,54.5%,28.9%,6.7,2.7,68.0,105.3,Laslo Djere[SRB],4,52.0%,13,25,0.56,2.5,6.3,1.30,3.3,53.8%,7,13,0.30,1.3,3.3,0.60,1.5,Laslo Djere[SRB],4,1.22,567,52.9%,1,0-1,0.0%,10.0%,10,7-3,70.0%,89,51-38,57.3%,1:49,43.4,45.9
65,Joao Fonseca[BRA],3,1-2,33.3%,61.4%,60.6%,12,5.6%,5,2.3%,7.5%,68.8%,68.9%,44.8%,48.4%,79.4%,6.3,2.4,Joao Fonseca[BRA],3,34.5%,34.0%,3.5%,2.7%,26.7%,46.2%,19.4%,6.3,2.2,44.0,38.3,Joao Fonseca[BRA],3,36.8%,7,19,0.53,2.7,6.3,1.00,2.3,58.8%,10,17,0.50,2.4,5.7,1.00,2.3,Joao Fonseca[BRA],3,0.89,441,47.6%,1,0-1,0.0%,14.3%,7,3-4,42.9%,70,34-36,48.6%,1:49,46.9,44.6
66,Jaume Munar[ESP],6,4-2,66.7%,64.0%,64.6%,28,6.1%,20,4.4%,11.2%,61.1%,72.5%,50.6%,57.0%,81.6%,6.0,2.2,Jaume Munar[ESP],6,39.0%,39.0%,4.6%,3.0%,31.0%,51.3%,27.8%,6.0,2.3,64.5,65.0,Jaume Munar[ESP],6,47.8%,22,46,0.58,2.9,7.7,1.38,3.7,64.1%,25,39,0.51,2.4,6.5,0.88,2.3,Jaume Munar[ESP],6,1.08,932,51.3%,1,0-1,0.0%,6.3%,16,9-7,56.3%,155,84-71,54.2%,2:06,47.1,48.5
67,Juncheng Shang[CHN],1,1-0,100.0%,83.1%,83.3%,4,6.8%,1,1.7%,3.8%,55.9%,87.9%,76.9%,80.0%,100.0%,5.4,0.9,Juncheng Shang[CHN],1,34.2%,43.1%,22.4%,1.3%,21.2%,62.5%,9.1%,6.9,2.4,170.0,170.0,Juncheng Shang[CHN],1,14.3%,1,7,0.64,3.5,7.0,0.50,1.0,-,0,0,0.00,0.0,0.0,0.00,0.0,Juncheng Shang[CHN],1,2.02,135,55.6%,1,1-0,100.0%,50.0%,2,2-0,100.0%,22,12-10,54.5%,1:29,44.5,39.6
68,Mattia Bellucci[ITA],4,3-1,75.0%,67.1%,66.1%,32,11.6%,12,4.3%,10.7%,59.6%,79.4%,49.1%,55.0%,90.7%,6.4,2.1,Mattia Bellucci[ITA],4,39.4%,39.1%,5.1%,3.6%,27.6%,57.9%,26.8%,6.8,2.7,105.5,274.5,Mattia Bellucci[ITA],4,36.7%,11,30,0.73,3.3,7.5,1.22,2.8,84.0%,21,25,0.58,2.8,6.3,0.44,1.0,Mattia Bellucci[ITA],4,1.20,554,53.2%,1,0-1,0.0%,11.1%,9,7-2,77.8%,84,50-34,59.5%,1:51,49.3,48.1
69,Damir Dzumhur[BIH],6,3-3,50.0%,58.8%,60.0%,6,1.4%,13,3.0%,9.5%,68.6%,60.0%,56.2%,62.1%,75.4%,7.2,3.0,Damir Dzumhur[BIH],6,42.6%,42.1%,3.1%,3.1%,39.5%,49.6%,32.3%,7.2,3.1,54.5,87.8,Damir Dzumhur[BIH],6,35.1%,20,57,0.92,4.1,9.5,1.43,3.3,63.4%,26,41,0.67,2.9,6.8,1.07,2.5,Damir Dzumhur[BIH],6,1.04,885,50.6%,1,0-1,0.0%,7.1%,14,7-7,50.0%,123,66-57,53.7%,1:52,47.9,45.5
70,Learner Tien[USA],6,3-3,50.0%,59.5%,61.1%,15,3.6%,21,5.0%,12.7%,60.9%,67.3%,47.3%,54.2%,69.8%,6.7,2.7,Learner Tien[USA],6,40.5%,43.2%,9.2%,2.2%,34.1%,55.2%,28.1%,6.5,2.6,59.0,58.7,Learner Tien[USA],6,41.9%,18,43,0.67,3.3,7.2,1.38,3.0,61.2%,30,49,0.78,3.8,8.2,1.46,3.2,Learner Tien[USA],6,1.00,837,50.1%,2,2-0,100.0%,15.4%,13,7-6,53.8%,127,62-65,48.8%,1:41,46.5,43.4
71,Daniel Altmaier[GER],8,5-3,62.5%,61.0%,58.4%,65,9.2%,15,2.1%,5.3%,59.9%,72.9%,43.2%,45.6%,78.1%,6.8,2.6,Daniel Altmaier[GER],8,37.7%,37.2%,3.5%,2.9%,28.7%,50.8%,25.2%,6.1,2.3,79.0,91.8,Daniel Altmaier[GER],8,54.2%,26,48,0.47,2.3,6.0,1.24,3.3,67.1%,47,70,0.67,3.3,8.8,1.10,2.9,Daniel Altmaier[GER],8,0.97,1339,50.0%,4,2-2,50.0%,19.0%,21,12-9,57.1%,208,108-100,51.9%,2:08,48.7,45.8
72,Hamad Medjedovic[SRB],3,3-0,100.0%,74.8%,74.0%,19,8.0%,4,1.7%,5.3%,68.5%,80.4%,62.7%,66.2%,95.0%,6.0,1.5,Hamad Medjedovic[SRB],3,33.0%,32.6%,9.5%,5.1%,26.1%,48.2%,10.3%,7.0,2.3,34.0,55.7,Hamad Medjedovic[SRB],3,23.5%,4,17,0.44,2.4,5.7,0.57,1.3,77.8%,7,9,0.23,1.3,3.0,0.29,0.7,Hamad Medjedovic[SRB],3,1.31,511,52.4%,3,3-0,100.0%,42.9%,7,6-1,85.7%,79,42-37,53.2%,1:59,51.0,41.9
73,Bu Yunchaokete[CHN],8,2-6,25.0%,61.4%,58.2%,59,9.5%,8,1.3%,3.3%,60.9%,70.6%,47.1%,48.7%,75.0%,6.7,2.6,Bu Yunchaokete[CHN],8,38.9%,39.8%,7.0%,3.2%,33.2%,49.1%,26.3%,6.6,2.6,47.0,49.1,Bu Yunchaokete[CHN],8,45.5%,25,55,0.58,2.9,6.9,1.32,3.1,62.3%,38,61,0.66,3.2,7.6,1.21,2.9,Bu Yunchaokete[CHN],8,1.01,1244,50.1%,5,1-4,20.0%,26.3%,19,7-12,36.8%,187,94-93,50.3%,2:00,50.5,46.3
74,Yoshihito Nishioka[JPN],4,3-1,75.0%,71.2%,70.8%,13,4.9%,4,1.5%,3.6%,58.8%,77.7%,61.8%,64.2%,93.2%,6.1,1.8,Yoshihito Nishioka[JPN],4,32.3%,35.8%,14.8%,2.7%,27.1%,41.8%,16.3%,6.0,1.9,63.0,61.3,Yoshihito Nishioka[JPN],4,43.8%,7,16,0.37,1.8,4.0,0.78,1.8,81.3%,13,16,0.36,1.8,4.0,0.33,0.8,Yoshihito Nishioka[JPN],4,1.12,524,52.1%,1,1-0,100.0%,11.1%,9,7-2,77.8%,87,48-39,55.2%,1:36,42.7,44.0
75,Arthur Rinderknech[FRA],7,2-5,28.6%,63.7%,61.9%,49,9.9%,16,3.2%,9.0%,64.1%,72.0%,48.9%,53.7%,78.7%,6.6,2.4,Arthur Rinderknech[FRA],7,27.3%,29.0%,9.3%,1.4%,19.1%,42.2%,9.1%,5.6,1.5,69.0,80.0,Arthur Rinderknech[FRA],7,41.2%,7,17,0.22,1.1,2.4,0.44,1.0,68.0%,34,50,0.67,3.1,7.1,1.00,2.3,Arthur Rinderknech[FRA],7,0.75,928,46.8%,3,2-1,66.7%,18.8%,16,5-11,31.3%,152,66-86,43.4%,1:37,42.6,44.0
76,Alexander Bublik[KAZ],7,2-5,28.6%,63.0%,62.4%,77,14.2%,41,7.6%,18.8%,59.9%,72.6%,48.6%,59.9%,75.3%,6.4,2.4,Alexander Bublik[KAZ],7,30.8%,29.6%,9.1%,5.5%,23.2%,46.7%,12.9%,6.0,1.8,47.0,45.6,Alexander Bublik[KAZ],7,42.3%,11,26,0.31,1.5,3.7,0.65,1.6,65.6%,40,61,0.72,3.6,8.7,1.24,3.0,Alexander Bublik[KAZ],7,0.83,1049,47.5%,3,2-1,66.7%,17.6%,17,6-11,35.3%,170,75-95,44.1%,1:35,39.1,38.0
77,Roman Safiullin[RUS],5,0-5,0.0%,62.4%,60.9%,38,9.9%,15,3.9%,10.7%,63.4%,69.5%,50.0%,56.0%,71.2%,6.5,2.4,Roman Safiullin[RUS],5,34.4%,35.0%,11.4%,5.2%,25.0%,49.7%,17.7%,6.8,2.3,54.0,85.6,Roman Safiullin[RUS],5,33.3%,11,33,0.53,2.8,6.6,0.92,2.2,55.3%,21,38,0.64,3.2,7.6,1.42,3.4,Roman Safiullin[RUS],5,0.92,804,47.8%,4,0-4,0.0%,33.3%,12,2-10,16.7%,121,53-68,43.8%,1:54,47.4,42.5
78,Hugo Gaston[FRA],4,1-3,25.0%,50.8%,52.7%,7,2.3%,17,5.7%,12.1%,53.2%,59.7%,40.7%,46.3%,48.8%,7.0,3.4,Hugo Gaston[FRA],4,39.8%,40.8%,6.3%,2.6%,34.4%,47.0%,30.0%,6.7,2.7,79.0,78.0,Hugo Gaston[FRA],4,33.3%,12,36,0.90,4.0,9.0,1.33,3.0,53.2%,25,47,1.09,5.2,11.8,2.44,5.5,Hugo Gaston[FRA],4,0.81,568,45.6%,1,0-1,0.0%,11.1%,9,2-7,22.2%,83,33-50,39.8%,1:40,44.3,42.1
79,Aleksandar Vukic[AUS],7,1-6,14.3%,63.1%,59.7%,81,12.0%,16,2.4%,6.2%,62.0%,73.8%,45.5%,48.5%,82.2%,6.7,2.5,Aleksandar Vukic[AUS],7,31.7%,34.1%,10.3%,1.8%,27.3%,40.2%,14.9%,6.1,2.0,52.0,92.7,Aleksandar Vukic[AUS],7,37.5%,15,40,0.40,2.0,5.7,0.75,2.1,71.0%,44,62,0.61,3.1,8.9,0.90,2.6,Aleksandar Vukic[AUS],7,0.86,1298,48.1%,3,0-3,0.0%,15.0%,20,7-13,35.0%,202,98-104,48.5%,2:08,44.9,41.5
80,Aleksandar Kovacevic[USA],3,2-1,66.7%,66.4%,67.5%,15,6.7%,11,4.9%,10.7%,53.8%,80.8%,49.5%,55.4%,89.2%,6.0,2.0,Aleksandar Kovacevic[USA],3,32.7%,36.4%,12.1%,1.0%,19.1%,49.4%,20.0%,5.7,1.9,56.0,64.3,Aleksandar Kovacevic[USA],3,43.8%,7,16,0.46,2.0,5.3,0.88,2.3,71.4%,10,14,0.38,1.8,4.7,0.50,1.3,Aleksandar Kovacevic[USA],3,0.97,422,50.5%,0,0-0,-,0.0%,8,5-3,62.5%,72,40-32,55.6%,1:47,40.0,45.5
81,Christopher Oconnell[AUS],6,4-2,66.7%,69.4%,66.8%,48,11.4%,7,1.7%,4.1%,59.5%,76.5%,59.1%,61.6%,90.8%,6.5,2.0,Christopher Oconnell[AUS],6,34.4%,35.9%,7.5%,1.9%,29.8%,42.6%,18.8%,6.7,2.3,53.5,73.2,Christopher Oconnell[AUS],6,31.6%,12,38,0.59,3.2,6.3,1.00,2.0,66.7%,12,18,0.28,1.5,3.0,0.50,1.0,Christopher Oconnell[AUS],6,1.13,849,51.8%,6,3-3,50.0%,50.0%,12,8-4,66.7%,129,71-58,55.0%,1:40,50.2,42.5
