Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
11,Daniil Medvedev[RUS],15,10-5,66.7%,63.2%,62.9%,84,8.2%,46,4.5%,11.2%,60.0%,71.6%,50.5%,56.9%,77.4%,6.3,2.3,Daniil Medvedev[RUS],15,40.5%,39.9%,3.9%,3.5%,34.4%,51.6%,26.8%,6.8,2.8,25.0,27.3,Daniil Medvedev[RUS],15,37.9%,44,116,0.71,3.4,7.7,1.29,2.9,58.0%,51,88,0.54,2.6,5.9,1.09,2.5,Daniil Medvedev[RUS],15,1.10,2148,51.3%,4,3-1,75.0%,11.8%,34,20-14,58.8%,328,171-157,52.1%,1:43,45.6,43.3
12,Tommy Paul[USA],6,1-5,16.7%,58.6%,57.8%,29,6.4%,15,3.3%,8.8%,62.2%,65.8%,46.8%,51.3%,68.5%,6.2,2.6,Tommy Paul[USA],6,35.3%,35.0%,6.2%,3.9%,28.1%,48.2%,21.3%,6.2,2.2,15.0,15.3,Tommy Paul[USA],6,42.1%,16,38,0.51,2.4,6.3,1.00,2.7,43.9%,18,41,0.56,2.6,6.8,1.44,3.8,Tommy Paul[USA],6,0.85,919,46.8%,4,0-4,0.0%,25.0%,16,4-12,25.0%,148,66-82,44.6%,1:58,44.3,46.2
13,Ben Shelton[USA],14,8-6,57.1%,63.8%,63.0%,100,8.2%,43,3.5%,9.4%,62.5%,69.7%,53.8%,59.4%,80.3%,6.5,2.4,Ben Shelton[USA],14,33.8%,33.3%,5.7%,3.5%,26.8%,44.9%,15.8%,6.3,2.1,28.0,27.6,Ben Shelton[USA],14,41.4%,29,70,0.38,1.9,5.0,0.78,2.1,58.0%,51,88,0.47,2.4,6.3,1.00,2.6,Ben Shelton[USA],14,0.93,2375,49.2%,12,9-3,75.0%,32.4%,37,21-16,56.8%,372,180-192,48.4%,2:01,45.7,42.7
14,Arthur Fils[FRA],14,9-5,64.3%,63.6%,63.8%,65,6.2%,40,3.8%,10.0%,61.6%,70.5%,52.6%,58.4%,79.9%,6.4,2.3,Arthur Fils[FRA],14,38.8%,38.2%,5.2%,4.1%,31.5%,50.5%,24.1%,6.6,2.6,16.0,20.8,Arthur Fils[FRA],14,39.0%,39,100,0.62,2.8,7.1,1.08,2.8,59.8%,49,82,0.50,2.3,5.9,0.92,2.4,Arthur Fils[FRA],14,1.07,2118,51.0%,4,2-2,50.0%,11.1%,36,20-16,55.6%,326,170-156,52.1%,1:48,42.1,42.9
15,Grigor Dimitrov[BUL],12,7-5,58.3%,65.4%,65.3%,70,8.8%,35,4.4%,11.6%,61.8%,73.7%,52.1%,59.0%,79.2%,6.1,2.1,Grigor Dimitrov[BUL],12,34.1%,34.7%,7.0%,2.8%,26.9%,47.1%,16.2%,6.3,2.1,25.5,23.8,Grigor Dimitrov[BUL],12,28.4%,21,74,0.57,2.7,6.2,0.78,1.8,58.5%,38,65,0.50,2.4,5.4,1.00,2.3,Grigor Dimitrov[BUL],12,0.99,1608,49.6%,5,3-2,60.0%,18.5%,27,14-13,51.9%,260,124-136,47.7%,1:39,44.0,44.3
16,Frances Tiafoe[USA],12,7-5,58.3%,63.5%,62.0%,78,8.5%,25,2.7%,6.4%,57.1%,73.9%,49.7%,53.1%,78.6%,6.5,2.4,Frances Tiafoe[USA],12,40.1%,42.1%,9.5%,3.4%,32.5%,53.6%,25.5%,6.9,2.8,39.0,37.3,Frances Tiafoe[USA],12,37.1%,36,97,0.69,3.5,8.1,1.29,3.0,63.4%,52,82,0.59,2.9,6.8,1.07,2.5,Frances Tiafoe[USA],12,1.10,1884,51.4%,6,4-2,66.7%,21.4%,28,17-11,60.7%,281,146-135,52.0%,1:49,46.9,41.8
17,Andrey Rublev[RUS],11,7-4,63.6%,65.1%,64.3%,64,7.8%,25,3.0%,8.7%,65.2%,72.4%,51.4%,56.3%,80.6%,6.1,2.1,Andrey Rublev[RUS],11,37.2%,39.4%,10.9%,3.5%,29.3%,50.2%,20.0%,6.6,2.5,32.5,30.9,Andrey Rublev[RUS],11,32.1%,26,81,0.62,3.1,7.4,1.00,2.4,55.9%,33,59,0.44,2.3,5.4,1.00,2.4,Andrey Rublev[RUS],11,1.07,1684,50.8%,4,4-0,100.0%,15.4%,26,15-11,57.7%,264,134-130,50.8%,1:48,45.8,42.4
18,Francisco Cerundolo[ARG],16,10-6,62.5%,63.9%,64.7%,60,4.7%,49,3.8%,10.5%,63.5%,69.6%,53.9%,60.2%,80.4%,6.4,2.3,Francisco Cerundolo[ARG],16,40.3%,39.7%,5.6%,4.7%,31.8%,53.9%,27.5%,6.6,2.7,14.0,17.3,Francisco Cerundolo[ARG],16,40.7%,55,135,0.68,3.3,8.4,1.34,3.4,62.1%,64,103,0.52,2.5,6.4,0.95,2.4,Francisco Cerundolo[ARG],16,1.12,2604,51.8%,8,4-4,50.0%,19.5%,41,25-16,61.0%,399,215-184,53.9%,1:60,46.8,44.2
19,Stefanos Tsitsipas[GRE],16,10-6,62.5%,67.4%,68.3%,72,6.4%,48,4.2%,10.5%,59.6%,76.7%,53.7%,60.0%,84.7%,6.2,2.0,Stefanos Tsitsipas[GRE],16,35.5%,36.4%,6.2%,2.1%,28.5%,49.7%,20.5%,6.5,2.3,27.0,28.4,Stefanos Tsitsipas[GRE],16,35.2%,38,108,0.58,2.8,6.8,1.00,2.4,64.6%,51,79,0.43,2.1,4.9,0.74,1.8,Stefanos Tsitsipas[GRE],16,1.09,2333,51.0%,8,5-3,62.5%,21.1%,38,22-16,57.9%,368,193-175,52.4%,1:45,44.3,43.3
20,Tomas Machac[CZE],10,6-4,60.0%,63.1%,63.7%,62,7.9%,43,5.5%,14.7%,62.4%,73.1%,46.4%,54.4%,79.2%,6.2,2.3,Tomas Machac[CZE],10,36.5%,37.8%,9.4%,3.7%,29.6%,48.4%,22.2%,6.2,2.3,24.0,23.3,Tomas Machac[CZE],10,45.2%,28,62,0.49,2.3,6.2,1.04,2.8,54.4%,31,57,0.46,2.1,5.7,0.96,2.6,Tomas Machac[CZE],10,0.99,1560,49.8%,3,2-1,66.7%,11.1%,27,15-12,55.6%,251,127-124,50.6%,1:54,42.3,43.9
21,Jakub Mensik[CZE],16,10-6,62.5%,66.6%,63.6%,221,16.6%,64,4.8%,12.5%,61.3%,79.0%,46.9%,53.6%,85.4%,6.5,2.2,Jakub Mensik[CZE],16,35.3%,36.1%,7.6%,2.9%,28.5%,48.1%,17.1%,6.5,2.3,21.0,22.5,Jakub Mensik[CZE],16,34.3%,35,102,0.50,2.5,6.4,0.85,2.2,67.4%,62,92,0.45,2.2,5.8,0.73,1.9,Jakub Mensik[CZE],16,1.06,2653,51.0%,13,10-3,76.9%,31.7%,41,25-16,61.0%,410,210-200,51.2%,1:55,44.9,41.7
22,Ugo Humbert[FRA],10,4-6,40.0%,64.9%,63.6%,75,8.6%,25,2.9%,7.1%,59.5%,74.5%,50.9%,54.7%,82.0%,6.3,2.2,Ugo Humbert[FRA],10,35.4%,36.6%,9.3%,3.5%,28.0%,48.4%,17.6%,6.5,2.3,29.5,28.6,Ugo Humbert[FRA],10,33.8%,24,71,0.52,2.4,7.1,0.83,2.4,62.7%,42,67,0.48,2.3,6.7,0.86,2.5,Ugo Humbert[FRA],10,1.01,1756,50.1%,5,2-3,40.0%,17.2%,29,15-14,51.7%,275,138-137,50.2%,2:07,43.9,43.5
23,Sebastian Korda[USA],9,3-6,33.3%,64.3%,63.3%,49,7.5%,18,2.7%,7.4%,62.7%,71.3%,52.5%,56.6%,80.4%,6.4,2.3,Sebastian Korda[USA],9,30.2%,30.0%,7.6%,3.6%,22.9%,42.5%,14.4%,5.9,1.8,28.0,25.9,Sebastian Korda[USA],9,42.9%,15,35,0.34,1.7,3.9,0.71,1.7,61.5%,32,52,0.51,2.5,5.8,0.95,2.2,Sebastian Korda[USA],9,0.85,1271,47.8%,6,1-5,16.7%,28.6%,21,7-14,33.3%,206,97-109,47.1%,1:41,43.2,42.8
24,Karen Khachanov[RUS],9,1-8,11.1%,60.6%,58.9%,53,7.0%,15,2.0%,5.3%,62.9%,67.6%,48.8%,51.5%,73.3%,6.4,2.5,Karen Khachanov[RUS],9,33.2%,33.5%,8.3%,3.7%,24.5%,48.2%,16.4%,6.1,2.0,12.0,16.9,Karen Khachanov[RUS],9,32.8%,20,61,0.50,2.5,6.8,0.83,2.2,60.5%,49,81,0.68,3.4,9.0,1.33,3.6,Karen Khachanov[RUS],9,0.84,1512,47.0%,3,1-2,33.3%,12.5%,24,7-17,29.2%,242,108-134,44.6%,2:06,47.2,44.9
25,Alexei Popyrin[AUS],8,3-5,37.5%,61.9%,62.5%,40,6.7%,30,5.0%,13.0%,61.7%,70.9%,47.4%,54.5%,77.7%,6.4,2.4,Alexei Popyrin[AUS],8,34.8%,35.6%,6.5%,2.2%,29.6%,43.0%,11.1%,6.9,2.4,22.0,26.4,Alexei Popyrin[AUS],8,18.3%,11,60,0.61,3.0,7.5,0.55,1.4,62.5%,35,56,0.60,2.8,7.0,1.05,2.6,Alexei Popyrin[AUS],8,0.91,1280,47.5%,2,1-1,50.0%,10.0%,20,7-13,35.0%,193,84-109,43.5%,1:57,46.6,43.7
26,Alejandro Davidovich Fokina[ESP],22,14-8,63.6%,61.6%,61.4%,61,3.2%,32,1.7%,5.0%,65.9%,66.7%,51.7%,54.4%,76.4%,6.8,2.6,Alejandro Davidovich Fokina[ESP],22,39.6%,40.9%,8.8%,3.8%,29.6%,54.8%,28.4%,6.6,2.6,24.0,25.0,Alejandro Davidovich Fokina[ESP],22,43.0%,77,179,0.66,3.3,8.1,1.40,3.5,67.8%,137,202,0.73,3.7,9.2,1.18,3.0,Alejandro Davidovich Fokina[ESP],22,1.03,3659,50.9%,18,8-10,44.4%,32.7%,55,31-24,56.4%,547,288-259,52.7%,2:05,49.9,45.0
27,Felix Auger Aliassime[CAN],10,7-3,70.0%,67.8%,64.9%,116,14.4%,27,3.4%,10.5%,68.0%,76.2%,49.8%,55.7%,85.4%,6.2,2.0,Felix Auger Aliassime[CAN],10,37.8%,39.2%,8.1%,3.0%,30.0%,51.0%,20.9%,6.5,2.5,14.0,20.7,Felix Auger Aliassime[CAN],10,32.9%,27,82,0.64,3.0,8.2,1.00,2.7,72.1%,49,68,0.52,2.5,6.8,0.70,1.9,Felix Auger Aliassime[CAN],10,1.17,1642,52.5%,3,2-1,66.7%,11.1%,27,16-11,59.3%,259,138-121,53.3%,2:03,45.4,44.8
28,Denis Shapovalov[CAN],13,6-7,46.2%,63.4%,65.8%,88,9.6%,79,8.6%,20.8%,58.7%,72.7%,50.3%,63.5%,80.6%,6.4,2.3,Denis Shapovalov[CAN],13,35.0%,34.9%,4.6%,2.6%,31.3%,41.6%,17.1%,6.4,2.2,15.0,22.4,Denis Shapovalov[CAN],13,42.1%,24,57,0.41,2.0,4.4,0.86,1.8,60.6%,43,71,0.49,2.5,5.5,1.00,2.2,Denis Shapovalov[CAN],13,0.96,1817,49.4%,9,3-6,33.3%,32.1%,28,12-16,42.9%,284,140-144,49.3%,1:39,45.8,42.4
29,Brandon Nakashima[USA],11,3-8,27.3%,64.5%,62.2%,59,7.6%,8,1.0%,3.0%,65.0%,71.8%,50.9%,52.5%,80.2%,6.1,2.2,Brandon Nakashima[USA],11,34.0%,34.3%,7.6%,3.6%,27.6%,44.3%,16.1%,6.1,2.1,20.0,24.5,Brandon Nakashima[USA],11,46.5%,20,43,0.35,1.7,3.9,0.80,1.8,53.7%,29,54,0.43,2.2,4.9,1.00,2.3,Brandon Nakashima[USA],11,0.96,1533,49.4%,4,0-4,0.0%,16.0%,25,8-17,32.0%,250,121-129,48.4%,1:45,46.2,45.2
30,Matteo Berrettini[ITA],14,5-9,35.7%,67.7%,64.6%,132,11.3%,16,1.4%,4.7%,71.1%,74.8%,50.1%,52.6%,85.3%,6.4,2.1,Matteo Berrettini[ITA],14,31.4%,31.2%,8.1%,4.0%,24.7%,44.2%,13.7%,6.1,1.9,12.0,17.8,Matteo Berrettini[ITA],14,39.7%,25,63,0.34,1.8,4.5,0.69,1.8,69.7%,62,89,0.48,2.5,6.4,0.75,1.9,Matteo Berrettini[ITA],14,0.97,2282,50.0%,11,5-6,45.5%,30.6%,36,16-20,44.4%,367,182-185,49.6%,2:03,47.9,45.3
31,Hubert Hurkacz[POL],9,4-5,44.4%,69.5%,64.9%,100,15.4%,8,1.2%,3.6%,65.5%,75.8%,57.6%,59.7%,87.7%,5.7,1.7,Hubert Hurkacz[POL],9,33.8%,33.7%,7.6%,4.1%,24.9%,48.2%,13.3%,6.3,2.1,10.0,17.4,Hubert Hurkacz[POL],9,30.6%,15,49,0.43,2.1,5.4,0.65,1.7,62.2%,23,37,0.32,1.6,4.1,0.61,1.6,Hubert Hurkacz[POL],9,1.11,1361,50.8%,3,1-2,33.3%,13.0%,23,12-11,52.2%,227,115-112,50.7%,1:48,42.1,42.7
32,Alex Michelsen[USA],7,2-5,28.6%,58.8%,59.7%,27,5.3%,26,5.1%,14.3%,64.6%,64.2%,48.9%,57.1%,70.5%,6.6,2.7,Alex Michelsen[USA],7,32.7%,34.5%,9.2%,2.2%,26.7%,40.7%,17.9%,6.0,1.9,17.0,17.1,Alex Michelsen[USA],7,40.0%,14,35,0.45,2.1,5.0,0.82,2.0,54.9%,28,51,0.65,3.0,7.3,1.35,3.3,Alex Michelsen[USA],7,0.79,979,46.4%,2,1-1,50.0%,11.8%,17,6-11,35.3%,156,69-87,44.2%,1:42,42.0,43.8
33,Sebastian Baez[ARG],4,1-3,25.0%,54.0%,54.5%,4,1.3%,6,1.9%,7.4%,74.1%,57.3%,44.4%,48.0%,54.2%,6.5,3.0,Sebastian Baez[ARG],4,42.6%,41.9%,3.2%,3.5%,34.8%,53.0%,30.6%,6.3,2.7,33.0,31.3,Sebastian Baez[ARG],4,41.7%,15,36,0.73,3.3,9.0,1.36,3.8,55.1%,27,49,1.02,4.5,12.3,2.00,5.5,Sebastian Baez[ARG],4,0.93,623,48.3%,0,0-0,-,0.0%,11,4-7,36.4%,97,41-56,42.3%,1:54,41.5,43.9
34,Flavio Cobolli[ITA],9,3-6,33.3%,60.8%,60.8%,32,5.1%,20,3.2%,7.3%,56.5%,66.5%,53.5%,57.7%,74.5%,6.7,2.6,Flavio Cobolli[ITA],9,30.6%,32.6%,10.1%,1.8%,26.8%,37.6%,12.2%,6.2,1.9,21.0,22.7,Flavio Cobolli[ITA],9,33.3%,12,36,0.37,1.8,4.0,0.60,1.3,57.9%,33,57,0.61,2.9,6.3,1.20,2.7,Flavio Cobolli[ITA],9,0.78,1233,46.0%,4,2-2,50.0%,20.0%,20,6-14,30.0%,192,82-110,42.7%,1:42,45.7,44.5
35,Tallon Griekspoor[NED],15,7-8,46.7%,65.4%,64.9%,116,7.7%,52,3.5%,10.1%,65.6%,73.4%,50.1%,55.7%,84.3%,6.9,2.4,Tallon Griekspoor[NED],15,28.9%,30.1%,10.7%,3.0%,22.3%,41.2%,10.6%,6.1,1.8,15.0,19.4,Tallon Griekspoor[NED],15,36.5%,23,63,0.29,1.5,4.2,0.56,1.5,72.1%,88,122,0.56,3.0,8.1,0.83,2.3,Tallon Griekspoor[NED],15,0.83,2827,48.3%,16,11-5,68.8%,39.0%,41,19-22,46.3%,434,206-228,47.5%,2:17,50.0,43.5
36,Giovanni Mpetshi Perricard[FRA],8,3-5,37.5%,68.3%,66.6%,103,14.9%,34,4.9%,14.0%,64.8%,73.9%,58.0%,67.5%,90.3%,6.7,2.1,Giovanni Mpetshi Perricard[FRA],8,26.3%,25.6%,10.5%,4.5%,17.3%,39.1%,4.9%,6.0,1.6,39.5,35.0,Giovanni Mpetshi Perricard[FRA],8,33.3%,5,15,0.15,0.8,1.9,0.26,0.6,78.7%,37,47,0.46,2.5,5.9,0.53,1.3,Giovanni Mpetshi Perricard[FRA],8,0.83,1308,48.5%,9,5-4,55.6%,47.4%,19,8-11,42.1%,206,98-108,47.6%,1:46,44.4,38.7
37,Matteo Arnaldi[ITA],11,5-6,45.5%,61.6%,61.2%,50,5.8%,27,3.1%,6.8%,54.3%,67.4%,54.7%,58.7%,76.2%,6.6,2.6,Matteo Arnaldi[ITA],11,35.6%,35.9%,7.2%,3.6%,29.6%,46.3%,21.7%,5.9,2.1,17.0,18.0,Matteo Arnaldi[ITA],11,50.9%,28,55,0.43,2.0,5.0,1.04,2.5,63.5%,54,85,0.65,3.1,7.7,1.15,2.8,Matteo Arnaldi[ITA],11,0.93,1623,49.4%,4,2-2,50.0%,14.8%,27,14-13,51.9%,259,127-132,49.0%,1:54,46.6,46.5
38,Jiri Lehecka[CZE],13,7-6,53.8%,63.2%,61.9%,79,8.0%,28,2.8%,7.2%,60.6%,72.7%,48.6%,52.3%,83.6%,6.8,2.5,Jiri Lehecka[CZE],13,33.1%,35.4%,10.9%,2.3%,25.8%,46.1%,18.4%,5.8,1.9,16.0,19.0,Jiri Lehecka[CZE],13,50.9%,27,53,0.36,1.8,4.1,0.90,2.1,71.4%,60,84,0.58,2.8,6.5,0.80,1.8,Jiri Lehecka[CZE],13,0.90,1848,49.2%,4,1-3,25.0%,13.3%,30,16-14,53.3%,293,149-144,50.9%,1:42,44.1,42.9
39,Alexandre Muller[FRA],12,5-7,41.7%,58.0%,57.7%,33,3.4%,20,2.1%,6.2%,66.6%,64.2%,45.5%,48.5%,68.6%,6.9,2.9,Alexandre Muller[FRA],12,36.6%,36.3%,7.3%,4.7%,26.6%,50.7%,21.2%,6.0,2.2,23.0,24.8,Alexandre Muller[FRA],12,48.3%,29,60,0.44,2.0,5.0,0.97,2.4,57.7%,60,104,0.74,3.5,8.7,1.47,3.7,Alexandre Muller[FRA],12,0.87,1785,48.2%,5,3-2,60.0%,16.7%,30,12-18,40.0%,277,125-152,45.1%,1:47,42.7,43.1
40,Nuno Borges[POR],12,6-6,50.0%,62.5%,61.3%,52,5.7%,14,1.5%,5.0%,69.2%,67.6%,51.1%,53.8%,77.5%,6.4,2.4,Nuno Borges[POR],12,36.3%,37.0%,8.4%,3.8%,27.5%,51.0%,21.2%,6.3,2.3,20.0,23.6,Nuno Borges[POR],12,40.8%,31,76,0.52,2.5,6.3,1.00,2.6,59.0%,46,78,0.55,2.5,6.5,1.03,2.7,Nuno Borges[POR],12,0.97,1828,49.3%,3,2-1,66.7%,9.7%,31,15-16,48.4%,288,141-147,49.0%,1:43,39.9,40.6
41,Jordan Thompson[AUS],9,5-4,55.6%,66.0%,64.3%,52,8.6%,13,2.1%,5.6%,61.8%,72.6%,55.2%,58.4%,80.8%,5.8,2.0,Jordan Thompson[AUS],9,32.3%,34.1%,9.9%,2.4%,26.8%,43.2%,15.1%,6.2,2.0,30.0,25.8,Jordan Thompson[AUS],9,32.7%,16,49,0.46,2.2,5.4,0.73,1.8,56.5%,26,46,0.44,2.1,5.1,0.91,2.2,Jordan Thompson[AUS],9,0.95,1267,48.5%,2,2-0,100.0%,9.1%,22,11-11,50.0%,210,100-110,47.6%,1:42,41.8,43.5
42,Alejandro Tabilo[CHI],4,1-3,25.0%,59.1%,60.1%,12,3.7%,13,4.0%,11.0%,64.0%,62.4%,53.4%,60.0%,74.5%,7.0,2.9,Alejandro Tabilo[CHI],4,31.6%,33.8%,12.4%,3.0%,21.8%,47.5%,17.4%,5.8,1.8,5.5,8.3,Alejandro Tabilo[CHI],4,34.8%,8,23,0.50,2.3,5.8,0.80,2.0,62.5%,20,32,0.68,3.2,8.0,1.20,3.0,Alejandro Tabilo[CHI],4,0.77,594,46.8%,1,0-1,0.0%,10.0%,10,4-6,40.0%,93,43-50,46.2%,1:43,41.2,41.6
43,Gael Monfils[FRA],13,7-6,53.8%,68.2%,69.1%,136,11.4%,76,6.4%,16.1%,60.4%,78.9%,51.9%,61.9%,86.9%,6.2,2.0,Gael Monfils[FRA],13,32.3%,32.6%,7.4%,3.1%,25.3%,43.7%,13.4%,6.4,2.1,25.0,23.6,Gael Monfils[FRA],13,33.3%,25,75,0.40,2.0,5.8,0.68,1.9,60.3%,38,63,0.33,1.7,4.8,0.68,1.9,Gael Monfils[FRA],13,1.02,2385,50.2%,15,8-7,53.3%,40.5%,37,19-18,51.4%,378,191-187,50.5%,2:13,46.6,43.4
