Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
11,Daniil Medvedev[RUS],3,1-2,33.3%,62.9%,63.0%,31,10.1%,19,6.2%,14.6%,57.7%,75.1%,46.2%,54.1%,75.0%,6.4,2.4,Daniil Medvedev[RUS],3,43.0%,43.4%,2.9%,1.6%,38.8%,51.6%,30.0%,7.5,3.2,121.0,113.0,Daniil Medvedev[RUS],3,36.6%,15,41,0.82,4.1,13.7,1.50,5.0,50.0%,12,24,0.50,2.4,8.0,1.20,4.0,Daniil Medvedev[RUS],3,1.16,681,52.0%,4,2-2,50.0%,40.0%,10,5-5,50.0%,98,51-47,52.0%,2:55,52.5,46.3
12,Tommy Paul[USA],3,1-2,33.3%,57.4%,56.7%,8,4.7%,4,2.4%,5.6%,58.0%,64.3%,47.9%,50.7%,67.9%,6.0,2.6,Tommy Paul[USA],3,37.6%,35.5%,5.8%,6.3%,26.4%,51.8%,20.0%,6.3,2.4,54.0,45.7,Tommy Paul[USA],3,40.0%,6,15,0.50,2.5,5.0,1.00,2.0,25.0%,3,12,0.43,2.0,4.0,1.50,3.0,Tommy Paul[USA],3,0.88,358,46.9%,0,0-0,-,0.0%,6,2-4,33.3%,58,25-33,43.1%,1:25,42.3,42.6
13,Ben Shelton[USA],1,0-1,0.0%,58.7%,61.2%,3,4.0%,5,6.7%,15.2%,56.0%,66.7%,48.5%,57.1%,72.7%,6.8,2.8,Ben Shelton[USA],1,30.9%,31.3%,4.4%,1.5%,32.7%,26.3%,9.1%,6.2,1.9,14.0,14.0,Ben Shelton[USA],1,100.0%,1,1,0.09,0.5,1.0,0.50,1.0,40.0%,2,5,0.45,2.5,5.0,1.50,3.0,Ben Shelton[USA],1,0.75,143,45.5%,0,0-0,-,0.0%,2,0-2,0.0%,22,9-13,40.9%,1:39,49.5,41.5
14,Arthur Fils[FRA],1,0-1,0.0%,59.4%,58.7%,6,5.9%,3,3.0%,7.7%,61.4%,67.7%,46.2%,50.0%,68.8%,6.3,2.6,Arthur Fils[FRA],1,37.3%,34.4%,2.9%,5.9%,23.1%,62.2%,17.6%,6.0,2.2,14.0,14.0,Arthur Fils[FRA],1,42.9%,3,7,0.41,1.8,7.0,0.75,3.0,50.0%,5,10,0.63,2.5,10.0,1.25,5.0,Arthur Fils[FRA],1,0.92,203,48.3%,0,0-0,-,0.0%,4,1-3,25.0%,33,14-19,42.4%,2:37,39.3,46.4
15,Grigor Dimitrov[BUL],1,1-0,100.0%,69.1%,66.7%,7,10.3%,1,1.5%,4.8%,69.1%,76.6%,52.4%,55.0%,76.9%,5.2,1.6,Grigor Dimitrov[BUL],1,48.1%,45.5%,0.0%,4.7%,45.6%,52.6%,38.5%,8.2,3.9,32.0,32.0,Grigor Dimitrov[BUL],1,31.3%,5,16,1.23,5.3,16.0,1.67,5.0,40.0%,2,5,0.38,1.7,5.0,1.00,3.0,Grigor Dimitrov[BUL],1,1.56,174,56.3%,0,0-0,-,0.0%,3,2-1,66.7%,26,15-11,57.7%,1:56,38.7,40.0
16,Frances Tiafoe[USA],1,0-1,0.0%,65.1%,62.7%,12,14.5%,4,4.8%,12.1%,60.2%,76.0%,48.5%,55.2%,78.6%,5.9,2.1,Frances Tiafoe[USA],1,33.7%,34.9%,7.6%,2.2%,29.7%,42.9%,14.3%,6.6,2.2,67.0,67.0,Frances Tiafoe[USA],1,25.0%,2,8,0.57,2.7,8.0,0.67,2.0,40.0%,2,5,0.36,1.7,5.0,1.00,3.0,Frances Tiafoe[USA],1,0.96,175,48.6%,0,0-0,-,0.0%,3,1-2,33.3%,28,13-15,46.4%,2:05,41.7,42.9
17,Andrey Rublev[RUS],1,1-0,100.0%,75.3%,72.0%,10,11.8%,0,0.0%,0.0%,67.1%,78.9%,67.9%,67.9%,93.8%,5.3,1.3,Andrey Rublev[RUS],1,35.6%,39.5%,13.3%,2.2%,30.5%,45.2%,20.0%,6.0,2.1,16.0,16.0,Andrey Rublev[RUS],1,42.9%,3,7,0.47,2.3,7.0,1.00,3.0,66.7%,2,3,0.19,1.0,3.0,0.33,1.0,Andrey Rublev[RUS],1,1.44,175,54.9%,0,0-0,-,0.0%,3,2-1,66.7%,31,18-13,58.1%,2:04,41.3,42.5
18,Francisco Cerundolo[ARG],4,3-1,75.0%,65.4%,66.4%,9,3.8%,8,3.3%,8.9%,62.5%,68.7%,60.0%,65.9%,81.6%,6.3,2.2,Francisco Cerundolo[ARG],4,46.5%,44.8%,3.5%,5.9%,40.7%,54.1%,47.2%,7.1,3.3,83.0,80.0,Francisco Cerundolo[ARG],4,53.1%,17,32,0.89,3.6,8.0,1.89,4.3,65.0%,13,20,0.53,2.2,5.0,0.78,1.8,Francisco Cerundolo[ARG],4,1.34,494,55.7%,2,1-1,50.0%,22.2%,9,7-2,77.8%,74,48-26,64.9%,1:26,38.3,41.9
19,Stefanos Tsitsipas[GRE],1,0-1,0.0%,58.6%,56.6%,4,6.9%,1,1.7%,4.3%,60.3%,71.4%,39.1%,40.9%,66.7%,6.4,2.7,Stefanos Tsitsipas[GRE],1,28.1%,28.0%,8.8%,3.5%,24.2%,33.3%,0.0%,6.3,1.8,92.0,92.0,Stefanos Tsitsipas[GRE],1,0.0%,0,4,0.44,2.0,4.0,0.00,0.0,70.0%,7,10,1.11,5.0,10.0,1.50,3.0,Stefanos Tsitsipas[GRE],1,0.68,115,43.5%,0,0-0,-,0.0%,2,0-2,0.0%,18,6-12,33.3%,1:25,42.5,44.3
20,Tomas Machac[CZE],2,1-1,50.0%,57.1%,56.6%,4,3.6%,2,1.8%,5.0%,64.3%,59.7%,52.5%,55.3%,63.2%,5.9,2.5,Tomas Machac[CZE],2,43.1%,42.5%,6.6%,5.8%,38.3%,50.0%,35.0%,6.9,3.0,68.5,68.5,Tomas Machac[CZE],2,43.8%,7,16,0.80,4.0,8.0,1.75,3.5,30.0%,3,10,0.53,2.5,5.0,1.75,3.5,Tomas Machac[CZE],2,1.00,249,49.4%,1,0-1,0.0%,25.0%,4,2-2,50.0%,39,19-20,48.7%,1:26,43.0,41.4
21,Jakub Mensik[CZE],3,3-0,100.0%,71.8%,69.9%,36,15.1%,9,3.8%,10.1%,62.6%,84.6%,50.6%,56.3%,94.6%,6.4,1.8,Jakub Mensik[CZE],3,37.4%,39.8%,8.6%,1.8%,33.1%,44.3%,15.8%,7.3,2.7,13.0,13.7,Jakub Mensik[CZE],3,20.0%,6,30,0.79,4.3,10.0,0.86,2.0,75.0%,6,8,0.22,1.1,2.7,0.29,0.7,Jakub Mensik[CZE],3,1.33,516,53.3%,3,3-0,100.0%,42.9%,7,6-1,85.7%,75,41-34,54.7%,1:53,48.6,39.5
22,Ugo Humbert[FRA],2,2-0,100.0%,72.8%,72.2%,19,12.0%,6,3.8%,10.5%,63.9%,79.2%,61.4%,68.6%,92.9%,5.6,1.5,Ugo Humbert[FRA],2,33.7%,36.2%,14.9%,4.6%,22.0%,53.0%,22.2%,6.5,2.2,222.5,222.5,Ugo Humbert[FRA],2,46.2%,6,13,0.48,2.6,6.5,1.20,3.0,50.0%,2,4,0.14,0.8,2.0,0.40,1.0,Ugo Humbert[FRA],2,1.24,333,52.3%,1,1-0,100.0%,20.0%,5,5-0,100.0%,55,32-23,58.2%,2:01,48.2,43.4
24,Karen Khachanov[RUS],3,2-1,66.7%,67.7%,67.7%,19,8.3%,9,3.9%,10.5%,62.4%,78.3%,50.0%,55.8%,78.0%,5.6,1.8,Karen Khachanov[RUS],3,43.1%,43.8%,6.6%,3.8%,33.1%,56.6%,29.3%,7.0,3.0,75.0,58.3,Karen Khachanov[RUS],3,44.4%,12,27,0.66,3.4,9.0,1.50,4.0,52.6%,10,19,0.46,2.4,6.3,1.13,3.0,Karen Khachanov[RUS],3,1.33,517,54.0%,2,1-1,50.0%,25.0%,8,5-3,62.5%,82,44-38,53.7%,2:04,46.6,43.3
25,Alexei Popyrin[AUS],3,1-2,33.3%,62.1%,64.0%,8,2.6%,14,4.5%,12.8%,65.0%,69.8%,47.7%,54.7%,81.8%,7.1,2.7,Alexei Popyrin[AUS],3,32.3%,33.6%,6.9%,1.7%,25.0%,43.7%,8.7%,6.6,2.1,20.0,35.0,Alexei Popyrin[AUS],3,18.2%,4,22,0.48,2.4,7.3,0.44,1.3,72.4%,21,29,0.66,3.2,9.7,0.89,2.7,Alexei Popyrin[AUS],3,0.85,614,47.4%,2,1-1,50.0%,22.2%,9,3-6,33.3%,90,40-50,44.4%,2:36,52.0,45.7
26,Alejandro Davidovich Fokina[ESP],6,6-0,100.0%,62.2%,62.8%,9,1.9%,10,2.1%,5.8%,63.0%,66.1%,55.5%,58.9%,75.3%,6.4,2.4,Alejandro Davidovich Fokina[ESP],6,47.0%,46.3%,4.7%,5.3%,39.0%,57.5%,42.3%,7.0,3.3,41.0,88.0,Alejandro Davidovich Fokina[ESP],6,48.4%,30,62,0.87,4.1,10.3,2.00,5.0,56.1%,23,41,0.56,2.7,6.8,1.20,3.0,Alejandro Davidovich Fokina[ESP],6,1.24,962,54.4%,6,4-2,66.7%,40.0%,15,12-3,80.0%,144,85-59,59.0%,2:03,49.3,46.1
27,Felix Auger Aliassime[CAN],1,0-1,0.0%,73.1%,73.2%,8,11.9%,3,4.5%,17.6%,74.6%,74.0%,70.6%,85.7%,90.9%,6.1,1.6,Felix Auger Aliassime[CAN],1,27.3%,29.2%,6.5%,0.0%,21.1%,45.0%,0.0%,7.0,1.9,126.0,126.0,Felix Auger Aliassime[CAN],1,0.0%,0,5,0.45,2.5,5.0,0.00,0.0,83.3%,5,6,0.55,3.0,6.0,0.50,1.0,Felix Auger Aliassime[CAN],1,1.02,144,48.6%,1,0-1,0.0%,50.0%,2,0-2,0.0%,22,10-12,45.5%,1:53,56.5,47.1
28,Denis Shapovalov[CAN],1,0-1,0.0%,65.9%,66.7%,5,12.2%,3,7.3%,21.4%,65.9%,81.5%,35.7%,45.5%,85.7%,5.9,2.0,Denis Shapovalov[CAN],1,24.5%,24.5%,0.0%,0.0%,23.1%,28.6%,0.0%,6.6,1.6,549.0,549.0,Denis Shapovalov[CAN],1,0.0%,0,2,0.25,1.0,2.0,0.00,0.0,66.7%,2,3,0.43,1.5,3.0,0.50,1.0,Denis Shapovalov[CAN],1,0.72,94,42.6%,1,0-1,0.0%,50.0%,2,0-2,0.0%,15,6-9,40.0%,1:03,31.5,40.2
29,Brandon Nakashima[USA],3,0-3,0.0%,65.3%,63.8%,17,7.0%,4,1.7%,4.4%,62.8%,69.1%,58.9%,61.6%,81.6%,6.4,2.2,Brandon Nakashima[USA],3,28.0%,28.8%,8.8%,2.5%,24.8%,33.0%,5.1%,6.1,1.7,20.0,33.0,Brandon Nakashima[USA],3,28.6%,2,7,0.18,1.0,2.3,0.29,0.7,61.1%,11,18,0.47,2.6,6.0,1.00,2.3,Brandon Nakashima[USA],3,0.81,481,46.8%,3,0-3,0.0%,42.9%,7,0-7,0.0%,77,33-44,42.9%,1:58,50.7,44.3
30,Matteo Berrettini[ITA],4,2-2,50.0%,68.7%,64.3%,60,17.7%,10,2.9%,10.9%,72.9%,76.9%,46.7%,52.4%,92.5%,6.4,2.0,Matteo Berrettini[ITA],4,35.9%,37.9%,8.1%,1.7%,28.8%,49.2%,18.5%,6.6,2.4,34.0,40.5,Matteo Berrettini[ITA],4,33.3%,10,30,0.56,2.7,7.5,0.91,2.5,84.0%,21,25,0.47,2.3,6.3,0.36,1.0,Matteo Berrettini[ITA],4,1.15,696,51.9%,2,0-2,0.0%,18.2%,11,6-5,54.5%,107,59-48,55.1%,2:03,44.7,42.4
31,Hubert Hurkacz[POL],1,1-0,100.0%,67.1%,61.3%,13,17.1%,1,1.3%,3.3%,60.5%,78.3%,50.0%,51.7%,100.0%,6.9,2.3,Hubert Hurkacz[POL],1,32.1%,27.5%,1.8%,7.1%,4.3%,51.5%,20.0%,5.6,1.8,93.0,93.0,Hubert Hurkacz[POL],1,66.7%,2,3,0.30,1.5,3.0,1.00,2.0,100.0%,4,4,0.36,2.0,4.0,0.00,0.0,Hubert Hurkacz[POL],1,0.98,132,52.3%,0,0-0,-,0.0%,2,2-0,100.0%,21,13-8,61.9%,1:29,44.5,40.5
32,Alex Michelsen[USA],5,3-2,60.0%,64.9%,64.9%,26,7.6%,14,4.1%,12.4%,67.0%,70.3%,54.0%,61.6%,79.3%,5.9,2.1,Alex Michelsen[USA],5,39.2%,39.3%,4.2%,2.6%,34.0%,48.9%,28.3%,6.4,2.5,63.0,73.8,Alex Michelsen[USA],5,38.6%,17,44,0.73,3.7,8.8,1.42,3.4,55.6%,15,27,0.47,2.3,5.4,1.00,2.4,Alex Michelsen[USA],5,1.12,727,51.3%,3,1-2,33.3%,25.0%,12,7-5,58.3%,118,63-55,53.4%,1:44,43.5,43.1
33,Sebastian Baez[ARG],2,0-2,0.0%,53.7%,54.7%,1,0.6%,4,2.4%,6.9%,64.6%,59.4%,43.1%,46.3%,58.3%,6.8,3.2,Sebastian Baez[ARG],2,39.4%,36.5%,4.5%,7.1%,33.3%,47.7%,29.2%,6.5,2.5,147.5,147.5,Sebastian Baez[ARG],2,50.0%,7,14,0.58,2.8,7.0,1.40,3.5,54.5%,12,22,0.92,4.4,11.0,2.00,5.0,Sebastian Baez[ARG],2,0.85,319,46.7%,1,0-1,0.0%,20.0%,5,1-4,20.0%,48,21-27,43.8%,2:03,49.0,46.1
34,Flavio Cobolli[ITA],3,2-1,66.7%,70.2%,68.7%,18,7.7%,3,1.3%,3.0%,57.0%,75.4%,63.4%,65.3%,91.7%,6.5,1.9,Flavio Cobolli[ITA],3,30.0%,33.2%,13.0%,1.8%,24.1%,41.0%,15.8%,5.9,1.8,14.0,109.3,Flavio Cobolli[ITA],3,60.0%,6,10,0.26,1.4,3.3,0.86,2.0,78.6%,11,14,0.39,2.0,4.7,0.43,1.0,Flavio Cobolli[ITA],3,1.01,458,50.7%,4,2-2,50.0%,57.1%,7,4-3,57.1%,74,39-35,52.7%,1:52,48.0,44.0
35,Tallon Griekspoor[NED],4,3-1,75.0%,69.3%,67.3%,28,10.9%,6,2.3%,7.1%,66.9%,75.6%,56.5%,60.8%,92.9%,6.1,1.9,Tallon Griekspoor[NED],4,35.5%,34.7%,7.6%,5.2%,26.6%,47.2%,19.5%,6.1,2.2,42.0,40.3,Tallon Griekspoor[NED],4,44.4%,8,18,0.44,2.0,4.5,0.89,2.0,84.2%,16,19,0.45,2.1,4.8,0.33,0.8,Tallon Griekspoor[NED],4,1.15,508,52.6%,0,0-0,-,0.0%,9,6-3,66.7%,83,47-36,56.6%,1:28,38.9,41.3
37,Matteo Arnaldi[ITA],2,1-1,50.0%,60.2%,54.1%,27,15.3%,3,1.7%,4.1%,58.5%,71.8%,43.8%,45.7%,68.0%,7.0,2.8,Matteo Arnaldi[ITA],2,32.2%,31.4%,4.6%,3.3%,30.8%,35.6%,12.0%,6.1,2.0,44.0,44.0,Matteo Arnaldi[ITA],2,37.5%,3,8,0.32,1.6,4.0,0.60,1.5,66.7%,16,24,0.96,4.8,12.0,1.60,4.0,Matteo Arnaldi[ITA],2,0.81,328,47.3%,2,2-0,100.0%,40.0%,5,2-3,40.0%,50,20-30,40.0%,2:03,49.2,45.0
38,Jiri Lehecka[CZE],6,2-4,33.3%,63.1%,61.1%,44,9.5%,13,2.8%,6.5%,57.0%,72.3%,50.8%,54.3%,78.1%,6.3,2.3,Jiri Lehecka[CZE],6,36.7%,38.1%,6.5%,1.7%,28.0%,52.4%,18.6%,6.8,2.5,73.0,58.2,Jiri Lehecka[CZE],6,32.5%,13,40,0.57,2.5,6.7,0.81,2.2,60.0%,24,40,0.55,2.5,6.7,1.00,2.7,Jiri Lehecka[CZE],6,0.99,940,49.7%,2,0-2,0.0%,12.5%,16,7-9,43.8%,143,70-73,49.0%,1:47,40.3,41.1
39,Alexandre Muller[FRA],2,2-0,100.0%,64.0%,62.7%,14,6.9%,4,2.0%,8.5%,76.8%,66.0%,57.4%,62.8%,83.3%,6.8,2.4,Alexandre Muller[FRA],2,38.3%,39.1%,6.9%,3.2%,25.7%,54.2%,24.1%,6.5,2.5,90.5,90.5,Alexandre Muller[FRA],2,46.7%,7,15,0.52,2.5,7.5,1.17,3.5,68.8%,11,16,0.53,2.7,8.0,0.83,2.5,Alexandre Muller[FRA],2,1.06,391,51.7%,2,1-1,50.0%,33.3%,6,4-2,66.7%,59,32-27,54.2%,2:18,45.8,42.2
41,Jordan Thompson[AUS],2,1-1,50.0%,64.1%,62.8%,20,8.5%,7,3.0%,6.0%,50.0%,72.6%,55.6%,59.1%,77.1%,6.7,2.4,Jordan Thompson[AUS],2,36.0%,34.9%,4.4%,3.9%,28.1%,47.6%,22.9%,5.8,2.1,101.5,101.5,Jordan Thompson[AUS],2,66.7%,8,12,0.34,1.7,6.0,1.14,4.0,70.4%,19,27,0.77,3.9,13.5,1.14,4.0,Jordan Thompson[AUS],2,1.00,437,51.0%,1,1-0,100.0%,14.3%,7,4-3,57.1%,70,35-35,50.0%,2:58,50.7,48.7
42,Alejandro Tabilo[CHI],1,1-0,100.0%,59.1%,57.8%,5,4.3%,1,0.9%,2.8%,68.7%,68.4%,38.9%,40.0%,76.5%,6.8,2.8,Alejandro Tabilo[CHI],1,43.9%,47.4%,8.4%,0.9%,45.5%,40.0%,31.3%,6.7,2.9,76.0,76.0,Alejandro Tabilo[CHI],1,35.7%,5,14,0.88,4.7,14.0,1.67,5.0,55.6%,5,9,0.53,3.0,9.0,1.33,4.0,Alejandro Tabilo[CHI],1,1.07,222,51.8%,0,0-0,-,0.0%,3,2-1,66.7%,33,18-15,54.5%,2:51,57.0,46.2
43,Gael Monfils[FRA],2,1-1,50.0%,67.6%,68.7%,16,9.1%,10,5.7%,14.5%,60.8%,83.2%,43.5%,50.8%,92.3%,6.8,2.2,Gael Monfils[FRA],2,33.9%,33.7%,3.9%,2.2%,25.2%,52.6%,18.5%,6.7,2.3,49.0,49.0,Gael Monfils[FRA],2,38.5%,5,13,0.48,2.2,6.5,0.83,2.5,71.4%,5,7,0.27,1.2,3.5,0.33,1.0,Gael Monfils[FRA],2,1.05,356,50.6%,3,1-2,33.3%,50.0%,6,3-3,50.0%,53,29-24,54.7%,2:07,42.3,42.8
44,Lorenzo Sonego[ITA],4,1-3,25.0%,66.1%,63.2%,38,9.8%,4,1.0%,3.1%,66.1%,75.8%,47.3%,48.8%,82.3%,6.2,2.1,Lorenzo Sonego[ITA],4,33.0%,32.4%,5.9%,3.7%,24.6%,48.5%,13.3%,6.3,2.1,34.5,51.8,Lorenzo Sonego[ITA],4,32.0%,8,25,0.42,1.9,6.3,0.62,2.0,63.3%,19,30,0.48,2.3,7.5,0.85,2.8,Lorenzo Sonego[ITA],4,0.97,763,49.8%,1,0-1,0.0%,7.7%,13,5-8,38.5%,122,59-63,48.4%,2:34,47.5,48.5
45,Marcos Giron[USA],5,3-2,60.0%,59.0%,58.4%,11,2.9%,4,1.1%,2.5%,57.1%,67.6%,47.5%,48.7%,70.4%,7.0,2.9,Marcos Giron[USA],5,38.0%,36.3%,8.2%,7.3%,28.8%,49.7%,24.1%,6.3,2.4,32.0,38.8,Marcos Giron[USA],5,41.9%,13,31,0.57,2.6,6.2,1.08,2.6,56.8%,21,37,0.69,3.1,7.4,1.33,3.2,Marcos Giron[USA],5,0.93,720,49.0%,2,2-0,100.0%,16.7%,12,7-5,58.3%,108,51-57,47.2%,1:41,42.0,42.0
46,Luciano Darderi[ITA],3,1-2,33.3%,57.6%,58.3%,4,2.2%,5,2.7%,7.4%,63.0%,64.7%,45.6%,49.2%,67.7%,5.9,2.5,Luciano Darderi[ITA],3,37.5%,38.8%,7.2%,2.4%,21.6%,52.8%,19.4%,6.7,2.5,84.0,64.0,Luciano Darderi[ITA],3,30.0%,6,20,0.65,2.9,6.7,0.86,2.0,33.3%,5,15,0.48,2.1,5.0,1.43,3.3,Luciano Darderi[ITA],3,0.88,392,46.9%,0,0-0,-,0.0%,7,2-5,28.6%,62,27-35,43.5%,1:29,38.0,40.7
