Player,Rk,M,M W%,SPW,SPW-InP,Ace%,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,RPW,vAce%,vDF%,v1st%,v2nd%,Brk%,BPConv%,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,TPW%,TB W%,TB/S,S W%,G W%
Jiri Lehecka[CZE],-0.4277901770715013,1.3829136843869232,0.541791428956377,0.3422923023813198,0.13728331063087942,0.52844601166942,-0.055795571140235554,-0.10466754012362306,-0.3452288143189035,0.46284777962409385,0.16379631863834326,0.09241000464689812,0.34943790473554626,-0.250108972724092,-0.4011627909528613,-0.4772695372471422,0.08334955174812467,-0.7071709145786099,-0.2157212763304802,-0.3089344536338847,1.1240956838132805,-0.07239223078579944,0.15287698300693509,0.028719714859365898,-0.11408063338283536,-0.1511739568358908,0.5269401364719902,-0.049095178710557984,0.06861064586292209,-0.04366921450172978,-0.2967986846288546,-0.33835402161588396,0.05492275994346225,0.7069912047356973,-0.48599858212679875,0.4372383436067321,0.03904686912826459
Alexandre Muller[FRA],-0.39330220677013433,-0.3510590355189272,-0.4398230014099103,-0.6611280256654454,-0.6602353838898358,-0.9167516445535785,-0.7623232103462383,-0.6448711002877234,0.7949764439820669,-1.0510926449172702,-0.16456172199647523,-0.5698204039889387,-0.7736526450523591,0.3251416645413196,0.938917820543047,0.43137823558876165,-0.17747706277402345,0.8325039227251456,0.4929168005677598,0.801715057387617,-0.3344560653850564,0.20325510951397383,0.36020330242729764,0.10556435732091035,1.0153176371072317,0.6896250165772074,-0.844325504143498,0.3366526540152551,0.6346484742320323,0.381568710318396,0.9747493642547622,0.7166711166509662,-0.06414336927703697,-0.14154351311249572,0.09090620960645197,-0.37685227297563495,-0.11557873261967082
Nuno Borges[POR],-0.35881423646876737,0.25206191053528165,-0.32469538303361756,-0.5177822645159075,-0.4940856558646868,-0.2335672979754338,0.26535335577158364,0.14087953267824072,-0.4307442086914763,-0.3698194538736551,-0.41714483017710485,-0.3736039866153547,-0.7894708218099352,0.35015256181373017,-0.522988301088853,0.7039725674395338,-0.2486115940073366,1.0362844158977016,-0.021193176789787143,-0.3089344536338847,0.3644333144391468,0.2951375562805649,0.5675296218476602,0.5666322120901743,0.1465497367302569,0.1851456325293488,-0.9770286306546745,0.25950308747009315,0.44596919810899616,0.4524416977884167,0.8372847103213982,0.8485492589343225,-0.18320949849753398,0.21321111468844384,0.19346706147014034,-0.2946208975632746,-0.5407991374264921
Jordan Thompson[AUS],-0.3243262661674004,1.3829136843869232,0.8144621040581237,0.42829975907104256,-0.12855625420935898,0.3182354434915291,-1.404621064169877,-1.479731147814061,-0.7728057861817674,0.3619184179880027,0.7447374674537913,-0.10380641272668044,0.19125613715978493,0.4251852536309564,-1.0102903416328195,0.7039725674395338,0.628714291203524,0.017381950034921455,0.25670410826834594,0.12144223188694747,1.3165434840547279,0.387020003047156,0.5675296218476602,0.4129429271670861,0.537495291899896,0.35330542721196856,0.14357554877303602,-0.12624474525572077,-0.12006863026011493,-0.1854151894417717,-0.15933403069549054,-0.20647587933252753,0.4914985670852927,1.2726810166344928,-0.3449774108142266,0.9224034585396572,0.29031347196865964
Alejandro Tabilo[CHI],-0.28983829586603344,0.25206191053528165,-0.11261819128781456,0.31362315015140907,-0.02886641739426958,0.7912092218917836,0.008434214242128377,0.09177011811786824,0.33889434066167873,0.5890094816692077,-0.4929197626312937,-0.47171219530214537,0.3019833744628161,-0.2000871781792736,1.2231773441936937,0.7948373447231237,-0.3197461252406497,0.1985201661883046,-0.3268801903537336,-0.017388956990740327,0.009924208731217635,-0.43992201785216384,-0.26177565583379003,-0.3555034974483543,-0.2878342134582305,-0.31933375151850985,-0.018617161407290743,-0.43484301143637194,-0.30874790638315197,-0.32716116438181303,-0.2280663576621726,-0.20647587933252753,0.09461146968362866,-0.4579462892592796,0.4370490846464019,-0.08904245903237416,-0.01893773152721119
Gael Monfils[FRA],-0.25535032556466647,0.32745202879205776,0.3963670689021127,0.2276156934616895,0.43635282107614765,0.502169690647184,1.1003405657423138,0.9266301656442055,-0.7443006547242431,0.3871507583970283,0.21431294027446918,0.828221569797828,0.34943790473554626,0.1500653836344552,-1.8630689125847613,-0.5681343145307327,0.8421178849034634,-0.8203822996744743,0.1177554657392796,-0.0035058381029715482,0.45559279876404285,0.2951375562805649,0.5675296218476602,0.6434768545517181,0.3637417118245008,0.5214652218945883,0.32051305078793796,-0.2805438783460464,-0.12006863026011493,0.09807676043831215,-0.26243252114551363,-0.20647587933252753,0.2930550183844607,0.6063175941435388,0.20628716795310184,0.4372383436067321,0.32896987240564346
Lorenzo Sonego[ITA],-0.22086235526329948,0.25206191053528165,-0.7427904181896287,0.4569689113009469,0.17051325623590555,0.18685383838034764,-0.8265529957286023,-0.620316393007537,1.4220893360476006,0.23575671594288883,-0.16456172199647523,-0.5452933518172384,0.4759833187961553,-0.925403199079139,-1.7818519058274334,-0.6589990918143233,-0.17747706277402345,-1.7487156574605618,-1.0077285387461599,-0.8364929713690976,-0.2432965810601603,-1.0830991452183005,-0.8837546140948768,-1.0471052796022502,-1.2000405088540542,-1.328292519614228,-0.1070859124147417,-0.6662917110718599,-0.4974271825061881,-0.7523990892019389,-0.33116484811219565,-0.47023216389924033,-0.461030466678701,0.07418565244212957,0.20628716795310184,-0.7304471872487844,-0.4248299361155406
Marcos Giron[USA],-0.1863743849619325,0.32745202879205776,-0.00960926958271022,0.026931627852333273,0.004363528210760222,-0.706541076375688,-1.019242351875694,-1.0377464167707058,-0.3452288143189035,0.03389799267070658,0.11327969700221735,-0.496239247473843,-0.014380160688706532,0.2250980754516842,0.04553074621244128,-0.3864047599635517,0.27304163503695966,0.08530878109244139,0.07607087298055996,0.14920846966248427,0.1618566826060444,0.019490215980791648,0.15287698300693509,-0.12496957006372232,0.32030331680565205,0.016985837846728993,-0.7558567531360472,-0.5119925779815343,-0.4974271825061881,-0.7523990892019389,0.012496786721214606,-0.20647587933252753,0.05492275994346225,0.6254935199706166,-0.3577975172971874,0.3714532432768438,-0.03826593174570311
Luciano Darderi[ITA],-0.15188641466056554,-0.8787898633163599,-2.172796625389899,-1.2631802224935045,-1.490984024015581,-0.2335672979754338,0.2011235703892197,-0.08011283284343665,-1.3714135467897737,-0.8744662620541107,-0.8465361140841752,-0.9622532387360986,-1.0425616499311534,-1.2255339663480493,2.157172921902964,0.34051345830517177,-1.2444950312737197,-0.8203822996744743,-1.2995206880572,-1.502882677981999,-1.0637319399842249,-1.1749815919848916,-1.0910809335152394,-1.4313284919099705,-1.721301249080239,-2.0009316983447065,-0.8885598796472252,0.6452509201959062,1.0120070264781063,0.381568710318396,1.2496786721214905,0.7166711166509662,-1.6120030491435247,0.34264861402121916,0.924213130998925,-2.2846201825423935,-1.5651937490065642
Miomir Kecmanovic[SRB],-0.11739844435919858,0.6290125018191621,-0.36711082138277784,-0.28842904667664687,-0.06209636299929938,-0.9167516445535785,-0.4411742834344191,-0.5220975638867914,-0.45924934014900054,-0.7230722195999768,0.6689625349996025,0.3622075785355751,-0.3465618725978035,0.0500217945448184,0.2485732631057603,-0.11381042811278017,-0.3197461252406497,0.538154321475898,-0.07677263380141346,-0.17010326475619691,0.6379117674138349,0.11137266274738275,0.15287698300693509,0.4129429271670861,0.016234551673711014,0.1851456325293488,-1.389882802022779,-0.43484301143637194,-0.4974271825061881,-0.2562881769117924,0.39052458503796555,0.5847929743676097,-0.262586917977869,-0.7264092508383693,-0.13985570708684844,-0.37685227297563495,-0.2508761341491143
David Goffin[BEL],-0.08291047405783161,-0.04949856249182276,0.5963255639767263,-1.2058419180336895,-1.125454622360253,-0.6802647553534517,0.2011235703892197,0.09177011811786824,-0.4877544716065248,-1.0763249853262957,-0.8212778032661122,-0.8150909257059127,-1.105834356961458,0.8503705072619128,-0.15751177068087832,-0.3864047599635517,0.628714291203524,0.6513657065717625,1.0765010991898398,0.12144223188694747,0.4859792935390082,1.7652567045460203,2.0188138577901964,1.7961464914748786,1.6668935623899637,1.6985837846729255,-0.38723695727166974,1.108148319466883,1.2006863026011434,1.1611715724886258,1.0778478547047854,1.1123055435010354,-0.06414336927703697,0.07418565244212957,-1.0757234803430107,0.2809987303232474,0.058375069346756514
Pedro Martinez[ESP],-0.04842250375646464,-0.8033997450595838,-1.4214374317761975,-1.635879201482303,-1.125454622360253,-1.0218569286425239,1.2930299218894052,1.5650525549290517,0.6524507866944456,-1.9089922188240447,-0.97282766817449,-0.10380641272668044,-1.817652311052382,0.0250108972724092,1.3450028543296855,-0.022945650829189652,-0.6991302918183198,0.9909998618593558,-0.09066749805432052,0.3435721340912479,-0.8712841397427776,-0.3480395710855727,-0.26177565583379003,-0.66288206729453,-0.027203843345137778,-0.31933375151850985,-1.8912057243983345,0.722400486741069,0.8233277503550693,0.4524416977884167,1.799537287854946,1.507939970351104,-1.0563611127811972,-0.7264092508383693,-0.5372790080586436,-1.5692072164548592,-1.1979579448552176
