Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
42,Alejandro Tabilo[CHI],6,3-3,50.0%,62.3%,62.3%,33,6.4%,20,3.9%,10.1%,61.5%,69.8%,50.3%,55.9%,80.0%,6.9,2.6,42,Alejandro Tabilo[CHI],6,36.7%,36.8%,8.5%,4.8%,28.3%,48.3%,22.7%,6.4,2.3,39.0,61.7,42,Alejandro Tabilo[CHI],6,42.5%,17,40,0.53,2.7,6.7,1.13,2.8,68.1%,32,47,0.63,3.1,7.8,1.00,2.5,42,Alejandro Tabilo[CHI],6,0.97,997,49.9%,2,0-2,0.0%,13.3%,15,8-7,53.3%,150,77-73,51.3%,1:55,46.1,41.6
43,Gael Monfils[FRA],8,4-4,50.0%,67.3%,67.9%,87,10.8%,48,6.0%,15.4%,61.1%,76.3%,53.2%,62.9%,84.9%,6.4,2.1,43,Gael Monfils[FRA],8,30.8%,30.8%,6.4%,2.9%,27.1%,36.2%,12.0%,6.2,1.9,30.0,49.8,43,Gael Monfils[FRA],8,26.8%,15,56,0.45,2.3,7.0,0.63,1.9,62.0%,31,50,0.40,2.1,6.3,0.79,2.4,43,Gael Monfils[FRA],8,0.94,1572,49.4%,9,5-4,55.6%,37.5%,24,12-12,50.0%,251,122-129,48.6%,1:47,35.6,32.6
44,Lorenzo Sonego[ITA],5,1-4,20.0%,65.4%,65.8%,20,5.1%,13,3.3%,9.2%,64.1%,74.4%,49.3%,54.3%,82.3%,6.4,2.2,44,Lorenzo Sonego[ITA],5,25.1%,25.2%,6.1%,2.0%,21.6%,31.9%,10.8%,5.3,1.3,102.0,80.6,44,Lorenzo Sonego[ITA],5,77.8%,7,9,0.14,0.8,1.8,0.58,1.4,69.4%,25,36,0.58,3.0,7.2,0.92,2.2,44,Lorenzo Sonego[ITA],5,0.73,742,46.6%,3,0-3,0.0%,25.0%,12,3-9,25.0%,127,58-69,45.7%,1:54,47.3,45.9
45,Marcos Giron[USA],5,4-1,80.0%,62.7%,61.8%,12,3.3%,2,0.6%,1.4%,59.1%,70.1%,52.0%,52.7%,78.6%,6.5,2.4,45,Marcos Giron[USA],5,41.2%,39.8%,7.7%,7.4%,31.0%,55.0%,32.8%,6.1,2.5,58.0,87.6,45,Marcos Giron[USA],5,46.3%,19,41,0.71,3.4,8.2,1.58,3.8,52.0%,13,25,0.45,2.1,5.0,1.00,2.4,45,Marcos Giron[USA],5,1.10,714,52.1%,2,2-0,100.0%,16.7%,12,9-3,75.0%,114,63-51,55.3%,1:41,41.9,42.3
46,Luciano Darderi[ITA],4,2-2,50.0%,67.1%,66.4%,30,7.7%,11,2.8%,7.6%,63.0%,73.1%,56.9%,61.7%,87.9%,6.7,2.2,46,Luciano Darderi[ITA],4,28.4%,30.8%,12.1%,2.0%,23.4%,39.4%,10.2%,5.9,1.7,90.0,130.8,46,Luciano Darderi[ITA],4,42.9%,6,14,0.24,1.3,3.5,0.55,1.5,72.0%,18,25,0.43,2.3,6.3,0.64,1.8,46,Luciano Darderi[ITA],4,0.86,737,48.8%,5,4-1,80.0%,45.5%,11,6-5,54.5%,117,57-60,48.7%,2:08,46.4,41.5
47,Miomir Kecmanovic[SRB],8,3-5,37.5%,61.8%,61.8%,33,4.3%,21,2.7%,6.6%,59.2%,71.8%,47.2%,50.5%,76.1%,6.6,2.5,47,Miomir Kecmanovic[SRB],8,36.1%,38.8%,13.8%,4.3%,26.0%,53.0%,19.8%,6.2,2.2,73.5,72.6,47,Miomir Kecmanovic[SRB],8,38.1%,24,63,0.52,2.5,7.9,0.96,3.0,62.7%,47,75,0.64,3.0,9.4,1.12,3.5,47,Miomir Kecmanovic[SRB],8,0.94,1522,49.1%,2,2-0,100.0%,8.0%,25,12-13,48.0%,238,113-125,47.5%,2:09,41.2,40.6
48,David Goffin[BEL],4,3-1,75.0%,64.8%,64.8%,24,5.8%,13,3.1%,8.4%,62.9%,73.2%,50.6%,55.3%,81.0%,6.6,2.3,48,David Goffin[BEL],4,38.5%,40.5%,10.0%,3.3%,28.4%,54.3%,25.4%,6.3,2.4,84.0,81.5,48,David Goffin[BEL],4,38.6%,17,44,0.66,3.1,11.0,1.21,4.3,63.6%,21,33,0.52,2.4,8.3,0.86,3.0,48,David Goffin[BEL],4,1.09,836,51.6%,2,1-1,50.0%,14.3%,14,8-6,57.1%,130,68-62,52.3%,1:36,27.5,27.6
49,Pedro Martinez[ESP],3,1-2,33.3%,61.8%,64.1%,3,1.3%,10,4.3%,17.5%,75.5%,65.3%,50.9%,61.7%,74.4%,6.0,2.3,49,Pedro Martinez[ESP],3,38.3%,41.6%,11.7%,2.7%,32.3%,48.0%,22.5%,6.4,2.5,102.5,106.8,49,Pedro Martinez[ESP],3,42.9%,9,21,0.53,2.6,7.0,1.13,3.0,54.5%,12,22,0.56,2.8,7.3,1.25,3.3,49,Pedro Martinez[ESP],3,1.00,489,49.5%,0,0-0,-,0.0%,8,3-5,37.5%,79,38-41,48.1%,1:18,29.4,28.8
50,Zizou Bergs[BEL],6,2-4,33.3%,63.5%,63.5%,35,7.0%,20,4.0%,10.7%,62.5%,71.8%,49.7%,55.7%,78.8%,6.2,2.3,50,Zizou Bergs[BEL],6,36.7%,35.3%,4.2%,4.4%,30.7%,46.3%,22.0%,6.4,2.4,11.0,36.6,50,Zizou Bergs[BEL],6,35.3%,18,51,0.62,3.0,8.5,1.06,3.0,58.5%,24,41,0.51,2.4,6.8,1.00,2.8,50,Zizou Bergs[BEL],6,1.01,1025,49.8%,2,0-2,0.0%,11.8%,17,8-9,47.1%,162,81-81,50.0%,1:13,25.6,25.5
51,Tomas Martin Etcheverry[ARG],8,3-5,37.5%,66.2%,64.2%,58,9.3%,13,2.1%,6.2%,66.1%,73.5%,52.1%,55.6%,84.2%,6.5,2.2,51,Tomas Martin Etcheverry[ARG],8,37.0%,37.2%,8.5%,4.6%,26.6%,52.8%,18.6%,6.9,2.6,79.0,82.5,51,Tomas Martin Etcheverry[ARG],8,33.3%,18,54,0.56,2.8,6.8,0.95,2.3,72.2%,39,54,0.57,2.8,6.8,0.79,1.9,51,Tomas Martin Etcheverry[ARG],8,1.09,1293,51.0%,5,2-3,40.0%,26.3%,19,9-10,47.4%,192,98-94,51.0%,2:07,53.4,47.1
52,Quentin Halys[FRA],4,2-2,50.0%,68.9%,67.6%,62,18.2%,23,6.7%,15.8%,57.2%,83.1%,50.0%,59.3%,92.5%,6.4,2.0,52,Quentin Halys[FRA],4,34.8%,35.1%,7.6%,3.7%,28.4%,44.9%,13.2%,6.7,2.3,39.0,55.0,52,Quentin Halys[FRA],4,38.9%,7,18,0.34,1.8,4.5,0.70,1.8,80.0%,16,20,0.38,2.0,5.0,0.40,1.0,52,Quentin Halys[FRA],4,1.12,697,51.5%,4,2-2,50.0%,40.0%,10,6-4,60.0%,106,56-50,52.8%,1:51,44.5,38.3
53,Nicolas Jarry[CHI],7,1-6,14.3%,64.9%,65.0%,46,7.9%,25,4.3%,10.9%,60.5%,72.4%,53.5%,60.0%,81.7%,6.3,2.2,53,Nicolas Jarry[CHI],7,31.8%,31.1%,7.3%,4.3%,23.1%,43.4%,9.5%,6.4,2.0,67.0,59.1,53,Nicolas Jarry[CHI],7,23.1%,9,39,0.41,2.1,5.6,0.47,1.3,67.3%,35,52,0.56,2.7,7.4,0.89,2.4,53,Nicolas Jarry[CHI],7,0.91,1186,48.1%,3,0-3,0.0%,15.8%,19,5-14,26.3%,188,85-103,45.2%,2:11,48.1,46.2
54,Gabriel Diallo[CAN],5,2-3,40.0%,64.0%,63.3%,32,8.4%,14,3.7%,13.1%,71.9%,72.3%,43.0%,49.5%,82.8%,6.6,2.4,54,Gabriel Diallo[CAN],5,29.2%,30.2%,10.5%,3.2%,20.6%,43.8%,8.9%,6.1,1.8,17.0,40.8,54,Gabriel Diallo[CAN],5,21.7%,5,23,0.41,2.1,4.6,0.45,1.0,61.5%,16,26,0.45,2.4,5.2,0.91,2.0,54,Gabriel Diallo[CAN],5,0.81,723,47.6%,3,2-1,66.7%,27.3%,11,4-7,36.4%,114,53-61,46.5%,1:46,48.2,44.0
55,Zhizhen Zhang[CHN],6,2-4,33.3%,66.4%,65.4%,33,8.3%,11,2.8%,6.8%,59.6%,72.7%,57.1%,61.3%,79.4%,5.9,2.0,55,Zhizhen Zhang[CHN],6,28.3%,30.2%,16.7%,4.6%,18.5%,47.8%,9.7%,5.7,1.6,36.5,32.8,55,Zhizhen Zhang[CHN],6,43.8%,7,16,0.22,1.1,2.7,0.50,1.2,51.7%,15,29,0.43,2.1,4.8,1.00,2.3,55,Zhizhen Zhang[CHN],6,0.84,812,47.0%,2,1-1,50.0%,14.3%,14,4-10,28.6%,140,61-79,43.6%,1:14,31.5,32.6
56,Roberto Bautista Agut[ESP],3,0-3,0.0%,56.0%,58.8%,4,1.5%,16,5.8%,21.3%,72.7%,60.5%,44.0%,55.9%,71.1%,7.2,3.2,56,Roberto Bautista Agut[ESP],3,36.7%,37.0%,17.4%,9.8%,21.1%,56.4%,17.1%,6.4,2.4,95.0,96.7,56,Roberto Bautista Agut[ESP],3,36.8%,7,19,0.46,2.4,6.3,0.88,2.3,72.5%,29,40,1.05,5.0,13.3,1.38,3.7,56,Roberto Bautista Agut[ESP],3,0.84,539,46.6%,2,0-2,0.0%,25.0%,8,1-7,12.5%,79,34-45,43.0%,2:06,47.3,42.1
57,Jacob Fearnley[GBR],1,0-1,0.0%,56.0%,56.5%,7,9.3%,6,8.0%,20.0%,60.0%,66.7%,40.0%,50.0%,72.7%,6.8,3.0,57,Jacob Fearnley[GBR],1,36.4%,40.6%,14.3%,2.6%,26.2%,48.6%,18.2%,7.0,2.5,16.0,16.0,57,Jacob Fearnley[GBR],1,33.3%,2,6,0.55,3.0,6.0,1.00,2.0,40.0%,2,5,0.45,2.5,5.0,1.50,3.0,57,Jacob Fearnley[GBR],1,0.83,152,46.1%,1,0-1,0.0%,50.0%,2,0-2,0.0%,22,10-12,45.5%,1:57,58.5,46.2
58,Benjamin Bonzi[FRA],1,1-0,100.0%,60.3%,61.4%,3,4.8%,3,4.8%,10.0%,52.4%,69.7%,50.0%,55.6%,77.8%,7.0,2.8,58,Benjamin Bonzi[FRA],1,55.2%,58.5%,6.9%,1.7%,53.1%,57.7%,55.6%,6.4,3.6,179.0,179.0,58,Benjamin Bonzi[FRA],1,62.5%,5,8,0.89,4.0,8.0,2.50,5.0,80.0%,8,10,1.11,5.0,10.0,1.00,2.0,58,Benjamin Bonzi[FRA],1,1.39,121,57.9%,0,0-0,-,0.0%,2,2-0,100.0%,18,12-6,66.7%,1:25,42.5,42.1
59,Roberto Carballes Baena[ESP],7,3-4,42.9%,63.1%,62.5%,32,5.5%,14,2.4%,6.3%,62.1%,68.3%,54.5%,58.2%,76.7%,6.5,2.4,59,Roberto Carballes Baena[ESP],7,38.0%,40.0%,9.0%,2.8%,30.0%,49.0%,21.1%,6.8,2.6,81.0,71.9,59,Roberto Carballes Baena[ESP],7,31.1%,19,61,0.68,3.4,8.7,1.06,2.7,58.8%,30,51,0.57,2.8,7.3,1.17,3.0,59,Roberto Carballes Baena[ESP],7,1.03,1195,50.3%,5,2-3,40.0%,27.8%,18,8-10,44.4%,180,88-92,48.9%,2:15,52.3,47.3
60,Camilo Ugo Carabelli[ARG],1,0-1,0.0%,58.3%,57.8%,2,4.2%,1,2.1%,7.1%,70.8%,67.6%,35.7%,38.5%,66.7%,5.3,2.2,60,Camilo Ugo Carabelli[ARG],1,30.0%,30.2%,8.3%,3.3%,21.1%,45.5%,10.0%,6.0,1.8,87.0,87.0,60,Camilo Ugo Carabelli[ARG],1,12.5%,1,8,0.80,4.0,8.0,0.50,1.0,0.0%,0,3,0.33,1.5,3.0,1.50,3.0,60,Camilo Ugo Carabelli[ARG],1,0.72,108,42.6%,0,0-0,-,0.0%,2,0-2,0.0%,19,7-12,36.8%,1:13,36.5,40.6
61,Fabian Marozsan[HUN],4,2-2,50.0%,63.3%,64.2%,15,5.9%,12,4.7%,14.1%,66.8%,71.9%,45.9%,53.4%,79.1%,6.0,2.2,61,Fabian Marozsan[HUN],4,33.2%,33.8%,14.6%,6.5%,18.6%,52.3%,14.3%,5.9,2.0,20.0,33.8,61,Fabian Marozsan[HUN],4,37.5%,6,16,0.38,1.8,4.0,0.67,1.5,55.0%,11,20,0.47,2.2,5.0,1.00,2.3,61,Fabian Marozsan[HUN],4,0.90,503,48.5%,0,0-0,-,0.0%,9,4-5,44.4%,85,40-45,47.1%,0:58,25.6,27.4
62,Kei Nishikori[JPN],5,2-3,40.0%,67.5%,66.7%,8,3.4%,1,0.4%,1.3%,65.8%,76.0%,51.2%,51.9%,82.9%,5.7,1.9,62,Kei Nishikori[JPN],5,31.2%,33.0%,14.2%,4.3%,22.1%,45.5%,14.3%,6.0,1.9,30.0,45.2,62,Kei Nishikori[JPN],5,40.0%,6,15,0.36,1.7,3.0,0.67,1.2,66.7%,14,21,0.51,2.3,4.2,0.78,1.4,62,Kei Nishikori[JPN],5,0.96,487,48.7%,1,0-1,0.0%,11.1%,9,4-5,44.4%,83,40-43,48.2%,1:06,36.6,40.5
63,Francisco Comesana[ARG],2,0-2,0.0%,66.4%,65.6%,23,7.6%,8,2.7%,7.2%,63.1%,76.3%,49.5%,53.4%,86.4%,6.8,2.3,63,Francisco Comesana[ARG],2,26.4%,26.4%,6.2%,2.2%,20.6%,37.6%,4.3%,5.9,1.6,63.0,63.0,63,Francisco Comesana[ARG],2,25.0%,2,8,0.17,0.9,4.0,0.22,1.0,72.7%,16,22,0.50,2.4,11.0,0.67,3.0,63,Francisco Comesana[ARG],2,0.79,574,47.4%,3,1-2,33.3%,33.3%,9,3-6,33.3%,90,40-50,44.4%,3:26,45.7,43.0
64,Laslo Djere[SRB],2,1-1,50.0%,64.1%,63.9%,12,4.4%,6,2.2%,6.3%,65.2%,71.3%,50.5%,53.9%,84.6%,7.0,2.5,64,Laslo Djere[SRB],2,35.8%,37.1%,8.2%,2.7%,27.2%,52.3%,17.9%,6.6,2.4,115.5,115.5,64,Laslo Djere[SRB],2,30.4%,7,23,0.59,3.3,11.5,1.00,3.5,66.7%,12,18,0.46,2.6,9.0,0.86,3.0,64,Laslo Djere[SRB],2,1.00,530,50.4%,2,1-1,50.0%,28.6%,7,4-3,57.1%,78,40-38,51.3%,0:42,11.9,9.4
66,Jaume Munar[ESP],1,1-0,100.0%,62.7%,64.6%,2,2.0%,4,3.9%,12.1%,67.6%,68.1%,51.5%,58.6%,75.0%,6.4,2.4,66,Jaume Munar[ESP],1,36.3%,37.1%,8.8%,3.9%,21.7%,66.7%,18.8%,6.4,2.3,17.0,17.0,66,Jaume Munar[ESP],1,42.9%,3,7,0.44,2.3,7.0,1.00,3.0,63.6%,7,11,0.69,3.7,11.0,1.33,4.0,66,Jaume Munar[ESP],1,0.97,204,49.5%,1,1-0,100.0%,33.3%,3,2-1,66.7%,32,15-17,46.9%,2:36,52.0,45.9
67,Juncheng Shang[CHN],3,1-2,33.3%,64.6%,63.6%,27,9.4%,11,3.8%,10.4%,63.2%,72.5%,50.9%,56.8%,79.5%,6.5,2.3,67,Juncheng Shang[CHN],3,29.1%,29.5%,12.6%,4.7%,19.1%,45.4%,11.4%,5.8,1.7,19.0,41.3,67,Juncheng Shang[CHN],3,55.6%,5,9,0.20,1.0,3.0,0.56,1.7,57.1%,12,21,0.48,2.3,7.0,1.00,3.0,67,Juncheng Shang[CHN],3,0.82,542,48.0%,2,2-0,100.0%,22.2%,9,4-5,44.4%,88,40-48,45.5%,2:04,41.4,41.3
68,Mattia Bellucci[ITA],4,2-2,50.0%,69.9%,67.1%,55,15.4%,12,3.4%,9.8%,65.4%,77.3%,56.1%,62.2%,89.1%,6.5,1.9,68,Mattia Bellucci[ITA],4,31.0%,32.6%,11.6%,3.3%,18.6%,46.1%,14.5%,6.1,1.9,94.5,94.3,68,Mattia Bellucci[ITA],4,40.0%,8,20,0.36,1.8,5.0,0.73,2.0,76.9%,20,26,0.47,2.4,6.5,0.55,1.5,68,Mattia Bellucci[ITA],4,1.03,691,51.1%,2,1-1,50.0%,18.2%,11,6-5,54.5%,110,57-53,51.8%,2:03,44.6,42.6
69,Damir Dzumhur[BIH],1,1-0,100.0%,72.9%,72.7%,3,5.1%,1,1.7%,4.8%,64.4%,68.4%,81.0%,85.0%,100.0%,5.9,1.6,69,Damir Dzumhur[BIH],1,42.0%,43.1%,4.3%,1.4%,36.5%,58.8%,22.2%,7.7,3.2,83.0,83.0,69,Damir Dzumhur[BIH],1,22.2%,2,9,1.00,4.5,9.0,1.00,2.0,100.0%,1,1,0.10,0.5,1.0,0.00,0.0,69,Damir Dzumhur[BIH],1,1.55,128,56.3%,0,0-0,-,0.0%,2,2-0,100.0%,19,12-7,63.2%,1:29,44.5,41.7
71,Daniel Altmaier[GER],5,2-3,40.0%,62.3%,60.7%,35,6.9%,10,2.0%,4.7%,57.5%,73.9%,46.5%,48.8%,75.3%,6.2,2.4,71,Daniel Altmaier[GER],5,35.3%,33.1%,4.5%,5.5%,28.4%,45.5%,17.1%,6.0,2.1,75.0,88.0,71,Daniel Altmaier[GER],5,51.9%,14,27,0.33,1.6,5.4,0.82,2.8,53.5%,23,43,0.53,2.5,8.6,1.18,4.0,71,Daniel Altmaier[GER],5,0.94,996,49.0%,3,2-1,66.7%,17.6%,17,7-10,41.2%,163,75-88,46.0%,1:50,32.4,33.2
72,Hamad Medjedovic[SRB],6,4-2,66.7%,72.4%,71.3%,43,9.3%,10,2.2%,7.4%,70.9%,77.8%,59.3%,64.0%,92.3%,5.9,1.6,72,Hamad Medjedovic[SRB],6,30.8%,32.9%,13.8%,3.6%,23.4%,45.3%,7.6%,6.4,2.0,56.0,52.7,72,Hamad Medjedovic[SRB],6,23.1%,6,26,0.33,1.9,4.3,0.43,1.0,57.1%,8,14,0.18,1.0,2.3,0.43,1.0,72,Hamad Medjedovic[SRB],6,1.12,971,50.7%,6,4-2,66.7%,42.9%,14,8-6,57.1%,157,78-79,49.7%,1:55,49.2,42.6
73,Bu Yunchaokete[CHN],3,2-1,66.7%,66.4%,65.5%,13,6.0%,4,1.8%,4.3%,56.7%,75.6%,54.3%,56.7%,85.3%,6.4,2.1,73,Bu Yunchaokete[CHN],3,40.9%,40.8%,3.1%,2.2%,36.8%,50.0%,25.0%,6.3,2.6,19.0,42.0,73,Bu Yunchaokete[CHN],3,64.3%,9,14,0.39,2.0,4.7,1.29,3.0,61.5%,8,13,0.38,1.9,4.3,0.71,1.7,73,Bu Yunchaokete[CHN],3,1.22,442,53.4%,1,1-0,100.0%,14.3%,7,5-2,71.4%,70,38-32,54.3%,1:57,50.1,47.6
74,Yoshihito Nishioka[JPN],2,0-2,0.0%,58.1%,57.0%,7,4.2%,2,1.2%,4.3%,71.9%,60.0%,53.2%,55.6%,65.4%,6.4,2.7,74,Yoshihito Nishioka[JPN],2,28.4%,33.6%,27.2%,5.9%,16.2%,48.4%,7.4%,6.3,1.8,82.0,85.7,74,Yoshihito Nishioka[JPN],2,20.0%,2,10,0.37,1.7,5.0,0.33,1.0,50.0%,9,18,0.69,3.0,9.0,1.50,4.5,74,Yoshihito Nishioka[JPN],2,0.68,336,43.2%,0,0-0,-,0.0%,6,1-5,16.7%,53,19-34,35.8%,1:47,35.7,38.2
75,Arthur Rinderknech[FRA],6,3-3,50.0%,70.1%,67.0%,82,14.9%,15,2.7%,7.5%,63.7%,75.8%,60.0%,64.9%,87.9%,6.1,1.8,75,Arthur Rinderknech[FRA],6,31.4%,32.4%,9.6%,3.1%,22.8%,44.4%,12.9%,6.3,2.0,75.0,69.3,75,Arthur Rinderknech[FRA],6,36.4%,12,33,0.35,1.8,5.5,0.67,2.0,68.6%,24,35,0.38,1.9,5.8,0.61,1.8,75,Arthur Rinderknech[FRA],6,1.05,1134,50.2%,4,2-2,50.0%,22.2%,18,9-9,50.0%,184,92-92,50.0%,2:22,47.4,45.2
76,Alexander Bublik[KAZ],5,1-4,20.0%,62.8%,59.2%,68,19.5%,26,7.4%,18.2%,59.0%,74.8%,45.5%,55.6%,77.4%,6.6,2.5,76,Alexander Bublik[KAZ],5,33.1%,32.7%,6.4%,3.6%,24.2%,48.1%,12.7%,6.5,2.2,102.0,84.2,76,Alexander Bublik[KAZ],5,20.0%,7,35,0.64,2.9,7.0,0.58,1.4,58.6%,17,29,0.55,2.4,5.8,1.00,2.4,76,Alexander Bublik[KAZ],5,0.89,709,47.7%,1,0-1,0.0%,8.3%,12,4-8,33.3%,108,48-60,44.4%,1:28,36.8,37.4
77,Roman Safiullin[RUS],4,1-3,25.0%,61.1%,61.6%,23,5.4%,18,4.2%,10.8%,61.3%,68.8%,48.8%,54.7%,74.6%,6.4,2.5,77,Roman Safiullin[RUS],4,38.4%,39.1%,6.4%,3.1%,34.0%,46.3%,24.2%,6.8,2.6,90.5,107.5,77,Roman Safiullin[RUS],4,36.4%,16,44,0.67,3.4,11.0,1.23,4.0,50.0%,17,34,0.51,2.6,8.5,1.31,4.3,77,Roman Safiullin[RUS],4,0.99,879,49.5%,2,1-1,50.0%,15.4%,13,6-7,46.2%,133,66-67,49.6%,1:32,28.3,25.1
78,Hugo Gaston[FRA],3,1-2,33.3%,61.6%,62.4%,5,2.0%,6,2.4%,5.6%,55.9%,66.4%,55.6%,58.8%,76.3%,6.4,2.5,78,Hugo Gaston[FRA],3,33.3%,33.7%,11.4%,5.3%,25.5%,46.2%,17.5%,6.2,2.1,117.0,102.7,78,Hugo Gaston[FRA],3,41.2%,7,17,0.43,2.1,5.7,0.88,2.3,55.0%,11,20,0.53,2.5,6.7,1.13,3.0,78,Hugo Gaston[FRA],3,0.87,491,47.5%,1,0-1,0.0%,12.5%,8,3-5,37.5%,78,36-42,46.2%,1:49,41.0,40.1
79,Aleksandar Vukic[AUS],3,1-2,33.3%,66.1%,64.4%,29,12.4%,10,4.3%,11.1%,61.4%,78.3%,46.7%,52.5%,81.1%,6.3,2.1,79,Aleksandar Vukic[AUS],3,32.8%,33.0%,12.3%,5.7%,20.8%,50.0%,15.8%,6.4,2.1,128.0,108.0,79,Aleksandar Vukic[AUS],3,26.1%,6,23,0.61,2.9,7.7,0.75,2.0,65.0%,13,20,0.54,2.5,6.7,0.88,2.3,79,Aleksandar Vukic[AUS],3,0.97,477,49.1%,2,0-2,0.0%,25.0%,8,3-5,37.5%,75,36-39,48.0%,1:49,40.8,41.0
80,Aleksandar Kovacevic[USA],2,0-2,0.0%,61.4%,60.6%,11,7.0%,5,3.2%,7.1%,55.7%,75.0%,44.3%,47.7%,74.1%,5.9,2.3,80,Aleksandar Kovacevic[USA],2,30.2%,32.6%,11.4%,2.0%,16.9%,47.0%,14.3%,5.3,1.6,51.5,51.5,80,Aleksandar Kovacevic[USA],2,66.7%,4,6,0.21,1.0,3.0,0.67,2.0,36.4%,4,11,0.41,1.8,5.5,1.17,3.5,80,Aleksandar Kovacevic[USA],2,0.78,307,46.3%,0,0-0,-,0.0%,6,1-5,16.7%,55,24-31,43.6%,0:54,18.0,21.1
81,Christopher Oconnell[AUS],5,3-2,60.0%,64.3%,62.7%,16,5.4%,2,0.7%,1.9%,63.6%,69.3%,55.6%,56.6%,78.3%,6.5,2.3,81,Christopher Oconnell[AUS],5,41.0%,43.1%,7.8%,2.3%,30.4%,62.1%,31.1%,6.8,2.8,78.0,63.0,81,Christopher Oconnell[AUS],5,41.2%,14,34,0.76,3.4,6.8,1.40,2.8,60.0%,15,25,0.54,2.5,5.0,1.00,2.0,81,Christopher Oconnell[AUS],5,1.15,604,52.5%,2,1-1,50.0%,20.0%,10,6-4,60.0%,91,50-41,54.9%,1:27,43.3,43.0
82,Rinky Hijikata[AUS],3,0-3,0.0%,50.0%,50.9%,8,3.4%,12,5.1%,13.3%,61.9%,58.9%,35.6%,41.0%,53.1%,7.4,3.7,82,Rinky Hijikata[AUS],3,25.7%,27.7%,15.8%,3.3%,18.2%,40.3%,8.8%,5.4,1.4,10.0,45.3,82,Rinky Hijikata[AUS],3,42.9%,3,7,0.21,0.9,2.3,0.38,1.0,48.3%,14,29,0.91,3.6,9.7,1.88,5.0,82,Rinky Hijikata[AUS],3,0.51,419,39.4%,1,0-1,0.0%,12.5%,8,1-7,12.5%,66,20-46,30.3%,1:40,37.5,43.0
83,Corentin Moutet[FRA],1,0-1,0.0%,54.3%,56.8%,0,0.0%,2,4.3%,14.3%,69.6%,59.4%,42.9%,50.0%,62.5%,5.8,2.6,83,Corentin Moutet[FRA],1,28.1%,26.4%,3.5%,3.5%,25.6%,33.3%,0.0%,6.3,1.8,16.0,16.0,83,Corentin Moutet[FRA],1,0.0%,0,4,0.44,2.0,4.0,0.00,0.0,25.0%,1,4,0.50,2.0,4.0,1.50,3.0,83,Corentin Moutet[FRA],1,0.61,103,39.8%,0,0-0,-,0.0%,2,0-2,0.0%,17,5-12,29.4%,1:29,44.5,51.8
84,Borna Coric[CRO],1,0-1,0.0%,60.6%,58.6%,12,9.4%,4,3.1%,9.1%,65.4%,65.1%,52.3%,57.5%,82.4%,7.5,2.9,84,Borna Coric[CRO],1,34.4%,34.8%,7.2%,3.2%,27.1%,43.6%,11.8%,7.4,2.5,124.0,124.0,84,Borna Coric[CRO],1,66.7%,2,3,0.18,1.0,3.0,0.67,2.0,80.0%,12,15,0.88,5.0,15.0,1.00,3.0,84,Borna Coric[CRO],1,0.87,252,47.6%,2,0-2,0.0%,66.7%,3,0-3,0.0%,34,16-18,47.1%,0:00,0.0,0.0
85,Botic Van De Zandschulp[NED],4,2-2,50.0%,62.3%,63.8%,14,3.6%,17,4.4%,12.6%,65.1%,69.0%,49.6%,56.8%,77.6%,6.7,2.5,85,Botic Van De Zandschulp[NED],4,38.4%,38.5%,8.0%,4.8%,29.8%,51.7%,25.9%,6.5,2.5,96.5,88.0,85,Botic Van De Zandschulp[NED],4,42.9%,15,35,0.60,3.2,8.8,1.36,3.8,63.9%,23,36,0.62,3.3,9.0,1.18,3.3,85,Botic Van De Zandschulp[NED],4,1.02,762,50.5%,2,0-2,0.0%,18.2%,11,6-5,54.5%,116,60-56,51.7%,2:17,49.7,43.1
87,Jan Lennard Struff[GER],5,3-2,60.0%,64.1%,63.6%,41,9.6%,20,4.7%,11.6%,59.7%,77.7%,43.9%,49.7%,84.4%,6.7,2.4,87,Jan Lennard Struff[GER],5,34.6%,35.5%,15.4%,7.1%,22.9%,51.9%,20.0%,6.1,2.1,16.0,22.4,87,Jan Lennard Struff[GER],5,46.4%,13,28,0.43,2.2,5.6,1.00,2.6,70.6%,24,34,0.53,2.6,6.8,0.77,2.0,87,Jan Lennard Struff[GER],5,0.96,825,49.9%,1,1-0,100.0%,7.7%,13,8-5,61.5%,129,67-62,51.9%,1:41,38.8,36.7
