Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
42,Alejandro Tabilo[CHI],6,2-4,33.3%,61.8%,60.4%,62,8.4%,23,3.1%,8.4%,62.8%,72.0%,44.7%,48.8%,77.3%,6.7,2.6,42,Alejandro Tabilo[CHI],6,34.5%,35.3%,11.1%,4.9%,27.1%,45.4%,17.3%,6.4,2.2,58.5,59.8,42,Alejandro Tabilo[CHI],6,38.0%,19,50,0.45,2.3,8.3,0.86,3.2,64.8%,46,71,0.65,3.2,11.8,1.14,4.2,42,Alejandro Tabilo[CHI],6,0.90,1440,48.5%,6,2-4,33.3%,27.3%,22,8-14,36.4%,220,104-116,47.3%,2:13,36.1,33.1
43,Gael Monfils[FRA],11,7-4,63.6%,68.5%,68.7%,154,12.3%,75,6.0%,14.7%,59.3%,79.5%,52.3%,61.3%,86.8%,6.1,1.9,43,Gael Monfils[FRA],11,33.6%,34.1%,5.3%,2.1%,29.0%,41.7%,16.7%,6.2,2.1,30.0,56.7,43,Gael Monfils[FRA],11,35.1%,34,97,0.48,2.4,8.8,0.83,3.1,55.7%,34,61,0.30,1.5,5.5,0.66,2.5,43,Gael Monfils[FRA],11,1.07,2524,50.9%,12,6-6,50.0%,29.3%,41,23-18,56.1%,409,212-197,51.8%,2:14,35.9,35.0
44,Lorenzo Sonego[ITA],10,6-4,60.0%,68.0%,67.1%,107,8.9%,36,3.0%,8.9%,66.3%,75.8%,52.6%,57.8%,86.7%,6.1,2.0,44,Lorenzo Sonego[ITA],10,35.3%,35.1%,6.3%,3.6%,26.9%,48.6%,17.5%,6.4,2.3,51.5,68.6,44,Lorenzo Sonego[ITA],10,31.8%,34,107,0.55,2.7,10.7,0.85,3.4,65.8%,50,76,0.39,1.9,7.6,0.65,2.6,44,Lorenzo Sonego[ITA],10,1.10,2444,51.3%,5,2-3,40.0%,12.5%,40,22-18,55.0%,390,204-186,52.3%,2:27,36.8,36.1
45,Marcos Giron[USA],7,3-4,42.9%,60.1%,59.3%,41,4.9%,16,1.9%,4.6%,58.8%,68.8%,47.8%,50.2%,72.9%,6.3,2.5,45,Marcos Giron[USA],7,37.3%,38.5%,8.9%,3.6%,28.6%,49.0%,21.2%,6.4,2.4,38.0,118.9,45,Marcos Giron[USA],7,33.3%,28,84,0.64,3.1,12.0,1.04,4.0,56.1%,46,82,0.62,3.0,11.7,1.33,5.1,45,Marcos Giron[USA],7,0.94,1683,48.7%,2,0-2,0.0%,7.4%,27,11-16,40.7%,265,125-140,47.2%,2:23,37.0,35.7
46,Luciano Darderi[ITA],6,2-4,33.3%,61.4%,61.5%,54,7.5%,35,4.8%,12.2%,60.4%,69.5%,49.0%,55.8%,75.9%,6.7,2.6,46,Luciano Darderi[ITA],6,35.1%,35.2%,5.8%,3.0%,30.6%,45.4%,17.1%,6.8,2.4,34.5,61.5,46,Luciano Darderi[ITA],6,25.0%,18,72,0.69,3.3,12.0,0.82,3.0,60.0%,39,65,0.60,3.0,10.8,1.18,4.3,46,Luciano Darderi[ITA],6,0.91,1432,48.3%,5,3-2,60.0%,22.7%,22,9-13,40.9%,213,100-113,46.9%,2:01,32.9,30.3
47,Miomir Kecmanovic[SRB],10,6-4,60.0%,63.5%,63.5%,65,5.6%,37,3.2%,7.9%,60.0%,71.3%,51.7%,56.2%,75.7%,6.2,2.2,47,Miomir Kecmanovic[SRB],10,38.3%,39.7%,9.5%,4.0%,29.6%,52.9%,23.8%,6.3,2.4,22.5,37.3,47,Miomir Kecmanovic[SRB],10,40.9%,45,110,0.58,2.7,11.0,1.10,4.5,58.6%,65,111,0.59,2.7,11.1,1.12,4.6,47,Miomir Kecmanovic[SRB],10,1.05,2354,50.8%,3,3-0,100.0%,7.3%,41,22-19,53.7%,378,188-190,49.7%,2:19,34.0,35.5
48,David Goffin[BEL],7,3-4,42.9%,59.2%,59.8%,58,7.2%,47,5.9%,13.4%,56.1%,70.6%,44.6%,51.5%,67.5%,6.5,2.7,48,David Goffin[BEL],7,40.4%,41.7%,8.7%,3.9%,33.1%,50.7%,28.8%,6.7,2.7,39.0,39.3,48,David Goffin[BEL],7,40.0%,36,90,0.72,3.5,12.9,1.38,5.1,54.5%,48,88,0.72,3.4,12.6,1.54,5.7,48,David Goffin[BEL],7,0.99,1640,49.6%,7,2-5,28.6%,26.9%,26,11-15,42.3%,248,119-129,48.0%,1:53,30.5,29.0
49,Pedro Martinez[ESP],7,3-4,42.9%,58.4%,61.2%,21,3.1%,44,6.4%,19.4%,66.8%,66.0%,43.2%,53.6%,67.6%,6.2,2.6,49,Pedro Martinez[ESP],7,36.4%,37.7%,8.6%,3.2%,28.9%,49.6%,19.8%,6.2,2.3,28.0,56.7,49,Pedro Martinez[ESP],7,48.9%,22,45,0.41,1.8,6.4,0.88,3.1,52.6%,40,76,0.68,3.0,10.9,1.44,5.1,49,Pedro Martinez[ESP],7,0.88,1369,47.4%,2,1-1,50.0%,8.0%,25,9-16,36.0%,222,97-125,43.7%,1:39,27.7,30.3
50,Zizou Bergs[BEL],7,3-4,42.9%,64.5%,64.5%,78,8.2%,44,4.6%,12.0%,61.5%,73.1%,50.7%,57.6%,78.4%,6.4,2.3,50,Zizou Bergs[BEL],7,38.3%,38.2%,6.1%,4.0%,27.9%,53.6%,21.9%,6.8,2.6,60.0,56.7,50,Zizou Bergs[BEL],7,40.2%,33,82,0.54,2.6,11.7,1.06,4.7,62.8%,54,86,0.58,2.8,12.3,1.03,4.6,50,Zizou Bergs[BEL],7,1.08,1987,50.9%,7,5-2,71.4%,22.6%,31,15-16,48.4%,299,149-150,49.8%,2:21,31.8,29.8
51,Tomas Martin Etcheverry[ARG],10,6-4,60.0%,65.0%,63.1%,102,8.8%,24,2.1%,5.5%,62.7%,73.2%,51.3%,54.3%,79.8%,6.2,2.2,51,Tomas Martin Etcheverry[ARG],10,40.0%,40.9%,7.9%,3.9%,32.4%,52.6%,28.6%,6.7,2.7,46.5,43.8,51,Tomas Martin Etcheverry[ARG],10,36.7%,54,147,0.78,3.6,14.7,1.32,5.4,50.0%,38,76,0.40,1.9,7.6,0.93,3.8,51,Tomas Martin Etcheverry[ARG],10,1.14,2427,52.0%,2,0-2,0.0%,4.9%,41,23-18,56.1%,377,204-173,54.1%,2:18,33.8,34.2
52,Quentin Halys[FRA],6,3-3,50.0%,69.1%,65.7%,143,18.3%,34,4.4%,11.3%,61.6%,81.5%,49.3%,55.6%,88.4%,6.1,1.9,52,Quentin Halys[FRA],6,29.2%,29.7%,9.2%,3.1%,23.9%,38.5%,9.4%,5.8,1.7,42.0,55.8,52,Quentin Halys[FRA],6,37.5%,12,32,0.25,1.2,5.3,0.46,2.0,69.4%,34,49,0.38,1.9,8.2,0.58,2.5,52,Quentin Halys[FRA],6,0.95,1518,49.7%,5,3-2,60.0%,19.2%,26,13-13,50.0%,257,126-131,49.0%,2:43,37.5,38.5
53,Nicolas Jarry[CHI],4,0-4,0.0%,61.2%,60.0%,36,8.8%,16,3.9%,11.3%,65.1%,69.4%,45.8%,51.6%,73.0%,6.5,2.5,53,Nicolas Jarry[CHI],4,27.0%,27.6%,7.9%,2.3%,19.8%,37.5%,3.1%,6.0,1.6,83.0,72.0,53,Nicolas Jarry[CHI],4,14.3%,2,14,0.22,1.0,3.5,0.14,0.5,66.0%,33,50,0.79,3.6,12.5,1.21,4.3,53,Nicolas Jarry[CHI],4,0.70,799,44.4%,2,0-2,0.0%,14.3%,14,2-12,14.3%,128,48-80,37.5%,1:52,32.1,33.7
54,Gabriel Diallo[CAN],6,3-3,50.0%,60.0%,57.8%,95,10.5%,35,3.9%,10.9%,64.5%,68.6%,44.4%,49.8%,78.4%,6.8,2.7,54,Gabriel Diallo[CAN],6,41.0%,40.6%,4.6%,3.9%,37.6%,46.3%,24.8%,6.8,2.8,53.5,95.7,54,Gabriel Diallo[CAN],6,41.3%,33,80,0.60,3.1,13.3,1.27,5.5,62.8%,49,78,0.58,3.0,13.0,1.12,4.8,54,Gabriel Diallo[CAN],6,1.03,1815,50.5%,7,2-5,28.6%,26.9%,26,13-13,50.0%,267,138-129,51.7%,2:57,40.8,35.1
55,Zhizhen Zhang[CHN],7,3-4,42.9%,65.3%,61.5%,92,12.2%,11,1.5%,3.9%,62.8%,75.8%,47.5%,49.4%,80.5%,6.1,2.1,55,Zhizhen Zhang[CHN],7,32.4%,33.7%,9.4%,2.7%,26.8%,41.4%,15.6%,6.0,2.0,41.0,64.4,55,Zhizhen Zhang[CHN],7,44.2%,19,43,0.35,1.7,6.1,0.73,2.7,53.8%,28,52,0.42,2.0,7.4,0.92,3.4,55,Zhizhen Zhang[CHN],7,0.93,1487,49.0%,3,1-2,33.3%,11.5%,26,12-14,46.2%,245,118-127,48.2%,1:18,21.0,22.0
56,Roberto Bautista Agut[ESP],8,4-4,50.0%,60.5%,61.4%,29,3.0%,32,3.3%,9.7%,65.7%,64.1%,53.6%,59.4%,76.8%,6.8,2.7,56,Roberto Bautista Agut[ESP],8,36.9%,37.6%,11.9%,6.1%,23.4%,56.3%,19.4%,6.4,2.4,60.0,58.6,56,Roberto Bautista Agut[ESP],8,38.9%,28,72,0.50,2.5,9.0,0.97,3.5,67.3%,68,101,0.71,3.5,12.6,1.14,4.1,56,Roberto Bautista Agut[ESP],8,0.94,1884,49.0%,6,4-2,66.7%,20.7%,29,14-15,48.3%,286,137-149,47.9%,2:27,40.7,37.5
57,Jacob Fearnley[GBR],5,3-2,60.0%,68.2%,69.4%,53,10.0%,32,6.0%,16.6%,63.5%,75.6%,55.4%,66.5%,84.1%,6.0,1.9,57,Jacob Fearnley[GBR],5,34.2%,35.0%,7.2%,2.7%,26.8%,50.0%,16.9%,6.3,2.1,40.0,67.5,57,Jacob Fearnley[GBR],5,32.6%,15,46,0.52,2.7,9.2,0.88,3.0,57.6%,19,33,0.38,1.9,6.6,0.82,2.8,57,Jacob Fearnley[GBR],5,1.08,1087,50.8%,3,3-0,100.0%,17.6%,17,10-7,58.8%,177,89-88,50.3%,2:37,46.2,43.3
58,Benjamin Bonzi[FRA],3,2-1,66.7%,63.6%,63.0%,15,5.1%,6,2.0%,5.7%,63.9%,67.0%,57.5%,61.0%,78.3%,6.4,2.3,58,Benjamin Bonzi[FRA],3,36.0%,38.0%,9.6%,2.7%,28.3%,49.5%,27.3%,5.9,2.1,54.0,62.3,58,Benjamin Bonzi[FRA],3,48.0%,12,25,0.57,2.5,8.3,1.20,4.0,60.0%,15,25,0.54,2.5,8.3,1.00,3.3,58,Benjamin Bonzi[FRA],3,0.99,555,50.6%,1,1-0,100.0%,10.0%,10,6-4,60.0%,90,48-42,53.3%,2:03,37.0,40.0
59,Roberto Carballes Baena[ESP],8,4-4,50.0%,59.6%,59.7%,52,6.0%,37,4.3%,10.5%,59.1%,65.8%,50.6%,56.5%,72.5%,6.6,2.7,59,Roberto Carballes Baena[ESP],8,37.6%,39.1%,7.3%,2.3%,29.2%,51.1%,22.3%,6.4,2.4,49.0,71.3,59,Roberto Carballes Baena[ESP],8,34.9%,29,83,0.64,3.0,10.4,1.04,3.6,63.3%,62,98,0.75,3.5,12.3,1.29,4.5,59,Roberto Carballes Baena[ESP],8,0.93,1691,48.8%,4,1-3,25.0%,14.3%,28,12-16,42.9%,261,124-137,47.5%,2:09,36.9,36.7
60,Camilo Ugo Carabelli[ARG],2,0-2,0.0%,56.8%,58.7%,11,4.3%,16,6.2%,13.9%,55.3%,70.4%,40.0%,46.5%,64.1%,6.6,2.8,60,Camilo Ugo Carabelli[ARG],2,36.1%,33.5%,7.0%,7.4%,25.2%,51.5%,22.0%,6.0,2.1,66.5,66.5,60,Camilo Ugo Carabelli[ARG],2,50.0%,9,18,0.44,2.3,9.0,1.13,4.5,54.8%,17,31,0.79,3.9,15.5,1.75,7.0,60,Camilo Ugo Carabelli[ARG],2,0.84,501,46.7%,1,0-1,0.0%,12.5%,8,2-6,25.0%,80,34-46,42.5%,2:54,43.4,41.6
61,Fabian Marozsan[HUN],8,4-4,50.0%,64.0%,63.2%,82,8.6%,36,3.8%,10.2%,63.2%,71.6%,51.0%,56.8%,77.6%,6.3,2.3,61,Fabian Marozsan[HUN],8,35.3%,36.4%,11.7%,5.1%,23.4%,53.4%,19.1%,6.4,2.3,48.0,59.9,61,Fabian Marozsan[HUN],8,35.4%,29,82,0.54,2.6,10.3,0.91,3.6,63.0%,58,92,0.61,2.9,11.5,1.06,4.3,61,Fabian Marozsan[HUN],8,0.98,1926,49.6%,6,2-4,33.3%,18.8%,32,14-18,43.8%,304,147-157,48.4%,2:14,33.6,33.5
62,Kei Nishikori[JPN],5,2-3,40.0%,56.9%,57.0%,23,3.1%,19,2.6%,8.6%,70.5%,58.7%,52.7%,57.7%,73.3%,7.1,3.1,62,Kei Nishikori[JPN],5,36.4%,39.8%,12.7%,2.8%,30.0%,50.7%,18.1%,6.5,2.4,76.0,74.6,62,Kei Nishikori[JPN],5,35.8%,19,53,0.50,2.5,10.6,0.90,3.8,56.9%,37,65,0.62,3.1,13.0,1.33,5.6,62,Kei Nishikori[JPN],5,0.85,1423,47.2%,5,3-2,60.0%,23.8%,21,9-12,42.9%,210,96-114,45.7%,2:03,29.4,26.0
63,Francisco Comesana[ARG],7,4-3,57.1%,65.8%,64.7%,87,9.1%,32,3.4%,8.8%,61.7%,75.2%,50.7%,55.6%,84.1%,6.6,2.2,63,Francisco Comesana[ARG],7,32.7%,31.8%,6.7%,4.4%,24.5%,45.0%,13.7%,6.2,2.0,25.0,61.6,63,Francisco Comesana[ARG],7,41.7%,20,48,0.33,1.7,6.9,0.69,2.9,65.7%,44,67,0.46,2.3,9.6,0.79,3.3,63,Francisco Comesana[ARG],7,0.96,1854,49.7%,7,4-3,57.1%,24.1%,29,15-14,51.7%,291,142-149,48.8%,3:09,45.7,42.9
64,Laslo Djere[SRB],4,1-3,25.0%,59.9%,59.9%,41,6.8%,28,4.6%,11.8%,60.7%,69.4%,45.1%,51.2%,76.7%,7.0,2.8,64,Laslo Djere[SRB],4,37.9%,35.8%,6.3%,6.8%,25.5%,54.8%,24.7%,6.4,2.4,59.0,83.0,64,Laslo Djere[SRB],4,40.0%,22,55,0.62,3.1,13.8,1.22,5.5,61.5%,32,52,0.60,2.9,13.0,1.11,5.0,64,Laslo Djere[SRB],4,0.94,1173,49.2%,5,1-4,20.0%,27.8%,18,7-11,38.9%,175,88-87,50.3%,2:15,29.9,27.6
65,Joao Fonseca[BRA],2,1-1,50.0%,66.2%,64.5%,25,9.4%,7,2.6%,7.4%,64.7%,74.4%,51.1%,55.2%,85.0%,6.7,2.3,65,Joao Fonseca[BRA],2,31.8%,33.0%,10.2%,3.3%,26.5%,43.0%,7.7%,6.3,2.0,32.0,32.0,65,Joao Fonseca[BRA],2,18.8%,3,16,0.41,2.0,8.0,0.38,1.5,66.7%,12,18,0.45,2.3,9.0,0.75,3.0,65,Joao Fonseca[BRA],2,0.94,511,49.7%,3,3-0,100.0%,37.5%,8,5-3,62.5%,79,37-42,46.8%,3:02,45.5,42.7
66,Jaume Munar[ESP],6,2-4,33.3%,59.8%,61.5%,32,4.8%,38,5.7%,14.4%,60.1%,70.1%,44.3%,51.8%,70.8%,6.2,2.5,66,Jaume Munar[ESP],6,39.7%,41.0%,6.4%,2.3%,35.5%,47.1%,24.5%,6.6,2.6,46.0,61.0,66,Jaume Munar[ESP],6,38.8%,26,67,0.63,2.9,11.2,1.13,4.3,60.3%,47,78,0.74,3.4,13.0,1.35,5.2,66,Jaume Munar[ESP],6,0.99,1362,49.5%,0,0-0,-,0.0%,23,9-14,39.1%,212,101-111,47.6%,1:56,30.2,30.6
67,Juncheng Shang[CHN],6,3-3,50.0%,64.0%,64.3%,47,6.4%,30,4.1%,10.1%,59.6%,73.0%,50.7%,56.4%,77.7%,6.5,2.4,67,Juncheng Shang[CHN],6,35.7%,35.5%,9.6%,5.7%,25.3%,50.7%,19.5%,6.2,2.2,41.0,45.3,67,Juncheng Shang[CHN],6,33.8%,22,65,0.58,2.8,10.8,0.96,3.7,63.2%,43,68,0.61,3.0,11.3,1.09,4.2,67,Juncheng Shang[CHN],6,0.99,1438,50.1%,4,3-1,75.0%,17.4%,23,13-10,56.5%,225,109-116,48.4%,2:54,45.3,43.5
68,Mattia Bellucci[ITA],4,1-3,25.0%,67.4%,66.9%,63,11.9%,27,5.1%,12.9%,60.4%,79.6%,48.8%,56.0%,85.4%,6.4,2.1,68,Mattia Bellucci[ITA],4,31.4%,33.2%,11.7%,3.2%,22.4%,43.9%,10.8%,6.1,1.9,56.5,75.8,68,Mattia Bellucci[ITA],4,34.6%,9,26,0.31,1.5,6.5,0.53,2.3,73.9%,34,46,0.56,2.7,11.5,0.71,3.0,68,Mattia Bellucci[ITA],4,0.96,1034,49.8%,2,2-0,100.0%,11.8%,17,8-9,47.1%,165,79-86,47.9%,2:08,30.0,29.6
69,Damir Dzumhur[BIH],1,0-1,0.0%,57.7%,58.5%,3,2.0%,4,2.7%,7.3%,63.1%,55.3%,61.8%,66.7%,65.2%,6.5,2.7,69,Damir Dzumhur[BIH],1,33.6%,39.4%,18.3%,2.3%,25.0%,45.5%,17.4%,5.7,1.9,68.0,68.0,69,Damir Dzumhur[BIH],1,40.0%,4,10,0.43,2.0,10.0,0.80,4.0,46.7%,7,15,0.65,3.0,15.0,1.60,8.0,69,Damir Dzumhur[BIH],1,0.79,280,46.4%,1,1-0,100.0%,20.0%,5,2-3,40.0%,46,19-27,41.3%,3:19,39.8,42.6
70,Learner Tien[USA],5,3-2,60.0%,58.1%,60.1%,21,3.1%,37,5.4%,14.0%,61.3%,66.2%,45.3%,52.6%,68.3%,6.8,2.8,70,Learner Tien[USA],5,38.1%,39.3%,8.8%,3.6%,26.8%,56.6%,25.7%,6.5,2.5,55.0,49.4,70,Learner Tien[USA],5,42.6%,26,61,0.60,2.9,12.2,1.24,5.2,60.5%,49,81,0.80,3.9,16.2,1.52,6.4,70,Learner Tien[USA],5,0.91,1344,48.3%,5,4-1,80.0%,23.8%,21,11-10,52.4%,202,95-107,47.0%,3:19,47.3,44.3
71,Daniel Altmaier[GER],7,3-4,42.9%,64.6%,64.7%,62,6.7%,34,3.7%,9.4%,61.1%,75.8%,47.2%,52.1%,77.6%,6.1,2.2,71,Daniel Altmaier[GER],7,35.9%,34.8%,5.6%,4.6%,28.2%,48.1%,18.2%,6.6,2.4,52.0,84.4,71,Daniel Altmaier[GER],7,43.1%,28,65,0.42,2.1,9.3,0.90,4.0,52.8%,38,72,0.47,2.3,10.3,1.10,4.9,71,Daniel Altmaier[GER],7,1.01,1934,49.6%,8,5-3,62.5%,25.8%,31,13-18,41.9%,306,146-160,47.7%,2:13,30.0,28.9
72,Hamad Medjedovic[SRB],2,0-2,0.0%,57.2%,56.8%,21,8.0%,14,5.3%,13.7%,61.4%,69.1%,38.2%,44.3%,65.9%,6.4,2.8,72,Hamad Medjedovic[SRB],2,35.0%,35.5%,12.1%,5.8%,25.5%,47.3%,15.4%,6.6,2.3,52.0,52.0,72,Hamad Medjedovic[SRB],2,31.6%,6,19,0.49,2.1,9.5,0.67,3.0,61.1%,22,36,0.88,4.0,18.0,1.56,7.0,72,Hamad Medjedovic[SRB],2,0.82,521,46.3%,1,1-0,100.0%,11.1%,9,3-6,33.3%,80,33-47,41.3%,1:38,21.8,22.6
73,Bu Yunchaokete[CHN],2,0-2,0.0%,58.8%,54.9%,24,11.8%,5,2.5%,5.3%,53.9%,68.2%,47.9%,50.6%,74.2%,6.6,2.7,73,Bu Yunchaokete[CHN],2,20.8%,21.1%,19.0%,4.8%,11.9%,34.3%,9.7%,5.4,1.1,113.5,113.5,73,Bu Yunchaokete[CHN],2,75.0%,3,4,0.13,0.7,2.0,0.50,1.5,42.9%,6,14,0.45,2.3,7.0,1.33,4.0,73,Bu Yunchaokete[CHN],2,0.51,372,41.7%,3,0-3,0.0%,50.0%,6,0-6,0.0%,62,26-36,41.9%,2:23,47.5,46.0
74,Yoshihito Nishioka[JPN],6,2-4,33.3%,59.9%,60.0%,19,3.0%,14,2.2%,5.5%,59.6%,65.2%,52.2%,55.2%,71.4%,6.4,2.6,74,Yoshihito Nishioka[JPN],6,32.9%,34.9%,15.7%,5.4%,22.2%,50.7%,18.0%,5.9,2.0,52.0,69.5,74,Yoshihito Nishioka[JPN],6,45.0%,18,40,0.40,1.8,6.7,0.82,3.0,54.8%,34,62,0.63,2.8,10.3,1.27,4.7,74,Yoshihito Nishioka[JPN],6,0.82,1223,46.9%,3,2-1,66.7%,13.6%,22,8-14,36.4%,198,88-110,44.4%,1:56,31.6,34.1
75,Arthur Rinderknech[FRA],7,3-4,42.9%,66.1%,62.8%,137,15.0%,33,3.6%,9.4%,61.5%,76.4%,49.6%,54.7%,81.3%,6.1,2.1,75,Arthur Rinderknech[FRA],7,34.3%,35.1%,8.5%,3.3%,27.0%,45.9%,14.8%,6.7,2.3,29.0,95.1,75,Arthur Rinderknech[FRA],7,24.2%,22,91,0.61,2.9,13.0,0.71,3.1,57.6%,38,66,0.44,2.1,9.4,0.90,4.0,75,Arthur Rinderknech[FRA],7,1.01,1912,49.4%,5,3-2,60.0%,16.1%,31,16-15,51.6%,299,144-155,48.2%,2:33,34.5,33.6
76,Alexander Bublik[KAZ],7,3-4,42.9%,62.7%,61.0%,120,15.9%,56,7.4%,17.9%,58.7%,77.0%,42.3%,51.6%,77.9%,6.2,2.3,76,Alexander Bublik[KAZ],7,34.4%,33.4%,6.6%,4.9%,25.1%,48.7%,18.0%,6.2,2.1,72.0,63.6,76,Alexander Bublik[KAZ],7,36.7%,22,60,0.49,2.4,8.6,0.88,3.1,61.4%,43,70,0.57,2.8,10.0,1.08,3.9,76,Alexander Bublik[KAZ],7,0.92,1508,48.6%,3,1-2,33.3%,12.0%,25,11-14,44.0%,244,117-127,48.0%,1:46,29.6,29.5
77,Roman Safiullin[RUS],7,3-4,42.9%,63.1%,62.7%,51,5.8%,26,2.9%,8.3%,64.4%,69.6%,51.1%,55.7%,75.5%,6.2,2.3,77,Roman Safiullin[RUS],7,39.3%,40.1%,6.3%,2.9%,32.2%,51.8%,24.3%,6.8,2.7,39.0,301.9,77,Roman Safiullin[RUS],7,33.7%,35,104,0.72,3.6,14.9,1.21,5.0,55.7%,44,79,0.55,2.7,11.3,1.21,5.0,77,Roman Safiullin[RUS],7,1.06,1859,50.6%,4,2-2,50.0%,13.8%,29,14-15,48.3%,287,143-144,49.8%,2:34,37.1,34.7
78,Hugo Gaston[FRA],5,1-4,20.0%,57.1%,56.7%,19,4.1%,11,2.4%,5.7%,58.2%,64.3%,47.2%,50.0%,67.1%,6.6,2.8,78,Hugo Gaston[FRA],5,36.8%,37.2%,5.6%,2.7%,32.4%,46.7%,25.0%,6.2,2.3,64.0,77.8,78,Hugo Gaston[FRA],5,45.0%,18,40,0.56,2.5,8.0,1.13,3.6,55.8%,29,52,0.74,3.3,10.4,1.44,4.6,78,Hugo Gaston[FRA],5,0.86,905,47.2%,2,0-2,0.0%,12.5%,16,4-12,25.0%,142,65-77,45.8%,1:31,28.3,30.0
79,Aleksandar Vukic[AUS],7,3-4,42.9%,62.6%,59.5%,113,11.6%,27,2.8%,6.8%,59.4%,71.9%,48.9%,52.4%,78.7%,6.5,2.4,79,Aleksandar Vukic[AUS],7,33.6%,36.1%,12.5%,3.2%,26.7%,44.3%,19.9%,6.1,2.0,44.0,44.4,79,Aleksandar Vukic[AUS],7,49.2%,30,61,0.40,2.0,8.7,1.00,4.3,66.7%,64,96,0.64,3.2,13.7,1.07,4.6,79,Aleksandar Vukic[AUS],7,0.90,1895,48.5%,6,1-5,16.7%,20.0%,30,12-18,40.0%,301,148-153,49.2%,2:38,36.9,35.0
80,Aleksandar Kovacevic[USA],3,0-3,0.0%,59.3%,55.5%,42,13.9%,13,4.3%,9.8%,56.0%,74.0%,40.6%,45.0%,72.3%,6.4,2.6,80,Aleksandar Kovacevic[USA],3,29.4%,31.4%,14.5%,3.8%,19.4%,44.7%,8.0%,5.8,1.7,10.0,11.7,80,Aleksandar Kovacevic[USA],3,28.6%,4,14,0.28,1.4,4.7,0.40,1.3,55.2%,16,29,0.62,2.9,9.7,1.30,4.3,80,Aleksandar Kovacevic[USA],3,0.72,591,44.7%,0,0-0,-,0.0%,10,1-9,10.0%,97,38-59,39.2%,1:41,30.2,30.7
81,Christopher Oconnell[AUS],5,2-3,40.0%,60.9%,58.8%,47,8.3%,13,2.3%,5.5%,58.2%,69.3%,49.2%,52.0%,77.9%,6.6,2.6,81,Christopher Oconnell[AUS],5,31.1%,33.5%,15.6%,4.3%,21.2%,48.2%,11.5%,6.2,1.9,12.0,30.2,81,Christopher Oconnell[AUS],5,22.7%,10,44,0.51,2.3,8.8,0.53,2.0,58.7%,27,46,0.53,2.4,9.2,1.00,3.8,81,Christopher Oconnell[AUS],5,0.80,1102,46.4%,1,1-0,100.0%,5.3%,19,8-11,42.1%,173,77-96,44.5%,2:38,41.5,42.9
82,Rinky Hijikata[AUS],5,1-4,20.0%,56.8%,57.1%,33,5.6%,28,4.7%,11.6%,59.2%,67.2%,41.7%,47.2%,65.4%,7.3,3.2,82,Rinky Hijikata[AUS],5,33.7%,34.8%,9.8%,3.5%,27.9%,42.9%,17.9%,6.1,2.0,48.0,60.4,82,Rinky Hijikata[AUS],5,44.1%,15,34,0.40,2.0,6.8,0.88,3.0,64.6%,51,79,0.98,4.6,15.8,1.65,5.6,82,Rinky Hijikata[AUS],5,0.78,1103,46.1%,3,1-2,33.3%,17.6%,17,4-13,23.5%,165,68-97,41.2%,2:07,37.2,34.4
83,Corentin Moutet[FRA],8,5-3,62.5%,59.9%,59.8%,27,3.1%,17,1.9%,5.6%,65.5%,65.8%,48.5%,51.4%,71.6%,6.5,2.6,83,Corentin Moutet[FRA],8,40.6%,39.6%,2.6%,3.3%,34.1%,51.5%,29.3%,6.6,2.7,34.5,54.0,83,Corentin Moutet[FRA],8,40.2%,39,97,0.73,3.2,12.1,1.30,4.9,58.7%,54,92,0.69,3.1,11.5,1.27,4.8,83,Corentin Moutet[FRA],8,1.01,1754,50.2%,3,1-2,33.3%,10.0%,30,16-14,53.3%,267,135-132,50.6%,1:32,24.4,25.1
84,Borna Coric[CRO],5,1-4,20.0%,61.1%,59.6%,41,8.5%,16,3.3%,8.0%,58.8%,67.3%,52.3%,56.8%,71.2%,6.6,2.6,84,Borna Coric[CRO],5,31.2%,31.4%,7.9%,3.4%,20.6%,45.3%,10.7%,5.9,1.9,124.0,98.0,84,Borna Coric[CRO],5,44.4%,8,18,0.24,1.2,3.6,0.53,1.6,60.4%,32,53,0.73,3.5,10.6,1.40,4.2,84,Borna Coric[CRO],5,0.80,928,46.8%,4,1-3,25.0%,26.7%,15,3-12,20.0%,148,60-88,40.5%,1:43,34.2,33.2
