Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
36,Giovanni Mpetshi Perricard[FRA],1,0-1,0.0%,68.1%,68.5%,10,14.5%,5,7.2%,23.8%,69.6%,79.2%,42.9%,56.3%,90.0%,6.9,2.2,Giovanni Mpetshi Perricard[FRA],1,20.3%,22.0%,18.8%,3.1%,15.6%,31.6%,0.0%,5.8,1.2,293.0,293.0,Giovanni Mpetshi Perricard[FRA],1,0.0%,0,4,0.36,2.0,4.0,0.00,0.0,50.0%,1,2,0.20,1.0,2.0,0.50,1.0,Giovanni Mpetshi Perricard[FRA],1,0.64,133,45.1%,1,0-1,0.0%,50.0%,2,0-2,0.0%,21,9-12,42.9%,1:26,43.0,38.8
37,Matteo Arnaldi[ITA],1,0-1,0.0%,55.6%,54.4%,4,6.3%,2,3.2%,6.3%,49.2%,64.5%,46.9%,50.0%,60.0%,6.3,2.8,Matteo Arnaldi[ITA],1,39.4%,39.1%,1.5%,1.5%,31.7%,52.0%,20.0%,6.6,2.6,60.0,60.0,Matteo Arnaldi[ITA],1,25.0%,2,8,0.80,4.0,8.0,1.00,2.0,33.3%,2,6,0.60,3.0,6.0,2.00,4.0,Matteo Arnaldi[ITA],1,0.89,129,47.3%,0,0-0,-,0.0%,2,0-2,0.0%,20,8-12,40.0%,1:42,51.0,47.4
38,Jiri Lehecka[CZE],2,1-1,50.0%,64.2%,63.4%,11,6.3%,4,2.3%,5.1%,55.7%,72.4%,53.8%,56.8%,88.0%,7.0,2.5,Jiri Lehecka[CZE],2,28.2%,31.5%,15.3%,2.3%,16.9%,47.9%,13.0%,5.7,1.6,13.0,13.0,Jiri Lehecka[CZE],2,75.0%,3,4,0.17,1.0,2.0,0.75,1.5,70.0%,7,10,0.40,2.5,5.0,0.75,1.5,Jiri Lehecka[CZE],2,0.79,307,48.9%,1,0-1,0.0%,25.0%,4,2-2,50.0%,48,25-23,52.1%,1:53,56.3,44.0
39,Alexandre Muller[FRA],2,2-0,100.0%,67.0%,67.9%,5,2.4%,5,2.4%,6.8%,64.6%,74.4%,53.4%,57.4%,84.8%,6.2,2.1,Alexandre Muller[FRA],2,35.8%,35.8%,5.4%,2.9%,28.7%,50.0%,21.9%,6.4,2.3,74.0,74.0,Alexandre Muller[FRA],2,50.0%,7,14,0.44,2.3,7.0,1.17,3.5,58.3%,7,12,0.36,2.0,6.0,0.83,2.5,Alexandre Muller[FRA],2,1.08,410,51.5%,2,1-1,50.0%,33.3%,6,4-2,66.7%,65,35-30,53.8%,2:40,53.3,46.8
40,Nuno Borges[POR],1,0-1,0.0%,56.4%,57.6%,0,0.0%,2,2.1%,5.6%,61.7%,58.6%,52.8%,55.9%,60.0%,6.3,2.7,Nuno Borges[POR],1,41.4%,43.8%,6.9%,1.1%,35.4%,48.7%,28.6%,6.2,2.6,66.0,66.0,Nuno Borges[POR],1,57.1%,4,7,0.50,2.3,7.0,1.33,4.0,53.8%,7,13,0.87,4.3,13.0,2.00,6.0,Nuno Borges[POR],1,0.95,181,49.2%,0,0-0,-,0.0%,3,1-2,33.3%,29,13-16,44.8%,2:16,45.3,45.1
43,Gael Monfils[FRA],1,1-0,100.0%,65.9%,64.6%,7,8.0%,2,2.3%,5.0%,54.5%,75.0%,55.0%,57.9%,100.0%,8.0,2.7,Gael Monfils[FRA],1,25.4%,26.8%,5.1%,0.0%,28.9%,19.0%,9.1%,5.4,1.4,133.0,133.0,Gael Monfils[FRA],1,50.0%,1,2,0.18,1.0,2.0,0.50,1.0,100.0%,5,5,0.45,2.5,5.0,0.00,0.0,Gael Monfils[FRA],1,0.75,147,49.7%,1,1-0,100.0%,50.0%,2,2-0,100.0%,22,12-10,54.5%,1:46,53.0,43.3
46,Luciano Darderi[ITA],1,1-0,100.0%,67.2%,65.4%,5,8.6%,1,1.7%,3.4%,50.0%,79.3%,55.2%,57.1%,88.9%,6.4,2.1,Luciano Darderi[ITA],1,54.5%,52.8%,0.0%,3.6%,47.4%,70.6%,50.0%,6.9,3.8,51.0,51.0,Luciano Darderi[ITA],1,44.4%,4,9,1.13,4.5,9.0,2.00,4.0,66.7%,2,3,0.33,1.5,3.0,0.50,1.0,Luciano Darderi[ITA],1,1.67,113,61.1%,0,0-0,-,0.0%,2,2-0,100.0%,17,12-5,70.6%,1:32,46.0,48.8
47,Miomir Kecmanovic[SRB],2,1-1,50.0%,66.9%,67.5%,8,5.9%,5,3.7%,11.6%,68.4%,73.1%,53.5%,60.5%,85.7%,6.5,2.1,Miomir Kecmanovic[SRB],2,32.3%,30.8%,10.8%,6.9%,25.3%,44.7%,14.3%,6.2,2.0,29.5,29.5,Miomir Kecmanovic[SRB],2,75.0%,3,4,0.19,1.0,2.0,0.75,1.5,40.0%,2,5,0.24,1.3,2.5,0.75,1.5,Miomir Kecmanovic[SRB],2,0.98,266,50.0%,2,1-1,50.0%,50.0%,4,2-2,50.0%,42,21-21,50.0%,1:26,42.8,38.6
49,Pedro Martinez[ESP],1,0-1,0.0%,58.3%,58.3%,0,0.0%,0,0.0%,0.0%,73.3%,56.8%,62.5%,62.5%,66.7%,6.7,2.8,Pedro Martinez[ESP],1,32.3%,36.8%,12.3%,0.0%,28.3%,42.1%,0.0%,7.2,2.3,28.0,28.0,Pedro Martinez[ESP],1,0.0%,0,7,0.78,3.5,7.0,0.00,0.0,40.0%,2,5,0.56,2.5,5.0,1.50,3.0,Pedro Martinez[ESP],1,0.78,125,44.8%,0,0-0,-,0.0%,2,0-2,0.0%,18,6-12,33.3%,1:33,46.5,44.6
50,Zizou Bergs[BEL],2,1-1,50.0%,60.7%,58.8%,11,7.6%,3,2.1%,4.5%,54.5%,68.4%,51.5%,54.0%,75.0%,6.0,2.4,Zizou Bergs[BEL],2,36.4%,35.9%,3.2%,2.6%,32.3%,42.6%,24.0%,6.2,2.2,26.5,26.5,Zizou Bergs[BEL],2,42.9%,6,14,0.56,2.8,7.0,1.20,3.0,53.8%,7,13,0.54,2.6,6.5,1.20,3.0,Zizou Bergs[BEL],2,0.93,299,48.2%,0,0-0,-,0.0%,5,2-3,40.0%,49,24-25,49.0%,1:53,45.2,45.4
52,Quentin Halys[FRA],1,0-1,0.0%,62.9%,61.4%,5,5.6%,1,1.1%,3.6%,68.5%,65.6%,57.1%,59.3%,75.0%,5.6,2.1,Quentin Halys[FRA],1,36.6%,37.2%,9.9%,5.0%,25.8%,57.1%,13.3%,6.7,2.5,21.0,21.0,Quentin Halys[FRA],1,22.2%,2,9,0.60,3.0,9.0,0.67,2.0,42.9%,3,7,0.44,2.3,7.0,1.33,4.0,Quentin Halys[FRA],1,0.99,190,48.9%,0,0-0,-,0.0%,3,1-2,33.3%,31,14-17,45.2%,2:16,45.3,42.9
59,Roberto Carballes Baena[ESP],1,0-1,0.0%,45.5%,47.2%,0,0.0%,2,3.6%,11.8%,69.1%,52.6%,29.4%,33.3%,50.0%,6.9,3.8,Roberto Carballes Baena[ESP],1,32.8%,34.6%,8.6%,1.7%,20.7%,44.8%,11.1%,6.4,2.1,57.0,57.0,Roberto Carballes Baena[ESP],1,33.3%,1,3,0.33,1.5,3.0,0.50,1.0,55.6%,5,9,1.13,4.5,9.0,2.00,4.0,Roberto Carballes Baena[ESP],1,0.60,113,38.9%,0,0-0,-,0.0%,2,0-2,0.0%,17,5-12,29.4%,1:32,46.0,48.8
60,Camilo Ugo Carabelli[ARG],2,0-2,0.0%,53.7%,53.2%,4,2.7%,2,1.4%,3.5%,61.2%,64.4%,36.8%,38.2%,54.2%,6.1,2.8,Camilo Ugo Carabelli[ARG],2,36.4%,37.5%,6.4%,2.1%,35.0%,40.0%,17.4%,6.1,2.2,31.0,31.0,Camilo Ugo Carabelli[ARG],2,36.4%,4,11,0.48,1.8,5.5,0.67,2.0,45.0%,9,20,0.83,3.3,10.0,1.83,5.5,Camilo Ugo Carabelli[ARG],2,0.79,287,45.3%,0,0-0,-,0.0%,6,2-4,33.3%,47,17-30,36.2%,1:46,35.3,44.3
61,Fabian Marozsan[HUN],1,0-1,0.0%,64.5%,67.2%,1,1.6%,3,4.8%,10.7%,54.8%,67.6%,60.7%,68.0%,80.0%,6.2,2.2,Fabian Marozsan[HUN],1,30.4%,32.8%,13.0%,2.9%,25.5%,40.9%,9.1%,6.3,1.9,3.0,3.0,Fabian Marozsan[HUN],1,100.0%,1,1,0.09,0.5,1.0,0.50,1.0,33.3%,1,3,0.30,1.5,3.0,1.00,2.0,Fabian Marozsan[HUN],1,0.86,131,46.6%,1,0-1,0.0%,50.0%,2,0-2,0.0%,21,9-12,42.9%,1:31,45.5,41.7
62,Kei Nishikori[JPN],1,1-0,100.0%,77.3%,73.7%,3,13.6%,0,0.0%,0.0%,59.1%,76.9%,77.8%,77.8%,100.0%,5.5,1.3,Kei Nishikori[JPN],1,20.0%,25.0%,20.0%,0.0%,25.0%,0.0%,0.0%,5.0,1.0,50.0,50.0,Kei Nishikori[JPN],1,-,0,0,0.00,0.0,0.0,0.00,0.0,-,0,0,0.00,0.0,0.0,0.00,0.0,Kei Nishikori[JPN],1,0.88,37,54.1%,1,1-0,100.0%,100.0%,1,1-0,100.0%,7,4-3,57.1%,0:20,20.0,32.4
63,Francisco Comesana[ARG],1,0-1,0.0%,58.1%,58.3%,5,4.8%,4,3.8%,9.5%,60.0%,68.3%,42.9%,47.4%,68.8%,6.6,2.8,Francisco Comesana[ARG],1,36.6%,35.8%,0.9%,1.8%,26.8%,53.7%,17.6%,6.6,2.4,60.0,60.0,Francisco Comesana[ARG],1,37.5%,3,8,0.47,2.7,8.0,1.00,3.0,50.0%,5,10,0.63,3.3,10.0,1.67,5.0,Francisco Comesana[ARG],1,0.87,217,47.0%,1,1-0,100.0%,33.3%,3,1-2,33.3%,33,14-19,42.4%,2:55,58.3,48.4
64,Laslo Djere[SRB],2,1-1,50.0%,64.2%,65.2%,6,3.2%,6,3.2%,7.6%,58.4%,72.1%,53.2%,57.5%,85.7%,6.8,2.4,Laslo Djere[SRB],2,35.0%,35.2%,5.6%,2.8%,26.4%,52.5%,20.7%,6.2,2.2,62.5,62.5,Laslo Djere[SRB],2,40.0%,6,15,0.52,2.5,7.5,1.00,3.0,76.5%,13,17,0.61,2.8,8.5,0.67,2.0,Laslo Djere[SRB],2,0.98,370,50.0%,1,0-1,0.0%,16.7%,6,3-3,50.0%,57,30-27,52.6%,2:19,46.2,44.9
65,Joao Fonseca[BRA],1,1-0,100.0%,71.0%,69.9%,8,8.6%,2,2.2%,7.4%,71.0%,77.3%,55.6%,60.0%,87.5%,5.8,1.7,Joao Fonseca[BRA],1,37.4%,36.3%,1.9%,2.8%,27.9%,50.0%,20.0%,7.1,2.7,112.0,112.0,Joao Fonseca[BRA],1,27.3%,3,11,0.73,3.7,11.0,1.00,3.0,66.7%,4,6,0.38,2.0,6.0,0.67,2.0,Joao Fonseca[BRA],1,1.29,200,53.0%,1,1-0,100.0%,33.3%,3,2-1,66.7%,31,17-14,54.8%,2:36,52.0,46.8
66,Jaume Munar[ESP],2,0-2,0.0%,66.3%,65.1%,12,6.3%,3,1.6%,5.4%,70.5%,70.1%,57.1%,60.4%,83.3%,6.3,2.1,Jaume Munar[ESP],2,34.2%,33.9%,4.3%,2.7%,28.3%,47.4%,16.7%,6.1,2.1,36.0,36.0,Jaume Munar[ESP],2,50.0%,5,10,0.33,1.7,5.0,0.83,2.5,50.0%,5,10,0.33,1.7,5.0,0.83,2.5,Jaume Munar[ESP],2,1.02,374,50.5%,2,0-2,0.0%,33.3%,6,2-4,33.3%,60,30-30,50.0%,2:27,49.0,47.2
67,Juncheng Shang[CHN],1,0-1,0.0%,80.0%,75.0%,3,20.0%,0,0.0%,0.0%,80.0%,75.0%,100.0%,100.0%,100.0%,5.0,1.0,Juncheng Shang[CHN],1,22.7%,26.3%,13.6%,0.0%,23.1%,22.2%,0.0%,5.5,1.3,106.0,106.0,Juncheng Shang[CHN],1,-,0,0,0.00,0.0,0.0,0.00,0.0,-,0,0,0.00,0.0,0.0,0.00,0.0,Juncheng Shang[CHN],1,1.14,37,45.9%,1,0-1,0.0%,100.0%,1,0-1,0.0%,7,3-4,42.9%,0:20,20.0,32.4
68,Mattia Bellucci[ITA],1,0-1,0.0%,48.9%,51.2%,0,0.0%,2,4.4%,9.5%,53.3%,70.8%,23.8%,26.3%,42.9%,6.4,3.3,Mattia Bellucci[ITA],1,27.3%,26.2%,2.3%,2.3%,22.2%,30.8%,0.0%,5.5,1.5,8.0,8.0,Mattia Bellucci[ITA],1,-,0,0,0.00,0.0,0.0,0.00,0.0,0.0%,0,4,0.57,2.0,4.0,2.00,4.0,Mattia Bellucci[ITA],1,0.53,89,38.2%,0,0-0,-,0.0%,2,0-2,0.0%,15,3-12,20.0%,1:07,33.5,45.2
69,Damir Dzumhur[BIH],1,0-1,0.0%,46.0%,45.8%,1,2.0%,1,2.0%,5.9%,66.0%,48.5%,41.2%,43.8%,42.9%,7.1,3.9,Damir Dzumhur[BIH],1,27.7%,26.2%,6.4%,4.3%,21.4%,36.8%,0.0%,5.9,1.6,45.0,45.0,Damir Dzumhur[BIH],1,-,0,0,0.00,0.0,0.0,0.00,0.0,66.7%,8,12,1.71,6.0,12.0,2.00,4.0,Damir Dzumhur[BIH],1,0.51,97,37.1%,0,0-0,-,0.0%,2,0-2,0.0%,15,3-12,20.0%,1:03,31.5,39.0
72,Hamad Medjedovic[SRB],1,1-0,100.0%,61.7%,60.0%,7,11.7%,3,5.0%,13.6%,63.3%,76.3%,36.4%,42.1%,77.8%,6.7,2.6,Hamad Medjedovic[SRB],1,54.3%,53.7%,4.3%,6.5%,41.4%,76.5%,62.5%,5.8,3.1,8.0,8.0,Hamad Medjedovic[SRB],1,50.0%,5,10,1.25,5.0,10.0,2.50,5.0,60.0%,3,5,0.56,2.5,5.0,1.00,2.0,Hamad Medjedovic[SRB],1,1.42,106,58.5%,0,0-0,-,0.0%,2,2-0,100.0%,17,12-5,70.6%,1:12,36.0,40.8
80,Aleksandar Kovacevic[USA],1,1-0,100.0%,66.2%,62.7%,9,11.7%,1,1.3%,2.8%,53.2%,80.5%,50.0%,51.4%,90.9%,7.0,2.4,Aleksandar Kovacevic[USA],1,32.7%,35.6%,14.5%,3.6%,22.9%,50.0%,27.3%,5.0,1.6,10.0,10.0,Aleksandar Kovacevic[USA],1,60.0%,3,5,0.45,2.5,5.0,1.50,3.0,80.0%,4,5,0.45,2.5,5.0,0.50,1.0,Aleksandar Kovacevic[USA],1,0.97,132,52.3%,0,0-0,-,0.0%,2,2-0,100.0%,22,13-9,59.1%,1:35,47.5,43.2
89,Kamil Majchrzak[POL],1,0-1,0.0%,66.2%,64.6%,5,7.0%,1,1.4%,3.4%,59.2%,78.6%,48.3%,50.0%,83.3%,5.9,2.0,Kamil Majchrzak[POL],1,28.0%,31.3%,13.3%,1.3%,15.6%,46.7%,8.3%,6.3,1.8,37.0,37.0,Kamil Majchrzak[POL],1,20.0%,1,5,0.42,2.5,5.0,0.50,1.0,33.3%,1,3,0.25,1.5,3.0,1.00,2.0,Kamil Majchrzak[POL],1,0.83,146,46.6%,1,0-1,0.0%,50.0%,2,0-2,0.0%,24,11-13,45.8%,1:47,53.5,44.0
93,Jesper De Jong[NED],1,0-1,0.0%,59.3%,54.8%,11,12.8%,2,2.3%,6.9%,66.3%,70.2%,37.9%,40.7%,81.8%,7.8,3.2,Jesper De Jong[NED],1,32.9%,32.7%,17.1%,8.6%,26.2%,42.9%,9.1%,6.4,2.1,23.0,23.0,Jesper De Jong[NED],1,33.3%,1,3,0.27,1.5,3.0,0.50,1.0,84.6%,11,13,1.18,6.5,13.0,1.00,2.0,Jesper De Jong[NED],1,0.81,156,47.4%,1,0-1,0.0%,50.0%,2,0-2,0.0%,22,10-12,45.5%,2:03,61.5,47.3
94,Reilly Opelka[USA],1,1-0,100.0%,79.7%,78.0%,12,18.8%,2,3.1%,10.5%,70.3%,84.4%,68.4%,76.5%,100.0%,5.8,1.2,Reilly Opelka[USA],1,31.9%,31.5%,14.5%,7.2%,20.8%,57.1%,10.0%,6.9,2.2,31.0,31.0,Reilly Opelka[USA],1,50.0%,1,2,0.20,1.0,2.0,0.50,1.0,100.0%,4,4,0.36,2.0,4.0,0.00,0.0,Reilly Opelka[USA],1,1.57,133,54.9%,1,1-0,100.0%,50.0%,2,2-0,100.0%,21,12-9,57.1%,1:26,43.0,38.8
97,Alexander Shevchenko[KAZ],1,0-1,0.0%,55.1%,55.3%,1,2.0%,1,2.0%,6.7%,69.4%,52.9%,60.0%,64.3%,62.5%,6.1,2.8,Alexander Shevchenko[KAZ],1,21.7%,27.8%,21.7%,0.0%,20.0%,27.3%,0.0%,5.1,1.1,16.0,16.0,Alexander Shevchenko[KAZ],1,-,0,0,0.00,0.0,0.0,0.00,0.0,25.0%,1,4,0.50,2.0,4.0,1.50,3.0,Alexander Shevchenko[KAZ],1,0.48,95,38.9%,0,0-0,-,0.0%,2,0-2,0.0%,17,5-12,29.4%,0:58,29.0,36.6
100,Nishesh Basavareddy[USA],1,0-1,0.0%,74.6%,73.2%,3,5.1%,0,0.0%,0.0%,64.4%,71.1%,81.0%,81.0%,90.9%,5.4,1.4,Nishesh Basavareddy[USA],1,34.1%,35.4%,8.0%,2.3%,25.0%,45.0%,0.0%,8.0,2.7,52.0,52.0,Nishesh Basavareddy[USA],1,0.0%,0,5,0.45,2.5,5.0,0.00,0.0,50.0%,1,2,0.18,1.0,2.0,0.50,1.0,Nishesh Basavareddy[USA],1,1.34,147,50.3%,1,0-1,0.0%,50.0%,2,0-2,0.0%,22,10-12,45.5%,1:46,53.0,43.3
