Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
18,Francisco Cerundolo[ARG],15,11-4,73.3%,65.2%,66.0%,50,4.9%,38,3.7%,10.7%,65.0%,68.5%,59.0%,66.0%,82.6%,6.3,2.2,Francisco Cerundolo[ARG],15,40.9%,40.5%,3.9%,3.3%,33.5%,54.2%,29.9%,6.7,2.7,15.0,44.5,Francisco Cerundolo[ARG],15,40.2%,49,122,0.74,3.6,8.1,1.44,3.3,64.1%,50,78,0.48,2.3,5.2,0.82,1.9,Francisco Cerundolo[ARG],15,1.17,2113,52.6%,6,4-2,66.7%,17.6%,34,24-10,70.6%,325,182-143,56.0%,1:42,45.2,43.6
19,Stefanos Tsitsipas[GRE],10,6-4,60.0%,65.5%,66.4%,37,5.3%,28,4.0%,9.8%,58.9%,74.1%,53.1%,58.9%,83.3%,6.1,2.1,Stefanos Tsitsipas[GRE],10,38.3%,39.5%,5.9%,1.8%,29.8%,54.4%,26.3%,6.4,2.5,33.5,46.0,Stefanos Tsitsipas[GRE],10,37.5%,30,80,0.70,3.3,8.0,1.25,3.0,62.7%,32,51,0.45,2.1,5.1,0.79,1.9,Stefanos Tsitsipas[GRE],10,1.11,1428,51.5%,2,0-2,0.0%,8.3%,24,13-11,54.2%,228,125-103,54.8%,1:43,43.0,43.4
20,Tomas Machac[CZE],6,3-3,50.0%,62.6%,63.6%,32,7.5%,25,5.9%,15.1%,60.9%,73.4%,45.8%,53.9%,76.5%,6.3,2.3,Tomas Machac[CZE],6,38.0%,40.1%,10.5%,3.4%,28.5%,53.2%,23.9%,6.1,2.3,54.0,94.7,Tomas Machac[CZE],6,50.0%,16,32,0.48,2.0,5.3,1.00,2.7,46.7%,14,30,0.44,1.9,5.0,1.00,2.7,Tomas Machac[CZE],6,1.01,836,50.5%,1,1-0,100.0%,6.3%,16,9-7,56.3%,135,68-67,50.4%,1:33,35.0,40.2
21,Jakub Mensik[CZE],12,10-2,83.3%,68.9%,64.3%,167,19.4%,31,3.6%,10.3%,64.9%,80.7%,47.0%,52.4%,87.7%,6.2,1.9,Jakub Mensik[CZE],12,36.2%,37.3%,7.6%,2.9%,28.4%,51.5%,21.2%,6.3,2.3,21.0,36.3,Jakub Mensik[CZE],12,42.6%,29,68,0.50,2.4,5.7,1.04,2.4,68.5%,37,54,0.39,1.9,4.5,0.61,1.4,Jakub Mensik[CZE],12,1.16,1725,52.5%,10,9-1,90.0%,35.7%,28,22-6,78.6%,275,150-125,54.5%,1:41,43.1,42.0
22,Ugo Humbert[FRA],5,1-4,20.0%,62.4%,61.8%,34,7.6%,16,3.6%,8.2%,56.7%,72.9%,48.7%,53.1%,79.7%,6.5,2.4,Ugo Humbert[FRA],5,33.8%,32.3%,4.8%,4.6%,27.1%,45.4%,15.2%,6.3,2.1,39.0,43.0,Ugo Humbert[FRA],5,35.7%,10,28,0.42,2.2,5.6,0.77,2.0,62.2%,23,37,0.54,2.8,7.4,1.08,2.8,Ugo Humbert[FRA],5,0.90,864,48.7%,3,1-2,33.3%,23.1%,13,5-8,38.5%,135,65-70,48.1%,2:07,48.8,44.0
23,Sebastian Korda[USA],8,4-4,50.0%,65.0%,63.9%,44,7.9%,15,2.7%,7.1%,61.9%,73.0%,51.9%,55.8%,81.8%,6.3,2.2,Sebastian Korda[USA],8,33.2%,33.3%,7.6%,3.7%,24.5%,50.6%,19.3%,6.1,2.0,35.0,81.6,Sebastian Korda[USA],8,47.2%,17,36,0.41,2.0,4.5,0.94,2.1,56.8%,21,37,0.42,2.1,4.6,0.89,2.0,Sebastian Korda[USA],8,0.95,1096,49.4%,5,1-4,20.0%,27.8%,18,8-10,44.4%,176,89-87,50.6%,1:35,42.1,41.4
24,Karen Khachanov[RUS],7,3-4,42.9%,64.2%,63.2%,36,6.5%,12,2.2%,6.3%,65.6%,71.2%,50.8%,54.2%,78.7%,6.2,2.2,Karen Khachanov[RUS],7,36.6%,38.1%,11.0%,4.4%,25.8%,54.1%,20.0%,6.3,2.3,15.0,157.4,Karen Khachanov[RUS],7,34.6%,18,52,0.58,2.9,7.4,1.00,2.6,66.1%,37,56,0.63,3.1,8.0,1.06,2.7,Karen Khachanov[RUS],7,1.02,1127,50.2%,4,4-0,100.0%,22.2%,18,9-9,50.0%,179,88-91,49.2%,1:58,46.0,44.1
25,Alexei Popyrin[AUS],8,4-4,50.0%,63.1%,63.2%,60,8.3%,36,5.0%,12.9%,61.4%,73.3%,46.8%,53.7%,81.1%,6.8,2.5,Alexei Popyrin[AUS],8,35.2%,35.3%,5.7%,2.9%,27.5%,47.0%,13.8%,6.9,2.4,45.0,41.6,Alexei Popyrin[AUS],8,21.7%,15,69,0.63,3.3,8.6,0.71,1.9,71.0%,49,69,0.65,3.3,8.6,0.95,2.5,Alexei Popyrin[AUS],8,0.95,1477,48.9%,4,3-1,75.0%,19.0%,21,10-11,47.6%,215,101-114,47.0%,2:16,51.7,44.1
26,Alejandro Davidovich Fokina[ESP],10,6-4,60.0%,62.7%,62.4%,24,2.9%,11,1.3%,3.7%,64.6%,67.0%,54.8%,56.9%,81.5%,7.0,2.6,Alejandro Davidovich Fokina[ESP],10,41.2%,42.3%,8.5%,4.4%,33.8%,51.9%,31.4%,6.4,2.6,22.0,31.4,Alejandro Davidovich Fokina[ESP],10,44.0%,37,84,0.71,3.5,8.4,1.54,3.7,75.3%,67,89,0.75,3.7,8.9,0.92,2.2,Alejandro Davidovich Fokina[ESP],10,1.10,1584,52.5%,8,2-6,25.0%,33.3%,24,14-10,58.3%,237,134-103,56.5%,1:55,48.1,43.7
27,Felix Auger Aliassime[CAN],5,1-4,20.0%,65.7%,65.4%,31,9.4%,15,4.6%,16.3%,72.0%,70.9%,52.2%,62.3%,77.4%,6.2,2.1,Felix Auger Aliassime[CAN],5,34.6%,34.9%,4.5%,1.9%,26.8%,50.0%,12.7%,6.8,2.4,126.0,258.4,Felix Auger Aliassime[CAN],5,21.2%,7,33,0.60,3.0,6.6,0.64,1.4,66.7%,24,36,0.68,3.3,7.2,1.09,2.4,Felix Auger Aliassime[CAN],5,1.01,705,49.1%,2,0-2,0.0%,18.2%,11,3-8,27.3%,108,48-60,44.4%,1:51,50.3,47.1
28,Denis Shapovalov[CAN],7,3-4,42.9%,63.3%,66.4%,32,6.9%,38,8.2%,19.4%,57.7%,71.9%,51.5%,63.9%,78.7%,6.2,2.3,Denis Shapovalov[CAN],7,35.9%,36.4%,4.7%,1.9%,29.9%,46.0%,20.5%,6.4,2.3,45.0,48.0,Denis Shapovalov[CAN],7,46.9%,15,32,0.44,2.1,4.6,1.00,2.1,54.3%,19,35,0.47,2.3,5.0,1.07,2.3,Denis Shapovalov[CAN],7,0.98,931,49.5%,4,1-3,25.0%,26.7%,15,6-9,40.0%,148,74-74,50.0%,1:33,43.3,41.9
29,Brandon Nakashima[USA],10,6-4,60.0%,66.5%,63.4%,76,10.9%,9,1.3%,3.8%,65.7%,76.0%,48.3%,50.2%,84.2%,6.1,2.1,Brandon Nakashima[USA],10,36.5%,36.6%,7.5%,4.2%,26.1%,53.2%,19.3%,6.4,2.3,44.0,50.4,Brandon Nakashima[USA],10,46.7%,21,45,0.41,2.0,4.5,0.91,2.1,60.0%,27,45,0.39,2.0,4.5,0.78,1.8,Brandon Nakashima[USA],10,1.09,1392,51.6%,3,1-2,33.3%,13.0%,23,13-10,56.5%,223,117-106,52.5%,1:41,43.8,43.4
30,Matteo Berrettini[ITA],11,7-4,63.6%,65.4%,63.2%,73,9.0%,15,1.8%,6.0%,69.2%,73.4%,47.4%,50.4%,84.4%,6.4,2.2,Matteo Berrettini[ITA],11,35.3%,35.3%,7.4%,4.1%,29.0%,47.1%,18.4%,6.3,2.2,16.0,34.3,Matteo Berrettini[ITA],11,35.9%,23,64,0.51,2.6,5.8,0.92,2.1,64.9%,37,57,0.45,2.3,5.2,0.80,1.8,Matteo Berrettini[ITA],11,1.02,1598,50.6%,6,4-2,66.7%,24.0%,25,15-10,60.0%,253,131-122,51.8%,1:51,48.7,45.7
31,Hubert Hurkacz[POL],3,1-2,33.3%,61.3%,56.1%,24,13.3%,2,1.1%,2.5%,56.4%,71.6%,48.1%,49.4%,76.7%,6.0,2.3,Hubert Hurkacz[POL],3,29.7%,27.7%,5.5%,4.8%,16.7%,41.4%,10.3%,5.7,1.7,62.0,55.0,Hubert Hurkacz[POL],3,50.0%,3,6,0.21,1.0,2.0,0.50,1.0,50.0%,7,14,0.47,2.3,4.7,1.17,2.3,Hubert Hurkacz[POL],3,0.77,346,46.2%,0,0-0,-,0.0%,6,2-4,33.3%,59,26-33,44.1%,1:23,41.5,43.2
32,Alex Michelsen[USA],4,1-3,25.0%,63.9%,63.1%,13,4.7%,4,1.4%,4.5%,68.2%,70.4%,50.0%,52.4%,84.6%,7.1,2.6,Alex Michelsen[USA],4,34.6%,35.7%,6.6%,1.8%,29.4%,44.2%,12.8%,7.0,2.4,70.0,101.8,Alex Michelsen[USA],4,23.8%,5,21,0.54,2.6,5.3,0.63,1.3,66.7%,12,18,0.46,2.3,4.5,0.75,1.5,Alex Michelsen[USA],4,0.96,549,49.4%,3,1-2,33.3%,37.5%,8,3-5,37.5%,78,38-40,48.7%,1:34,46.9,41.0
33,Sebastian Baez[ARG],4,0-4,0.0%,52.8%,53.7%,2,0.7%,7,2.4%,8.0%,70.0%,55.7%,46.0%,50.0%,54.3%,6.3,3.0,Sebastian Baez[ARG],4,39.7%,38.3%,5.9%,5.9%,30.0%,53.8%,27.7%,6.1,2.4,71.5,95.3,Sebastian Baez[ARG],4,40.6%,13,32,0.68,2.9,8.0,1.18,3.3,48.8%,20,41,0.89,3.7,10.3,1.91,5.3,Sebastian Baez[ARG],4,0.84,577,46.3%,0,0-0,-,0.0%,11,3-8,27.3%,93,38-55,40.9%,1:40,36.2,41.4
34,Flavio Cobolli[ITA],7,3-4,42.9%,57.5%,59.2%,15,3.4%,23,5.2%,11.0%,53.0%,66.1%,47.8%,53.8%,69.6%,6.4,2.7,Flavio Cobolli[ITA],7,38.9%,39.6%,6.0%,2.6%,32.9%,50.0%,24.3%,6.5,2.5,58.0,85.9,Flavio Cobolli[ITA],7,34.7%,17,49,0.70,3.3,7.0,1.13,2.4,55.3%,26,47,0.68,3.1,6.7,1.40,3.0,Flavio Cobolli[ITA],7,0.91,898,48.1%,1,1-0,100.0%,6.7%,15,7-8,46.7%,139,65-74,46.8%,1:29,41.7,41.8
35,Tallon Griekspoor[NED],8,5-3,62.5%,65.3%,65.6%,52,7.8%,31,4.6%,13.1%,64.5%,74.5%,48.5%,55.8%,82.8%,6.7,2.3,Tallon Griekspoor[NED],8,33.6%,33.6%,7.1%,3.5%,24.6%,46.0%,17.2%,6.1,2.0,22.5,69.9,Tallon Griekspoor[NED],8,40.5%,17,42,0.42,2.1,5.3,0.85,2.1,69.1%,38,55,0.56,2.8,6.9,0.85,2.1,Tallon Griekspoor[NED],8,0.97,1270,50.2%,6,5-1,83.3%,30.0%,20,12-8,60.0%,198,99-99,50.0%,1:55,45.9,43.4
36,Giovanni Mpetshi Perricard[FRA],5,1-4,20.0%,64.8%,62.6%,43,13.7%,15,4.8%,13.3%,64.1%,70.3%,54.9%,63.3%,83.0%,6.7,2.4,Giovanni Mpetshi Perricard[FRA],5,24.0%,24.0%,8.7%,2.7%,20.6%,29.1%,6.4%,5.6,1.3,43.0,51.4,Giovanni Mpetshi Perricard[FRA],5,33.3%,3,9,0.19,1.0,1.8,0.33,0.6,72.4%,21,29,0.62,3.2,5.8,0.89,1.6,Giovanni Mpetshi Perricard[FRA],5,0.68,578,46.2%,3,0-3,0.0%,33.3%,9,1-8,11.1%,94,42-52,44.7%,1:18,43.4,40.6
37,Matteo Arnaldi[ITA],11,7-4,63.6%,61.7%,60.6%,69,7.9%,29,3.3%,7.1%,53.4%,69.3%,53.1%,57.1%,79.1%,6.5,2.5,Matteo Arnaldi[ITA],11,36.9%,36.5%,5.2%,3.6%,29.8%,48.8%,21.9%,6.3,2.3,33.0,85.1,Matteo Arnaldi[ITA],11,41.2%,28,68,0.53,2.5,6.2,1.04,2.5,66.7%,56,84,0.63,3.1,7.6,1.04,2.5,Matteo Arnaldi[ITA],11,0.96,1678,49.8%,1,1-0,100.0%,3.7%,27,16-11,59.3%,262,134-128,51.1%,1:57,47.6,45.9
38,Jiri Lehecka[CZE],5,1-4,20.0%,63.1%,63.1%,30,7.0%,17,4.0%,9.1%,56.3%,71.3%,52.7%,58.0%,78.8%,6.5,2.4,Jiri Lehecka[CZE],5,34.6%,36.1%,7.0%,1.7%,30.4%,42.7%,16.9%,6.4,2.2,46.0,50.8,Jiri Lehecka[CZE],5,36.7%,11,30,0.46,2.1,6.0,0.79,2.2,64.1%,25,39,0.59,2.8,7.8,1.00,2.8,Jiri Lehecka[CZE],5,0.94,842,49.0%,2,1-1,50.0%,14.3%,14,6-8,42.9%,131,63-68,48.1%,1:58,42.1,42.0
39,Alexandre Muller[FRA],8,4-4,50.0%,60.4%,60.9%,18,2.7%,17,2.6%,8.2%,68.4%,64.6%,51.2%,55.8%,76.0%,6.8,2.7,Alexandre Muller[FRA],8,37.2%,37.0%,6.3%,4.1%,27.9%,52.1%,21.3%,6.5,2.4,36.5,75.9,Alexandre Muller[FRA],8,40.8%,20,49,0.52,2.5,6.1,1.00,2.5,61.0%,36,59,0.61,3.0,7.4,1.15,2.9,Alexandre Muller[FRA],8,0.94,1271,49.2%,4,1-3,25.0%,20.0%,20,10-10,50.0%,190,93-97,48.9%,1:53,45.2,42.6
40,Nuno Borges[POR],8,4-4,50.0%,61.0%,60.0%,43,7.0%,19,3.1%,8.6%,63.9%,67.2%,50.0%,54.7%,76.7%,6.8,2.6,Nuno Borges[POR],8,38.5%,38.6%,4.8%,2.9%,32.4%,48.8%,21.3%,7.3,2.8,40.0,41.9,Nuno Borges[POR],8,29.7%,19,64,0.72,3.4,8.0,1.00,2.4,63.2%,36,57,0.63,3.0,7.1,1.11,2.6,Nuno Borges[POR],8,0.99,1256,49.4%,4,1-3,25.0%,21.1%,19,8-11,42.1%,179,88-91,49.2%,1:52,47.3,42.9
41,Jordan Thompson[AUS],6,3-3,50.0%,67.0%,65.4%,38,8.4%,9,2.0%,4.9%,59.5%,73.3%,57.6%,60.6%,81.6%,6.0,2.0,Jordan Thompson[AUS],6,34.3%,36.1%,10.1%,2.8%,28.9%,43.4%,15.6%,6.4,2.2,29.5,32.2,Jordan Thompson[AUS],6,30.8%,12,39,0.51,2.6,6.5,0.80,2.0,62.2%,23,37,0.49,2.5,6.2,0.93,2.3,Jordan Thompson[AUS],6,1.04,947,49.9%,2,2-0,100.0%,13.3%,15,8-7,53.3%,153,74-79,48.4%,1:56,46.2,43.9
42,Alejandro Tabilo[CHI],7,4-3,57.1%,59.9%,60.2%,26,4.2%,21,3.4%,9.1%,62.6%,65.4%,50.6%,55.7%,76.7%,6.9,2.8,Alejandro Tabilo[CHI],7,37.2%,39.3%,9.6%,2.7%,31.3%,47.3%,22.7%,6.3,2.3,18.0,54.3,Alejandro Tabilo[CHI],7,37.0%,20,54,0.61,3.0,7.7,1.11,2.9,61.8%,34,55,0.61,3.1,7.9,1.17,3.0,Alejandro Tabilo[CHI],7,0.93,1172,49.1%,1,0-1,0.0%,5.6%,18,10-8,55.6%,178,89-89,50.0%,1:57,45.7,42.1
43,Gael Monfils[FRA],10,7-3,70.0%,66.6%,67.0%,83,9.6%,47,5.5%,14.0%,61.1%,76.6%,50.7%,59.0%,85.2%,6.4,2.1,Gael Monfils[FRA],10,36.8%,37.3%,5.6%,2.6%,30.5%,46.9%,20.9%,6.5,2.4,27.0,64.0,Gael Monfils[FRA],10,37.8%,28,74,0.55,2.7,7.4,1.04,2.8,70.6%,48,68,0.50,2.5,6.8,0.74,2.0,Gael Monfils[FRA],10,1.10,1730,51.6%,7,4-3,57.1%,25.9%,27,16-11,59.3%,269,143-126,53.2%,2:01,44.9,42.0
44,Lorenzo Sonego[ITA],6,2-4,33.3%,59.8%,60.6%,22,4.9%,20,4.4%,12.1%,63.6%,70.8%,40.6%,46.2%,75.4%,7.0,2.8,Lorenzo Sonego[ITA],6,33.6%,33.8%,3.6%,1.6%,27.2%,43.4%,18.2%,5.8,2.0,49.0,37.8,Lorenzo Sonego[ITA],6,46.2%,12,26,0.39,2.0,4.3,0.92,2.0,64.4%,29,45,0.69,3.5,7.5,1.23,2.7,Lorenzo Sonego[ITA],6,0.84,837,47.8%,2,1-1,50.0%,15.4%,13,5-8,38.5%,131,61-70,46.6%,1:52,51.7,48.2
