Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
43,Gael Monfils[FRA],1,1-0,100.0%,67.3%,66.0%,4,7.7%,1,1.9%,5.3%,63.5%,84.8%,36.8%,38.9%,100.0%,6.5,2.1,Gael Monfils[FRA],1,46.7%,45.8%,0.0%,1.7%,37.5%,65.0%,50.0%,7.5,3.5,78.0,78.0,Gael Monfils[FRA],1,57.1%,4,7,0.88,3.5,7.0,2.00,4.0,100.0%,3,3,0.38,1.5,3.0,0.00,0.0,Gael Monfils[FRA],1,1.43,112,56.3%,0,0-0,-,0.0%,2,2-0,100.0%,16,12-4,75.0%,1:17,38.5,41.3
44,Lorenzo Sonego[ITA],2,0-2,0.0%,64.5%,63.2%,11,5.1%,2,0.9%,2.6%,65.0%,70.2%,53.9%,55.4%,84.4%,6.8,2.4,Lorenzo Sonego[ITA],2,28.9%,28.8%,6.9%,2.9%,22.4%,41.4%,6.3%,6.4,1.8,18.5,18.5,Lorenzo Sonego[ITA],2,18.2%,2,11,0.34,1.8,5.5,0.33,1.0,70.6%,12,17,0.53,2.8,8.5,0.83,2.5,Lorenzo Sonego[ITA],2,0.82,421,47.3%,1,0-1,0.0%,16.7%,6,1-5,16.7%,64,29-35,45.3%,2:44,54.7,46.7
45,Marcos Giron[USA],3,0-3,0.0%,61.2%,59.4%,16,6.9%,4,1.7%,4.7%,63.4%,68.7%,48.2%,50.6%,73.0%,6.3,2.4,Marcos Giron[USA],3,31.7%,33.9%,11.6%,2.7%,26.1%,43.7%,13.5%,6.1,1.9,32.0,39.0,Marcos Giron[USA],3,27.8%,5,18,0.49,2.3,6.0,0.63,1.7,56.5%,13,23,0.62,2.9,7.7,1.25,3.3,Marcos Giron[USA],3,0.82,456,46.7%,1,0-1,0.0%,12.5%,8,2-6,25.0%,74,32-42,43.2%,1:50,41.3,43.4
46,Luciano Darderi[ITA],2,1-1,50.0%,61.1%,62.2%,6,4.6%,6,4.6%,11.8%,61.1%,65.0%,54.9%,62.2%,78.9%,6.9,2.7,Luciano Darderi[ITA],2,40.0%,41.3%,7.4%,3.0%,33.8%,49.1%,25.0%,6.8,2.7,60.5,60.5,Luciano Darderi[ITA],2,33.3%,5,15,0.75,3.8,7.5,1.25,2.5,66.7%,8,12,0.63,3.0,6.0,1.00,2.0,Luciano Darderi[ITA],2,1.03,266,50.4%,0,0-0,-,0.0%,4,2-2,50.0%,39,20-19,51.3%,1:35,47.3,42.6
47,Miomir Kecmanovic[SRB],2,2-0,100.0%,74.1%,67.4%,24,20.7%,0,0.0%,0.0%,66.4%,84.4%,53.8%,53.8%,90.9%,5.3,1.4,Miomir Kecmanovic[SRB],2,37.4%,39.8%,10.7%,3.1%,32.2%,47.7%,28.6%,6.2,2.3,59.5,59.5,Miomir Kecmanovic[SRB],2,60.0%,6,10,0.48,2.0,5.0,1.20,3.0,60.0%,3,5,0.23,1.0,2.5,0.40,1.0,Miomir Kecmanovic[SRB],2,1.45,247,54.7%,0,0-0,-,0.0%,5,4-1,80.0%,43,26-17,60.5%,1:22,32.8,39.8
48,David Goffin[BEL],2,0-2,0.0%,48.1%,48.8%,2,1.5%,4,3.0%,7.7%,60.9%,50.6%,44.2%,47.9%,47.4%,7.0,3.6,David Goffin[BEL],2,40.2%,43.0%,10.6%,3.0%,29.1%,56.6%,26.3%,6.9,2.8,32.0,32.0,David Goffin[BEL],2,38.5%,5,13,0.68,3.3,6.5,1.25,2.5,52.4%,11,21,1.11,5.3,10.5,2.50,5.0,David Goffin[BEL],2,0.77,265,44.2%,1,0-1,0.0%,25.0%,4,0-4,0.0%,38,14-24,36.8%,1:39,49.3,44.6
49,Pedro Martinez[ESP],2,0-2,0.0%,42.7%,45.8%,0,0.0%,6,6.7%,21.4%,68.5%,49.2%,28.6%,36.4%,30.8%,6.8,3.9,Pedro Martinez[ESP],2,28.9%,28.8%,9.2%,3.9%,22.4%,40.7%,0.0%,6.9,2.0,16.0,28.0,Pedro Martinez[ESP],2,0.0%,0,5,0.45,1.3,2.5,0.00,0.0,43.8%,7,16,1.23,4.0,8.0,2.25,4.5,Pedro Martinez[ESP],2,0.51,165,36.4%,0,0-0,-,0.0%,4,0-4,0.0%,24,4-20,16.7%,1:02,31.0,45.1
50,Zizou Bergs[BEL],3,2-1,66.7%,63.0%,60.4%,17,10.3%,4,2.4%,6.8%,64.2%,69.8%,50.8%,54.5%,75.0%,5.9,2.2,Zizou Bergs[BEL],3,40.3%,39.3%,4.7%,4.7%,32.3%,56.3%,27.6%,6.6,2.7,59.0,62.7,Zizou Bergs[BEL],3,47.1%,8,17,0.59,2.8,5.7,1.33,2.7,41.7%,5,12,0.43,2.0,4.0,1.17,2.3,Zizou Bergs[BEL],3,1.09,356,50.8%,1,0-1,0.0%,16.7%,6,3-3,50.0%,57,29-28,50.9%,1:23,41.5,42.0
51,Tomas Martin Etcheverry[ARG],1,0-1,0.0%,57.0%,55.6%,9,7.4%,4,3.3%,8.0%,58.7%,64.8%,46.0%,50.0%,80.0%,8.1,3.5,Tomas Martin Etcheverry[ARG],1,33.3%,33.0%,5.1%,3.0%,17.2%,56.1%,12.5%,6.2,2.1,26.0,26.0,Tomas Martin Etcheverry[ARG],1,40.0%,2,5,0.31,1.7,5.0,0.67,2.0,78.6%,11,14,0.93,4.7,14.0,1.00,3.0,Tomas Martin Etcheverry[ARG],1,0.78,220,46.4%,0,0-0,-,0.0%,3,1-2,33.3%,31,14-17,45.2%,2:54,58.0,47.5
52,Quentin Halys[FRA],1,1-0,100.0%,65.7%,63.9%,12,12.1%,4,4.0%,10.0%,59.6%,78.0%,47.5%,52.8%,80.0%,6.6,2.3,Quentin Halys[FRA],1,27.7%,27.5%,2.4%,1.2%,19.6%,37.8%,14.3%,5.9,1.6,79.0,79.0,Quentin Halys[FRA],1,20.0%,2,10,0.71,3.3,10.0,0.67,2.0,66.7%,6,9,0.60,3.0,9.0,1.00,3.0,Quentin Halys[FRA],1,0.81,182,48.4%,1,1-0,100.0%,33.3%,3,2-1,66.7%,29,14-15,48.3%,2:06,42.0,41.5
53,Nicolas Jarry[CHI],1,0-1,0.0%,62.9%,59.6%,8,12.9%,2,3.2%,8.7%,62.9%,71.8%,47.8%,52.4%,80.0%,6.2,2.3,Nicolas Jarry[CHI],1,31.8%,35.2%,15.2%,3.0%,20.5%,48.1%,0.0%,6.6,2.1,28.0,28.0,Nicolas Jarry[CHI],1,0.0%,0,5,0.50,2.5,5.0,0.00,0.0,60.0%,3,5,0.50,2.5,5.0,1.00,2.0,Nicolas Jarry[CHI],1,0.86,128,46.9%,0,0-0,-,0.0%,2,0-2,0.0%,20,8-12,40.0%,1:29,44.5,41.7
54,Gabriel Diallo[CAN],1,0-1,0.0%,51.6%,52.5%,0,0.0%,1,1.6%,3.8%,58.1%,72.2%,23.1%,24.0%,60.0%,6.2,3.0,Gabriel Diallo[CAN],1,31.6%,34.0%,7.0%,0.0%,22.2%,47.6%,11.1%,6.3,2.0,11.0,11.0,Gabriel Diallo[CAN],1,20.0%,1,5,0.56,2.5,5.0,0.50,1.0,33.3%,2,6,0.60,3.0,6.0,2.00,4.0,Gabriel Diallo[CAN],1,0.65,119,42.0%,0,0-0,-,0.0%,2,0-2,0.0%,19,7-12,36.8%,1:29,44.5,44.9
55,Zhizhen Zhang[CHN],2,0-2,0.0%,60.6%,57.4%,12,11.0%,3,2.8%,8.6%,67.9%,70.3%,40.0%,43.8%,75.0%,6.8,2.7,Zhizhen Zhang[CHN],2,13.9%,17.3%,26.4%,1.4%,13.2%,15.8%,6.3%,4.5,0.6,33.0,33.0,Zhizhen Zhang[CHN],2,33.3%,1,3,0.19,1.0,1.5,0.33,0.5,69.2%,9,13,0.81,4.3,6.5,1.33,2.0,Zhizhen Zhang[CHN],2,0.35,181,42.0%,0,0-0,-,0.0%,3,0-3,0.0%,32,13-19,40.6%,0:59,39.0,38.8
58,Benjamin Bonzi[FRA],1,0-1,0.0%,57.4%,56.9%,2,3.7%,1,1.9%,4.3%,57.4%,61.3%,52.2%,54.5%,62.5%,6.8,2.9,Benjamin Bonzi[FRA],1,22.9%,30.6%,25.0%,0.0%,12.1%,46.7%,0.0%,5.3,1.2,55.0,55.0,Benjamin Bonzi[FRA],1,0.0%,0,1,0.11,0.5,1.0,0.00,0.0,40.0%,2,5,0.63,2.5,5.0,1.50,3.0,Benjamin Bonzi[FRA],1,0.54,102,41.2%,0,0-0,-,0.0%,2,0-2,0.0%,17,5-12,29.4%,1:04,32.0,37.6
59,Roberto Carballes Baena[ESP],2,1-1,50.0%,55.5%,57.1%,3,1.8%,7,4.3%,11.9%,64.0%,66.7%,35.6%,40.4%,68.2%,7.5,3.3,Roberto Carballes Baena[ESP],2,42.1%,39.8%,4.1%,6.6%,27.0%,58.6%,36.4%,5.5,2.3,54.5,54.5,Roberto Carballes Baena[ESP],2,80.0%,8,10,0.45,2.0,5.0,1.60,4.0,75.0%,21,28,1.27,5.6,14.0,1.40,3.5,Roberto Carballes Baena[ESP],2,0.95,285,49.8%,0,0-0,-,0.0%,5,3-2,60.0%,44,23-21,52.3%,1:49,43.6,45.9
60,Camilo Ugo Carabelli[ARG],2,2-0,100.0%,64.1%,62.2%,10,7.6%,2,1.5%,4.2%,63.4%,72.3%,50.0%,52.2%,76.2%,6.2,2.2,Camilo Ugo Carabelli[ARG],2,45.9%,47.3%,7.4%,4.1%,34.0%,68.6%,40.0%,7.4,3.4,121.5,121.5,Camilo Ugo Carabelli[ARG],2,33.3%,8,24,1.20,6.0,12.0,2.00,4.0,28.6%,2,7,0.33,1.8,3.5,1.25,2.5,Camilo Ugo Carabelli[ARG],2,1.28,279,54.5%,1,1-0,100.0%,25.0%,4,4-0,100.0%,41,24-17,58.5%,1:43,51.3,44.1
61,Fabian Marozsan[HUN],2,1-1,50.0%,66.5%,66.2%,9,5.6%,4,2.5%,8.0%,68.9%,73.0%,52.0%,56.5%,87.5%,6.7,2.3,Fabian Marozsan[HUN],2,37.6%,38.5%,8.7%,4.0%,28.3%,60.5%,17.4%,6.5,2.4,50.0,50.0,Fabian Marozsan[HUN],2,40.0%,4,10,0.43,2.0,5.0,0.80,2.0,70.0%,7,10,0.42,2.0,5.0,0.60,1.5,Fabian Marozsan[HUN],2,1.12,310,52.6%,1,1-0,100.0%,20.0%,5,3-2,60.0%,47,25-22,53.2%,1:42,40.6,39.3
62,Kei Nishikori[JPN],1,1-0,100.0%,69.3%,68.6%,4,5.3%,1,1.3%,5.0%,73.3%,78.2%,45.0%,47.4%,92.3%,5.8,1.8,Kei Nishikori[JPN],1,38.0%,39.7%,10.1%,3.8%,30.9%,54.2%,23.1%,6.1,2.3,49.0,49.0,Kei Nishikori[JPN],1,60.0%,3,5,0.38,1.7,5.0,1.00,3.0,50.0%,1,2,0.15,0.7,2.0,0.33,1.0,Kei Nishikori[JPN],1,1.24,154,53.2%,0,0-0,-,0.0%,3,2-1,66.7%,26,15-11,57.7%,1:41,33.7,39.4
63,Francisco Comesana[ARG],2,1-1,50.0%,60.5%,60.7%,7,3.6%,5,2.6%,6.2%,58.5%,67.5%,50.6%,53.9%,75.9%,6.7,2.7,Francisco Comesana[ARG],2,37.3%,38.2%,6.0%,2.4%,36.0%,40.0%,25.9%,6.1,2.3,19.0,19.0,Francisco Comesana[ARG],2,41.2%,7,17,0.63,2.8,8.5,1.17,3.5,46.2%,6,13,0.45,2.2,6.5,1.17,3.5,Francisco Comesana[ARG],2,0.95,361,49.9%,1,0-1,0.0%,16.7%,6,3-3,50.0%,56,29-27,51.8%,2:25,48.2,48.0
64,Laslo Djere[SRB],2,2-0,100.0%,70.9%,70.9%,15,8.7%,6,3.5%,8.1%,57.0%,80.6%,58.1%,63.2%,88.9%,6.4,1.9,Laslo Djere[SRB],2,35.6%,33.1%,4.0%,5.7%,27.1%,49.3%,15.4%,6.7,2.4,82.0,82.0,Laslo Djere[SRB],2,28.6%,4,14,0.54,2.8,7.0,0.80,2.0,81.3%,13,16,0.59,3.2,8.0,0.60,1.5,Laslo Djere[SRB],2,1.23,346,53.2%,2,2-0,100.0%,40.0%,5,4-1,80.0%,53,28-25,52.8%,2:10,52.0,45.1
65,Joao Fonseca[BRA],1,1-0,100.0%,56.4%,53.6%,10,9.1%,3,2.7%,8.1%,66.4%,60.3%,48.6%,52.9%,66.7%,7.3,3.2,Joao Fonseca[BRA],1,42.2%,43.0%,2.0%,0.0%,50.8%,29.3%,37.5%,6.4,2.7,47.0,47.0,Joao Fonseca[BRA],1,50.0%,6,12,0.75,4.0,12.0,2.00,6.0,64.3%,9,14,0.93,4.7,14.0,1.67,5.0,Joao Fonseca[BRA],1,0.97,212,49.5%,0,0-0,-,0.0%,3,2-1,66.7%,31,16-15,51.6%,2:54,58.0,49.2
66,Jaume Munar[ESP],2,2-0,100.0%,66.5%,68.8%,6,3.1%,9,4.7%,13.8%,66.0%,71.4%,56.9%,66.1%,83.3%,6.4,2.1,Jaume Munar[ESP],2,34.4%,33.9%,6.8%,4.2%,22.0%,58.5%,16.7%,6.4,2.2,28.0,28.0,Jaume Munar[ESP],2,41.7%,5,12,0.40,2.0,6.0,0.83,2.5,68.8%,11,16,0.53,2.7,8.0,0.83,2.5,Jaume Munar[ESP],2,1.03,383,50.4%,1,1-0,100.0%,16.7%,6,4-2,66.7%,60,30-30,50.0%,2:26,48.7,45.7
67,Juncheng Shang[CHN],1,1-0,100.0%,64.9%,64.1%,9,11.7%,4,5.2%,20.0%,74.0%,77.2%,30.0%,37.5%,84.6%,5.9,2.1,Juncheng Shang[CHN],1,33.3%,34.2%,7.4%,2.5%,21.8%,57.7%,15.4%,6.2,2.1,58.0,58.0,Juncheng Shang[CHN],1,25.0%,2,8,0.62,2.7,8.0,0.67,2.0,66.7%,4,6,0.46,2.0,6.0,0.67,2.0,Juncheng Shang[CHN],1,0.95,158,48.7%,0,0-0,-,0.0%,3,2-1,66.7%,26,13-13,50.0%,1:44,34.7,39.5
68,Mattia Bellucci[ITA],2,1-1,50.0%,65.5%,68.4%,11,9.5%,10,8.6%,20.4%,57.8%,76.1%,51.0%,64.1%,88.9%,6.4,2.2,Mattia Bellucci[ITA],2,34.2%,35.8%,7.5%,1.7%,25.7%,46.0%,15.8%,6.3,2.2,24.5,24.5,Mattia Bellucci[ITA],2,21.4%,3,14,0.74,3.5,7.0,0.75,1.5,71.4%,5,7,0.39,1.8,3.5,0.50,1.0,Mattia Bellucci[ITA],2,0.99,236,49.6%,0,0-0,-,0.0%,4,2-2,50.0%,37,19-18,51.4%,1:25,42.3,43.0
69,Damir Dzumhur[BIH],2,1-1,50.0%,51.4%,53.5%,0,0.0%,4,3.8%,12.1%,68.6%,54.2%,45.5%,51.7%,57.1%,7.5,3.6,Damir Dzumhur[BIH],2,53.1%,53.2%,2.0%,2.0%,46.2%,66.7%,53.3%,6.5,3.5,39.0,39.0,Damir Dzumhur[BIH],2,61.5%,8,13,0.87,3.3,6.5,2.00,4.0,60.0%,9,15,1.07,3.8,7.5,1.50,3.0,Damir Dzumhur[BIH],2,1.09,203,52.2%,0,0-0,-,0.0%,4,2-2,50.0%,29,16-13,55.2%,1:15,37.5,44.3
70,Learner Tien[USA],1,0-1,0.0%,48.2%,48.1%,3,3.6%,3,3.6%,9.4%,61.4%,54.9%,37.5%,41.4%,45.5%,7.5,3.9,Learner Tien[USA],1,39.3%,37.7%,1.8%,3.6%,31.3%,50.0%,30.0%,5.6,2.2,25.0,25.0,Learner Tien[USA],1,75.0%,3,4,0.40,2.0,4.0,1.50,3.0,57.1%,8,14,1.27,7.0,14.0,3.00,6.0,Learner Tien[USA],1,0.76,139,44.6%,0,0-0,-,0.0%,2,0-2,0.0%,21,8-13,38.1%,1:38,49.0,42.3
71,Daniel Altmaier[GER],2,0-2,0.0%,59.6%,57.4%,13,7.6%,3,1.8%,4.2%,57.9%,72.7%,41.7%,43.5%,72.0%,6.8,2.8,Daniel Altmaier[GER],2,28.8%,28.5%,5.1%,2.6%,22.0%,41.1%,7.7%,6.0,1.7,52.0,52.0,Daniel Altmaier[GER],2,22.2%,2,9,0.35,1.8,4.5,0.40,1.0,61.1%,11,18,0.72,3.6,9.0,1.40,3.5,Daniel Altmaier[GER],2,0.71,327,45.0%,1,1-0,100.0%,20.0%,5,1-4,20.0%,51,20-31,39.2%,2:05,49.8,45.7
72,Hamad Medjedovic[SRB],1,1-0,100.0%,71.6%,70.7%,8,7.8%,2,2.0%,7.1%,72.5%,78.4%,53.6%,57.7%,94.1%,6.0,1.7,Hamad Medjedovic[SRB],1,36.0%,38.4%,9.0%,1.8%,26.1%,52.4%,17.6%,6.5,2.4,80.0,80.0,Hamad Medjedovic[SRB],1,30.0%,3,10,0.59,3.3,10.0,1.00,3.0,75.0%,3,4,0.24,1.3,4.0,0.33,1.0,Hamad Medjedovic[SRB],1,1.27,213,53.1%,1,0-1,0.0%,33.3%,3,2-1,66.7%,34,19-15,55.9%,2:42,54.0,45.6
73,Bu Yunchaokete[CHN],1,0-1,0.0%,66.0%,64.0%,3,5.7%,0,0.0%,0.0%,50.9%,81.5%,50.0%,50.0%,77.8%,5.9,2.0,Bu Yunchaokete[CHN],1,19.6%,25.0%,21.6%,0.0%,14.3%,31.3%,0.0%,5.1,1.0,23.0,23.0,Bu Yunchaokete[CHN],1,-,0,0,0.00,0.0,0.0,0.00,0.0,60.0%,3,5,0.56,2.5,5.0,1.00,2.0,Bu Yunchaokete[CHN],1,0.58,104,43.3%,0,0-0,-,0.0%,2,0-2,0.0%,19,7-12,36.8%,1:23,41.5,47.9
74,Yoshihito Nishioka[JPN],1,0-1,0.0%,58.3%,57.6%,1,1.7%,0,0.0%,0.0%,76.7%,65.2%,35.7%,35.7%,75.0%,7.5,3.1,Yoshihito Nishioka[JPN],1,28.6%,29.5%,8.2%,2.0%,25.6%,40.0%,11.1%,5.4,1.6,5.0,5.0,Yoshihito Nishioka[JPN],1,100.0%,1,1,0.11,0.5,1.0,0.50,1.0,71.4%,5,7,0.88,3.5,7.0,1.00,2.0,Yoshihito Nishioka[JPN],1,0.69,109,45.0%,0,0-0,-,0.0%,2,0-2,0.0%,17,7-10,41.2%,1:20,40.0,44.0
76,Alexander Bublik[KAZ],1,0-1,0.0%,56.9%,54.3%,12,18.5%,7,10.8%,25.0%,56.9%,75.7%,32.1%,42.9%,62.5%,8.1,3.5,Alexander Bublik[KAZ],1,28.8%,30.9%,6.8%,0.0%,16.2%,50.0%,0.0%,6.6,1.9,102.0,102.0,Alexander Bublik[KAZ],1,0.0%,0,8,0.89,4.0,8.0,0.00,0.0,66.7%,6,9,1.13,4.5,9.0,1.50,3.0,Alexander Bublik[KAZ],1,0.67,124,43.5%,0,0-0,-,0.0%,2,0-2,0.0%,17,5-12,29.4%,1:16,38.0,36.8
80,Aleksandar Kovacevic[USA],2,1-1,50.0%,62.4%,62.0%,8,5.4%,4,2.7%,6.8%,60.4%,71.1%,49.2%,52.7%,78.3%,6.5,2.4,Aleksandar Kovacevic[USA],2,42.4%,41.9%,7.9%,6.6%,32.6%,57.6%,33.3%,7.2,3.0,273.0,273.0,Aleksandar Kovacevic[USA],2,35.0%,7,20,0.95,4.0,10.0,1.40,3.5,73.7%,14,19,0.83,3.8,9.5,1.00,2.5,Aleksandar Kovacevic[USA],2,1.13,300,52.3%,0,0-0,-,0.0%,5,3-2,60.0%,44,25-19,56.8%,1:48,43.2,43.2
81,Christopher Oconnell[AUS],1,0-1,0.0%,45.6%,43.6%,2,3.5%,0,0.0%,0.0%,61.4%,57.1%,27.3%,27.3%,37.5%,7.1,3.9,Christopher Oconnell[AUS],1,30.2%,31.7%,4.7%,0.0%,27.6%,35.7%,12.5%,5.4,1.6,90.0,90.0,Christopher Oconnell[AUS],1,100.0%,1,1,0.13,0.5,1.0,0.50,1.0,44.4%,4,9,1.13,4.5,9.0,2.50,5.0,Christopher Oconnell[AUS],1,0.56,100,39.0%,0,0-0,-,0.0%,2,0-2,0.0%,16,4-12,25.0%,1:19,39.5,47.4
82,Rinky Hijikata[AUS],1,0-1,0.0%,61.5%,60.9%,4,7.7%,2,3.8%,12.5%,69.2%,63.9%,56.3%,64.3%,77.8%,5.8,2.2,Rinky Hijikata[AUS],1,30.8%,35.1%,12.3%,0.0%,23.8%,43.5%,0.0%,6.5,2.0,12.0,12.0,Rinky Hijikata[AUS],1,0.0%,0,4,0.40,2.0,4.0,0.00,0.0,71.4%,5,7,0.78,3.5,7.0,1.00,2.0,Rinky Hijikata[AUS],1,0.80,117,44.4%,0,0-0,-,0.0%,2,0-2,0.0%,19,7-12,36.8%,1:18,39.0,40.0
87,Jan Lennard Struff[GER],1,0-1,0.0%,52.3%,52.6%,4,6.2%,4,6.2%,16.7%,63.1%,58.5%,41.7%,50.0%,55.6%,7.2,3.4,Jan Lennard Struff[GER],1,31.5%,31.1%,11.1%,5.6%,23.5%,45.0%,0.0%,6.8,2.1,8.0,8.0,Jan Lennard Struff[GER],1,0.0%,0,5,0.63,2.5,5.0,0.00,0.0,66.7%,8,12,1.33,6.0,12.0,2.00,4.0,Jan Lennard Struff[GER],1,0.66,119,42.9%,0,0-0,-,0.0%,2,0-2,0.0%,17,5-12,29.4%,1:18,39.0,39.3
89,Kamil Majchrzak[POL],1,1-0,100.0%,66.2%,64.1%,4,5.9%,0,0.0%,0.0%,70.6%,72.9%,50.0%,50.0%,81.8%,6.2,2.1,Kamil Majchrzak[POL],1,46.4%,47.3%,7.1%,4.8%,37.9%,65.4%,36.4%,7.6,3.5,41.0,41.0,Kamil Majchrzak[POL],1,50.0%,4,8,0.73,4.0,8.0,2.00,4.0,80.0%,8,10,0.91,5.0,10.0,1.00,2.0,Kamil Majchrzak[POL],1,1.37,152,55.3%,0,0-0,-,0.0%,2,2-0,100.0%,22,13-9,59.1%,1:36,48.0,37.9
91,Cameron Norrie[GBR],2,0-2,0.0%,65.5%,63.9%,12,8.1%,3,2.0%,5.4%,62.2%,72.8%,53.6%,56.6%,84.0%,5.9,2.0,Cameron Norrie[GBR],2,27.8%,29.5%,9.0%,1.4%,20.8%,44.2%,4.0%,5.8,1.6,71.5,71.5,Cameron Norrie[GBR],2,20.0%,1,5,0.20,1.0,2.5,0.20,0.5,33.3%,2,6,0.24,1.2,3.0,0.80,2.0,Cameron Norrie[GBR],2,0.81,292,46.9%,1,0-1,0.0%,20.0%,5,1-4,20.0%,50,22-28,44.0%,1:40,39.8,40.9
92,Vit Kopriva[CZE],1,0-1,0.0%,53.8%,53.3%,3,3.8%,2,2.5%,6.5%,61.3%,59.2%,45.2%,48.3%,60.0%,8.0,3.7,Vit Kopriva[CZE],1,36.8%,37.7%,6.6%,2.6%,32.6%,42.4%,10.0%,7.6,2.8,57.0,57.0,Vit Kopriva[CZE],1,16.7%,1,6,0.60,3.0,6.0,0.50,1.0,71.4%,10,14,1.40,7.0,14.0,2.00,4.0,Vit Kopriva[CZE],1,0.80,156,45.5%,0,0-0,-,0.0%,2,0-2,0.0%,20,7-13,35.0%,1:56,58.0,44.6
93,Jesper De Jong[NED],1,1-0,100.0%,72.5%,70.4%,8,10.0%,1,1.3%,4.0%,68.8%,80.0%,56.0%,58.3%,100.0%,7.3,2.0,Jesper De Jong[NED],1,27.9%,30.2%,17.6%,4.4%,18.6%,44.0%,9.1%,6.2,1.7,46.0,46.0,Jesper De Jong[NED],1,33.3%,1,3,0.27,1.5,3.0,0.50,1.0,100.0%,6,6,0.55,3.0,6.0,0.00,0.0,Jesper De Jong[NED],1,1.02,148,52.0%,1,1-0,100.0%,50.0%,2,2-0,100.0%,22,12-10,54.5%,1:46,53.0,43.0
94,Reilly Opelka[USA],2,1-1,50.0%,69.7%,64.9%,25,17.6%,3,2.1%,7.0%,69.7%,71.7%,65.1%,70.0%,90.5%,6.8,2.0,Reilly Opelka[USA],2,28.3%,26.7%,8.0%,5.1%,23.4%,38.6%,5.0%,6.9,2.0,8.0,8.0,Reilly Opelka[USA],2,20.0%,1,5,0.25,1.3,2.5,0.25,0.5,75.0%,6,8,0.38,2.0,4.0,0.50,1.0,Reilly Opelka[USA],2,0.93,280,49.3%,2,1-1,50.0%,50.0%,4,2-2,50.0%,41,20-21,48.8%,1:35,47.5,40.7
95,Luca Nardi[ITA],1,0-1,0.0%,72.3%,72.5%,2,2.4%,1,1.2%,2.7%,55.4%,80.4%,62.2%,63.9%,85.7%,5.9,1.6,Luca Nardi[ITA],1,34.3%,36.1%,12.1%,4.0%,22.0%,52.5%,20.0%,6.6,2.3,77.0,77.0,Luca Nardi[ITA],1,33.3%,3,9,0.60,3.0,9.0,1.00,3.0,80.0%,8,10,0.71,3.3,10.0,0.67,2.0,Luca Nardi[ITA],1,1.24,182,51.6%,1,0-1,0.0%,33.3%,3,1-2,33.3%,29,15-14,51.7%,2:06,42.0,41.5
99,Mariano Navone[ARG],1,0-1,0.0%,57.8%,57.0%,2,2.0%,0,0.0%,0.0%,59.8%,49.2%,70.7%,70.7%,62.5%,6.4,2.7,Mariano Navone[ARG],1,43.6%,46.4%,9.1%,2.7%,39.7%,51.4%,33.3%,7.3,3.2,99.0,99.0,Mariano Navone[ARG],1,35.7%,5,14,0.93,4.7,14.0,1.67,5.0,50.0%,6,12,0.75,4.0,12.0,2.00,6.0,Mariano Navone[ARG],1,1.04,212,50.5%,0,0-0,-,0.0%,3,1-2,33.3%,31,15-16,48.4%,2:54,58.0,49.2
100,Nishesh Basavareddy[USA],1,1-0,100.0%,68.4%,68.5%,4,5.1%,2,2.5%,6.1%,58.2%,80.4%,51.5%,54.8%,84.6%,6.1,1.9,Nishesh Basavareddy[USA],1,38.4%,39.4%,6.8%,2.7%,21.7%,66.7%,23.1%,5.6,2.2,41.0,41.0,Nishesh Basavareddy[USA],1,50.0%,3,6,0.46,2.0,6.0,1.00,3.0,71.4%,5,7,0.54,2.3,7.0,0.67,2.0,Nishesh Basavareddy[USA],1,1.21,152,53.9%,0,0-0,-,0.0%,3,2-1,66.7%,26,14-12,53.8%,1:42,34.0,40.3
