Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
41,Jordan Thompson[AUS],8,3-5,37.5%,65.1%,63.8%,41,6.0%,9,1.3%,3.3%,59.4%,71.2%,56.2%,58.1%,81.9%,6.5,2.3,Jordan Thompson[AUS],8,32.5%,32.6%,8.2%,4.0%,22.6%,47.1%,14.0%,6.3,2.1,37.0,45.0,Jordan Thompson[AUS],8,26.8%,15,56,0.52,2.7,7.0,0.71,1.9,66.1%,37,56,0.53,2.7,7.0,0.90,2.4,Jordan Thompson[AUS],8,0.93,1358,48.8%,4,2-2,50.0%,19.0%,21,9-12,42.9%,212,101-111,47.6%,2:20,53.2,49.4
42,Alejandro Tabilo[CHI],7,2-5,28.6%,67.8%,65.9%,79,12.5%,22,3.5%,9.8%,64.7%,76.8%,51.3%,56.9%,84.5%,6.5,2.1,Alejandro Tabilo[CHI],7,32.7%,32.8%,12.4%,6.0%,22.7%,47.6%,14.4%,6.4,2.1,58.0,44.9,Alejandro Tabilo[CHI],7,30.4%,14,46,0.47,2.3,6.6,0.70,2.0,65.1%,28,43,0.44,2.2,6.1,0.75,2.1,Alejandro Tabilo[CHI],7,1.02,1254,50.5%,6,2-4,33.3%,30.0%,20,9-11,45.0%,194,96-98,49.5%,2:06,44.0,42.1
43,Gael Monfils[FRA],7,4-3,57.1%,68.6%,66.9%,64,11.8%,18,3.3%,9.1%,63.8%,74.9%,57.4%,63.1%,83.9%,6.3,2.0,Gael Monfils[FRA],7,28.8%,30.1%,7.1%,1.1%,24.5%,35.6%,6.8%,6.0,1.7,41.0,60.1,Gael Monfils[FRA],7,19.4%,6,31,0.35,1.8,4.4,0.35,0.9,62.2%,23,37,0.43,2.2,5.3,0.82,2.0,Gael Monfils[FRA],7,0.91,1076,48.9%,6,6-0,100.0%,35.3%,17,9-8,52.9%,175,79-96,45.1%,1:11,29.2,27.7
44,Lorenzo Sonego[ITA],8,2-6,25.0%,66.1%,63.8%,63,10.0%,13,2.1%,6.2%,66.6%,76.1%,46.2%,49.2%,84.5%,6.5,2.2,Lorenzo Sonego[ITA],8,30.0%,29.3%,4.1%,2.8%,22.9%,43.8%,10.8%,5.9,1.8,53.5,63.8,Lorenzo Sonego[ITA],8,37.9%,11,29,0.28,1.5,3.6,0.55,1.4,69.4%,34,49,0.51,2.5,6.1,0.75,1.9,Lorenzo Sonego[ITA],8,0.89,1235,48.4%,6,3-3,50.0%,30.0%,20,7-13,35.0%,199,93-106,46.7%,2:02,48.7,47.3
45,Marcos Giron[USA],4,3-1,75.0%,64.5%,64.5%,11,4.4%,6,2.4%,6.0%,59.7%,72.3%,53.0%,56.4%,81.0%,5.9,2.1,Marcos Giron[USA],4,40.4%,39.5%,6.4%,5.7%,29.5%,54.3%,31.8%,6.0,2.4,124.5,124.3,Marcos Giron[USA],4,43.8%,14,32,0.73,3.6,8.0,1.56,3.5,42.9%,6,14,0.33,1.6,3.5,0.89,2.0,Marcos Giron[USA],4,1.14,513,52.0%,2,1-1,50.0%,22.2%,9,6-3,66.7%,86,48-38,55.8%,1:27,38.6,40.6
46,Luciano Darderi[ITA],5,2-3,40.0%,61.8%,62.0%,26,4.6%,18,3.2%,7.8%,59.3%,69.6%,50.4%,54.7%,80.8%,7.2,2.8,Luciano Darderi[ITA],5,32.6%,32.1%,11.1%,6.0%,24.1%,49.1%,16.5%,5.9,1.9,126.0,137.6,Luciano Darderi[ITA],5,54.2%,13,24,0.30,1.6,4.8,0.87,2.6,67.4%,31,46,0.59,3.1,9.2,1.00,3.0,Luciano Darderi[ITA],5,0.85,1035,48.5%,6,4-2,66.7%,40.0%,15,7-8,46.7%,157,76-81,48.4%,2:26,48.7,42.4
47,Miomir Kecmanovic[SRB],5,1-4,20.0%,60.8%,61.1%,14,3.5%,11,2.8%,6.6%,58.3%,67.4%,51.5%,55.1%,71.9%,6.3,2.5,Miomir Kecmanovic[SRB],5,34.8%,34.3%,9.5%,5.6%,26.3%,49.3%,18.2%,5.9,2.1,57.0,58.8,Miomir Kecmanovic[SRB],5,38.7%,12,31,0.47,2.2,6.2,0.86,2.4,56.1%,23,41,0.64,2.9,8.2,1.29,3.6,Miomir Kecmanovic[SRB],5,0.89,791,47.9%,0,0-0,-,0.0%,14,5-9,35.7%,130,58-72,44.6%,1:55,41.1,43.7
48,David Goffin[BEL],3,3-0,100.0%,64.4%,65.1%,16,4.7%,12,3.5%,9.7%,63.5%,72.7%,50.0%,55.4%,82.0%,6.8,2.4,David Goffin[BEL],3,39.3%,41.9%,9.8%,2.7%,30.8%,53.5%,28.3%,6.4,2.5,66.0,74.7,David Goffin[BEL],3,39.5%,15,38,0.72,3.5,12.7,1.36,5.0,66.7%,18,27,0.54,2.5,9.0,0.82,3.0,David Goffin[BEL],3,1.11,678,51.9%,2,1-1,50.0%,18.2%,11,7-4,63.6%,103,56-47,54.4%,1:30,24.6,24.0
49,Pedro Martinez[ESP],4,2-2,50.0%,65.0%,69.2%,3,1.2%,16,6.5%,20.3%,67.9%,71.9%,50.6%,63.5%,81.4%,5.7,2.0,Pedro Martinez[ESP],4,39.4%,42.2%,11.3%,3.3%,30.5%,53.9%,22.7%,6.9,2.7,88.0,106.5,Pedro Martinez[ESP],4,35.7%,10,28,0.64,3.1,7.0,1.11,2.5,61.9%,13,21,0.49,2.3,5.3,0.89,2.0,Pedro Martinez[ESP],4,1.13,548,50.9%,0,0-0,-,0.0%,9,5-4,55.6%,87,45-42,51.7%,1:10,31.2,30.8
50,Zizou Bergs[BEL],7,2-5,28.6%,62.3%,62.0%,41,6.7%,23,3.8%,9.5%,60.3%,70.5%,49.8%,55.0%,75.3%,6.3,2.4,Zizou Bergs[BEL],7,36.4%,35.3%,5.0%,4.5%,30.1%,46.2%,20.0%,6.4,2.3,10.5,31.7,Zizou Bergs[BEL],7,35.7%,20,56,0.56,2.7,8.0,0.95,2.9,57.9%,33,57,0.59,2.7,8.1,1.14,3.4,Zizou Bergs[BEL],7,0.97,1254,49.0%,2,0-2,0.0%,9.5%,21,9-12,42.9%,197,93-104,47.2%,1:28,29.2,29.4
51,Tomas Martin Etcheverry[ARG],8,3-5,37.5%,64.1%,62.3%,52,8.5%,14,2.3%,7.0%,67.3%,70.1%,51.5%,55.4%,79.3%,6.7,2.4,Tomas Martin Etcheverry[ARG],8,38.5%,38.5%,9.2%,5.7%,28.1%,54.2%,21.1%,7.2,2.8,98.0,89.3,Tomas Martin Etcheverry[ARG],8,35.1%,20,57,0.60,3.0,7.1,1.05,2.5,62.7%,32,51,0.55,2.7,6.4,1.00,2.4,Tomas Martin Etcheverry[ARG],8,1.07,1296,50.5%,5,2-3,40.0%,26.3%,19,9-10,47.4%,187,93-94,49.7%,2:04,52.4,46.1
52,Quentin Halys[FRA],3,2-1,66.7%,69.9%,68.6%,45,19.1%,16,6.8%,15.7%,56.8%,83.6%,52.0%,61.6%,94.4%,6.6,2.0,Quentin Halys[FRA],3,34.7%,35.5%,9.7%,4.2%,25.9%,47.4%,13.5%,6.4,2.2,62.0,68.0,Quentin Halys[FRA],3,38.5%,5,13,0.35,1.9,4.3,0.71,1.7,85.7%,12,14,0.39,2.0,4.7,0.29,0.7,Quentin Halys[FRA],3,1.15,472,52.3%,3,2-1,66.7%,42.9%,7,5-2,71.4%,73,39-34,53.4%,1:39,42.6,37.9
53,Nicolas Jarry[CHI],5,2-3,40.0%,67.5%,66.8%,50,9.9%,20,3.9%,9.9%,60.2%,73.8%,57.9%,64.3%,85.2%,6.3,2.0,Nicolas Jarry[CHI],5,30.0%,29.3%,8.3%,4.4%,21.5%,42.0%,10.8%,6.1,1.8,60.0,58.8,Nicolas Jarry[CHI],5,34.6%,9,26,0.31,1.6,5.2,0.56,1.8,75.0%,36,48,0.59,3.0,9.6,0.75,2.4,Nicolas Jarry[CHI],5,0.92,1011,48.8%,4,1-3,25.0%,25.0%,16,6-10,37.5%,164,78-86,47.6%,2:37,49.1,46.6
54,Gabriel Diallo[CAN],2,1-1,50.0%,65.1%,64.8%,18,11.8%,9,5.9%,23.7%,75.0%,71.9%,44.7%,58.6%,90.5%,7.2,2.5,Gabriel Diallo[CAN],2,33.1%,35.2%,8.5%,1.4%,26.7%,42.9%,14.3%,6.8,2.2,80.0,80.0,Gabriel Diallo[CAN],2,25.0%,3,12,0.57,3.0,6.0,0.75,1.5,77.8%,7,9,0.43,2.3,4.5,0.50,1.0,Gabriel Diallo[CAN],2,0.95,294,49.7%,2,1-1,50.0%,50.0%,4,2-2,50.0%,42,22-20,52.4%,1:47,53.3,43.5
55,Zhizhen Zhang[CHN],6,4-2,66.7%,66.8%,65.5%,41,9.8%,13,3.1%,7.4%,58.0%,73.7%,57.4%,62.0%,82.2%,5.7,1.9,Zhizhen Zhang[CHN],6,34.8%,36.2%,13.6%,5.5%,25.4%,50.6%,21.6%,5.9,2.1,35.0,38.0,Zhizhen Zhang[CHN],6,50.0%,16,32,0.43,2.1,5.3,1.07,2.7,50.0%,13,26,0.36,1.7,4.3,0.87,2.2,Zhizhen Zhang[CHN],6,1.05,859,50.4%,2,1-1,50.0%,13.3%,15,8-7,53.3%,147,76-71,51.7%,1:24,33.4,35.0
56,Roberto Bautista Agut[ESP],4,2-2,50.0%,60.3%,61.8%,13,4.3%,15,5.0%,16.3%,69.3%,67.8%,43.5%,51.9%,78.6%,7.1,2.8,Roberto Bautista Agut[ESP],4,38.4%,38.1%,9.5%,6.3%,30.2%,48.8%,23.3%,6.6,2.5,135.0,130.3,Roberto Bautista Agut[ESP],4,40.0%,10,25,0.58,2.8,6.3,1.11,2.5,74.3%,26,35,0.83,3.9,8.8,1.00,2.3,Roberto Bautista Agut[ESP],4,0.97,584,49.7%,1,0-1,0.0%,11.1%,9,4-5,44.4%,85,43-42,50.6%,1:46,47.0,43.5
58,Benjamin Bonzi[FRA],1,0-1,0.0%,64.6%,65.0%,6,4.7%,4,3.1%,8.3%,62.2%,70.9%,54.2%,59.1%,76.2%,6.0,2.1,Benjamin Bonzi[FRA],1,37.6%,37.7%,4.7%,2.7%,30.3%,48.3%,19.0%,7.1,2.7,28.0,28.0,Benjamin Bonzi[FRA],1,57.1%,4,7,0.33,1.8,7.0,1.00,4.0,50.0%,5,10,0.48,2.5,10.0,1.25,5.0,Benjamin Bonzi[FRA],1,1.06,276,50.0%,2,0-2,0.0%,50.0%,4,1-3,25.0%,42,20-22,47.6%,3:34,53.5,46.5
59,Roberto Carballes Baena[ESP],7,4-3,57.1%,65.9%,65.7%,19,3.5%,8,1.5%,4.7%,68.3%,69.1%,59.1%,62.0%,84.6%,6.9,2.4,Roberto Carballes Baena[ESP],7,36.2%,37.5%,8.0%,2.7%,27.8%,47.3%,16.7%,7.1,2.6,42.0,45.0,Roberto Carballes Baena[ESP],7,24.5%,13,53,0.68,3.5,7.6,0.87,1.9,74.5%,35,47,0.60,3.1,6.7,0.80,1.7,Roberto Carballes Baena[ESP],7,1.06,1090,50.9%,6,3-3,50.0%,40.0%,15,8-7,53.3%,156,79-77,50.6%,2:04,57.8,47.7
61,Fabian Marozsan[HUN],4,3-1,75.0%,65.2%,66.0%,13,4.7%,10,3.6%,11.4%,68.5%,72.8%,48.9%,55.1%,83.0%,5.9,2.1,Fabian Marozsan[HUN],4,36.1%,36.7%,11.3%,5.6%,21.9%,57.5%,20.0%,5.9,2.1,48.0,50.8,Fabian Marozsan[HUN],4,45.0%,9,20,0.44,2.0,5.0,0.90,2.3,55.6%,10,18,0.38,1.8,4.5,0.80,2.0,Fabian Marozsan[HUN],4,1.04,545,51.0%,0,0-0,-,0.0%,10,6-4,60.0%,92,48-44,52.2%,1:04,25.4,28.0
62,Kei Nishikori[JPN],2,1-1,50.0%,70.7%,70.6%,3,2.4%,1,0.8%,2.2%,62.6%,80.5%,54.3%,55.6%,90.5%,5.9,1.7,Kei Nishikori[JPN],2,30.2%,34.3%,17.8%,3.1%,19.5%,48.9%,14.3%,6.1,1.9,11.5,11.5,Kei Nishikori[JPN],2,42.9%,3,7,0.33,1.8,3.5,0.75,1.5,77.8%,7,9,0.43,2.3,4.5,0.50,1.0,Kei Nishikori[JPN],2,1.03,252,50.0%,1,0-1,0.0%,25.0%,4,2-2,50.0%,42,22-20,52.4%,1:32,45.8,43.6
63,Francisco Comesana[ARG],1,0-1,0.0%,63.2%,63.3%,5,3.2%,3,1.9%,5.3%,63.2%,68.4%,54.4%,57.4%,85.0%,7.8,2.9,Francisco Comesana[ARG],1,28.4%,28.7%,2.8%,0.7%,28.1%,28.9%,0.0%,6.7,1.9,25.0,25.0,Francisco Comesana[ARG],1,0.0%,0,4,0.19,1.0,4.0,0.00,0.0,81.3%,13,16,0.80,4.0,16.0,0.75,3.0,Francisco Comesana[ARG],1,0.77,296,46.6%,2,1-1,50.0%,50.0%,4,1-3,25.0%,41,17-24,41.5%,3:29,52.3,42.4
64,Laslo Djere[SRB],5,1-4,20.0%,61.1%,60.5%,22,5.0%,10,2.3%,6.3%,63.9%,69.0%,47.2%,50.3%,74.6%,6.6,2.6,Laslo Djere[SRB],5,34.2%,34.9%,6.5%,2.3%,26.8%,48.6%,16.4%,6.4,2.2,83.0,90.6,Laslo Djere[SRB],5,31.4%,11,35,0.52,2.7,7.0,0.85,2.2,50.0%,17,34,0.51,2.6,6.8,1.31,3.4,Laslo Djere[SRB],5,0.88,870,47.8%,2,1-1,50.0%,15.4%,13,4-9,30.8%,134,61-73,45.5%,1:09,26.4,23.7
67,Juncheng Shang[CHN],3,1-2,33.3%,64.6%,63.6%,27,9.4%,11,3.8%,10.4%,63.2%,72.5%,50.9%,56.8%,79.5%,6.5,2.3,Juncheng Shang[CHN],3,29.1%,29.5%,12.6%,4.7%,19.1%,45.4%,11.4%,5.8,1.7,19.0,41.3,Juncheng Shang[CHN],3,55.6%,5,9,0.20,1.0,3.0,0.56,1.7,57.1%,12,21,0.48,2.3,7.0,1.00,3.0,Juncheng Shang[CHN],3,0.82,542,48.0%,2,2-0,100.0%,22.2%,9,4-5,44.4%,88,40-48,45.5%,2:04,41.4,41.3
68,Mattia Bellucci[ITA],2,1-1,50.0%,68.0%,65.6%,35,15.4%,10,4.4%,13.3%,67.1%,77.1%,49.3%,56.9%,85.3%,6.7,2.1,Mattia Bellucci[ITA],2,31.6%,32.7%,12.6%,4.4%,18.3%,45.1%,14.7%,6.1,1.9,131.5,131.5,Mattia Bellucci[ITA],2,55.6%,5,9,0.26,1.3,4.5,0.71,2.5,76.2%,16,21,0.62,3.0,10.5,0.71,2.5,Mattia Bellucci[ITA],2,0.99,434,50.7%,1,1-0,100.0%,14.3%,7,4-3,57.1%,68,34-34,50.0%,2:31,43.0,41.6
71,Daniel Altmaier[GER],5,1-4,20.0%,62.4%,61.0%,30,6.5%,9,2.0%,5.1%,61.3%,70.9%,48.9%,51.5%,76.1%,6.5,2.4,Daniel Altmaier[GER],5,30.2%,28.4%,6.0%,4.9%,23.8%,40.1%,6.8%,6.2,1.9,71.0,88.0,Daniel Altmaier[GER],5,29.4%,5,17,0.23,1.1,3.4,0.33,1.0,48.5%,16,33,0.46,2.2,6.6,1.13,3.4,Daniel Altmaier[GER],5,0.80,910,46.5%,5,4-1,80.0%,33.3%,15,5-10,33.3%,144,59-85,41.0%,1:35,31.7,31.3
72,Hamad Medjedovic[SRB],4,2-2,50.0%,71.1%,69.1%,41,14.4%,10,3.5%,12.2%,71.1%,75.7%,59.8%,68.1%,91.5%,6.0,1.7,Hamad Medjedovic[SRB],4,30.5%,33.3%,15.2%,3.3%,22.5%,44.1%,6.3%,6.3,1.9,87.5,72.0,Hamad Medjedovic[SRB],4,16.7%,3,18,0.38,2.0,4.5,0.33,0.8,69.2%,9,13,0.28,1.4,3.3,0.44,1.0,Hamad Medjedovic[SRB],4,1.06,586,50.2%,2,1-1,50.0%,22.2%,9,4-5,44.4%,95,46-49,48.4%,1:40,44.2,40.8
73,Bu Yunchaokete[CHN],1,1-0,100.0%,65.5%,63.3%,5,9.1%,1,1.8%,3.8%,52.7%,79.3%,50.0%,52.0%,77.8%,6.1,2.1,Bu Yunchaokete[CHN],1,53.6%,50.9%,0.0%,5.4%,53.3%,53.8%,55.6%,6.2,3.3,19.0,19.0,Bu Yunchaokete[CHN],1,62.5%,5,8,0.89,4.0,8.0,2.50,5.0,60.0%,3,5,0.56,2.5,5.0,1.00,2.0,Bu Yunchaokete[CHN],1,1.55,111,59.5%,0,0-0,-,0.0%,2,2-0,100.0%,18,12-6,66.7%,1:29,44.5,48.1
74,Yoshihito Nishioka[JPN],3,0-3,0.0%,59.8%,59.1%,10,4.3%,4,1.7%,5.1%,66.7%,62.2%,55.1%,58.1%,70.3%,6.3,2.5,Yoshihito Nishioka[JPN],3,25.7%,29.9%,25.7%,5.0%,14.6%,41.3%,5.3%,5.8,1.5,70.0,66.8,Yoshihito Nishioka[JPN],3,20.0%,2,10,0.26,1.3,3.3,0.25,0.7,47.6%,10,21,0.57,2.6,7.0,1.38,3.7,Yoshihito Nishioka[JPN],3,0.64,456,43.2%,0,0-0,-,0.0%,8,1-7,12.5%,75,28-47,37.3%,1:44,38.9,40.9
75,Arthur Rinderknech[FRA],7,3-4,42.9%,68.4%,64.3%,98,16.1%,16,2.6%,7.4%,64.4%,75.4%,55.6%,60.0%,85.9%,6.1,1.9,Arthur Rinderknech[FRA],7,30.3%,31.3%,10.6%,3.4%,20.8%,44.9%,12.7%,6.1,1.9,71.0,62.3,Arthur Rinderknech[FRA],7,39.4%,13,33,0.32,1.7,4.7,0.65,1.9,63.2%,24,38,0.38,1.9,5.4,0.70,2.0,Arthur Rinderknech[FRA],7,0.96,1231,49.1%,4,2-2,50.0%,20.0%,20,9-11,45.0%,201,98-103,48.8%,2:13,46.4,45.2
76,Alexander Bublik[KAZ],6,3-3,50.0%,64.1%,64.2%,91,17.6%,51,9.9%,23.1%,57.2%,79.0%,44.3%,57.6%,80.0%,6.5,2.3,Alexander Bublik[KAZ],6,36.9%,37.2%,7.2%,3.8%,30.2%,48.2%,19.5%,6.9,2.5,42.0,65.5,Alexander Bublik[KAZ],6,30.6%,15,49,0.64,2.9,8.2,0.88,2.5,61.0%,25,41,0.51,2.4,6.8,0.94,2.7,Alexander Bublik[KAZ],6,1.03,1045,50.3%,3,1-2,33.3%,17.6%,17,8-9,47.1%,157,79-78,50.3%,1:58,41.8,40.8
77,Roman Safiullin[RUS],7,2-5,28.6%,61.1%,60.8%,41,7.1%,24,4.2%,10.5%,60.4%,69.6%,48.0%,53.7%,72.8%,6.3,2.4,Roman Safiullin[RUS],7,37.5%,37.3%,6.4%,4.1%,30.3%,48.5%,22.8%,6.6,2.5,45.0,76.7,Roman Safiullin[RUS],7,34.4%,21,61,0.66,3.2,8.7,1.11,3.0,45.7%,21,46,0.50,2.4,6.6,1.32,3.6,Roman Safiullin[RUS],7,0.96,1183,49.0%,2,1-1,50.0%,10.5%,19,7-12,36.8%,184,88-96,47.8%,1:25,31.4,30.2
78,Hugo Gaston[FRA],5,2-3,40.0%,60.2%,61.4%,8,2.1%,13,3.3%,8.2%,59.4%,64.5%,53.8%,58.6%,71.7%,6.5,2.6,Hugo Gaston[FRA],5,34.5%,35.6%,14.6%,6.3%,25.1%,49.3%,17.7%,6.2,2.1,120.0,114.4,Hugo Gaston[FRA],5,32.4%,11,34,0.55,2.6,6.8,0.85,2.2,54.1%,20,37,0.62,2.8,7.4,1.31,3.4,Hugo Gaston[FRA],5,0.86,772,47.4%,1,0-1,0.0%,7.7%,13,5-8,38.5%,122,54-68,44.3%,1:42,39.1,39.5
79,Aleksandar Vukic[AUS],3,1-2,33.3%,64.2%,61.4%,26,12.7%,7,3.4%,8.6%,60.3%,78.0%,43.2%,47.3%,73.5%,6.0,2.1,Aleksandar Vukic[AUS],3,35.1%,35.1%,10.0%,5.4%,25.0%,49.5%,16.7%,6.6,2.3,128.0,108.3,Aleksandar Vukic[AUS],3,23.1%,6,26,0.72,3.3,8.7,0.75,2.0,57.1%,12,21,0.62,2.6,7.0,1.13,3.0,Aleksandar Vukic[AUS],3,0.98,443,48.5%,1,0-1,0.0%,12.5%,8,3-5,37.5%,70,31-39,44.3%,1:42,38.3,41.4
80,Aleksandar Kovacevic[USA],2,0-2,0.0%,60.4%,60.0%,12,8.3%,7,4.9%,11.1%,56.3%,72.8%,44.4%,50.0%,70.8%,6.0,2.4,Aleksandar Kovacevic[USA],2,28.0%,28.2%,9.8%,3.5%,15.3%,46.6%,11.5%,5.5,1.5,10.5,10.5,Aleksandar Kovacevic[USA],2,37.5%,3,8,0.31,1.6,4.0,0.60,1.5,46.2%,6,13,0.54,2.6,6.5,1.40,3.5,Aleksandar Kovacevic[USA],2,0.71,287,44.3%,1,0-1,0.0%,20.0%,5,0-5,0.0%,50,20-30,40.0%,0:50,19.8,20.7
81,Christopher Oconnell[AUS],3,1-2,33.3%,64.7%,63.5%,10,4.7%,2,0.9%,2.7%,66.0%,71.8%,50.7%,52.1%,75.8%,6.5,2.3,Christopher Oconnell[AUS],3,35.8%,38.7%,11.2%,2.3%,24.8%,60.6%,21.2%,6.5,2.3,78.0,63.3,Christopher Oconnell[AUS],3,43.8%,7,16,0.48,2.3,5.3,1.00,2.3,52.9%,9,17,0.52,2.4,5.7,1.14,2.7,Christopher Oconnell[AUS],3,1.01,430,50.2%,2,1-1,50.0%,28.6%,7,3-4,42.9%,66,32-34,48.5%,1:42,43.7,42.7
82,Rinky Hijikata[AUS],6,1-5,16.7%,55.2%,55.9%,22,5.0%,23,5.2%,13.4%,61.3%,64.3%,40.7%,47.0%,62.9%,7.2,3.2,Rinky Hijikata[AUS],6,29.0%,31.1%,15.2%,3.7%,19.2%,46.3%,10.6%,5.7,1.7,27.0,35.7,Rinky Hijikata[AUS],6,43.8%,7,16,0.24,1.1,2.7,0.50,1.2,58.9%,33,56,0.90,4.0,9.3,1.64,3.8,Rinky Hijikata[AUS],6,0.65,820,43.2%,3,2-1,66.7%,21.4%,14,3-11,21.4%,128,46-82,35.9%,1:42,43.9,44.9
83,Corentin Moutet[FRA],1,1-0,100.0%,73.3%,73.3%,0,0.0%,0,0.0%,0.0%,66.7%,80.0%,60.0%,60.0%,88.9%,5.0,1.3,Corentin Moutet[FRA],1,50.8%,50.0%,7.9%,9.5%,32.3%,68.8%,44.4%,7.0,3.6,121.0,121.0,Corentin Moutet[FRA],1,36.4%,4,11,1.22,5.5,11.0,2.00,4.0,50.0%,1,2,0.22,1.0,2.0,0.50,1.0,Corentin Moutet[FRA],1,1.90,108,60.2%,0,0-0,-,0.0%,2,2-0,100.0%,18,12-6,66.7%,1:23,41.5,46.1
84,Borna Coric[CRO],1,0-1,0.0%,60.6%,58.6%,12,9.4%,4,3.1%,9.1%,65.4%,65.1%,52.3%,57.5%,82.4%,7.5,2.9,Borna Coric[CRO],1,34.4%,34.8%,7.2%,3.2%,27.1%,43.6%,11.8%,7.4,2.5,124.0,124.0,Borna Coric[CRO],1,66.7%,2,3,0.18,1.0,3.0,0.67,2.0,80.0%,12,15,0.88,5.0,15.0,1.00,3.0,Borna Coric[CRO],1,0.87,252,47.6%,2,0-2,0.0%,66.7%,3,0-3,0.0%,34,16-18,47.1%,0:00,0.0,0.0
85,Botic Van De Zandschulp[NED],6,4-2,66.7%,65.4%,66.8%,23,5.1%,21,4.6%,12.7%,63.7%,73.4%,51.5%,59.0%,83.1%,6.4,2.2,Botic Van De Zandschulp[NED],6,38.9%,39.0%,9.1%,5.5%,31.2%,51.5%,25.4%,6.4,2.5,66.0,68.8,Botic Van De Zandschulp[NED],6,45.0%,18,40,0.56,2.9,6.7,1.29,3.0,62.5%,20,32,0.45,2.3,5.3,0.86,2.0,Botic Van De Zandschulp[NED],6,1.12,907,52.1%,3,1-2,33.3%,21.4%,14,9-5,64.3%,142,77-65,54.2%,1:48,46.1,42.7
87,Jan Lennard Struff[GER],7,4-3,57.1%,63.6%,63.0%,52,9.0%,25,4.3%,11.1%,61.0%,76.1%,44.0%,49.5%,82.4%,6.8,2.5,Jan Lennard Struff[GER],7,36.0%,36.8%,13.6%,6.6%,27.1%,49.3%,20.9%,6.3,2.3,16.0,31.6,Jan Lennard Struff[GER],7,43.9%,18,41,0.48,2.4,5.9,1.06,2.6,71.7%,38,53,0.62,3.1,7.6,0.88,2.1,Jan Lennard Struff[GER],7,0.99,1122,50.2%,2,2-0,100.0%,11.8%,17,10-7,58.8%,171,88-83,51.5%,1:42,41.8,38.0
88,Adam Walton[AUS],1,0-1,0.0%,64.8%,63.4%,7,7.7%,2,2.2%,5.7%,61.5%,73.2%,51.4%,54.5%,86.7%,6.1,2.1,Adam Walton[AUS],1,31.5%,31.9%,15.7%,6.7%,19.1%,45.2%,13.3%,5.9,1.9,120.0,120.0,Adam Walton[AUS],1,50.0%,2,4,0.27,1.3,4.0,0.67,2.0,66.7%,4,6,0.40,2.0,6.0,0.67,2.0,Adam Walton[AUS],1,0.89,180,48.3%,0,0-0,-,0.0%,3,1-2,33.3%,30,15-15,50.0%,2:04,41.3,41.3
90,James Duckworth[AUS],2,1-1,50.0%,74.8%,74.8%,12,9.8%,4,3.3%,9.5%,65.9%,84.0%,57.1%,63.2%,95.2%,5.9,1.5,James Duckworth[AUS],2,28.1%,34.7%,24.4%,3.0%,22.7%,42.1%,4.5%,6.1,1.7,41.5,41.5,James Duckworth[AUS],2,33.3%,1,3,0.14,0.8,1.5,0.25,0.5,75.0%,3,4,0.19,1.0,2.0,0.25,0.5,James Duckworth[AUS],2,1.12,258,50.4%,2,1-1,50.0%,50.0%,4,2-2,50.0%,43,21-22,48.8%,1:18,39.0,36.3
91,Cameron Norrie[GBR],1,0-1,0.0%,60.3%,59.0%,2,3.2%,0,0.0%,0.0%,65.1%,68.3%,45.5%,45.5%,70.0%,6.3,2.5,Cameron Norrie[GBR],1,26.8%,26.5%,8.9%,3.6%,18.9%,42.1%,10.0%,5.6,1.5,8.0,8.0,Cameron Norrie[GBR],1,100.0%,1,1,0.10,0.5,1.0,0.50,1.0,66.7%,6,9,0.90,4.5,9.0,1.50,3.0,Cameron Norrie[GBR],1,0.68,119,44.5%,1,0-1,0.0%,50.0%,2,0-2,0.0%,20,8-12,40.0%,1:31,45.5,45.9
92,Vit Kopriva[CZE],1,0-1,0.0%,60.0%,63.2%,3,6.7%,4,8.9%,26.7%,66.7%,70.0%,40.0%,54.5%,66.7%,5.0,2.0,Vit Kopriva[CZE],1,25.5%,29.5%,18.2%,1.8%,16.7%,42.1%,0.0%,6.1,1.6,66.0,66.0,Vit Kopriva[CZE],1,0.0%,0,4,0.44,2.0,4.0,0.00,0.0,25.0%,1,4,0.44,2.0,4.0,1.50,3.0,Vit Kopriva[CZE],1,0.64,100,41.0%,0,0-0,-,0.0%,2,0-2,0.0%,18,6-12,33.3%,1:15,37.5,45.0
