Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
11,Daniil Medvedev[RUS],6,2-4,33.3%,59.2%,59.3%,33,5.7%,23,4.0%,10.7%,62.9%,65.1%,49.3%,55.2%,68.2%,6.6,2.7,Daniil Medvedev[RUS],6,34.6%,36.2%,6.9%,1.4%,29.8%,44.0%,16.5%,6.2,2.1,4.5,8.3,Daniil Medvedev[RUS],6,37.5%,15,40,0.44,2.2,6.7,0.83,2.5,56.9%,37,65,0.74,3.6,10.8,1.56,4.7,Daniil Medvedev[RUS],6,0.85,1142,47.1%,4,4-0,100.0%,22.2%,18,6-12,33.3%,179,75-104,41.9%,2:20,46.8,44.2
12,Tommy Paul[USA],6,4-2,66.7%,65.2%,63.6%,29,6.9%,6,1.4%,3.8%,63.0%,69.2%,58.3%,60.7%,84.6%,6.5,2.3,Tommy Paul[USA],6,43.7%,45.4%,6.4%,2.2%,35.1%,57.5%,29.2%,7.0,3.0,19.5,49.8,Tommy Paul[USA],6,45.2%,19,42,0.65,3.0,7.0,1.36,3.2,60.0%,15,25,0.38,1.8,4.2,0.71,1.7,Tommy Paul[USA],6,1.25,875,54.1%,3,2-1,66.7%,21.4%,14,10-4,71.4%,130,74-56,56.9%,1:45,44.9,43.1
13,Ben Shelton[USA],5,2-3,40.0%,71.6%,70.9%,38,10.3%,12,3.2%,10.5%,69.2%,80.1%,52.6%,58.8%,87.3%,5.9,1.7,Ben Shelton[USA],5,30.0%,30.0%,6.7%,2.8%,22.6%,42.2%,9.5%,6.2,1.9,30.0,37.4,Ben Shelton[USA],5,35.3%,6,17,0.27,1.4,3.4,0.50,1.2,55.6%,10,18,0.29,1.5,3.6,0.67,1.6,Ben Shelton[USA],5,1.06,760,50.3%,3,1-2,33.3%,25.0%,12,5-7,41.7%,126,61-65,48.4%,1:50,45.8,43.3
14,Arthur Fils[FRA],4,2-2,50.0%,66.0%,65.8%,25,9.5%,12,4.6%,12.1%,62.2%,74.8%,51.5%,58.6%,85.0%,6.6,2.2,Arthur Fils[FRA],4,32.5%,33.6%,8.3%,2.5%,26.3%,46.0%,14.6%,6.8,2.2,21.0,34.5,Arthur Fils[FRA],4,35.3%,6,17,0.41,2.1,4.3,0.75,1.5,60.0%,9,15,0.38,1.9,3.8,0.75,1.5,Arthur Fils[FRA],4,0.96,539,48.8%,3,2-1,66.7%,37.5%,8,4-4,50.0%,81,40-41,49.4%,1:39,49.3,43.9
15,Grigor Dimitrov[BUL],5,4-1,80.0%,69.3%,67.8%,59,13.9%,19,4.5%,13.2%,66.0%,78.1%,52.1%,60.0%,88.4%,6.1,1.9,Grigor Dimitrov[BUL],5,35.3%,37.9%,10.5%,2.3%,25.6%,53.2%,14.9%,6.6,2.3,18.0,25.2,Grigor Dimitrov[BUL],5,30.3%,10,33,0.49,2.5,6.6,0.77,2.0,65.2%,15,23,0.33,1.8,4.6,0.62,1.6,Grigor Dimitrov[BUL],5,1.15,862,52.0%,3,1-2,33.3%,23.1%,13,8-5,61.5%,136,71-65,52.2%,2:14,51.6,46.7
16,Frances Tiafoe[USA],5,2-3,40.0%,65.0%,62.8%,42,10.2%,11,2.7%,6.4%,57.9%,74.4%,52.0%,55.6%,79.1%,6.1,2.1,Frances Tiafoe[USA],5,31.3%,33.6%,14.0%,3.6%,24.2%,41.5%,13.4%,5.8,1.8,16.0,27.2,Frances Tiafoe[USA],5,50.0%,9,18,0.27,1.3,3.6,0.64,1.8,50.0%,14,28,0.42,2.0,5.6,1.00,2.8,Frances Tiafoe[USA],5,0.89,797,48.7%,2,2-0,100.0%,14.3%,14,6-8,42.9%,134,62-72,46.3%,1:53,40.4,42.6
17,Andrey Rublev[RUS],5,3-2,60.0%,68.9%,68.3%,33,8.6%,12,3.1%,8.7%,64.0%,74.7%,58.7%,64.3%,88.5%,6.3,2.0,Andrey Rublev[RUS],5,36.9%,38.2%,10.0%,4.2%,31.1%,45.2%,21.7%,6.3,2.3,37.0,60.4,Andrey Rublev[RUS],5,35.1%,13,37,0.62,3.1,7.4,1.08,2.6,74.1%,20,27,0.44,2.3,5.4,0.58,1.4,Andrey Rublev[RUS],5,1.19,762,53.0%,3,1-2,33.3%,25.0%,12,7-5,58.3%,121,67-54,55.4%,1:18,32.7,30.9
18,Francisco Cerundolo[ARG],3,1-2,33.3%,58.9%,62.3%,5,2.7%,13,7.0%,17.1%,58.9%,67.9%,46.1%,55.6%,69.0%,6.4,2.6,Francisco Cerundolo[ARG],3,33.3%,33.3%,5.6%,2.8%,26.8%,47.4%,10.3%,6.2,2.1,30.0,52.3,Francisco Cerundolo[ARG],3,23.1%,3,13,0.45,2.2,4.3,0.50,1.0,52.6%,10,19,0.66,3.2,6.3,1.50,3.0,Francisco Cerundolo[ARG],3,0.81,365,46.3%,1,1-0,100.0%,16.7%,6,2-4,33.3%,58,23-35,39.7%,1:28,44.0,43.4
19,Stefanos Tsitsipas[GRE],4,2-2,50.0%,68.5%,68.6%,30,9.2%,14,4.3%,10.8%,60.2%,75.6%,57.7%,64.7%,90.4%,6.3,2.0,Stefanos Tsitsipas[GRE],4,30.5%,30.8%,4.0%,1.2%,21.5%,47.7%,11.3%,6.1,1.9,35.5,38.8,Stefanos Tsitsipas[GRE],4,25.0%,6,24,0.45,2.4,6.0,0.60,1.5,58.3%,7,12,0.23,1.2,3.0,0.50,1.3,Stefanos Tsitsipas[GRE],4,0.97,652,49.5%,2,0-2,0.0%,20.0%,10,4-6,40.0%,105,53-52,50.5%,2:05,50.1,46.1
20,Tomas Machac[CZE],3,1-2,33.3%,59.1%,57.9%,14,6.5%,6,2.8%,7.0%,60.0%,63.6%,52.3%,56.3%,71.4%,6.1,2.5,Tomas Machac[CZE],3,36.3%,38.6%,9.4%,2.1%,29.0%,48.3%,19.4%,6.5,2.4,1.0,6.7,Tomas Machac[CZE],3,43.8%,7,16,0.44,2.0,5.3,0.88,2.3,61.5%,16,26,0.74,3.3,8.7,1.25,3.3,Tomas Machac[CZE],3,0.89,449,47.2%,0,0-0,-,0.0%,8,3-5,37.5%,71,32-39,45.1%,1:52,41.9,44.8
21,Jakub Mensik[CZE],2,1-1,50.0%,54.7%,53.3%,6,4.7%,2,1.6%,4.2%,62.5%,61.3%,43.8%,45.7%,63.6%,5.8,2.6,Jakub Mensik[CZE],2,35.0%,36.1%,6.0%,1.7%,27.1%,46.8%,19.0%,5.6,2.0,42.5,42.5,Jakub Mensik[CZE],2,66.7%,4,6,0.29,1.2,3.0,0.80,2.0,52.9%,9,17,0.77,3.4,8.5,1.60,4.0,Jakub Mensik[CZE],2,0.77,245,45.3%,0,0-0,-,0.0%,5,2-3,40.0%,43,18-25,41.9%,1:35,38.0,46.5
22,Ugo Humbert[FRA],5,4-1,80.0%,65.3%,63.7%,31,8.0%,8,2.1%,5.8%,64.5%,71.3%,54.3%,57.7%,88.1%,6.6,2.3,Ugo Humbert[FRA],5,37.7%,38.9%,9.1%,3.9%,27.3%,53.1%,25.0%,6.1,2.3,9.0,15.2,Ugo Humbert[FRA],5,44.1%,15,34,0.57,2.8,6.8,1.25,3.0,73.1%,19,26,0.44,2.2,5.2,0.58,1.4,Ugo Humbert[FRA],5,1.09,752,52.0%,2,0-2,0.0%,16.7%,12,8-4,66.7%,119,67-52,56.3%,1:53,47.3,45.2
23,Sebastian Korda[USA],5,2-3,40.0%,62.4%,61.4%,22,7.5%,9,3.1%,7.4%,58.6%,70.5%,50.8%,54.9%,77.1%,6.1,2.3,Sebastian Korda[USA],5,36.6%,38.0%,7.5%,2.4%,30.3%,47.2%,18.8%,6.9,2.5,29.0,31.8,Sebastian Korda[USA],5,47.4%,9,19,0.40,1.9,3.8,0.90,1.8,65.6%,21,32,0.67,3.2,6.4,1.10,2.2,Sebastian Korda[USA],5,0.97,628,48.7%,2,0-2,0.0%,20.0%,10,4-6,40.0%,96,46-50,47.9%,1:23,41.4,39.6
24,Karen Khachanov[RUS],5,3-2,60.0%,65.4%,61.7%,52,12.0%,6,1.4%,3.9%,64.7%,76.2%,45.8%,47.6%,82.4%,6.4,2.2,Karen Khachanov[RUS],5,38.4%,40.8%,11.5%,3.8%,29.3%,54.7%,22.7%,6.8,2.6,18.0,34.4,Karen Khachanov[RUS],5,50.0%,15,30,0.45,2.3,6.0,1.15,3.0,61.3%,19,31,0.46,2.4,6.2,0.92,2.4,Karen Khachanov[RUS],5,1.11,885,51.6%,5,3-2,60.0%,38.5%,13,8-5,61.5%,134,71-63,53.0%,2:15,51.8,45.7
25,Alexei Popyrin[AUS],2,1-1,50.0%,61.4%,62.6%,9,6.4%,8,5.7%,15.7%,63.6%,73.0%,41.2%,48.8%,75.0%,7.0,2.7,Alexei Popyrin[AUS],2,37.9%,37.7%,6.2%,4.1%,25.3%,59.3%,23.8%,6.9,2.6,17.5,17.5,Alexei Popyrin[AUS],2,31.3%,5,16,0.76,4.0,8.0,1.25,2.5,44.4%,4,9,0.45,2.3,4.5,1.25,2.5,Alexei Popyrin[AUS],2,0.98,285,49.5%,2,1-1,50.0%,50.0%,4,2-2,50.0%,41,20-21,48.8%,1:40,50.0,42.1
27,Felix Auger Aliassime[CAN],3,1-2,33.3%,57.5%,57.0%,15,8.6%,10,5.7%,15.4%,62.6%,69.7%,36.9%,43.6%,68.0%,7.0,3.0,Felix Auger Aliassime[CAN],3,31.4%,32.1%,10.3%,3.8%,23.2%,45.6%,8.0%,6.2,2.0,27.0,20.3,Felix Auger Aliassime[CAN],3,40.0%,2,5,0.20,1.0,1.7,0.40,0.7,55.6%,10,18,0.72,3.6,6.0,1.60,2.7,Felix Auger Aliassime[CAN],3,0.74,330,45.2%,0,0-0,-,0.0%,5,1-4,20.0%,50,19-31,38.0%,1:03,38.0,34.5
28,Denis Shapovalov[CAN],1,1-0,100.0%,84.2%,93.3%,4,10.5%,4,10.5%,33.3%,68.4%,96.2%,58.3%,87.5%,100.0%,4.8,0.8,Denis Shapovalov[CAN],1,54.9%,56.5%,5.9%,3.9%,39.4%,83.3%,57.1%,7.3,4.0,31.0,31.0,Denis Shapovalov[CAN],1,36.4%,4,11,1.57,5.5,11.0,2.00,4.0,-,0,0,0.00,0.0,0.0,0.00,0.0,Denis Shapovalov[CAN],1,3.48,89,67.4%,0,0-0,-,0.0%,2,2-0,100.0%,15,12-3,80.0%,0:56,28.0,37.8
29,Brandon Nakashima[USA],2,0-2,0.0%,60.3%,56.4%,16,11.8%,3,2.2%,6.8%,67.6%,70.7%,38.6%,41.5%,80.0%,6.8,2.7,Brandon Nakashima[USA],2,26.3%,28.3%,17.8%,4.2%,12.2%,50.0%,0.0%,5.9,1.6,408.5,408.5,Brandon Nakashima[USA],2,0.0%,0,2,0.10,0.5,1.0,0.00,0.0,69.2%,9,13,0.65,3.3,6.5,1.00,2.0,Brandon Nakashima[USA],2,0.66,254,44.5%,1,0-1,0.0%,25.0%,4,0-4,0.0%,40,16-24,40.0%,1:28,44.0,41.6
30,Matteo Berrettini[ITA],4,4-0,100.0%,76.0%,74.4%,30,12.0%,5,2.0%,7.5%,73.2%,83.6%,55.2%,59.7%,97.7%,5.7,1.4,Matteo Berrettini[ITA],4,39.0%,39.0%,3.0%,2.0%,36.4%,46.8%,26.7%,6.8,2.6,45.0,54.5,Matteo Berrettini[ITA],4,40.0%,12,30,0.67,3.3,7.5,1.33,3.0,85.7%,6,7,0.16,0.8,1.8,0.11,0.3,Matteo Berrettini[ITA],4,1.63,555,55.7%,2,1-1,50.0%,22.2%,9,8-1,88.9%,89,55-34,61.8%,1:45,46.7,45.4
31,Hubert Hurkacz[POL],4,3-1,75.0%,71.2%,66.8%,45,17.0%,5,1.9%,5.5%,65.5%,81.5%,51.6%,54.7%,91.3%,5.7,1.7,Hubert Hurkacz[POL],4,33.0%,34.5%,6.5%,1.1%,25.9%,50.0%,13.6%,6.3,2.1,21.5,39.8,Hubert Hurkacz[POL],4,33.3%,6,18,0.41,2.0,4.5,0.67,1.5,69.2%,9,13,0.28,1.4,3.3,0.44,1.0,Hubert Hurkacz[POL],4,1.15,543,51.6%,1,1-0,100.0%,11.1%,9,6-3,66.7%,90,48-42,53.3%,1:39,44.0,43.8
32,Alex Michelsen[USA],4,2-2,50.0%,59.8%,58.4%,12,4.5%,2,0.8%,2.5%,69.7%,66.8%,43.8%,44.9%,70.7%,6.4,2.6,Alex Michelsen[USA],4,39.8%,41.3%,8.6%,3.5%,35.2%,47.9%,31.0%,6.1,2.4,211.5,433.0,Alex Michelsen[USA],4,43.3%,13,30,0.71,2.5,7.5,1.08,3.3,57.1%,16,28,0.68,2.3,7.0,1.00,3.0,Alex Michelsen[USA],4,0.99,520,50.0%,1,1-0,100.0%,8.3%,12,7-5,58.3%,83,42-41,50.6%,1:27,29.1,40.3
33,Sebastian Baez[ARG],4,2-2,50.0%,60.4%,59.1%,9,3.8%,1,0.4%,1.5%,72.5%,65.5%,47.0%,47.7%,73.7%,6.3,2.5,Sebastian Baez[ARG],4,42.0%,42.3%,3.3%,1.8%,39.5%,45.8%,28.2%,7.0,2.9,64.5,71.8,Sebastian Baez[ARG],4,42.3%,11,26,0.67,2.9,6.5,1.22,2.8,60.0%,15,25,0.66,2.8,6.3,1.11,2.5,Sebastian Baez[ARG],4,1.06,514,50.6%,0,0-0,-,0.0%,9,5-4,55.6%,77,39-38,50.6%,1:38,43.7,45.9
34,Flavio Cobolli[ITA],2,1-1,50.0%,64.0%,64.0%,14,8.1%,8,4.7%,11.6%,59.9%,73.8%,49.3%,55.7%,82.8%,5.9,2.1,Flavio Cobolli[ITA],2,33.3%,34.3%,8.6%,3.1%,26.7%,45.6%,21.4%,5.8,1.9,10.5,10.5,Flavio Cobolli[ITA],2,54.5%,6,11,0.39,1.8,5.5,1.00,3.0,64.3%,9,14,0.48,2.3,7.0,0.83,2.5,Flavio Cobolli[ITA],2,0.92,334,49.1%,1,0-1,0.0%,16.7%,6,3-3,50.0%,57,30-27,52.6%,1:57,39.0,42.0
35,Tallon Griekspoor[NED],3,0-3,0.0%,61.4%,60.4%,17,8.2%,8,3.9%,10.5%,63.3%,71.8%,43.4%,48.5%,72.7%,6.3,2.4,Tallon Griekspoor[NED],3,29.7%,30.4%,10.3%,3.6%,24.8%,38.6%,9.1%,5.9,1.8,10.0,13.3,Tallon Griekspoor[NED],3,25.0%,3,12,0.36,1.7,4.0,0.43,1.0,57.1%,12,21,0.64,3.0,7.0,1.29,3.0,Tallon Griekspoor[NED],3,0.77,402,46.0%,0,0-0,-,0.0%,7,1-6,14.3%,66,27-39,40.9%,1:37,41.4,43.3
36,Giovanni Mpetshi Perricard[FRA],2,2-0,100.0%,78.8%,77.7%,20,16.9%,4,3.4%,10.0%,66.1%,85.9%,65.0%,72.2%,95.5%,5.4,1.1,Giovanni Mpetshi Perricard[FRA],2,34.0%,32.2%,9.2%,7.1%,30.0%,39.3%,18.2%,6.4,2.2,16.5,16.5,Giovanni Mpetshi Perricard[FRA],2,33.3%,4,12,0.55,3.0,6.0,1.00,2.0,50.0%,1,2,0.09,0.5,1.0,0.25,0.5,Giovanni Mpetshi Perricard[FRA],2,1.61,259,54.4%,1,1-0,100.0%,25.0%,4,4-0,100.0%,44,25-19,56.8%,1:18,38.8,35.9
37,Matteo Arnaldi[ITA],1,0-1,0.0%,58.5%,58.0%,2,3.8%,1,1.9%,3.7%,49.1%,65.4%,51.9%,53.8%,66.7%,5.9,2.4,Matteo Arnaldi[ITA],1,26.9%,27.7%,7.7%,1.9%,20.6%,38.9%,0.0%,5.8,1.6,8.0,8.0,Matteo Arnaldi[ITA],1,0.0%,0,1,0.11,0.5,1.0,0.00,0.0,0.0%,0,3,0.33,1.5,3.0,1.50,3.0,Matteo Arnaldi[ITA],1,0.65,105,42.9%,0,0-0,-,0.0%,2,0-2,0.0%,18,6-12,33.3%,1:18,39.0,44.6
38,Jiri Lehecka[CZE],4,2-2,50.0%,65.6%,63.8%,17,8.1%,4,1.9%,6.0%,67.9%,71.8%,52.2%,55.6%,84.4%,6.5,2.3,Jiri Lehecka[CZE],4,36.4%,37.7%,8.6%,3.0%,26.9%,54.4%,22.6%,6.4,2.3,41.0,47.3,Jiri Lehecka[CZE],4,35.0%,7,20,0.65,2.9,5.0,1.00,1.8,73.7%,14,19,0.59,2.7,4.8,0.71,1.3,Jiri Lehecka[CZE],4,1.06,407,51.4%,0,0-0,-,0.0%,7,4-3,57.1%,63,34-29,54.0%,1:09,39.6,40.8
40,Nuno Borges[POR],1,1-0,100.0%,79.6%,80.0%,3,6.1%,1,2.0%,6.7%,69.4%,82.4%,73.3%,78.6%,90.0%,4.9,1.0,Nuno Borges[POR],1,43.9%,44.0%,7.0%,5.3%,25.7%,72.7%,33.3%,6.3,2.8,121.0,121.0,Nuno Borges[POR],1,50.0%,3,6,0.67,3.0,6.0,1.50,3.0,66.7%,2,3,0.30,1.5,3.0,0.50,1.0,Nuno Borges[POR],1,2.15,106,60.4%,0,0-0,-,0.0%,2,2-0,100.0%,19,12-7,63.2%,1:09,34.5,39.1
41,Jordan Thompson[AUS],4,2-2,50.0%,63.5%,60.9%,27,7.5%,2,0.6%,1.4%,61.6%,67.9%,56.5%,57.4%,83.3%,6.6,2.4,Jordan Thompson[AUS],4,35.7%,36.0%,6.2%,3.0%,28.3%,51.3%,14.3%,6.6,2.4,22.0,34.8,Jordan Thompson[AUS],4,22.2%,8,36,0.64,3.3,9.0,0.73,2.0,71.0%,22,31,0.57,2.8,7.8,0.82,2.3,Jordan Thompson[AUS],4,0.98,729,49.4%,1,1-0,100.0%,9.1%,11,5-6,45.5%,110,53-57,48.2%,2:32,55.3,50.0
42,Alejandro Tabilo[CHI],5,3-2,60.0%,66.5%,67.0%,25,6.4%,15,3.9%,10.4%,62.9%,75.0%,52.1%,58.1%,82.8%,6.1,2.0,Alejandro Tabilo[CHI],5,36.5%,37.7%,11.4%,5.0%,26.2%,55.2%,20.6%,6.0,2.2,40.0,60.4,Alejandro Tabilo[CHI],5,44.8%,13,29,0.46,2.2,5.8,1.00,2.6,60.7%,17,28,0.44,2.2,5.6,0.85,2.2,Alejandro Tabilo[CHI],5,1.09,766,51.7%,2,1-1,50.0%,15.4%,13,7-6,53.8%,127,66-61,52.0%,1:59,45.8,46.6
43,Gael Monfils[FRA],2,0-2,0.0%,64.2%,63.2%,18,11.3%,8,5.0%,12.3%,59.1%,75.5%,47.7%,54.4%,81.5%,5.9,2.1,Gael Monfils[FRA],2,33.8%,34.0%,6.9%,3.1%,28.4%,45.1%,18.5%,5.9,2.0,70.0,70.0,Gael Monfils[FRA],2,31.3%,5,16,0.59,2.7,8.0,0.83,2.5,44.4%,4,9,0.33,1.5,4.5,0.83,2.5,Gael Monfils[FRA],2,0.94,319,48.9%,1,0-1,0.0%,16.7%,6,2-4,33.3%,54,27-27,50.0%,1:54,38.0,42.9
44,Lorenzo Sonego[ITA],1,1-0,100.0%,72.5%,71.4%,2,3.9%,0,0.0%,0.0%,62.7%,75.0%,68.4%,68.4%,100.0%,5.7,1.6,Lorenzo Sonego[ITA],1,44.0%,40.4%,0.0%,6.0%,22.7%,60.7%,37.5%,6.3,2.8,90.0,90.0,Lorenzo Sonego[ITA],1,50.0%,3,6,0.75,3.0,6.0,1.50,3.0,-,0,0,0.00,0.0,0.0,0.00,0.0,Lorenzo Sonego[ITA],1,1.60,101,58.4%,0,0-0,-,0.0%,2,2-0,100.0%,17,12-5,70.6%,1:19,39.5,46.9
45,Marcos Giron[USA],4,2-2,50.0%,63.1%,62.2%,17,5.6%,6,2.0%,5.6%,65.0%,71.9%,46.7%,49.5%,79.5%,7.0,2.6,Marcos Giron[USA],4,36.5%,38.5%,9.9%,2.9%,30.1%,47.5%,23.9%,6.0,2.2,25.0,46.8,Marcos Giron[USA],4,45.8%,11,24,0.52,2.4,6.0,1.10,2.8,64.0%,16,25,0.57,2.5,6.3,0.90,2.3,Marcos Giron[USA],4,0.99,580,50.5%,1,0-1,0.0%,10.0%,10,5-5,50.0%,90,46-44,51.1%,1:39,39.7,41.1
