Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
36,Giovanni Mpetshi Perricard[FRA],4,1-3,25.0%,66.5%,63.8%,98,18.1%,33,6.1%,17.1%,64.3%,76.9%,47.7%,57.5%,85.4%,6.6,2.2,Giovanni Mpetshi Perricard[FRA],4,23.9%,24.3%,11.3%,3.1%,14.7%,37.8%,5.3%,5.9,1.4,74.0,101.3,Giovanni Mpetshi Perricard[FRA],4,40.0%,4,10,0.13,0.7,2.5,0.27,1.0,75.0%,36,48,0.59,3.2,12.0,0.80,3.0,Giovanni Mpetshi Perricard[FRA],4,0.71,992,47.1%,7,3-4,42.9%,46.7%,15,5-10,33.3%,158,74-84,46.8%,1:47,28.5,25.8
37,Matteo Arnaldi[ITA],8,7-1,87.5%,64.6%,62.3%,79,10.7%,20,2.7%,6.9%,61.0%,71.9%,53.3%,57.2%,81.9%,6.4,2.3,Matteo Arnaldi[ITA],8,40.5%,40.6%,3.9%,2.5%,32.1%,53.5%,31.5%,6.2,2.5,76.5,82.9,Matteo Arnaldi[ITA],8,44.3%,35,79,0.71,3.3,9.9,1.46,4.4,65.0%,39,60,0.52,2.5,7.5,0.88,2.6,Matteo Arnaldi[ITA],8,1.14,1433,53.0%,4,4-0,100.0%,16.7%,24,19-5,79.2%,227,130-97,57.3%,1:51,37.0,37.2
38,Jiri Lehecka[CZE],2,2-0,100.0%,66.7%,67.3%,11,6.5%,7,4.2%,9.1%,54.2%,74.7%,57.1%,62.9%,88.9%,6.2,2.1,Jiri Lehecka[CZE],2,42.6%,42.4%,8.3%,6.5%,39.4%,47.7%,35.7%,6.0,2.6,79.5,79.5,Jiri Lehecka[CZE],2,45.5%,10,22,0.79,3.1,11.0,1.43,5.0,72.7%,8,11,0.41,1.6,5.5,0.43,1.5,Jiri Lehecka[CZE],2,1.28,337,54.6%,0,0-0,-,0.0%,7,6-1,85.7%,55,34-21,61.8%,2:02,34.9,43.4
39,Alexandre Muller[FRA],8,6-2,75.0%,64.6%,63.6%,52,6.4%,17,2.1%,6.7%,68.8%,70.3%,52.2%,55.9%,81.0%,6.4,2.3,Alexandre Muller[FRA],8,40.0%,41.3%,8.7%,3.8%,27.7%,59.1%,29.6%,6.1,2.4,92.0,195.5,Alexandre Muller[FRA],8,55.2%,37,67,0.54,2.7,8.4,1.48,4.6,59.3%,35,59,0.47,2.4,7.4,0.96,3.0,Alexandre Muller[FRA],8,1.13,1569,52.7%,8,5-3,62.5%,32.0%,25,17-8,68.0%,251,139-112,55.4%,2:08,41.0,39.2
40,Nuno Borges[POR],8,3-5,37.5%,62.8%,62.2%,66,8.8%,32,4.3%,10.4%,58.7%,73.1%,48.2%,53.8%,77.7%,6.7,2.5,Nuno Borges[POR],8,38.6%,38.0%,4.7%,3.8%,31.0%,52.8%,21.6%,6.9,2.7,74.5,67.8,Nuno Borges[POR],8,36.4%,24,66,0.59,3.0,8.3,1.09,3.0,63.8%,44,69,0.62,3.1,8.6,1.14,3.1,Nuno Borges[POR],8,1.04,1518,50.5%,6,2-4,33.3%,27.3%,22,9-13,40.9%,223,111-112,49.8%,1:56,42.3,36.8
41,Jordan Thompson[AUS],5,3-2,60.0%,63.4%,61.0%,51,9.8%,12,2.3%,5.9%,60.7%,71.0%,51.7%,54.9%,78.0%,6.4,2.3,Jordan Thompson[AUS],5,37.0%,36.9%,5.7%,3.5%,32.2%,44.4%,20.2%,6.5,2.4,101.0,93.6,Jordan Thompson[AUS],5,30.9%,17,55,0.65,3.1,11.0,0.94,3.4,68.4%,39,57,0.70,3.2,11.4,1.00,3.6,Jordan Thompson[AUS],5,1.01,1070,49.9%,1,1-0,100.0%,5.6%,18,9-9,50.0%,166,81-85,48.8%,2:22,39.5,39.9
42,Alejandro Tabilo[CHI],7,3-4,42.9%,62.9%,61.0%,83,10.9%,29,3.8%,10.3%,62.8%,75.0%,42.6%,47.4%,76.3%,6.4,2.4,Alejandro Tabilo[CHI],7,37.4%,38.6%,11.6%,5.2%,29.7%,50.4%,21.4%,6.4,2.4,78.0,80.9,Alejandro Tabilo[CHI],7,39.7%,25,63,0.54,2.6,9.0,1.04,3.6,59.4%,41,69,0.58,2.9,9.9,1.17,4.0,Alejandro Tabilo[CHI],7,1.01,1502,50.3%,4,1-3,25.0%,16.7%,24,11-13,45.8%,235,115-120,48.9%,2:03,35.9,34.4
43,Gael Monfils[FRA],9,7-2,77.8%,67.4%,65.7%,87,12.1%,27,3.7%,9.0%,58.4%,75.8%,55.7%,61.2%,87.4%,6.1,2.0,Gael Monfils[FRA],9,39.5%,38.9%,2.8%,2.8%,34.8%,47.7%,26.3%,6.6,2.6,60.0,84.8,Gael Monfils[FRA],9,39.7%,31,78,0.66,3.1,8.7,1.24,3.4,61.5%,24,39,0.33,1.6,4.3,0.60,1.7,Gael Monfils[FRA],9,1.21,1495,53.0%,2,1-1,50.0%,8.0%,25,18-7,72.0%,237,135-102,57.0%,1:38,35.3,35.4
44,Lorenzo Sonego[ITA],9,5-4,55.6%,68.9%,67.3%,86,10.5%,22,2.7%,8.1%,66.7%,77.3%,52.0%,56.6%,86.7%,6.1,1.9,Lorenzo Sonego[ITA],9,35.4%,34.5%,3.2%,3.1%,29.2%,45.8%,15.4%,6.5,2.3,43.0,52.4,Lorenzo Sonego[ITA],9,32.3%,21,65,0.48,2.4,7.2,0.78,2.3,65.4%,34,52,0.39,1.9,5.8,0.67,2.0,Lorenzo Sonego[ITA],9,1.14,1698,51.6%,7,5-2,71.4%,25.9%,27,16-11,59.3%,271,138-133,50.9%,2:07,42.4,40.4
45,Marcos Giron[USA],9,3-6,33.3%,61.3%,60.2%,50,5.5%,17,1.9%,4.6%,59.4%,69.3%,49.6%,52.0%,76.2%,6.4,2.5,Marcos Giron[USA],9,37.7%,38.4%,8.4%,4.1%,29.4%,48.7%,20.9%,6.5,2.4,80.0,137.8,Marcos Giron[USA],9,34.8%,31,89,0.60,3.0,9.9,1.03,3.4,55.8%,43,77,0.54,2.6,8.6,1.13,3.8,Marcos Giron[USA],9,0.97,1865,49.2%,4,1-3,25.0%,13.3%,30,13-17,43.3%,291,140-151,48.1%,2:06,37.8,36.5
46,Luciano Darderi[ITA],7,4-3,57.1%,63.0%,62.9%,58,7.4%,33,4.2%,10.0%,57.5%,71.4%,51.7%,57.4%,78.6%,6.7,2.5,Luciano Darderi[ITA],7,39.1%,38.2%,5.1%,4.7%,31.1%,52.7%,21.7%,7.0,2.7,81.0,92.6,Luciano Darderi[ITA],7,32.9%,25,76,0.66,3.3,10.9,1.09,3.6,63.2%,43,68,0.58,3.0,9.7,1.09,3.6,Luciano Darderi[ITA],7,1.06,1584,50.9%,7,5-2,71.4%,30.4%,23,13-10,56.5%,232,117-115,50.4%,2:20,42.6,37.1
47,Miomir Kecmanovic[SRB],9,7-2,77.8%,66.5%,66.6%,47,5.7%,25,3.0%,8.3%,63.1%,71.2%,58.4%,63.7%,83.9%,6.0,2.0,Miomir Kecmanovic[SRB],9,39.9%,40.8%,7.0%,3.2%,30.9%,55.0%,28.8%,6.3,2.5,73.0,76.9,Miomir Kecmanovic[SRB],9,46.9%,38,81,0.61,2.9,9.0,1.36,4.2,63.9%,39,61,0.45,2.2,6.8,0.79,2.4,Miomir Kecmanovic[SRB],9,1.19,1653,53.1%,4,1-3,25.0%,14.3%,28,19-9,67.9%,269,153-116,56.9%,1:55,36.9,37.5
48,David Goffin[BEL],6,3-3,50.0%,61.9%,61.6%,53,8.1%,29,4.4%,10.4%,57.7%,71.0%,49.6%,55.4%,76.0%,6.6,2.5,David Goffin[BEL],6,39.4%,41.2%,8.2%,2.7%,32.1%,50.8%,26.9%,6.4,2.5,50.0,47.0,David Goffin[BEL],6,41.8%,28,67,0.64,3.2,11.2,1.33,4.7,60.7%,37,61,0.61,2.9,10.2,1.14,4.0,David Goffin[BEL],6,1.04,1319,50.6%,3,1-2,33.3%,14.3%,21,11-10,52.4%,204,104-100,51.0%,1:54,32.4,31.0
49,Pedro Martinez[ESP],5,2-3,40.0%,62.2%,64.7%,21,3.4%,35,5.7%,18.5%,69.1%,67.8%,49.7%,61.0%,77.3%,6.3,2.4,Pedro Martinez[ESP],5,36.1%,37.2%,7.5%,2.8%,29.8%,46.2%,18.4%,6.2,2.3,65.0,86.8,Pedro Martinez[ESP],5,42.9%,18,42,0.43,2.1,8.4,0.90,3.6,50.0%,22,44,0.45,2.2,8.8,1.10,4.4,Pedro Martinez[ESP],5,0.96,1223,49.1%,4,2-2,50.0%,20.0%,20,9-11,45.0%,195,93-102,47.7%,2:27,36.7,36.0
50,Zizou Bergs[BEL],7,3-4,42.9%,62.3%,61.3%,67,8.3%,28,3.5%,9.2%,62.5%,69.8%,50.0%,55.1%,75.0%,6.5,2.5,Zizou Bergs[BEL],7,38.5%,38.6%,6.5%,3.9%,30.0%,51.6%,20.0%,6.9,2.7,60.0,90.6,Zizou Bergs[BEL],7,35.7%,25,70,0.56,2.7,10.0,0.96,3.6,61.7%,50,81,0.65,3.1,11.6,1.19,4.4,Zizou Bergs[BEL],7,1.02,1675,50.0%,6,5-1,83.3%,23.1%,26,13-13,50.0%,249,118-131,47.4%,2:43,43.9,40.9
51,Tomas Martin Etcheverry[ARG],4,4-0,100.0%,73.6%,71.7%,29,9.1%,3,0.9%,2.8%,65.7%,80.9%,59.6%,61.3%,92.9%,5.7,1.5,Tomas Martin Etcheverry[ARG],4,45.9%,47.6%,10.4%,6.1%,32.6%,64.3%,41.1%,6.7,3.1,63.5,62.0,Tomas Martin Etcheverry[ARG],4,41.1%,23,56,1.00,4.3,14.0,1.77,5.8,75.0%,12,16,0.29,1.2,4.0,0.31,1.0,Tomas Martin Etcheverry[ARG],4,1.74,693,58.6%,0,0-0,-,0.0%,13,12-1,92.3%,112,75-37,67.0%,1:32,28.3,31.9
52,Quentin Halys[FRA],3,2-1,66.7%,69.0%,67.7%,56,15.6%,20,5.6%,14.6%,61.7%,79.6%,51.8%,60.7%,87.5%,6.4,2.0,Quentin Halys[FRA],3,31.0%,32.4%,10.7%,3.1%,24.3%,42.7%,10.7%,5.7,1.8,125.0,118.0,Quentin Halys[FRA],3,40.0%,6,15,0.27,1.4,5.0,0.55,2.0,76.7%,23,30,0.54,2.7,10.0,0.64,2.3,Quentin Halys[FRA],3,1.00,677,51.1%,3,3-0,100.0%,27.3%,11,7-4,63.6%,112,55-57,49.1%,2:23,39.0,38.0
53,Nicolas Jarry[CHI],4,0-4,0.0%,60.6%,59.7%,31,6.9%,14,3.1%,8.4%,63.0%,69.6%,45.2%,49.3%,70.8%,6.2,2.5,Nicolas Jarry[CHI],4,31.1%,32.0%,8.9%,2.8%,22.7%,42.7%,11.0%,5.8,1.8,93.5,96.8,Nicolas Jarry[CHI],4,38.1%,8,21,0.29,1.3,5.3,0.50,2.0,65.0%,39,60,0.83,3.8,15.0,1.31,5.3,Nicolas Jarry[CHI],4,0.79,874,46.2%,0,0-0,-,0.0%,16,4-12,25.0%,145,59-86,40.7%,2:13,33.1,36.4
54,Gabriel Diallo[CAN],3,1-2,33.3%,57.0%,53.5%,44,10.8%,12,2.9%,9.0%,67.5%,64.9%,40.6%,44.6%,74.1%,7.1,3.0,Gabriel Diallo[CAN],3,46.7%,45.3%,1.4%,3.8%,45.3%,49.6%,31.0%,7.3,3.4,84.0,166.0,Gabriel Diallo[CAN],3,38.3%,18,47,0.81,4.3,15.7,1.64,6.0,57.1%,20,35,0.60,3.2,11.7,1.36,5.0,Gabriel Diallo[CAN],3,1.08,831,51.7%,2,0-2,0.0%,18.2%,11,5-6,45.5%,116,61-55,52.6%,1:45,28.5,22.7
55,Zhizhen Zhang[CHN],9,5-4,55.6%,64.2%,62.2%,70,9.5%,19,2.6%,6.7%,61.7%,70.5%,54.1%,58.0%,79.8%,6.2,2.2,Zhizhen Zhang[CHN],9,35.2%,37.3%,11.2%,3.3%,25.3%,49.5%,19.7%,6.4,2.3,89.0,105.3,Zhizhen Zhang[CHN],9,37.1%,23,62,0.53,2.6,6.9,0.96,2.6,56.4%,31,55,0.46,2.3,6.1,1.00,2.7,Zhizhen Zhang[CHN],9,0.99,1487,49.6%,6,3-3,50.0%,25.0%,24,13-11,54.2%,236,118-118,50.0%,1:36,35.9,34.8
56,Roberto Bautista Agut[ESP],7,4-3,57.1%,58.9%,59.3%,26,3.5%,23,3.1%,9.4%,66.9%,63.2%,50.2%,55.4%,73.8%,7.2,3.0,Roberto Bautista Agut[ESP],7,39.7%,41.4%,9.3%,3.6%,28.6%,58.4%,24.8%,6.8,2.7,85.0,75.7,Roberto Bautista Agut[ESP],7,39.1%,25,64,0.63,3.0,9.1,1.19,3.6,63.5%,47,74,0.72,3.5,10.6,1.29,3.9,Roberto Bautista Agut[ESP],7,0.97,1428,49.6%,5,4-1,80.0%,23.8%,21,12-9,57.1%,204,101-103,49.5%,2:09,43.0,37.9
57,Jacob Fearnley[GBR],1,1-0,100.0%,75.7%,76.8%,8,7.5%,4,3.7%,10.0%,62.6%,85.1%,60.0%,66.7%,100.0%,6.3,1.5,Jacob Fearnley[GBR],1,34.9%,34.6%,0.8%,0.8%,28.6%,50.0%,11.8%,7.6,2.6,188.0,188.0,Jacob Fearnley[GBR],1,20.0%,2,10,0.59,3.3,10.0,0.67,2.0,100.0%,3,3,0.18,1.0,3.0,0.00,0.0,Jacob Fearnley[GBR],1,1.44,236,53.4%,1,1-0,100.0%,33.3%,3,3-0,100.0%,34,19-15,55.9%,2:47,55.7,42.5
58,Benjamin Bonzi[FRA],1,0-1,0.0%,64.6%,65.0%,6,4.7%,4,3.1%,8.3%,62.2%,70.9%,54.2%,59.1%,76.2%,6.0,2.1,Benjamin Bonzi[FRA],1,37.6%,37.7%,4.7%,2.7%,30.3%,48.3%,19.0%,7.1,2.7,28.0,28.0,Benjamin Bonzi[FRA],1,57.1%,4,7,0.33,1.8,7.0,1.00,4.0,50.0%,5,10,0.48,2.5,10.0,1.25,5.0,Benjamin Bonzi[FRA],1,1.06,276,50.0%,2,0-2,0.0%,50.0%,4,1-3,25.0%,42,20-22,47.6%,3:34,53.5,46.5
59,Roberto Carballes Baena[ESP],9,7-2,77.8%,63.0%,62.6%,48,5.4%,23,2.6%,7.1%,63.6%,69.4%,51.8%,55.8%,80.5%,6.7,2.5,Roberto Carballes Baena[ESP],9,39.3%,40.1%,6.5%,3.1%,32.8%,50.7%,25.4%,6.5,2.5,65.0,85.8,Roberto Carballes Baena[ESP],9,37.9%,33,87,0.67,3.1,9.7,1.18,3.7,68.3%,56,82,0.62,2.9,9.1,0.93,2.9,Roberto Carballes Baena[ESP],9,1.06,1735,51.5%,4,2-2,50.0%,14.3%,28,16-12,57.1%,263,140-123,53.2%,2:10,41.6,40.3
60,Camilo Ugo Carabelli[ARG],1,0-1,0.0%,49.4%,53.5%,1,1.3%,7,8.9%,14.3%,38.0%,63.3%,40.8%,47.6%,46.2%,6.1,3.1,Camilo Ugo Carabelli[ARG],1,30.3%,32.8%,13.2%,2.6%,19.5%,42.9%,14.3%,5.4,1.6,12.0,12.0,Camilo Ugo Carabelli[ARG],1,50.0%,2,4,0.29,1.3,4.0,0.67,2.0,36.4%,4,11,0.85,3.7,11.0,2.33,7.0,Camilo Ugo Carabelli[ARG],1,0.60,155,40.0%,0,0-0,-,0.0%,3,0-3,0.0%,27,8-19,29.6%,1:51,37.0,43.0
61,Fabian Marozsan[HUN],8,6-2,75.0%,65.3%,65.2%,53,8.1%,27,4.1%,11.0%,62.4%,72.4%,53.7%,60.3%,81.8%,6.0,2.1,Fabian Marozsan[HUN],8,40.9%,41.9%,9.7%,5.3%,30.4%,55.7%,27.4%,6.5,2.7,96.0,88.0,Fabian Marozsan[HUN],8,40.8%,29,71,0.67,3.0,8.9,1.21,3.6,59.2%,29,49,0.45,2.0,6.1,0.83,2.5,Fabian Marozsan[HUN],8,1.18,1349,52.8%,3,3-0,100.0%,12.5%,24,16-8,66.7%,216,119-97,55.1%,1:40,33.4,35.7
62,Kei Nishikori[JPN],4,2-2,50.0%,56.4%,56.7%,7,1.3%,8,1.5%,5.0%,69.9%,55.3%,59.1%,62.3%,75.7%,7.1,3.1,Kei Nishikori[JPN],4,37.7%,41.5%,12.2%,2.2%,32.8%,47.3%,15.8%,6.6,2.5,58.0,80.0,Kei Nishikori[JPN],4,26.7%,12,45,0.59,3.0,11.3,0.80,3.0,60.0%,27,45,0.61,3.0,11.3,1.20,4.5,Kei Nishikori[JPN],4,0.87,1029,47.3%,2,2-0,100.0%,13.3%,15,7-8,46.7%,150,68-82,45.3%,1:46,28.3,24.8
63,Francisco Comesana[ARG],2,2-0,100.0%,65.7%,63.5%,31,11.1%,8,2.9%,8.1%,64.6%,75.7%,47.5%,51.6%,85.4%,6.8,2.3,Francisco Comesana[ARG],2,37.4%,35.7%,5.1%,5.5%,22.8%,51.1%,22.0%,6.2,2.3,87.5,87.5,Francisco Comesana[ARG],2,69.2%,9,13,0.32,1.6,6.5,1.13,4.5,72.7%,16,22,0.54,2.8,11.0,0.75,3.0,Francisco Comesana[ARG],2,1.09,534,52.2%,2,2-0,100.0%,25.0%,8,6-2,75.0%,82,44-38,53.7%,3:03,45.6,41.0
64,Laslo Djere[SRB],5,2-3,40.0%,60.3%,61.2%,39,5.0%,36,4.6%,12.3%,62.4%,68.1%,47.4%,54.1%,76.1%,7.1,2.8,Laslo Djere[SRB],5,37.0%,36.0%,7.3%,5.7%,24.2%,56.4%,23.9%,6.1,2.2,122.0,132.8,Laslo Djere[SRB],5,44.3%,27,61,0.54,2.8,12.2,1.23,5.4,63.4%,45,71,0.65,3.2,14.2,1.18,5.2,Laslo Djere[SRB],5,0.93,1465,49.4%,7,3-4,42.9%,31.8%,22,11-11,50.0%,222,110-112,49.5%,2:30,34.1,30.7
65,Joao Fonseca[BRA],1,1-0,100.0%,63.4%,62.0%,3,3.7%,0,0.0%,0.0%,68.3%,62.5%,65.4%,65.4%,83.3%,6.8,2.5,Joao Fonseca[BRA],1,49.4%,50.6%,2.4%,0.0%,43.6%,60.7%,50.0%,6.9,3.4,70.0,70.0,Joao Fonseca[BRA],1,54.5%,6,11,0.92,3.7,11.0,2.00,6.0,77.8%,7,9,0.75,3.0,9.0,0.67,2.0,Joao Fonseca[BRA],1,1.35,165,56.4%,0,0-0,-,0.0%,3,2-1,66.7%,24,16-8,66.7%,2:01,40.3,44.0
66,Jaume Munar[ESP],9,6-3,66.7%,63.5%,64.4%,36,4.7%,30,4.0%,11.3%,65.0%,71.2%,49.2%,55.5%,78.7%,6.2,2.3,Jaume Munar[ESP],9,44.3%,44.6%,4.8%,3.3%,37.2%,56.2%,32.8%,7.5,3.3,80.0,115.9,Jaume Munar[ESP],9,35.7%,40,112,0.92,4.3,12.4,1.54,4.4,65.8%,50,76,0.62,2.9,8.4,1.00,2.9,Jaume Munar[ESP],9,1.21,1669,53.0%,0,0-0,-,0.0%,26,17-9,65.4%,244,136-108,55.7%,1:59,41.3,38.6
67,Juncheng Shang[CHN],7,7-0,100.0%,65.1%,65.5%,36,4.8%,23,3.1%,8.1%,62.2%,71.9%,54.0%,58.8%,82.6%,6.6,2.3,Juncheng Shang[CHN],7,39.8%,41.2%,8.0%,3.3%,30.3%,55.4%,26.5%,6.8,2.7,46.0,67.1,Juncheng Shang[CHN],7,34.9%,30,86,0.76,3.7,12.3,1.30,4.3,68.3%,43,63,0.55,2.7,9.0,0.87,2.9,Juncheng Shang[CHN],7,1.14,1518,52.4%,4,3-1,75.0%,17.4%,23,17-6,73.9%,228,125-103,54.8%,2:43,49.7,45.1
68,Mattia Bellucci[ITA],4,2-2,50.0%,69.6%,69.6%,43,9.6%,19,4.3%,10.1%,57.9%,82.2%,52.1%,58.0%,87.8%,6.0,1.8,Mattia Bellucci[ITA],4,33.2%,34.7%,10.2%,3.1%,25.8%,44.2%,13.7%,6.2,2.1,66.0,80.5,Mattia Bellucci[ITA],4,32.3%,10,31,0.42,2.1,7.8,0.67,2.5,70.0%,21,30,0.41,2.0,7.5,0.60,2.3,Mattia Bellucci[ITA],4,1.09,899,51.3%,2,2-0,100.0%,13.3%,15,9-6,60.0%,147,75-72,51.0%,1:45,28.0,28.0
69,Damir Dzumhur[BIH],1,0-1,0.0%,56.5%,58.3%,0,0.0%,2,3.2%,8.0%,59.7%,64.9%,44.0%,47.8%,60.0%,6.2,2.7,Damir Dzumhur[BIH],1,34.9%,35.1%,6.3%,3.2%,32.6%,41.2%,11.1%,7.0,2.4,46.0,46.0,Damir Dzumhur[BIH],1,12.5%,1,8,0.89,4.0,8.0,0.50,1.0,42.9%,3,7,0.70,3.5,7.0,2.00,4.0,Damir Dzumhur[BIH],1,0.80,125,45.6%,0,0-0,-,0.0%,2,0-2,0.0%,19,7-12,36.8%,1:21,40.5,38.9
70,Learner Tien[USA],1,0-1,0.0%,53.3%,55.0%,2,1.9%,5,4.7%,11.1%,57.9%,54.8%,51.1%,57.5%,58.8%,6.3,2.9,Learner Tien[USA],1,35.5%,35.9%,4.5%,1.8%,23.1%,53.3%,17.6%,6.5,2.3,24.0,24.0,Learner Tien[USA],1,42.9%,3,7,0.41,1.8,7.0,0.75,3.0,63.2%,12,19,1.12,4.8,19.0,1.75,7.0,Learner Tien[USA],1,0.76,217,44.2%,0,0-0,-,0.0%,4,1-3,25.0%,34,13-21,38.2%,2:35,38.8,42.9
71,Daniel Altmaier[GER],8,4-4,50.0%,61.5%,61.5%,57,6.9%,36,4.4%,12.3%,64.5%,72.6%,41.3%,47.1%,75.0%,6.5,2.5,Daniel Altmaier[GER],8,38.8%,38.0%,3.4%,3.4%,31.1%,50.4%,25.4%,6.7,2.6,111.0,145.9,Daniel Altmaier[GER],8,39.8%,33,83,0.64,3.2,10.4,1.27,4.1,58.4%,45,77,0.60,3.0,9.6,1.23,4.0,Daniel Altmaier[GER],8,1.01,1699,49.9%,5,2-3,40.0%,19.2%,26,12-14,46.2%,258,129-129,50.0%,2:07,39.0,35.8
72,Hamad Medjedovic[SRB],4,2-2,50.0%,63.1%,61.6%,50,12.1%,21,5.1%,13.3%,61.7%,72.8%,47.5%,54.7%,77.3%,6.2,2.3,Hamad Medjedovic[SRB],4,35.2%,36.3%,11.2%,4.6%,26.3%,46.4%,17.5%,6.5,2.3,52.0,60.8,Hamad Medjedovic[SRB],4,35.5%,11,31,0.49,2.2,7.8,0.79,2.8,65.9%,29,44,0.67,3.1,11.0,1.07,3.8,Hamad Medjedovic[SRB],4,0.95,821,49.2%,1,1-0,100.0%,7.1%,14,7-7,50.0%,129,62-67,48.1%,1:43,29.4,30.1
73,Bu Yunchaokete[CHN],2,0-2,0.0%,54.9%,52.4%,13,9.2%,5,3.5%,6.9%,49.3%,70.0%,40.3%,43.3%,65.2%,6.2,2.8,Bu Yunchaokete[CHN],2,25.0%,24.0%,15.2%,6.1%,14.5%,39.3%,8.3%,5.5,1.4,25.5,25.5,Bu Yunchaokete[CHN],2,40.0%,2,5,0.21,1.0,2.5,0.40,1.0,42.9%,6,14,0.61,2.8,7.0,1.60,4.0,Bu Yunchaokete[CHN],2,0.55,274,40.5%,1,0-1,0.0%,20.0%,5,0-5,0.0%,47,17-30,36.2%,1:46,42.2,46.2
74,Yoshihito Nishioka[JPN],8,2-6,25.0%,60.6%,60.6%,23,2.9%,15,1.9%,4.8%,61.2%,65.0%,53.7%,56.4%,77.8%,6.9,2.7,Yoshihito Nishioka[JPN],8,32.9%,33.8%,10.6%,4.0%,23.9%,47.3%,17.6%,6.0,2.0,48.0,89.6,Yoshihito Nishioka[JPN],8,43.8%,21,48,0.40,1.8,6.0,0.81,2.6,63.9%,46,72,0.62,2.8,9.0,1.00,3.3,Yoshihito Nishioka[JPN],8,0.83,1525,47.5%,4,2-2,50.0%,15.4%,26,11-15,42.3%,236,112-124,47.5%,2:04,38.1,39.0
75,Arthur Rinderknech[FRA],7,4-3,57.1%,69.1%,66.9%,98,11.7%,21,2.5%,6.8%,63.0%,78.2%,53.5%,57.4%,88.2%,6.2,1.9,Arthur Rinderknech[FRA],7,34.2%,34.6%,5.8%,2.4%,29.4%,43.0%,12.5%,6.8,2.3,106.0,182.3,Arthur Rinderknech[FRA],7,21.3%,17,80,0.59,3.1,11.4,0.65,2.4,61.0%,25,41,0.30,1.6,5.9,0.62,2.3,Arthur Rinderknech[FRA],7,1.10,1768,50.7%,7,5-2,71.4%,26.9%,26,15-11,57.7%,272,137-135,50.4%,2:46,44.8,39.5
76,Alexander Bublik[KAZ],4,2-2,50.0%,62.8%,61.3%,78,15.1%,37,7.2%,16.9%,57.6%,77.1%,43.4%,52.2%,78.0%,6.3,2.3,Alexander Bublik[KAZ],4,38.2%,37.5%,4.0%,3.6%,32.2%,48.2%,25.3%,6.6,2.5,95.0,99.8,Alexander Bublik[KAZ],4,35.1%,20,57,0.72,3.6,14.3,1.25,5.0,61.7%,29,47,0.57,2.9,11.8,1.13,4.5,Alexander Bublik[KAZ],4,1.03,1039,50.4%,2,0-2,0.0%,12.5%,16,8-8,50.0%,161,84-77,52.2%,2:25,36.3,33.5
77,Roman Safiullin[RUS],9,5-4,55.6%,64.9%,64.8%,68,7.1%,35,3.7%,9.9%,62.8%,71.7%,53.5%,59.4%,80.3%,6.3,2.2,Roman Safiullin[RUS],9,39.3%,39.8%,6.7%,3.7%,31.6%,52.2%,25.2%,6.5,2.5,63.0,275.4,Roman Safiullin[RUS],9,37.6%,38,101,0.67,3.4,11.2,1.27,4.2,60.5%,46,76,0.50,2.5,8.4,1.00,3.3,Roman Safiullin[RUS],9,1.12,1934,52.0%,6,3-3,50.0%,20.0%,30,17-13,56.7%,303,160-143,52.8%,2:05,37.4,34.8
78,Hugo Gaston[FRA],5,1-4,20.0%,57.4%,58.0%,14,3.0%,15,3.2%,7.5%,57.4%,62.4%,50.7%,54.8%,66.2%,6.4,2.7,Hugo Gaston[FRA],5,37.8%,38.0%,5.2%,2.8%,33.2%,47.5%,22.4%,6.6,2.5,63.0,61.4,Hugo Gaston[FRA],5,32.1%,17,53,0.70,3.3,10.6,1.06,3.4,53.7%,29,54,0.73,3.4,10.8,1.56,5.0,Hugo Gaston[FRA],5,0.89,975,47.3%,2,0-2,0.0%,12.5%,16,4-12,25.0%,150,66-84,44.0%,1:45,32.9,32.4
79,Aleksandar Vukic[AUS],9,4-5,44.4%,62.4%,60.1%,95,9.7%,25,2.6%,6.0%,57.3%,69.6%,52.8%,56.1%,79.7%,6.8,2.6,Aleksandar Vukic[AUS],9,34.4%,35.9%,9.0%,2.7%,27.0%,45.7%,15.9%,6.4,2.2,72.0,82.8,Aleksandar Vukic[AUS],9,35.4%,23,65,0.45,2.2,7.2,0.79,2.6,65.9%,56,85,0.59,2.9,9.4,1.00,3.2,Aleksandar Vukic[AUS],9,0.92,1904,48.8%,7,4-3,57.1%,24.1%,29,13-16,44.8%,288,137-151,47.6%,2:11,40.7,37.2
