Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
43,Gael Monfils[FRA],10,2-8,20.0%,60.9%,61.2%,86,10.2%,58,6.9%,16.9%,59.1%,70.3%,47.4%,57.0%,76.9%,6.5,2.5,Gael Monfils[FRA],10,30.3%,29.1%,4.8%,3.6%,24.6%,39.1%,14.0%,5.8,1.8,4.5,5.5,Gael Monfils[FRA],10,41.9%,18,43,0.33,1.6,4.3,0.67,1.8,58.9%,43,73,0.56,2.7,7.3,1.11,3.0,Gael Monfils[FRA],10,0.78,1588,46.5%,4,1-3,25.0%,14.8%,27,7-20,25.9%,259,118-141,45.6%,1:55,42.7,43.5
44,Lorenzo Sonego[ITA],7,0-7,0.0%,62.8%,60.6%,51,8.4%,11,1.8%,5.5%,67.0%,67.2%,53.7%,56.8%,82.2%,6.8,2.5,Lorenzo Sonego[ITA],7,24.3%,24.6%,7.8%,2.2%,21.9%,29.2%,3.2%,5.8,1.4,4.0,5.1,Lorenzo Sonego[ITA],7,16.7%,3,18,0.19,1.0,2.6,0.17,0.4,67.3%,33,49,0.54,2.7,7.0,0.89,2.3,Lorenzo Sonego[ITA],7,0.65,1148,44.8%,6,2-4,33.3%,33.3%,18,3-15,16.7%,183,77-106,42.1%,2:06,49.2,46.3
45,Marcos Giron[USA],8,1-7,12.5%,59.2%,59.2%,28,4.0%,19,2.7%,6.5%,58.2%,68.3%,46.6%,49.8%,71.3%,6.5,2.6,Marcos Giron[USA],8,31.5%,32.7%,12.8%,4.5%,23.5%,43.5%,13.9%,6.0,1.9,7.0,6.9,Marcos Giron[USA],8,38.5%,15,39,0.36,1.9,4.9,0.71,1.9,51.6%,33,64,0.59,3.0,8.0,1.48,3.9,Marcos Giron[USA],8,0.77,1349,45.9%,4,2-2,50.0%,19.0%,21,5-16,23.8%,216,92-124,42.6%,1:57,44.5,41.5
46,Luciano Darderi[ITA],1,0-1,0.0%,65.0%,63.6%,4,6.7%,1,1.7%,3.8%,56.7%,73.5%,53.8%,56.0%,80.0%,6.0,2.1,Luciano Darderi[ITA],1,26.9%,31.5%,17.9%,1.5%,16.3%,55.6%,0.0%,6.7,1.8,5.0,5.0,Luciano Darderi[ITA],1,0.0%,0,1,0.10,0.5,1.0,0.00,0.0,50.0%,2,4,0.40,2.0,4.0,1.00,2.0,Luciano Darderi[ITA],1,0.77,127,44.9%,1,0-1,0.0%,50.0%,2,0-2,0.0%,20,8-12,40.0%,1:48,54.0,51.0
47,Miomir Kecmanovic[SRB],7,1-6,14.3%,53.7%,52.5%,20,4.4%,8,1.8%,4.6%,61.6%,61.5%,41.0%,43.0%,54.2%,6.3,2.9,Miomir Kecmanovic[SRB],7,32.6%,33.0%,9.4%,4.0%,24.1%,46.5%,14.7%,6.0,1.9,6.0,5.7,Miomir Kecmanovic[SRB],7,36.7%,11,30,0.40,1.8,4.3,0.65,1.6,42.1%,24,57,0.79,3.4,8.1,1.94,4.7,Miomir Kecmanovic[SRB],7,0.70,899,43.2%,1,0-1,0.0%,5.9%,17,2-15,11.8%,147,50-97,34.0%,1:27,36.0,40.8
48,David Goffin[BEL],3,1-2,33.3%,59.3%,59.8%,9,3.7%,8,3.3%,9.0%,63.1%,67.8%,44.9%,49.4%,73.5%,7.1,2.9,David Goffin[BEL],3,33.0%,35.9%,12.1%,2.3%,28.4%,43.3%,14.3%,6.1,2.0,4.0,4.7,David Goffin[BEL],3,29.4%,5,17,0.49,2.4,5.7,0.71,1.7,62.5%,15,24,0.71,3.4,8.0,1.29,3.0,David Goffin[BEL],3,0.81,456,46.9%,1,0-1,0.0%,14.3%,7,2-5,28.6%,69,30-39,43.5%,1:06,28.3,26.1
49,Pedro Martinez[ESP],4,1-3,25.0%,57.9%,59.6%,5,1.5%,13,3.9%,12.9%,69.4%,61.6%,49.5%,56.8%,72.3%,7.0,3.0,Pedro Martinez[ESP],4,30.5%,33.2%,15.6%,3.7%,19.7%,48.2%,10.4%,6.1,1.9,7.0,7.0,Pedro Martinez[ESP],4,38.5%,5,13,0.27,1.3,3.3,0.50,1.3,66.7%,26,39,0.83,3.9,9.8,1.30,3.3,Pedro Martinez[ESP],4,0.72,625,45.0%,0,0-0,-,0.0%,10,2-8,20.0%,95,39-56,41.1%,1:29,35.7,34.3
50,Zizou Bergs[BEL],5,0-5,0.0%,59.3%,58.5%,29,6.4%,15,3.3%,8.4%,60.6%,66.5%,48.0%,52.4%,67.6%,6.4,2.6,Zizou Bergs[BEL],5,34.7%,33.3%,5.3%,4.6%,24.9%,49.7%,14.9%,6.4,2.2,9.0,8.2,Zizou Bergs[BEL],5,27.5%,11,40,0.54,2.7,8.0,0.73,2.2,52.1%,25,48,0.68,3.2,9.6,1.53,4.6,Zizou Bergs[BEL],5,0.85,930,46.7%,1,0-1,0.0%,6.7%,15,3-12,20.0%,145,59-86,40.7%,1:42,33.9,32.8
51,Tomas Martin Etcheverry[ARG],8,0-8,0.0%,60.0%,57.5%,66,9.1%,17,2.3%,6.2%,62.4%,70.5%,42.7%,45.5%,70.2%,6.4,2.6,Tomas Martin Etcheverry[ARG],8,31.8%,33.3%,9.7%,2.6%,23.6%,47.1%,12.3%,6.4,2.0,6.5,5.6,Tomas Martin Etcheverry[ARG],8,28.6%,14,49,0.43,2.1,6.1,0.61,1.8,46.0%,29,63,0.55,2.7,7.9,1.48,4.3,Tomas Martin Etcheverry[ARG],8,0.80,1458,45.9%,6,2-4,33.3%,26.1%,23,4-19,17.4%,228,94-134,41.2%,2:06,43.9,41.5
52,Quentin Halys[FRA],1,0-1,0.0%,60.0%,48.9%,19,27.1%,4,5.7%,16.0%,64.3%,75.6%,32.0%,38.1%,80.0%,7.0,2.8,Quentin Halys[FRA],1,35.4%,35.8%,10.1%,5.1%,17.8%,58.8%,9.1%,7.2,2.5,10.0,10.0,Quentin Halys[FRA],1,25.0%,1,4,0.36,2.0,4.0,0.50,1.0,77.8%,7,9,0.90,4.5,9.0,1.00,2.0,Quentin Halys[FRA],1,0.89,149,47.0%,1,0-1,0.0%,50.0%,2,0-2,0.0%,21,9-12,42.9%,1:39,49.5,39.9
53,Nicolas Jarry[CHI],7,3-4,42.9%,64.3%,61.7%,53,10.3%,11,2.1%,6.1%,64.9%,75.2%,44.2%,47.1%,80.0%,6.5,2.3,Nicolas Jarry[CHI],7,29.4%,29.2%,7.2%,3.2%,22.5%,45.4%,11.3%,5.9,1.7,4.0,4.3,Nicolas Jarry[CHI],7,29.0%,9,31,0.39,1.9,4.4,0.56,1.3,64.4%,29,45,0.56,2.8,6.4,1.00,2.3,Nicolas Jarry[CHI],7,0.82,986,47.7%,3,2-1,66.7%,18.8%,16,7-9,43.8%,160,73-87,45.6%,1:53,49.4,48.1
55,Zhizhen Zhang[CHN],9,1-8,11.1%,61.8%,59.9%,60,9.5%,20,3.2%,8.6%,63.2%,73.4%,41.8%,45.8%,75.0%,6.3,2.4,Zhizhen Zhang[CHN],9,25.6%,28.3%,15.8%,2.4%,17.7%,42.0%,2.9%,5.7,1.5,5.0,5.4,Zhizhen Zhang[CHN],9,18.8%,3,16,0.16,0.8,1.8,0.14,0.3,39.0%,16,41,0.41,2.0,4.6,1.19,2.8,Zhizhen Zhang[CHN],9,0.67,1214,44.4%,3,2-1,66.7%,14.3%,21,3-18,14.3%,202,78-124,38.6%,1:19,33.9,35.1
56,Roberto Bautista Agut[ESP],2,1-1,50.0%,68.8%,68.0%,8,5.0%,2,1.3%,4.2%,70.0%,72.3%,60.4%,63.0%,88.5%,6.2,1.9,Roberto Bautista Agut[ESP],2,34.3%,38.5%,15.7%,3.0%,19.2%,59.7%,12.0%,6.6,2.3,8.0,8.0,Roberto Bautista Agut[ESP],2,37.5%,3,8,0.32,1.6,4.0,0.60,1.5,66.7%,6,9,0.35,1.8,4.5,0.60,1.5,Roberto Bautista Agut[ESP],2,1.10,326,51.2%,1,0-1,0.0%,20.0%,5,2-3,40.0%,51,26-25,51.0%,2:04,49.4,45.5
57,Jacob Fearnley[GBR],1,0-1,0.0%,66.4%,65.4%,13,10.7%,5,4.1%,11.9%,65.6%,73.8%,52.4%,59.5%,81.0%,5.8,2.0,Jacob Fearnley[GBR],1,27.6%,29.2%,11.4%,2.4%,19.5%,43.9%,9.1%,5.6,1.5,2.0,2.0,Jacob Fearnley[GBR],1,33.3%,2,6,0.27,1.5,6.0,0.50,2.0,42.9%,3,7,0.33,1.8,7.0,1.00,4.0,Jacob Fearnley[GBR],1,0.82,245,46.9%,0,0-0,-,0.0%,4,1-3,25.0%,43,19-24,44.2%,3:00,45.0,44.1
58,Benjamin Bonzi[FRA],1,1-0,100.0%,76.4%,72.9%,7,12.7%,0,0.0%,0.0%,70.9%,84.6%,56.3%,56.3%,100.0%,5.5,1.3,Benjamin Bonzi[FRA],1,37.1%,36.5%,9.7%,6.5%,31.8%,50.0%,20.0%,6.2,2.3,7.0,7.0,Benjamin Bonzi[FRA],1,40.0%,2,5,0.50,2.5,5.0,1.00,2.0,100.0%,1,1,0.10,0.5,1.0,0.00,0.0,Benjamin Bonzi[FRA],1,1.57,117,55.6%,0,0-0,-,0.0%,2,2-0,100.0%,20,12-8,60.0%,1:17,38.5,39.5
59,Roberto Carballes Baena[ESP],6,0-6,0.0%,53.9%,53.7%,17,4.1%,13,3.1%,8.0%,61.1%,58.2%,47.2%,51.3%,56.3%,6.5,3.0,Roberto Carballes Baena[ESP],6,32.0%,33.6%,8.7%,2.0%,22.9%,47.3%,10.6%,6.1,2.0,4.0,4.5,Roberto Carballes Baena[ESP],6,29.2%,7,24,0.36,1.6,4.0,0.47,1.2,53.3%,32,60,0.94,4.0,10.0,1.87,4.7,Roberto Carballes Baena[ESP],6,0.69,822,43.2%,0,0-0,-,0.0%,15,1-14,6.7%,130,43-87,33.1%,1:28,35.3,38.6
60,Camilo Ugo Carabelli[ARG],2,0-2,0.0%,48.0%,49.6%,6,4.1%,11,7.4%,21.6%,65.5%,56.7%,31.4%,40.0%,47.6%,7.0,3.7,Camilo Ugo Carabelli[ARG],2,40.9%,38.2%,1.5%,5.3%,27.4%,64.6%,28.6%,6.3,2.6,5.5,5.5,Camilo Ugo Carabelli[ARG],2,46.2%,6,13,0.62,3.3,6.5,1.50,3.0,56.0%,14,25,1.19,6.3,12.5,2.75,5.5,Camilo Ugo Carabelli[ARG],2,0.79,280,44.6%,0,0-0,-,0.0%,4,0-4,0.0%,42,16-26,38.1%,1:46,52.8,45.2
61,Fabian Marozsan[HUN],9,3-6,33.3%,59.0%,58.5%,38,5.2%,20,2.8%,7.6%,63.9%,68.9%,41.6%,45.0%,68.5%,6.5,2.7,Fabian Marozsan[HUN],9,35.0%,35.5%,9.7%,4.5%,25.5%,47.6%,19.4%,5.9,2.1,7.0,6.4,Fabian Marozsan[HUN],9,53.8%,21,39,0.36,1.6,4.3,0.88,2.3,57.3%,47,82,0.74,3.4,9.1,1.46,3.9,Fabian Marozsan[HUN],9,0.85,1365,47.8%,2,1-1,50.0%,8.3%,24,8-16,33.3%,219,97-122,44.3%,1:31,34.3,36.1
63,Francisco Comesana[ARG],1,1-0,100.0%,67.6%,62.8%,21,15.4%,2,1.5%,4.9%,69.9%,73.7%,53.7%,56.4%,90.0%,6.8,2.2,Francisco Comesana[ARG],1,35.1%,34.7%,4.6%,3.1%,22.2%,50.8%,18.2%,6.0,2.1,6.0,6.0,Francisco Comesana[ARG],1,80.0%,4,5,0.23,1.3,5.0,1.00,4.0,80.0%,8,10,0.50,2.5,10.0,0.50,2.0,Francisco Comesana[ARG],1,1.09,267,51.7%,1,1-0,100.0%,25.0%,4,3-1,75.0%,42,22-20,52.4%,2:59,44.8,40.2
64,Laslo Djere[SRB],1,0-1,0.0%,53.4%,45.9%,11,15.1%,1,1.4%,3.3%,58.9%,65.1%,36.7%,37.9%,63.6%,6.6,3.1,Laslo Djere[SRB],1,37.1%,32.1%,3.4%,9.0%,21.4%,51.1%,9.1%,8.1,3.0,2.0,2.0,Laslo Djere[SRB],1,12.5%,1,8,0.73,2.7,8.0,0.33,1.0,60.0%,6,10,0.91,3.3,10.0,1.33,4.0,Laslo Djere[SRB],1,0.80,162,44.4%,0,0-0,-,0.0%,3,0-3,0.0%,22,8-14,36.4%,2:16,45.3,50.4
66,Jaume Munar[ESP],2,0-2,0.0%,48.1%,50.0%,6,3.9%,12,7.8%,17.6%,55.8%,58.1%,35.3%,42.9%,45.5%,7.0,3.6,Jaume Munar[ESP],2,31.5%,36.0%,12.6%,0.0%,25.0%,41.2%,13.6%,5.8,1.8,6.5,6.5,Jaume Munar[ESP],2,42.9%,3,7,0.32,1.4,3.5,0.60,1.5,53.8%,14,26,1.18,5.2,13.0,2.40,6.0,Jaume Munar[ESP],2,0.61,281,40.6%,0,0-0,-,0.0%,5,0-5,0.0%,44,13-31,29.5%,1:03,25.0,26.7
67,Juncheng Shang[CHN],5,0-5,0.0%,57.3%,57.2%,27,5.4%,20,4.0%,9.7%,58.5%,64.8%,46.6%,51.6%,64.5%,6.5,2.8,Juncheng Shang[CHN],5,30.1%,30.4%,10.0%,3.8%,23.7%,39.5%,7.8%,6.1,1.8,5.0,5.4,Juncheng Shang[CHN],5,17.1%,6,35,0.45,1.9,7.0,0.33,1.2,56.5%,35,62,0.82,3.4,12.4,1.50,5.4,Juncheng Shang[CHN],5,0.70,965,44.0%,2,2-0,100.0%,11.1%,18,5-13,27.8%,153,55-98,35.9%,2:20,38.9,43.6
68,Mattia Bellucci[ITA],1,0-1,0.0%,56.2%,53.1%,7,9.6%,2,2.7%,7.4%,63.0%,63.0%,44.4%,48.0%,66.7%,8.1,3.6,Mattia Bellucci[ITA],1,25.5%,26.2%,13.7%,3.9%,16.7%,46.7%,0.0%,5.7,1.4,3.0,3.0,Mattia Bellucci[ITA],1,0.0%,0,1,0.11,0.5,1.0,0.00,0.0,70.0%,7,10,1.11,5.0,10.0,1.50,3.0,Mattia Bellucci[ITA],1,0.58,124,43.5%,0,0-0,-,0.0%,2,0-2,0.0%,18,6-12,33.3%,1:36,48.0,46.5
71,Daniel Altmaier[GER],3,1-2,33.3%,59.7%,57.8%,20,7.1%,5,1.8%,5.1%,65.0%,64.7%,50.5%,53.2%,77.3%,6.4,2.6,Daniel Altmaier[GER],3,33.6%,34.7%,8.2%,2.6%,32.0%,36.6%,13.6%,6.1,2.0,9.0,8.0,Daniel Altmaier[GER],3,50.0%,6,12,0.27,1.3,4.0,0.67,2.0,47.4%,9,19,0.43,2.1,6.3,1.11,3.3,Daniel Altmaier[GER],3,0.83,551,47.0%,2,1-1,50.0%,22.2%,9,3-6,33.3%,88,40-48,45.5%,1:23,27.8,27.2
72,Hamad Medjedovic[SRB],1,0-1,0.0%,61.1%,62.1%,2,1.9%,3,2.8%,7.9%,64.8%,67.1%,50.0%,54.3%,75.0%,6.8,2.6,Hamad Medjedovic[SRB],1,42.7%,40.0%,6.0%,8.5%,31.3%,58.0%,31.3%,7.3,3.1,4.0,4.0,Hamad Medjedovic[SRB],1,38.5%,5,13,0.81,4.3,13.0,1.67,5.0,50.0%,4,8,0.50,2.7,8.0,1.33,4.0,Hamad Medjedovic[SRB],1,1.10,225,51.6%,1,0-1,0.0%,33.3%,3,1-2,33.3%,32,17-15,53.1%,2:50,56.7,45.3
73,Bu Yunchaokete[CHN],3,1-2,33.3%,59.9%,57.9%,20,8.3%,6,2.5%,5.2%,52.5%,71.7%,47.0%,49.5%,80.0%,6.9,2.8,Bu Yunchaokete[CHN],3,29.2%,31.8%,14.4%,2.8%,21.4%,41.2%,11.1%,6.0,1.8,6.0,5.0,Bu Yunchaokete[CHN],3,44.4%,4,9,0.25,1.3,3.0,0.57,1.3,68.2%,15,22,0.63,3.1,7.3,1.00,2.3,Bu Yunchaokete[CHN],3,0.73,458,45.4%,2,0-2,0.0%,28.6%,7,2-5,28.6%,71,32-39,45.1%,1:57,50.3,46.1
74,Yoshihito Nishioka[JPN],4,0-4,0.0%,60.7%,60.7%,12,3.7%,8,2.4%,6.1%,59.8%,67.3%,50.8%,54.0%,76.9%,6.3,2.5,Yoshihito Nishioka[JPN],4,28.4%,32.5%,17.3%,2.3%,21.9%,38.9%,5.7%,6.4,1.8,7.5,7.8,Yoshihito Nishioka[JPN],4,10.3%,3,29,0.55,2.6,7.3,0.27,0.8,52.0%,13,25,0.48,2.3,6.3,1.09,3.0,Yoshihito Nishioka[JPN],4,0.72,669,44.2%,2,0-2,0.0%,18.2%,11,2-9,18.2%,105,43-62,41.0%,2:04,44.9,44.3
75,Arthur Rinderknech[FRA],4,0-4,0.0%,63.1%,59.6%,57,14.6%,16,4.1%,10.2%,59.7%,73.0%,48.4%,53.9%,75.8%,6.3,2.3,Arthur Rinderknech[FRA],4,29.3%,33.0%,16.5%,2.5%,16.2%,46.5%,12.5%,6.3,1.8,7.0,7.3,Arthur Rinderknech[FRA],4,24.2%,8,33,0.52,2.5,8.3,0.62,2.0,62.5%,25,40,0.65,3.1,10.0,1.15,3.8,Arthur Rinderknech[FRA],4,0.79,790,45.9%,2,0-2,0.0%,15.4%,13,4-9,30.8%,126,55-71,43.7%,2:26,45.0,44.4
76,Alexander Bublik[KAZ],3,1-2,33.3%,57.4%,57.0%,29,10.7%,20,7.4%,18.5%,60.3%,71.3%,36.1%,44.3%,68.4%,7.2,3.1,Alexander Bublik[KAZ],3,32.9%,32.5%,5.3%,3.1%,30.0%,37.5%,18.9%,6.2,2.0,5.0,6.3,Alexander Bublik[KAZ],3,46.7%,7,15,0.41,2.1,5.0,1.00,2.3,63.6%,21,33,0.87,4.7,11.0,1.71,4.0,Alexander Bublik[KAZ],3,0.77,500,46.2%,3,1-2,33.3%,42.9%,7,2-5,28.6%,75,33-42,44.0%,1:04,27.3,22.9
77,Roman Safiullin[RUS],6,0-6,0.0%,55.5%,55.1%,23,5.7%,16,4.0%,8.9%,55.5%,68.6%,39.1%,42.9%,65.6%,6.6,2.9,Roman Safiullin[RUS],6,30.1%,30.2%,7.5%,3.0%,21.4%,45.1%,9.7%,5.8,1.8,3.5,4.0,Roman Safiullin[RUS],6,30.0%,6,20,0.32,1.4,3.3,0.43,1.0,66.1%,41,62,1.02,4.4,10.3,1.50,3.5,Roman Safiullin[RUS],6,0.68,764,43.5%,1,0-1,0.0%,7.1%,14,2-12,14.3%,123,46-77,37.4%,1:22,35.3,38.8
78,Hugo Gaston[FRA],2,1-1,50.0%,58.7%,56.7%,10,5.3%,1,0.5%,1.3%,59.8%,64.6%,50.0%,50.7%,73.3%,6.3,2.6,Hugo Gaston[FRA],2,36.2%,38.1%,8.5%,2.1%,24.0%,60.3%,23.3%,6.3,2.3,6.5,6.5,Hugo Gaston[FRA],2,36.8%,7,19,0.63,3.2,9.5,1.17,3.5,55.6%,10,18,0.60,3.0,9.0,1.33,4.0,Hugo Gaston[FRA],2,0.88,377,47.5%,0,0-0,-,0.0%,6,3-3,50.0%,60,29-31,48.3%,2:23,47.7,45.5
79,Aleksandar Vukic[AUS],4,1-3,25.0%,58.3%,57.1%,20,6.6%,9,3.0%,7.6%,60.9%,70.7%,39.0%,42.2%,68.1%,6.4,2.7,Aleksandar Vukic[AUS],4,28.6%,30.0%,13.9%,4.0%,19.9%,45.3%,13.0%,5.5,1.6,4.0,4.5,Aleksandar Vukic[AUS],4,46.2%,6,13,0.28,1.3,3.3,0.60,1.5,59.5%,22,37,0.79,3.7,9.3,1.50,3.8,Aleksandar Vukic[AUS],4,0.68,554,44.8%,1,0-1,0.0%,10.0%,10,3-7,30.0%,93,38-55,40.9%,1:39,39.5,42.8
80,Aleksandar Kovacevic[USA],3,0-3,0.0%,59.7%,57.5%,24,10.3%,9,3.9%,9.5%,59.2%,74.6%,37.9%,41.9%,70.3%,6.3,2.5,Aleksandar Kovacevic[USA],3,28.0%,30.5%,15.1%,3.0%,21.1%,38.9%,5.1%,5.9,1.7,7.0,7.3,Aleksandar Kovacevic[USA],3,15.4%,2,13,0.33,1.6,4.3,0.25,0.7,50.0%,11,22,0.59,2.8,7.3,1.38,3.7,Aleksandar Kovacevic[USA],3,0.69,465,43.9%,1,0-1,0.0%,12.5%,8,0-8,0.0%,76,28-48,36.8%,1:12,27.0,27.9
81,Christopher Oconnell[AUS],4,0-4,0.0%,57.9%,55.5%,27,9.3%,9,3.1%,7.0%,55.9%,66.7%,46.9%,50.4%,71.4%,6.9,2.9,Christopher Oconnell[AUS],4,25.1%,26.3%,12.4%,2.8%,19.2%,34.0%,4.5%,5.7,1.4,4.5,4.5,Christopher Oconnell[AUS],4,20.0%,2,10,0.23,1.1,2.5,0.22,0.5,55.6%,15,27,0.64,3.0,6.8,1.33,3.0,Christopher Oconnell[AUS],4,0.60,541,42.7%,1,0-1,0.0%,11.1%,9,0-9,0.0%,86,32-54,37.2%,1:48,48.0,47.9
82,Rinky Hijikata[AUS],4,0-4,0.0%,47.2%,47.7%,6,2.4%,9,3.6%,9.3%,61.2%,54.9%,35.1%,38.6%,44.4%,6.9,3.7,Rinky Hijikata[AUS],4,24.0%,25.2%,15.6%,3.6%,17.2%,37.5%,5.6%,5.3,1.3,9.0,8.3,Rinky Hijikata[AUS],4,100.0%,2,2,0.06,0.2,0.5,0.22,0.5,45.9%,17,37,1.03,4.1,9.3,2.22,5.0,Rinky Hijikata[AUS],4,0.45,442,37.1%,1,0-1,0.0%,11.1%,9,0-9,0.0%,72,18-54,25.0%,1:05,28.8,35.2
83,Corentin Moutet[FRA],2,0-2,0.0%,46.2%,46.5%,1,0.6%,2,1.3%,4.8%,73.4%,51.7%,31.0%,32.5%,41.7%,6.6,3.5,Corentin Moutet[FRA],2,36.5%,35.7%,4.4%,3.6%,29.5%,49.0%,25.0%,5.7,2.1,2.0,4.0,Corentin Moutet[FRA],2,46.2%,6,13,0.54,2.2,6.5,1.00,3.0,39.1%,9,23,0.96,3.8,11.5,2.33,7.0,Corentin Moutet[FRA],2,0.68,295,41.7%,0,0-0,-,0.0%,6,1-5,16.7%,48,16-32,33.3%,0:42,14.0,17.1
84,Borna Coric[CRO],3,1-2,33.3%,58.6%,57.9%,7,4.1%,3,1.8%,4.8%,62.7%,70.8%,38.1%,40.0%,68.0%,6.8,2.8,Borna Coric[CRO],3,33.6%,34.7%,11.4%,4.3%,26.8%,43.1%,16.7%,5.8,2.0,5.0,4.3,Borna Coric[CRO],3,36.4%,4,11,0.46,1.8,3.7,0.67,1.3,66.7%,16,24,0.96,4.0,8.0,1.33,2.7,Borna Coric[CRO],3,0.81,309,47.2%,0,0-0,-,0.0%,6,2-4,33.3%,49,21-28,42.9%,1:20,39.8,46.4
85,Botic Van De Zandschulp[NED],4,1-3,25.0%,57.5%,58.1%,16,4.9%,15,4.6%,12.7%,63.9%,68.9%,37.3%,42.7%,69.6%,7.1,3.0,Botic Van De Zandschulp[NED],4,33.5%,34.3%,6.2%,1.9%,28.7%,41.9%,14.9%,5.5,1.9,4.0,4.8,Botic Van De Zandschulp[NED],4,35.0%,7,20,0.43,2.0,5.0,0.70,1.8,58.8%,20,34,0.74,3.4,8.5,1.40,3.5,Botic Van De Zandschulp[NED],4,0.79,587,46.8%,0,0-0,-,0.0%,10,3-7,30.0%,93,39-54,41.9%,1:54,45.5,46.5
87,Jan Lennard Struff[GER],9,0-9,0.0%,63.5%,62.4%,84,9.7%,35,4.1%,10.5%,61.3%,74.5%,46.1%,51.5%,79.4%,6.8,2.5,Jan Lennard Struff[GER],9,30.3%,31.3%,10.1%,3.2%,24.4%,40.2%,7.8%,6.4,2.0,5.0,5.6,Jan Lennard Struff[GER],9,25.0%,10,40,0.31,1.6,4.4,0.40,1.1,66.7%,52,78,0.62,3.1,8.7,1.04,2.9,Jan Lennard Struff[GER],9,0.83,1687,47.3%,10,4-6,40.0%,40.0%,25,6-19,24.0%,254,110-144,43.3%,2:06,45.2,40.2
90,James Duckworth[AUS],4,0-4,0.0%,60.3%,59.4%,27,6.5%,12,2.9%,6.3%,54.6%,67.4%,51.9%,55.4%,81.5%,7.7,3.1,James Duckworth[AUS],4,27.1%,30.6%,16.8%,2.4%,16.9%,43.3%,7.5%,6.2,1.7,9.0,8.8,James Duckworth[AUS],4,40.0%,4,10,0.19,1.0,2.5,0.40,1.0,73.7%,28,38,0.70,3.8,9.5,1.00,2.5,James Duckworth[AUS],4,0.68,744,45.7%,6,1-5,16.7%,60.0%,10,1-9,10.0%,107,48-59,44.9%,2:04,49.7,40.1
91,Cameron Norrie[GBR],6,0-6,0.0%,61.0%,59.3%,32,6.0%,7,1.3%,3.8%,65.7%,67.4%,48.6%,50.6%,73.2%,6.5,2.5,Cameron Norrie[GBR],6,28.1%,29.6%,12.2%,3.0%,21.1%,44.4%,12.3%,5.9,1.6,6.0,6.3,Cameron Norrie[GBR],6,52.6%,10,19,0.23,1.2,3.2,0.63,1.7,62.1%,36,58,0.71,3.6,9.7,1.38,3.7,Cameron Norrie[GBR],6,0.72,1007,45.5%,4,0-4,0.0%,25.0%,16,2-14,12.5%,163,70-93,42.9%,2:05,47.0,44.8
92,Vit Kopriva[CZE],1,0-1,0.0%,47.9%,48.3%,4,4.2%,5,5.2%,11.6%,55.2%,54.7%,39.5%,44.7%,45.5%,8.7,4.5,Vit Kopriva[CZE],1,17.2%,17.4%,17.2%,3.4%,10.3%,31.6%,0.0%,4.8,0.8,2.0,2.0,Vit Kopriva[CZE],1,-,0,0,0.00,0.0,0.0,0.00,0.0,60.0%,9,15,1.36,5.0,15.0,2.00,6.0,Vit Kopriva[CZE],1,0.33,154,36.4%,0,0-0,-,0.0%,3,0-3,0.0%,23,5-18,21.7%,1:58,39.3,46.0
93,Jesper De Jong[NED],3,0-3,0.0%,51.2%,51.7%,9,3.5%,11,4.3%,9.8%,56.6%,58.2%,42.0%,46.5%,52.6%,6.8,3.3,Jesper De Jong[NED],3,31.2%,31.8%,6.0%,1.8%,27.0%,40.0%,13.5%,5.9,1.8,4.0,3.7,Jesper De Jong[NED],3,41.7%,5,12,0.32,1.3,4.0,0.56,1.7,48.6%,17,35,0.92,3.9,11.7,2.00,6.0,Jesper De Jong[NED],3,0.64,476,42.0%,0,0-0,-,0.0%,9,1-8,11.1%,75,25-50,33.3%,1:00,20.0,22.7
95,Luca Nardi[ITA],1,1-0,100.0%,63.3%,66.2%,6,6.7%,7,7.8%,26.9%,71.1%,68.8%,50.0%,68.4%,85.7%,6.4,2.4,Luca Nardi[ITA],1,36.8%,37.8%,4.2%,1.1%,22.8%,57.9%,21.4%,6.8,2.5,1.0,1.0,Luca Nardi[ITA],1,27.3%,3,11,0.79,3.7,11.0,1.00,3.0,50.0%,2,4,0.29,1.3,4.0,0.67,2.0,Luca Nardi[ITA],1,1.00,185,49.7%,0,0-0,-,0.0%,3,2-1,66.7%,28,15-13,53.6%,2:20,46.7,45.4
