Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
11,Daniil Medvedev[RUS],14,9-5,64.3%,64.2%,64.5%,89,8.7%,54,5.3%,13.9%,62.1%,72.8%,50.3%,58.4%,77.6%,6.7,2.4,Daniil Medvedev[RUS],14,40.3%,40.4%,6.0%,3.9%,31.8%,55.0%,28.8%,7.0,2.8,18.5,28.8,Daniil Medvedev[RUS],14,44.1%,45,102,0.65,3.0,7.3,1.32,3.2,57.5%,46,80,0.53,2.4,5.7,1.00,2.4,Daniil Medvedev[RUS],14,1.13,2109,51.9%,7,5-2,71.4%,20.6%,34,21-13,61.8%,308,163-145,52.9%,1:29,36.7,35.5
12,Tommy Paul[USA],13,10-3,76.9%,67.9%,66.1%,90,9.0%,19,1.9%,5.3%,63.7%,73.5%,58.2%,61.4%,87.3%,6.3,2.0,Tommy Paul[USA],13,40.5%,40.9%,4.4%,2.4%,33.7%,51.9%,26.0%,6.9,2.8,62.0,78.8,Tommy Paul[USA],13,32.5%,40,123,0.80,3.8,9.5,1.25,3.1,73.7%,56,76,0.48,2.4,5.8,0.63,1.5,Tommy Paul[USA],13,1.26,2064,53.7%,7,4-3,57.1%,21.9%,32,23-9,71.9%,311,177-134,56.9%,1:43,41.9,39.0
13,Ben Shelton[USA],15,9-6,60.0%,68.1%,67.0%,144,13.3%,53,4.9%,16.3%,69.8%,76.8%,48.2%,57.5%,86.9%,6.2,2.0,Ben Shelton[USA],15,33.3%,33.5%,6.5%,3.0%,26.5%,45.3%,17.6%,6.2,2.1,56.0,64.8,Ben Shelton[USA],15,37.8%,31,82,0.47,2.3,5.5,0.89,2.1,66.7%,46,69,0.39,2.0,4.6,0.66,1.5,Ben Shelton[USA],15,1.05,2174,50.6%,10,4-6,40.0%,28.6%,35,20-15,57.1%,351,183-168,52.1%,1:41,43.1,41.7
14,Arthur Fils[FRA],12,8-4,66.7%,64.3%,64.3%,64,7.8%,36,4.4%,10.9%,59.6%,75.2%,48.2%,54.1%,81.8%,6.2,2.2,Arthur Fils[FRA],12,40.0%,40.7%,7.0%,3.6%,33.3%,51.3%,28.5%,6.4,2.6,51.0,57.9,Arthur Fils[FRA],12,42.5%,37,87,0.67,3.2,7.3,1.37,3.1,60.0%,36,60,0.45,2.2,5.0,0.89,2.0,Arthur Fils[FRA],12,1.12,1649,52.0%,3,1-2,33.3%,11.1%,27,17-10,63.0%,262,145-117,55.3%,1:41,45.0,44.2
15,Grigor Dimitrov[BUL],16,8-8,50.0%,67.0%,67.6%,119,8.5%,68,4.9%,12.3%,60.4%,77.2%,51.6%,58.8%,85.5%,6.5,2.2,Grigor Dimitrov[BUL],16,34.8%,36.9%,11.2%,3.1%,25.4%,49.7%,14.7%,6.6,2.3,25.0,35.0,Grigor Dimitrov[BUL],16,31.6%,31,98,0.46,2.3,6.1,0.72,1.9,72.3%,81,112,0.52,2.6,7.0,0.72,1.9,Grigor Dimitrov[BUL],16,1.06,2802,50.9%,12,9-3,75.0%,27.9%,43,24-19,55.8%,425,214-211,50.4%,1:58,43.9,40.4
16,Frances Tiafoe[USA],13,10-3,76.9%,66.9%,63.6%,156,13.0%,27,2.2%,5.3%,57.9%,77.5%,52.4%,55.3%,86.3%,6.6,2.2,Frances Tiafoe[USA],13,36.1%,38.5%,13.0%,4.3%,27.6%,50.3%,16.9%,6.9,2.5,75.0,82.0,Frances Tiafoe[USA],13,31.6%,31,98,0.54,2.8,7.5,0.89,2.4,70.9%,61,86,0.47,2.5,6.6,0.71,1.9,Frances Tiafoe[USA],13,1.09,2470,51.1%,13,9-4,69.2%,37.1%,35,23-12,65.7%,366,189-177,51.6%,2:17,50.7,43.1
17,Andrey Rublev[RUS],16,14-2,87.5%,69.9%,69.1%,128,10.5%,44,3.6%,9.5%,61.9%,78.1%,56.5%,62.4%,92.0%,6.1,1.8,Andrey Rublev[RUS],16,39.3%,41.3%,10.0%,3.7%,30.3%,53.9%,25.0%,6.7,2.6,58.0,61.5,Andrey Rublev[RUS],16,40.0%,50,125,0.63,3.1,7.8,1.25,3.1,72.9%,43,59,0.30,1.5,3.7,0.40,1.0,Andrey Rublev[RUS],16,1.31,2554,53.9%,10,6-4,60.0%,25.0%,40,32-8,80.0%,399,233-166,58.4%,1:50,44.2,41.5
18,Francisco Cerundolo[ARG],17,7-10,41.2%,61.8%,62.1%,50,4.2%,37,3.1%,8.4%,63.1%,67.5%,52.0%,56.8%,75.3%,6.6,2.5,Francisco Cerundolo[ARG],17,38.5%,38.4%,3.3%,2.1%,32.0%,50.6%,24.6%,7.1,2.7,74.0,96.5,Francisco Cerundolo[ARG],17,36.7%,44,120,0.67,3.0,7.1,1.10,2.6,51.6%,48,93,0.51,2.3,5.5,1.13,2.6,Francisco Cerundolo[ARG],17,1.01,2465,49.8%,6,2-4,33.3%,15.0%,40,19-21,47.5%,361,181-180,50.1%,1:28,37.4,36.4
19,Stefanos Tsitsipas[GRE],15,11-4,73.3%,67.7%,68.5%,90,7.6%,55,4.6%,11.9%,61.1%,76.4%,54.0%,61.3%,88.0%,6.5,2.1,Stefanos Tsitsipas[GRE],15,34.9%,36.5%,8.3%,2.3%,28.8%,45.8%,20.7%,6.4,2.2,35.0,44.7,Stefanos Tsitsipas[GRE],15,35.2%,37,105,0.59,2.9,7.0,1.03,2.5,74.7%,65,87,0.48,2.4,5.8,0.61,1.5,Stefanos Tsitsipas[GRE],15,1.08,2332,51.6%,9,6-3,66.7%,25.0%,36,24-12,66.7%,362,198-164,54.7%,1:33,38.9,36.0
20,Tomas Machac[CZE],9,6-3,66.7%,63.3%,63.2%,46,6.5%,26,3.7%,10.1%,63.5%,69.6%,52.1%,58.0%,80.4%,6.6,2.4,Tomas Machac[CZE],9,36.5%,38.2%,9.6%,3.2%,27.9%,48.5%,23.1%,6.3,2.3,27.0,61.0,Tomas Machac[CZE],9,40.0%,24,60,0.58,2.6,6.7,1.04,2.7,62.5%,35,56,0.52,2.4,6.2,0.91,2.3,Tomas Machac[CZE],9,0.99,1363,50.3%,3,1-2,33.3%,13.0%,23,13-10,56.5%,211,110-101,52.1%,1:48,42.3,42.9
21,Jakub Mensik[CZE],6,5-1,83.3%,64.6%,61.4%,72,14.1%,19,3.7%,9.6%,61.4%,74.8%,48.2%,53.4%,85.3%,6.8,2.4,Jakub Mensik[CZE],6,37.0%,36.3%,6.7%,4.8%,30.4%,46.7%,21.9%,6.8,2.5,41.5,45.3,Jakub Mensik[CZE],6,40.0%,16,40,0.55,2.7,6.7,1.07,2.7,65.6%,21,32,0.43,2.1,5.3,0.73,1.8,Jakub Mensik[CZE],6,1.04,1006,51.0%,5,3-2,60.0%,33.3%,15,10-5,66.7%,148,80-68,54.1%,2:07,50.6,45.3
22,Ugo Humbert[FRA],12,7-5,58.3%,66.9%,65.2%,85,9.0%,20,2.1%,5.7%,62.9%,73.8%,55.3%,58.6%,85.0%,6.2,2.0,Ugo Humbert[FRA],12,39.0%,39.0%,5.7%,3.6%,31.1%,52.0%,22.5%,6.6,2.6,57.0,63.8,Ugo Humbert[FRA],12,35.4%,34,96,0.64,2.9,8.0,1.03,2.8,68.1%,49,72,0.47,2.2,6.0,0.70,1.9,Ugo Humbert[FRA],12,1.18,1943,52.6%,3,2-1,66.7%,9.1%,33,19-14,57.6%,304,164-140,53.9%,2:04,45.0,45.9
23,Sebastian Korda[USA],7,5-2,71.4%,66.2%,63.3%,51,11.0%,8,1.7%,4.1%,58.0%,78.7%,49.0%,51.1%,79.5%,5.9,2.0,Sebastian Korda[USA],7,39.3%,40.8%,9.3%,4.0%,32.7%,51.4%,28.7%,6.3,2.5,59.5,55.6,Sebastian Korda[USA],7,46.9%,23,49,0.61,3.1,7.0,1.44,3.3,48.4%,15,31,0.40,1.9,4.4,1.00,2.3,Sebastian Korda[USA],7,1.16,968,52.2%,3,1-2,33.3%,18.8%,16,10-6,62.5%,158,85-73,53.8%,1:37,42.3,42.0
24,Karen Khachanov[RUS],15,7-8,46.7%,66.3%,63.4%,123,10.5%,17,1.4%,4.1%,65.1%,74.0%,52.0%,54.2%,80.6%,6.2,2.1,Karen Khachanov[RUS],15,35.2%,36.7%,9.9%,3.3%,25.3%,51.6%,18.7%,6.5,2.3,36.0,48.9,Karen Khachanov[RUS],15,39.1%,36,92,0.48,2.5,6.1,0.97,2.4,54.9%,45,82,0.43,2.2,5.5,1.00,2.5,Karen Khachanov[RUS],15,1.04,2433,50.2%,12,6-6,50.0%,32.4%,37,19-18,51.4%,384,190-194,49.5%,2:04,50.2,45.8
25,Alexei Popyrin[AUS],8,2-6,25.0%,65.1%,63.5%,79,11.0%,28,3.9%,10.7%,63.4%,76.2%,45.8%,51.3%,83.7%,6.9,2.4,Alexei Popyrin[AUS],8,30.4%,31.9%,11.6%,3.2%,24.6%,40.2%,12.6%,6.1,1.9,16.5,33.6,Alexei Popyrin[AUS],8,31.7%,13,41,0.40,1.9,5.1,0.59,1.6,69.1%,38,55,0.53,2.5,6.9,0.77,2.1,Alexei Popyrin[AUS],8,0.87,1348,48.8%,7,3-4,42.9%,31.8%,22,7-15,31.8%,207,100-107,48.3%,2:02,44.3,43.4
26,Alejandro Davidovich Fokina[ESP],8,3-5,37.5%,61.3%,60.2%,46,7.2%,19,3.0%,9.1%,67.6%,65.8%,51.9%,57.1%,74.7%,6.5,2.5,Alejandro Davidovich Fokina[ESP],8,40.5%,40.8%,7.6%,4.7%,30.2%,55.6%,28.1%,7.4,3.0,57.0,118.5,Alejandro Davidovich Fokina[ESP],8,35.1%,27,77,0.80,3.9,9.6,1.35,3.4,55.4%,31,56,0.57,2.8,7.0,1.25,3.1,Alejandro Davidovich Fokina[ESP],8,1.05,1350,50.4%,5,1-4,20.0%,25.0%,20,10-10,50.0%,195,101-94,51.8%,2:06,50.4,44.8
27,Felix Auger Aliassime[CAN],12,6-6,50.0%,64.5%,64.4%,97,10.0%,51,5.3%,13.8%,61.9%,74.5%,48.4%,56.1%,83.1%,6.8,2.4,Felix Auger Aliassime[CAN],12,34.4%,35.0%,8.4%,3.5%,29.3%,44.3%,16.3%,6.6,2.3,50.0,47.9,Felix Auger Aliassime[CAN],12,32.4%,23,71,0.50,2.4,5.9,0.79,1.9,64.7%,44,68,0.48,2.3,5.7,0.83,2.0,Felix Auger Aliassime[CAN],12,0.97,1903,49.8%,7,3-4,42.9%,24.1%,29,14-15,48.3%,283,141-142,49.8%,1:46,43.8,40.1
28,Denis Shapovalov[CAN],6,3-3,50.0%,71.1%,71.3%,65,14.5%,27,6.0%,15.3%,60.6%,81.5%,55.1%,65.1%,89.0%,6.1,1.8,Denis Shapovalov[CAN],6,33.5%,31.9%,4.7%,4.7%,27.8%,43.6%,17.3%,6.3,2.1,39.0,46.3,Denis Shapovalov[CAN],6,46.4%,13,28,0.37,1.9,4.7,0.87,2.2,55.6%,10,18,0.25,1.2,3.0,0.53,1.3,Denis Shapovalov[CAN],6,1.16,918,51.9%,4,2-2,50.0%,26.7%,15,8-7,53.3%,148,78-70,52.7%,1:45,41.8,41.0
29,Brandon Nakashima[USA],12,3-9,25.0%,65.3%,62.4%,90,9.9%,12,1.3%,3.6%,63.6%,73.1%,51.8%,53.8%,81.1%,6.3,2.2,Brandon Nakashima[USA],12,30.0%,31.2%,11.2%,3.4%,20.3%,48.2%,12.8%,6.1,1.8,27.0,56.8,Brandon Nakashima[USA],12,31.6%,18,57,0.40,1.9,4.8,0.60,1.5,68.2%,58,85,0.59,2.8,7.1,0.90,2.3,Brandon Nakashima[USA],12,0.87,1762,48.2%,7,1-6,14.3%,23.3%,30,10-20,33.3%,284,134-150,47.2%,1:49,43.7,44.7
30,Matteo Berrettini[ITA],8,5-3,62.5%,67.1%,63.4%,78,13.1%,10,1.7%,5.2%,68.0%,75.3%,49.7%,52.5%,89.1%,6.5,2.1,Matteo Berrettini[ITA],8,34.7%,35.1%,6.1%,2.7%,27.8%,44.8%,18.7%,6.5,2.3,63.0,95.3,Matteo Berrettini[ITA],8,32.7%,17,52,0.57,2.9,6.5,0.94,2.1,73.7%,28,38,0.41,2.1,4.8,0.56,1.3,Matteo Berrettini[ITA],8,1.06,1186,51.0%,5,3-2,60.0%,27.8%,18,12-6,66.7%,183,99-84,54.1%,1:49,48.4,44.1
31,Hubert Hurkacz[POL],14,8-6,57.1%,70.5%,66.1%,179,15.9%,17,1.5%,3.9%,61.4%,78.9%,57.2%,59.6%,89.1%,6.1,1.8,Hubert Hurkacz[POL],14,32.5%,34.2%,9.4%,2.4%,24.8%,45.6%,12.7%,6.5,2.1,30.0,52.2,Hubert Hurkacz[POL],14,33.8%,23,68,0.38,1.9,4.9,0.66,1.6,67.7%,42,62,0.34,1.8,4.4,0.57,1.4,Hubert Hurkacz[POL],14,1.10,2297,51.2%,13,7-6,53.8%,37.1%,35,19-16,54.3%,365,187-178,51.2%,1:44,41.7,38.2
32,Alex Michelsen[USA],11,8-3,72.7%,63.6%,63.9%,39,4.5%,27,3.1%,10.0%,69.0%,68.5%,52.6%,58.4%,82.4%,6.6,2.4,Alex Michelsen[USA],11,40.0%,39.7%,6.0%,4.5%,29.2%,53.5%,25.4%,6.6,2.6,79.0,75.4,Alex Michelsen[USA],11,41.0%,32,78,0.62,3.0,7.1,1.23,2.9,64.6%,42,65,0.50,2.5,5.9,0.88,2.1,Alex Michelsen[USA],11,1.10,1697,52.1%,6,4-2,66.7%,23.1%,26,18-8,69.2%,257,140-117,54.5%,1:52,47.5,43.7
33,Sebastian Baez[ARG],11,7-4,63.6%,62.3%,63.0%,23,2.8%,22,2.7%,9.2%,70.8%,63.1%,60.5%,66.7%,77.0%,6.5,2.4,Sebastian Baez[ARG],11,39.2%,40.7%,6.6%,1.9%,33.3%,50.7%,28.6%,6.5,2.6,62.0,66.0,Sebastian Baez[ARG],11,37.5%,36,96,0.76,3.7,8.7,1.38,3.3,60.8%,45,74,0.59,2.8,6.7,1.12,2.6,Sebastian Baez[ARG],11,1.04,1637,50.7%,2,1-1,50.0%,7.7%,26,15-11,57.7%,252,133-119,52.8%,1:43,43.6,41.5
34,Flavio Cobolli[ITA],12,6-6,50.0%,62.2%,62.8%,52,5.7%,40,4.4%,10.1%,56.3%,73.6%,47.5%,52.8%,78.3%,6.6,2.5,Flavio Cobolli[ITA],12,37.6%,37.5%,5.9%,3.8%,27.7%,53.7%,22.0%,6.7,2.5,48.5,76.4,Flavio Cobolli[ITA],12,38.7%,31,80,0.57,2.8,6.7,1.07,2.6,61.5%,48,78,0.57,2.7,6.5,1.03,2.5,Flavio Cobolli[ITA],12,1.00,1856,49.7%,10,3-7,30.0%,34.5%,29,13-16,44.8%,279,139-140,49.8%,1:53,46.6,43.7
35,Tallon Griekspoor[NED],9,4-5,44.4%,66.4%,65.1%,66,9.8%,22,3.3%,9.1%,64.0%,74.5%,52.1%,57.3%,81.3%,6.3,2.1,Tallon Griekspoor[NED],9,31.6%,33.7%,12.1%,2.9%,23.0%,46.9%,12.3%,6.4,2.0,74.0,71.4,Tallon Griekspoor[NED],9,37.1%,13,35,0.33,1.7,3.9,0.62,1.4,42.9%,15,35,0.33,1.7,3.9,0.95,2.2,Tallon Griekspoor[NED],9,0.94,1351,48.9%,9,5-4,55.6%,42.9%,21,9-12,42.9%,213,100-113,46.9%,1:44,44.6,41.6
36,Giovanni Mpetshi Perricard[FRA],5,1-4,20.0%,67.6%,63.4%,82,22.2%,23,6.2%,18.0%,65.4%,77.7%,48.4%,59.0%,81.3%,5.8,1.9,Giovanni Mpetshi Perricard[FRA],5,23.8%,24.9%,9.7%,1.8%,22.0%,27.0%,7.9%,5.4,1.3,52.5,67.7,Giovanni Mpetshi Perricard[FRA],5,35.7%,5,14,0.22,1.1,2.8,0.38,1.0,65.7%,23,35,0.55,2.7,7.0,0.92,2.4,Giovanni Mpetshi Perricard[FRA],5,0.73,710,46.6%,1,1-0,100.0%,7.7%,13,4-9,30.8%,127,57-70,44.9%,1:37,37.5,41.2
37,Matteo Arnaldi[ITA],9,3-6,33.3%,61.8%,61.3%,70,8.3%,37,4.4%,9.9%,55.4%,72.3%,48.8%,54.1%,78.5%,7.0,2.7,Matteo Arnaldi[ITA],9,36.2%,36.1%,4.8%,3.0%,29.2%,49.1%,19.2%,6.7,2.4,60.0,77.2,Matteo Arnaldi[ITA],9,38.3%,23,60,0.50,2.4,6.7,0.92,2.6,67.9%,55,81,0.67,3.2,9.0,1.04,2.9,Matteo Arnaldi[ITA],9,0.95,1650,49.3%,7,2-5,28.6%,28.0%,25,10-15,40.0%,241,118-123,49.0%,1:60,43.1,39.2
38,Jiri Lehecka[CZE],9,7-2,77.8%,68.7%,67.3%,87,11.8%,27,3.7%,9.6%,61.7%,78.5%,52.8%,58.4%,90.4%,6.5,2.0,Jiri Lehecka[CZE],9,35.5%,37.4%,9.2%,2.5%,26.3%,49.7%,20.2%,6.4,2.3,61.0,116.8,Jiri Lehecka[CZE],9,33.8%,23,68,0.60,3.1,7.6,1.05,2.6,78.8%,41,52,0.46,2.4,5.8,0.50,1.2,Jiri Lehecka[CZE],9,1.13,1466,52.2%,6,3-3,50.0%,27.3%,22,15-7,68.2%,228,126-102,55.3%,1:59,48.8,44.0
39,Alexandre Muller[FRA],6,1-5,16.7%,56.2%,56.8%,7,2.0%,9,2.6%,6.7%,61.2%,61.6%,47.8%,51.2%,63.6%,6.3,2.7,Alexandre Muller[FRA],6,35.0%,36.6%,9.9%,3.3%,25.5%,49.3%,20.0%,6.1,2.1,39.0,49.5,Alexandre Muller[FRA],6,42.3%,11,26,0.47,2.2,4.3,0.92,1.8,47.4%,18,38,0.69,3.2,6.3,1.67,3.3,Alexandre Muller[FRA],6,0.80,679,45.8%,1,0-1,0.0%,8.3%,12,2-10,16.7%,110,46-64,41.8%,1:25,42.3,44.8
40,Nuno Borges[POR],11,3-8,27.3%,56.8%,57.2%,28,3.4%,27,3.3%,8.9%,62.9%,62.9%,46.6%,51.1%,63.1%,6.7,2.9,Nuno Borges[POR],11,35.1%,35.2%,8.5%,4.4%,27.3%,49.1%,19.5%,6.4,2.3,35.0,96.4,Nuno Borges[POR],11,38.7%,24,62,0.50,2.3,5.6,0.89,2.2,48.3%,42,87,0.71,3.2,7.9,1.67,4.1,Nuno Borges[POR],11,0.81,1614,46.2%,4,2-2,50.0%,14.8%,27,8-19,29.6%,245,101-144,41.2%,1:43,42.1,42.3
41,Jordan Thompson[AUS],12,8-4,66.7%,64.1%,61.9%,63,8.1%,11,1.4%,3.6%,60.5%,72.0%,52.1%,54.1%,79.3%,6.4,2.3,Jordan Thompson[AUS],12,37.3%,36.6%,6.3%,4.7%,29.5%,49.5%,23.0%,6.2,2.3,78.0,84.8,Jordan Thompson[AUS],12,46.7%,28,60,0.49,2.3,5.0,1.08,2.3,63.2%,43,68,0.56,2.6,5.7,0.96,2.1,Jordan Thompson[AUS],12,1.04,1540,50.8%,4,4-0,100.0%,15.4%,26,16-10,61.5%,243,124-119,51.0%,1:46,48.7,49.3
42,Alejandro Tabilo[CHI],11,6-5,54.5%,69.3%,68.4%,60,8.8%,19,2.8%,7.5%,63.1%,79.4%,52.0%,56.2%,86.7%,6.0,1.9,Alejandro Tabilo[CHI],11,33.7%,34.9%,11.1%,4.0%,25.2%,51.8%,18.0%,6.3,2.1,58.0,51.6,Alejandro Tabilo[CHI],11,39.2%,20,51,0.46,2.2,4.6,0.87,1.8,63.4%,26,41,0.36,1.8,3.7,0.65,1.4,Alejandro Tabilo[CHI],11,1.09,1387,51.2%,5,2-3,40.0%,21.7%,23,13-10,56.5%,224,118-106,52.7%,1:28,42.0,41.8
43,Gael Monfils[FRA],7,2-5,28.6%,67.5%,66.2%,62,11.2%,21,3.8%,9.3%,59.1%,77.4%,53.1%,58.5%,86.2%,5.9,1.9,Gael Monfils[FRA],7,30.9%,30.2%,4.3%,2.9%,27.5%,36.5%,10.8%,6.0,1.9,16.5,30.8,Gael Monfils[FRA],7,33.3%,10,30,0.32,1.6,4.3,0.53,1.4,58.1%,18,31,0.33,1.6,4.4,0.68,1.9,Gael Monfils[FRA],7,0.95,1113,49.1%,2,1-1,50.0%,10.5%,19,8-11,42.1%,187,91-96,48.7%,1:58,43.3,44.4
