Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
49,Pedro Martinez[ESP],1,0-1,0.0%,57.4%,60.0%,0,0.0%,3,4.4%,14.3%,69.1%,66.0%,38.1%,44.4%,77.8%,7.6,3.2,Pedro Martinez[ESP],1,21.6%,30.6%,29.4%,0.0%,17.1%,31.3%,0.0%,5.1,1.1,10.0,10.0,Pedro Martinez[ESP],1,-,0,0,0.00,0.0,0.0,0.00,0.0,60.0%,3,5,0.56,2.5,5.0,1.00,2.0,Pedro Martinez[ESP],1,0.51,119,42.0%,0,0-0,-,0.0%,2,0-2,0.0%,19,7-12,36.8%,1:26,43.0,43.4
51,Tomas Martin Etcheverry[ARG],1,0-1,0.0%,63.9%,63.3%,5,5.2%,2,2.1%,6.5%,68.0%,65.2%,61.3%,65.5%,78.6%,6.9,2.5,Tomas Martin Etcheverry[ARG],1,39.0%,42.4%,10.5%,1.9%,32.0%,56.7%,33.3%,7.0,2.7,117.0,117.0,Tomas Martin Etcheverry[ARG],1,35.7%,5,14,0.93,4.7,14.0,1.67,5.0,50.0%,3,6,0.43,2.0,6.0,1.00,3.0,Tomas Martin Etcheverry[ARG],1,1.08,202,51.0%,1,0-1,0.0%,33.3%,3,1-2,33.3%,29,16-13,55.2%,2:28,49.3,44.0
52,Quentin Halys[FRA],1,0-1,0.0%,51.2%,47.4%,4,9.3%,1,2.3%,4.2%,44.2%,68.4%,37.5%,39.1%,50.0%,5.4,2.6,Quentin Halys[FRA],1,10.8%,8.6%,2.7%,2.7%,10.3%,12.5%,0.0%,4.6,0.5,82.0,82.0,Quentin Halys[FRA],1,0.0%,0,3,0.38,1.5,3.0,0.00,0.0,33.3%,2,6,0.75,3.0,6.0,2.00,4.0,Quentin Halys[FRA],1,0.22,80,32.5%,0,0-0,-,0.0%,2,0-2,0.0%,16,4-12,25.0%,0:59,29.5,44.3
53,Nicolas Jarry[CHI],2,0-2,0.0%,63.5%,63.6%,5,4.0%,3,2.4%,7.5%,68.3%,74.4%,40.0%,43.2%,80.0%,6.3,2.3,Nicolas Jarry[CHI],2,21.8%,21.3%,6.7%,2.5%,17.6%,35.7%,0.0%,5.7,1.2,46.0,46.0,Nicolas Jarry[CHI],2,0.0%,0,6,0.29,1.5,3.0,0.00,0.0,71.4%,10,14,0.70,3.5,7.0,1.00,2.0,Nicolas Jarry[CHI],2,0.60,245,43.3%,0,0-0,-,0.0%,4,0-4,0.0%,41,16-25,39.0%,1:43,51.3,50.2
54,Gabriel Diallo[CAN],1,0-1,0.0%,55.9%,52.9%,7,6.3%,0,0.0%,0.0%,70.3%,65.4%,33.3%,33.3%,60.0%,7.4,3.3,Gabriel Diallo[CAN],1,34.6%,36.5%,7.4%,1.2%,31.0%,43.5%,21.4%,5.8,2.0,26.0,26.0,Gabriel Diallo[CAN],1,50.0%,3,6,0.43,2.0,6.0,1.00,3.0,68.4%,13,19,1.27,6.3,19.0,2.00,6.0,Gabriel Diallo[CAN],1,0.78,192,46.9%,0,0-0,-,0.0%,3,1-2,33.3%,29,12-17,41.4%,2:22,47.3,44.4
55,Zhizhen Zhang[CHN],1,0-1,0.0%,76.9%,74.2%,14,17.9%,2,2.6%,8.7%,70.5%,81.8%,65.2%,71.4%,100.0%,6.5,1.5,Zhizhen Zhang[CHN],1,22.9%,27.0%,21.7%,2.4%,16.0%,33.3%,0.0%,6.9,1.6,777.0,777.0,Zhizhen Zhang[CHN],1,0.0%,0,2,0.17,1.0,2.0,0.00,0.0,100.0%,2,2,0.17,1.0,2.0,0.00,0.0,Zhizhen Zhang[CHN],1,0.99,161,49.1%,2,0-2,0.0%,100.0%,2,0-2,0.0%,24,12-12,50.0%,1:50,55.0,41.0
56,Roberto Bautista Agut[ESP],1,1-0,100.0%,78.0%,79.2%,1,2.0%,1,2.0%,8.3%,76.0%,78.9%,75.0%,81.8%,90.0%,5.0,1.1,Roberto Bautista Agut[ESP],1,47.4%,58.1%,21.1%,3.5%,39.0%,68.8%,44.4%,6.3,3.0,33.0,33.0,Roberto Bautista Agut[ESP],1,66.7%,4,6,0.67,3.0,6.0,2.00,4.0,50.0%,1,2,0.20,1.0,2.0,0.50,1.0,Roberto Bautista Agut[ESP],1,2.15,107,61.7%,0,0-0,-,0.0%,2,2-0,100.0%,19,13-6,68.4%,1:15,37.5,42.1
58,Benjamin Bonzi[FRA],1,1-0,100.0%,67.4%,63.3%,10,11.2%,0,0.0%,0.0%,67.4%,75.0%,51.7%,51.7%,90.9%,8.1,2.6,Benjamin Bonzi[FRA],1,30.9%,31.1%,7.4%,2.9%,27.7%,38.1%,18.2%,6.2,1.9,57.0,57.0,Benjamin Bonzi[FRA],1,33.3%,2,6,0.55,3.0,6.0,1.00,2.0,92.9%,13,14,1.27,7.0,14.0,0.50,1.0,Benjamin Bonzi[FRA],1,0.95,157,51.6%,1,1-0,100.0%,50.0%,2,2-0,100.0%,22,12-10,54.5%,1:54,57.0,43.6
59,Roberto Carballes Baena[ESP],1,0-1,0.0%,57.4%,58.3%,0,0.0%,1,1.6%,5.9%,72.1%,54.5%,64.7%,68.8%,60.0%,6.1,2.6,Roberto Carballes Baena[ESP],1,33.3%,35.0%,7.6%,1.5%,25.5%,52.6%,10.0%,6.6,2.2,135.0,135.0,Roberto Carballes Baena[ESP],1,12.5%,1,8,0.80,4.0,8.0,0.50,1.0,42.9%,3,7,0.70,3.5,7.0,2.00,4.0,Roberto Carballes Baena[ESP],1,0.78,127,44.9%,0,0-0,-,0.0%,2,0-2,0.0%,20,7-13,35.0%,1:46,53.0,50.1
65,Joao Fonseca[BRA],1,1-0,100.0%,77.8%,74.5%,8,12.7%,0,0.0%,0.0%,65.1%,82.9%,68.2%,68.2%,90.9%,5.7,1.3,Joao Fonseca[BRA],1,40.3%,41.8%,5.6%,1.4%,35.3%,52.4%,27.3%,6.5,2.6,122.0,122.0,Joao Fonseca[BRA],1,33.3%,3,9,0.82,2.3,9.0,0.75,3.0,66.7%,2,3,0.27,0.8,3.0,0.25,1.0,Joao Fonseca[BRA],1,1.81,135,57.8%,1,1-0,100.0%,25.0%,4,3-1,75.0%,22,13-9,59.1%,1:27,21.8,38.7
67,Juncheng Shang[CHN],1,1-0,100.0%,66.7%,64.2%,5,6.9%,0,0.0%,0.0%,68.1%,73.5%,52.2%,52.2%,90.0%,7.2,2.4,Juncheng Shang[CHN],1,41.0%,42.4%,3.3%,0.0%,39.1%,46.7%,33.3%,6.8,2.8,19.0,19.0,Juncheng Shang[CHN],1,60.0%,3,5,0.56,2.5,5.0,1.50,3.0,66.7%,2,3,0.30,1.5,3.0,0.50,1.0,Juncheng Shang[CHN],1,1.23,133,54.9%,1,1-0,100.0%,50.0%,2,2-0,100.0%,19,12-7,63.2%,1:39,49.5,44.7
70,Learner Tien[USA],1,0-1,0.0%,59.7%,58.2%,4,5.6%,1,1.4%,4.8%,70.8%,64.7%,47.6%,50.0%,72.7%,6.5,2.6,Learner Tien[USA],1,22.2%,25.5%,12.7%,0.0%,17.1%,31.8%,9.1%,5.7,1.3,145.0,145.0,Learner Tien[USA],1,33.3%,1,3,0.27,0.8,3.0,0.25,1.0,66.7%,6,9,0.82,2.3,9.0,0.75,3.0,Learner Tien[USA],1,0.55,135,42.2%,1,0-1,0.0%,25.0%,4,1-3,25.0%,22,9-13,40.9%,1:27,21.8,38.7
72,Hamad Medjedovic[SRB],1,0-1,0.0%,62.3%,62.5%,3,4.9%,2,3.3%,13.3%,75.4%,65.2%,53.3%,61.5%,80.0%,6.1,2.3,Hamad Medjedovic[SRB],1,24.1%,26.3%,24.1%,5.6%,17.6%,35.0%,0.0%,5.4,1.3,78.0,78.0,Hamad Medjedovic[SRB],1,0.0%,0,2,0.20,1.0,2.0,0.00,0.0,0.0%,0,2,0.20,1.0,2.0,1.00,2.0,Hamad Medjedovic[SRB],1,0.64,115,44.3%,0,0-0,-,0.0%,2,0-2,0.0%,20,8-12,40.0%,1:14,37.0,38.6
74,Yoshihito Nishioka[JPN],1,1-0,100.0%,68.2%,68.5%,1,0.9%,1,0.9%,2.8%,67.3%,73.0%,58.3%,60.0%,93.3%,7.3,2.3,Yoshihito Nishioka[JPN],1,31.4%,38.6%,18.6%,0.0%,23.0%,52.0%,13.3%,5.7,1.8,41.0,41.0,Yoshihito Nishioka[JPN],1,33.3%,2,6,0.40,2.0,6.0,0.67,2.0,90.9%,10,11,0.73,3.7,11.0,0.33,1.0,Yoshihito Nishioka[JPN],1,0.99,196,52.0%,1,1-0,100.0%,33.3%,3,2-1,66.7%,30,16-14,53.3%,2:40,53.3,49.0
76,Alexander Bublik[KAZ],2,1-1,50.0%,63.4%,61.4%,27,17.6%,12,7.8%,20.3%,61.4%,74.5%,45.8%,57.4%,83.3%,6.4,2.3,Alexander Bublik[KAZ],2,36.3%,39.7%,9.6%,0.7%,35.0%,39.1%,16.7%,6.1,2.2,27.5,27.5,Alexander Bublik[KAZ],2,36.4%,4,11,0.46,2.2,5.5,0.80,2.0,69.2%,9,13,0.54,2.6,6.5,0.80,2.0,Alexander Bublik[KAZ],2,0.99,299,50.2%,0,0-0,-,0.0%,5,2-3,40.0%,48,24-24,50.0%,1:52,44.6,44.7
78,Hugo Gaston[FRA],1,0-1,0.0%,55.7%,55.4%,3,4.9%,2,3.3%,9.5%,65.6%,62.5%,42.9%,47.4%,63.6%,5.5,2.5,Hugo Gaston[FRA],1,29.1%,34.0%,14.5%,0.0%,19.5%,57.1%,10.0%,5.5,1.6,50.0,50.0,Hugo Gaston[FRA],1,33.3%,1,3,0.30,1.5,3.0,0.50,1.0,0.0%,0,4,0.36,2.0,4.0,2.00,4.0,Hugo Gaston[FRA],1,0.66,116,43.1%,0,0-0,-,0.0%,2,0-2,0.0%,21,8-13,38.1%,1:21,40.5,41.9
84,Borna Coric[CRO],1,0-1,0.0%,58.3%,56.4%,5,6.0%,1,1.2%,3.4%,65.5%,58.2%,58.6%,60.7%,71.4%,6.0,2.5,Borna Coric[CRO],1,34.4%,38.5%,21.1%,6.7%,20.0%,57.1%,13.3%,6.0,2.1,27.0,27.0,Borna Coric[CRO],1,28.6%,2,7,0.47,2.3,7.0,0.67,2.0,55.6%,5,9,0.64,3.0,9.0,1.33,4.0,Borna Coric[CRO],1,0.83,174,46.0%,0,0-0,-,0.0%,3,1-2,33.3%,29,12-17,41.4%,2:18,46.0,47.6
87,Jan Lennard Struff[GER],1,1-0,100.0%,65.5%,64.3%,2,3.4%,0,0.0%,0.0%,56.9%,78.8%,48.0%,48.0%,80.0%,5.8,2.0,Jan Lennard Struff[GER],1,46.9%,51.9%,12.5%,3.1%,32.4%,66.7%,45.5%,5.8,2.7,15.0,15.0,Jan Lennard Struff[GER],1,45.5%,5,11,1.00,5.5,11.0,2.50,5.0,66.7%,4,6,0.60,3.0,6.0,1.00,2.0,Jan Lennard Struff[GER],1,1.36,122,55.7%,0,0-0,-,0.0%,2,2-0,100.0%,21,13-8,61.9%,1:19,39.5,38.9
91,Cameron Norrie[GBR],1,0-1,0.0%,69.1%,68.9%,5,7.4%,2,2.9%,9.5%,69.1%,72.3%,61.9%,68.4%,81.8%,6.2,1.9,Cameron Norrie[GBR],1,32.6%,36.7%,11.2%,0.0%,25.0%,48.3%,9.1%,8.1,2.6,124.0,124.0,Cameron Norrie[GBR],1,7.1%,1,14,1.27,7.0,14.0,0.50,1.0,66.7%,4,6,0.55,3.0,6.0,1.00,2.0,Cameron Norrie[GBR],1,1.06,157,48.4%,1,0-1,0.0%,50.0%,2,0-2,0.0%,22,10-12,45.5%,1:54,57.0,43.6
99,Mariano Navone[ARG],2,0-2,0.0%,47.4%,47.4%,2,1.5%,2,1.5%,4.9%,70.1%,50.0%,41.5%,43.6%,38.9%,7.6,4.0,Mariano Navone[ARG],2,36.4%,33.7%,2.7%,5.5%,35.1%,38.9%,26.3%,5.8,2.1,56.0,56.0,Mariano Navone[ARG],2,50.0%,5,10,0.53,2.5,5.0,1.25,2.5,50.0%,11,22,1.22,5.5,11.0,2.75,5.5,Mariano Navone[ARG],2,0.69,247,42.5%,0,0-0,-,0.0%,4,0-4,0.0%,37,12-25,32.4%,1:44,52.0,50.5
