Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
11,Daniil Medvedev[RUS],27,18-9,66.7%,62.8%,64.1%,127,6.6%,109,5.7%,14.2%,60.0%,72.2%,48.6%,56.7%,77.1%,6.5,2.4,Daniil Medvedev[RUS],27,40.3%,40.9%,5.6%,2.9%,32.1%,54.5%,27.4%,6.7,2.7,29.0,33.6,Daniil Medvedev[RUS],27,41.5%,83,200,0.66,3.3,7.4,1.36,3.1,57.0%,90,158,0.53,2.6,5.9,1.11,2.5,Daniil Medvedev[RUS],27,1.08,3944,51.3%,10,7-3,70.0%,16.4%,61,38-23,62.3%,600,312-288,52.0%,1:47,47.5,44.1
12,Tommy Paul[USA],20,12-8,60.0%,63.0%,62.4%,84,5.5%,35,2.3%,5.9%,61.3%,69.6%,52.7%,56.0%,78.7%,6.5,2.4,Tommy Paul[USA],20,40.8%,41.2%,5.6%,3.2%,33.1%,53.8%,27.5%,6.9,2.8,32.5,53.1,Tommy Paul[USA],20,40.5%,64,158,0.68,3.2,7.9,1.28,3.2,65.3%,94,144,0.61,2.9,7.2,1.00,2.5,Tommy Paul[USA],20,1.10,3137,51.7%,8,5-3,62.5%,16.0%,50,31-19,62.0%,468,249-219,53.2%,1:54,45.5,43.5
13,Ben Shelton[USA],20,12-8,60.0%,70.9%,71.0%,140,9.5%,60,4.1%,12.6%,67.7%,76.6%,58.8%,67.2%,91.3%,6.1,1.8,Ben Shelton[USA],20,31.6%,31.1%,7.2%,4.0%,24.1%,45.0%,13.6%,6.4,2.0,52.0,74.5,Ben Shelton[USA],20,28.8%,32,111,0.47,2.4,5.6,0.68,1.6,70.8%,51,72,0.30,1.5,3.6,0.45,1.1,Ben Shelton[USA],20,1.08,2995,51.0%,15,6-9,40.0%,31.9%,47,26-21,55.3%,478,253-225,52.9%,1:46,45.2,42.5
14,Arthur Fils[FRA],15,6-9,40.0%,63.5%,63.9%,80,8.1%,51,5.2%,12.7%,59.4%,76.5%,44.6%,51.1%,79.3%,6.6,2.4,Arthur Fils[FRA],15,34.5%,36.0%,9.0%,2.8%,25.5%,48.1%,18.1%,6.3,2.2,49.0,65.1,Arthur Fils[FRA],15,42.2%,27,64,0.43,2.1,4.3,0.87,1.8,62.2%,51,82,0.55,2.6,5.5,1.00,2.1,Arthur Fils[FRA],15,0.95,1919,49.5%,5,2-3,40.0%,16.1%,31,13-18,41.9%,299,146-153,48.8%,1:31,44.0,42.6
15,Grigor Dimitrov[BUL],25,16-9,64.0%,69.2%,69.4%,184,10.1%,87,4.8%,12.2%,60.8%,78.4%,54.8%,62.4%,87.6%,6.1,1.9,Grigor Dimitrov[BUL],25,36.4%,37.8%,9.5%,3.6%,28.1%,50.4%,19.7%,6.7,2.4,50.0,48.6,Grigor Dimitrov[BUL],25,36.6%,59,161,0.54,2.6,6.4,0.95,2.4,65.7%,71,108,0.36,1.7,4.3,0.60,1.5,Grigor Dimitrov[BUL],25,1.18,3827,51.9%,13,7-6,53.8%,21.0%,62,38-24,61.3%,597,320-277,53.6%,1:55,46.3,45.0
16,Frances Tiafoe[USA],15,7-8,46.7%,65.4%,64.5%,96,8.7%,38,3.4%,7.8%,56.2%,74.5%,53.7%,58.3%,83.0%,6.5,2.2,Frances Tiafoe[USA],15,36.1%,38.2%,13.1%,4.6%,27.2%,49.7%,18.5%,6.8,2.4,35.0,63.9,Frances Tiafoe[USA],15,33.7%,32,95,0.55,2.8,6.3,0.94,2.1,62.3%,48,77,0.45,2.3,5.1,0.85,1.9,Frances Tiafoe[USA],15,1.04,2279,50.3%,10,4-6,40.0%,29.4%,34,16-18,47.1%,344,174-170,50.6%,1:47,47.0,42.1
17,Andrey Rublev[RUS],22,14-8,63.6%,65.4%,64.8%,130,8.0%,54,3.3%,8.9%,62.3%,74.1%,51.1%,56.1%,82.1%,6.4,2.2,Andrey Rublev[RUS],22,38.7%,39.9%,8.2%,3.5%,29.5%,53.0%,24.1%,6.6,2.6,45.0,44.7,Andrey Rublev[RUS],22,39.1%,59,151,0.62,3.0,6.9,1.16,2.7,69.4%,102,147,0.58,2.9,6.7,0.88,2.0,Andrey Rublev[RUS],22,1.12,3234,52.1%,7,5-2,71.4%,13.7%,51,31-20,60.8%,497,266-231,53.5%,1:41,43.7,41.4
18,Francisco Cerundolo[ARG],17,9-8,52.9%,63.0%,63.7%,57,4.2%,47,3.4%,10.0%,65.6%,69.6%,50.5%,56.1%,80.6%,6.8,2.5,Francisco Cerundolo[ARG],17,36.8%,37.7%,5.9%,2.2%,28.1%,52.5%,21.3%,6.5,2.4,18.0,35.8,Francisco Cerundolo[ARG],17,42.4%,42,99,0.50,2.4,5.8,1.02,2.5,63.9%,69,108,0.54,2.6,6.4,0.95,2.3,Francisco Cerundolo[ARG],17,1.00,2650,50.4%,13,7-6,53.8%,31.7%,41,23-18,56.1%,398,204-194,51.3%,1:52,46.3,43.0
19,Stefanos Tsitsipas[GRE],25,17-8,68.0%,65.8%,65.5%,161,9.1%,76,4.3%,10.6%,59.5%,73.7%,54.2%,60.6%,85.4%,6.5,2.2,Stefanos Tsitsipas[GRE],25,37.0%,37.5%,6.4%,3.0%,29.2%,50.6%,24.9%,6.2,2.3,30.0,70.0,Stefanos Tsitsipas[GRE],25,37.8%,68,180,0.66,3.2,7.2,1.19,2.7,71.8%,102,142,0.52,2.5,5.7,0.70,1.6,Stefanos Tsitsipas[GRE],25,1.08,3482,51.7%,6,3-3,50.0%,10.5%,57,36-21,63.2%,547,302-245,55.2%,1:41,44.5,43.7
20,Tomas Machac[CZE],17,10-7,58.8%,61.6%,62.2%,65,5.2%,52,4.2%,10.6%,60.3%,70.0%,48.8%,54.5%,76.9%,6.7,2.6,Tomas Machac[CZE],17,35.7%,37.7%,9.7%,2.6%,27.7%,48.8%,20.5%,6.2,2.2,60.0,98.9,Tomas Machac[CZE],17,47.0%,39,83,0.44,2.1,4.9,1.00,2.3,64.5%,78,121,0.65,3.1,7.1,1.10,2.5,Tomas Machac[CZE],17,0.93,2412,49.0%,6,5-1,83.3%,15.4%,39,21-18,53.8%,376,182-194,48.4%,1:41,44.0,42.7
