Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
33,Sebastian Baez[ARG],7,4-3,57.1%,59.2%,60.1%,16,2.7%,19,3.3%,11.3%,71.2%,65.1%,44.6%,50.3%,72.6%,7.0,2.8,Sebastian Baez[ARG],7,41.4%,41.4%,4.1%,3.0%,33.2%,53.7%,30.2%,6.3,2.6,91.0,74.4,Sebastian Baez[ARG],7,49.1%,26,53,0.62,2.9,7.6,1.44,3.7,54.9%,28,51,0.61,2.8,7.3,1.28,3.3,Sebastian Baez[ARG],7,1.02,1125,50.7%,1,0-1,0.0%,5.6%,18,10-8,55.6%,170,87-83,51.2%,2:00,46.8,44.9
34,Flavio Cobolli[ITA],6,2-4,33.3%,60.3%,61.4%,30,6.5%,27,5.8%,13.1%,55.6%,72.1%,45.6%,52.5%,76.8%,6.7,2.7,Flavio Cobolli[ITA],6,30.6%,30.7%,7.1%,3.0%,26.7%,37.3%,11.3%,6.2,1.9,48.5,52.8,Flavio Cobolli[ITA],6,23.5%,8,34,0.48,2.4,5.7,0.57,1.3,68.6%,35,51,0.74,3.6,8.5,1.14,2.7,Flavio Cobolli[ITA],6,0.77,902,45.9%,3,2-1,66.7%,21.4%,14,5-9,35.7%,140,61-79,43.6%,1:47,45.7,42.6
35,Tallon Griekspoor[NED],4,3-1,75.0%,68.9%,69.0%,43,13.5%,20,6.3%,17.1%,63.2%,79.1%,51.3%,61.9%,90.0%,6.4,2.0,Tallon Griekspoor[NED],4,29.1%,30.7%,8.8%,1.6%,25.1%,38.5%,6.3%,6.4,1.9,31.5,37.8,Tallon Griekspoor[NED],4,13.6%,3,22,0.46,2.4,5.5,0.33,0.8,73.7%,14,19,0.38,2.1,4.8,0.56,1.3,Tallon Griekspoor[NED],4,0.93,624,49.4%,3,3-0,100.0%,33.3%,9,6-3,66.7%,98,48-50,49.0%,1:45,46.7,40.4
36,Giovanni Mpetshi Perricard[FRA],2,2-0,100.0%,70.0%,67.5%,40,19.7%,12,5.9%,16.7%,64.5%,77.1%,56.9%,68.3%,90.6%,6.3,1.9,Giovanni Mpetshi Perricard[FRA],2,33.8%,32.0%,4.0%,4.5%,27.0%,44.7%,16.7%,6.6,2.2,99.5,99.5,Giovanni Mpetshi Perricard[FRA],2,35.7%,5,14,0.47,2.3,7.0,0.83,2.5,76.9%,10,13,0.41,2.2,6.5,0.50,1.5,Giovanni Mpetshi Perricard[FRA],2,1.13,401,52.1%,2,1-1,50.0%,33.3%,6,4-2,66.7%,62,34-28,54.8%,2:02,40.7,36.5
37,Matteo Arnaldi[ITA],3,1-2,33.3%,58.0%,58.5%,9,4.7%,8,4.1%,8.5%,51.3%,68.7%,46.8%,51.2%,70.0%,6.4,2.7,Matteo Arnaldi[ITA],3,37.5%,38.3%,5.1%,1.9%,33.8%,45.1%,22.6%,7.0,2.6,39.0,207.0,Matteo Arnaldi[ITA],3,35.0%,7,20,0.65,3.3,6.7,1.17,2.3,55.0%,11,20,0.67,3.3,6.7,1.50,3.0,Matteo Arnaldi[ITA],3,0.89,409,47.2%,1,0-1,0.0%,16.7%,6,2-4,33.3%,61,28-33,45.9%,1:51,55.3,48.7
38,Jiri Lehecka[CZE],7,4-3,57.1%,65.9%,63.3%,39,9.4%,6,1.4%,3.7%,60.8%,74.7%,52.1%,54.1%,81.2%,6.0,2.1,Jiri Lehecka[CZE],7,34.5%,36.6%,10.6%,2.8%,28.5%,45.7%,13.6%,6.6,2.3,11.0,30.4,Jiri Lehecka[CZE],7,29.0%,9,31,0.47,2.2,4.4,0.64,1.3,59.4%,19,32,0.46,2.3,4.6,0.93,1.9,Jiri Lehecka[CZE],7,1.01,851,49.8%,2,1-1,50.0%,14.3%,14,7-7,50.0%,135,65-70,48.1%,1:24,42.2,41.7
39,Alexandre Muller[FRA],1,0-1,0.0%,60.2%,60.5%,4,4.3%,3,3.2%,7.1%,54.8%,66.7%,52.4%,56.4%,73.3%,6.2,2.5,Alexandre Muller[FRA],1,36.0%,36.1%,8.1%,4.5%,27.3%,48.9%,12.5%,6.9,2.5,74.0,74.0,Alexandre Muller[FRA],1,20.0%,2,10,0.63,3.3,10.0,0.67,2.0,20.0%,1,5,0.33,1.7,5.0,1.33,4.0,Alexandre Muller[FRA],1,0.91,204,47.1%,1,1-0,100.0%,33.3%,3,1-2,33.3%,31,13-18,41.9%,2:39,53.0,46.8
40,Nuno Borges[POR],3,1-2,33.3%,61.0%,61.8%,11,6.4%,9,5.2%,13.8%,62.2%,73.8%,40.0%,46.4%,78.6%,6.1,2.4,Nuno Borges[POR],3,37.6%,37.0%,3.3%,2.8%,29.5%,50.0%,10.7%,7.6,2.9,112.0,115.7,Nuno Borges[POR],3,20.0%,3,15,0.54,2.5,5.0,0.50,1.0,53.8%,7,13,0.46,2.2,4.3,1.00,2.0,Nuno Borges[POR],3,0.96,385,48.1%,1,0-1,0.0%,16.7%,6,2-4,33.3%,56,25-31,44.6%,1:36,47.8,44.7
41,Jordan Thompson[AUS],9,4-5,44.4%,64.2%,61.3%,71,10.1%,12,1.7%,4.5%,61.8%,70.4%,54.1%,56.6%,79.5%,6.3,2.2,Jordan Thompson[AUS],9,32.9%,33.2%,7.5%,3.3%,26.3%,45.3%,12.5%,6.3,2.1,21.0,99.1,Jordan Thompson[AUS],9,29.2%,14,48,0.43,2.2,5.3,0.64,1.6,60.3%,35,58,0.52,2.6,6.4,1.05,2.6,Jordan Thompson[AUS],9,0.92,1406,48.5%,6,4-2,66.7%,27.3%,22,9-13,40.9%,224,103-121,46.0%,2:08,52.5,49.3
42,Alejandro Tabilo[CHI],5,4-1,80.0%,65.7%,63.1%,39,10.6%,8,2.2%,6.0%,63.5%,75.1%,49.3%,52.4%,88.1%,6.2,2.1,Alejandro Tabilo[CHI],5,37.2%,37.5%,7.2%,3.9%,29.3%,50.4%,24.1%,6.2,2.3,82.5,105.7,Alejandro Tabilo[CHI],5,42.4%,14,33,0.57,2.8,6.6,1.17,2.8,66.7%,14,21,0.36,1.8,4.2,0.58,1.4,Alejandro Tabilo[CHI],5,1.08,727,51.6%,1,1-0,100.0%,8.3%,12,9-3,75.0%,117,66-51,56.4%,1:42,42.5,42.1
43,Gael Monfils[FRA],2,2-0,100.0%,64.4%,63.2%,22,15.1%,10,6.8%,16.9%,59.6%,79.3%,42.4%,51.0%,79.2%,6.1,2.2,Gael Monfils[FRA],2,44.9%,44.3%,2.2%,2.9%,40.5%,51.9%,39.1%,6.0,2.7,70.0,70.0,Gael Monfils[FRA],2,64.3%,9,14,0.61,2.8,7.0,1.80,4.5,58.3%,7,12,0.50,2.4,6.0,1.00,2.5,Gael Monfils[FRA],2,1.26,284,54.9%,0,0-0,-,0.0%,5,4-1,80.0%,47,28-19,59.6%,1:52,44.6,47.1
44,Lorenzo Sonego[ITA],3,1-2,33.3%,70.6%,70.1%,13,6.1%,4,1.9%,6.8%,72.4%,74.2%,61.0%,65.5%,91.7%,5.9,1.8,Lorenzo Sonego[ITA],3,32.9%,32.1%,3.8%,2.9%,25.9%,51.5%,13.9%,6.7,2.2,63.0,78.3,Lorenzo Sonego[ITA],3,23.8%,5,21,0.58,3.0,7.0,0.71,1.7,72.7%,8,11,0.31,1.6,3.7,0.43,1.0,Lorenzo Sonego[ITA],3,1.12,454,50.7%,2,0-2,0.0%,28.6%,7,3-4,42.9%,72,38-34,52.8%,1:58,50.7,46.9
45,Marcos Giron[USA],6,4-2,66.7%,69.3%,67.3%,25,7.4%,2,0.6%,1.8%,66.1%,78.4%,51.8%,52.7%,88.9%,6.2,1.9,Marcos Giron[USA],6,39.2%,41.5%,9.4%,2.8%,28.4%,56.9%,25.9%,6.7,2.6,70.5,88.2,Marcos Giron[USA],6,38.9%,14,36,0.67,3.0,6.0,1.17,2.3,76.0%,19,25,0.46,2.1,4.2,0.50,1.0,Marcos Giron[USA],6,1.28,698,53.7%,1,0-1,0.0%,8.3%,12,8-4,66.7%,108,62-46,57.4%,1:18,39.1,40.3
46,Luciano Darderi[ITA],4,2-2,50.0%,61.0%,59.7%,21,7.9%,8,3.0%,7.8%,61.4%,70.1%,46.6%,50.5%,72.5%,6.7,2.6,Luciano Darderi[ITA],4,42.6%,44.8%,8.2%,2.5%,32.0%,60.6%,34.1%,6.9,2.9,51.0,50.6,Luciano Darderi[ITA],4,36.8%,14,38,0.93,4.2,9.5,1.56,3.5,60.7%,17,28,0.70,3.1,7.0,1.22,2.8,Luciano Darderi[ITA],4,1.09,549,51.5%,1,1-0,100.0%,11.1%,9,5-4,55.6%,81,43-38,53.1%,1:40,44.2,43.5
47,Miomir Kecmanovic[SRB],3,0-3,0.0%,58.7%,60.1%,1,0.5%,5,2.6%,7.4%,64.0%,66.9%,44.1%,47.6%,64.3%,6.8,2.8,Miomir Kecmanovic[SRB],3,30.2%,31.3%,10.4%,3.1%,19.8%,44.4%,10.3%,6.6,2.0,50.0,52.3,Miomir Kecmanovic[SRB],3,37.5%,3,8,0.28,1.3,2.7,0.50,1.0,50.0%,10,20,0.71,3.3,6.7,1.67,3.3,Miomir Kecmanovic[SRB],3,0.73,381,44.4%,2,0-2,0.0%,33.3%,6,0-6,0.0%,57,21-36,36.8%,1:29,44.7,42.2
48,David Goffin[BEL],3,1-2,33.3%,59.9%,58.1%,14,8.4%,5,3.0%,7.8%,61.7%,68.9%,45.3%,49.2%,73.1%,6.4,2.6,David Goffin[BEL],3,36.6%,38.3%,10.4%,3.7%,30.1%,45.1%,22.2%,6.1,2.2,14.0,28.7,David Goffin[BEL],3,42.9%,6,14,0.52,2.3,4.7,1.00,2.0,63.2%,12,19,0.73,3.2,6.3,1.17,2.3,David Goffin[BEL],3,0.91,331,48.3%,0,0-0,-,0.0%,6,2-4,33.3%,53,25-28,47.2%,1:15,37.5,40.8
49,Pedro Martinez[ESP],6,3-3,50.0%,60.1%,61.6%,10,1.9%,19,3.5%,11.9%,70.2%,64.2%,50.6%,57.4%,75.6%,6.9,2.7,Pedro Martinez[ESP],6,40.1%,40.4%,6.1%,3.8%,32.8%,51.0%,23.4%,6.6,2.6,86.0,83.2,Pedro Martinez[ESP],6,43.9%,18,41,0.53,2.6,6.8,1.13,3.0,63.5%,33,52,0.67,3.3,8.7,1.19,3.2,Pedro Martinez[ESP],6,1.01,1043,50.4%,4,2-2,50.0%,25.0%,16,8-8,50.0%,155,77-78,49.7%,2:24,53.9,49.6
50,Zizou Bergs[BEL],2,0-2,0.0%,57.6%,56.8%,8,5.6%,4,2.8%,9.1%,69.4%,64.0%,43.2%,47.5%,61.9%,6.9,2.9,Zizou Bergs[BEL],2,27.4%,28.1%,4.4%,0.7%,18.9%,47.5%,4.3%,5.9,1.6,52.0,52.0,Zizou Bergs[BEL],2,16.7%,1,6,0.26,1.2,3.0,0.20,0.5,57.9%,11,19,0.90,3.8,9.5,1.60,4.0,Zizou Bergs[BEL],2,0.65,279,43.0%,1,1-0,100.0%,20.0%,5,1-4,20.0%,44,14-30,31.8%,1:41,40.4,43.4
51,Tomas Martin Etcheverry[ARG],6,3-3,50.0%,64.1%,63.1%,23,5.4%,7,1.7%,4.5%,63.1%,73.4%,48.1%,50.3%,85.2%,6.9,2.5,Tomas Martin Etcheverry[ARG],6,35.4%,34.5%,5.2%,4.1%,25.8%,49.4%,16.4%,6.3,2.2,52.0,62.0,Tomas Martin Etcheverry[ARG],6,34.5%,10,29,0.48,2.2,4.8,0.77,1.7,78.6%,33,42,0.69,3.2,7.0,0.69,1.5,Tomas Martin Etcheverry[ARG],6,0.99,810,50.4%,2,2-0,100.0%,15.4%,13,7-6,53.8%,122,62-60,50.8%,1:54,52.8,50.8
52,Quentin Halys[FRA],2,1-1,50.0%,67.7%,65.3%,18,14.5%,5,4.0%,8.1%,50.0%,82.3%,53.2%,57.9%,85.7%,5.9,1.9,Quentin Halys[FRA],2,32.1%,30.5%,2.7%,3.6%,25.8%,41.3%,21.1%,5.9,1.9,151.0,151.0,Quentin Halys[FRA],2,33.3%,4,12,0.63,3.0,6.0,1.00,2.0,62.5%,5,8,0.38,2.0,4.0,0.75,1.5,Quentin Halys[FRA],2,1.00,236,50.8%,1,0-1,0.0%,25.0%,4,2-2,50.0%,40,22-18,55.0%,1:20,40.0,40.7
53,Nicolas Jarry[CHI],6,2-4,33.3%,62.0%,59.1%,48,10.5%,11,2.4%,6.4%,62.2%,70.0%,48.8%,52.2%,79.4%,6.7,2.5,Nicolas Jarry[CHI],6,31.5%,31.5%,6.5%,3.0%,23.5%,45.8%,12.9%,6.2,1.9,29.5,77.2,Nicolas Jarry[CHI],6,45.0%,9,20,0.29,1.5,3.3,0.69,1.5,67.4%,29,43,0.63,3.3,7.2,1.08,2.3,Nicolas Jarry[CHI],6,0.83,887,47.1%,3,0-3,0.0%,23.1%,13,3-10,23.1%,138,63-75,45.7%,2:01,55.6,48.9
54,Gabriel Diallo[CAN],1,1-0,100.0%,70.7%,68.4%,6,7.3%,0,0.0%,0.0%,75.6%,71.0%,70.0%,70.0%,92.9%,5.9,1.7,Gabriel Diallo[CAN],1,35.2%,37.7%,10.2%,2.3%,27.8%,47.1%,14.3%,6.3,2.2,23.0,23.0,Gabriel Diallo[CAN],1,33.3%,2,6,0.43,2.0,6.0,0.67,2.0,75.0%,3,4,0.29,1.3,4.0,0.33,1.0,Gabriel Diallo[CAN],1,1.20,170,52.4%,0,0-0,-,0.0%,3,2-1,66.7%,28,15-13,53.6%,1:59,39.7,42.0
55,Zhizhen Zhang[CHN],6,2-4,33.3%,66.8%,64.8%,34,9.8%,8,2.3%,6.1%,61.8%,74.8%,53.8%,57.3%,80.3%,5.7,1.9,Zhizhen Zhang[CHN],6,29.7%,33.3%,15.5%,2.3%,21.7%,49.5%,9.5%,5.6,1.7,25.0,27.0,Zhizhen Zhang[CHN],6,46.2%,6,13,0.21,1.0,2.2,0.46,1.0,40.0%,8,20,0.33,1.5,3.3,0.92,2.0,Zhizhen Zhang[CHN],6,0.89,700,48.0%,0,0-0,-,0.0%,13,4-9,30.8%,124,55-69,44.4%,1:20,36.8,41.0
56,Roberto Bautista Agut[ESP],3,1-2,33.3%,60.8%,62.2%,5,1.9%,9,3.4%,9.7%,64.6%,67.1%,49.5%,54.8%,78.9%,6.9,2.7,Roberto Bautista Agut[ESP],3,35.1%,41.5%,21.2%,4.2%,25.3%,52.7%,15.0%,6.5,2.3,40.0,34.7,Roberto Bautista Agut[ESP],3,30.0%,6,20,0.50,2.5,6.7,0.75,2.0,60.0%,12,20,0.53,2.5,6.7,1.00,2.7,Roberto Bautista Agut[ESP],3,0.90,522,48.1%,1,1-0,100.0%,12.5%,8,3-5,37.5%,78,36-42,46.2%,2:13,49.8,45.7
58,Benjamin Bonzi[FRA],1,1-0,100.0%,81.8%,83.3%,0,0.0%,1,1.8%,5.0%,63.6%,85.7%,75.0%,78.9%,100.0%,5.5,1.0,Benjamin Bonzi[FRA],1,33.8%,42.3%,20.0%,0.0%,17.1%,53.3%,18.2%,5.9,2.0,84.0,84.0,Benjamin Bonzi[FRA],1,33.3%,2,6,0.55,3.0,6.0,1.00,2.0,100.0%,2,2,0.20,1.0,2.0,0.00,0.0,Benjamin Bonzi[FRA],1,1.86,120,55.8%,1,1-0,100.0%,50.0%,2,2-0,100.0%,21,12-9,57.1%,1:18,39.0,39.0
59,Roberto Carballes Baena[ESP],4,1-3,25.0%,63.6%,64.5%,6,2.2%,7,2.6%,9.1%,71.7%,67.2%,54.5%,60.0%,76.6%,5.8,2.1,Roberto Carballes Baena[ESP],4,34.5%,36.4%,9.8%,2.6%,28.8%,46.5%,14.3%,6.3,2.2,84.5,85.5,Roberto Carballes Baena[ESP],4,29.2%,7,24,0.49,2.4,6.0,0.70,1.8,56.0%,14,25,0.53,2.5,6.3,1.10,2.8,Roberto Carballes Baena[ESP],4,0.95,579,48.2%,0,0-0,-,0.0%,10,3-7,30.0%,96,43-53,44.8%,1:55,45.8,47.5
61,Fabian Marozsan[HUN],3,0-3,0.0%,59.0%,57.6%,14,6.1%,5,2.2%,6.0%,63.3%,69.7%,40.5%,43.0%,65.7%,6.5,2.7,Fabian Marozsan[HUN],3,30.7%,35.3%,14.1%,0.5%,21.9%,46.5%,9.1%,6.0,1.8,9.0,51.7,Fabian Marozsan[HUN],3,33.3%,3,9,0.27,1.3,3.0,0.43,1.0,58.6%,17,29,0.83,4.1,9.7,1.71,4.0,Fabian Marozsan[HUN],3,0.75,428,45.8%,0,0-0,-,0.0%,7,1-6,14.3%,68,26-42,38.2%,1:33,39.9,39.1
62,Kei Nishikori[JPN],2,0-2,0.0%,60.5%,60.6%,1,0.6%,1,0.6%,2.0%,69.5%,63.8%,52.9%,54.0%,69.2%,6.4,2.5,Kei Nishikori[JPN],2,36.6%,37.2%,6.7%,3.0%,27.6%,50.0%,16.0%,6.6,2.4,30.0,30.0,Kei Nishikori[JPN],2,28.6%,4,14,0.56,2.8,7.0,0.80,2.0,55.6%,10,18,0.69,3.6,9.0,1.60,4.0,Kei Nishikori[JPN],2,0.93,331,48.6%,0,0-0,-,0.0%,5,1-4,20.0%,51,22-29,43.1%,2:08,51.2,46.4
64,Laslo Djere[SRB],1,1-0,100.0%,73.6%,67.5%,12,22.6%,1,1.9%,5.9%,67.9%,80.6%,58.8%,62.5%,100.0%,5.9,1.6,Laslo Djere[SRB],1,39.7%,41.1%,3.4%,0.0%,32.6%,66.7%,33.3%,6.4,2.6,59.0,59.0,Laslo Djere[SRB],1,42.9%,3,7,0.78,3.5,7.0,1.50,3.0,100.0%,1,1,0.11,0.5,1.0,0.00,0.0,Laslo Djere[SRB],1,1.50,111,55.9%,0,0-0,-,0.0%,2,2-0,100.0%,18,12-6,66.7%,1:08,34.0,36.8
65,Joao Fonseca[BRA],2,0-2,0.0%,57.7%,59.1%,4,2.2%,7,3.8%,9.1%,57.7%,63.8%,49.4%,54.3%,62.1%,6.3,2.7,Joao Fonseca[BRA],2,43.2%,44.5%,4.4%,1.1%,36.1%,62.0%,34.5%,6.3,2.7,77.0,77.0,Joao Fonseca[BRA],2,55.6%,10,18,0.62,3.0,9.0,1.67,5.0,54.2%,13,24,0.83,4.0,12.0,1.83,5.5,Joao Fonseca[BRA],2,1.02,365,50.4%,1,0-1,0.0%,16.7%,6,2-4,33.3%,58,28-30,48.3%,2:19,46.3,45.7
66,Jaume Munar[ESP],2,0-2,0.0%,55.8%,58.5%,3,2.3%,8,6.2%,21.1%,70.5%,57.1%,52.6%,66.7%,61.9%,6.1,2.7,Jaume Munar[ESP],2,40.7%,40.2%,0.6%,1.2%,36.8%,49.1%,19.0%,8.0,3.2,114.0,114.0,Jaume Munar[ESP],2,21.1%,4,19,0.90,4.8,9.5,1.00,2.0,52.9%,9,17,0.81,4.3,8.5,2.00,4.0,Jaume Munar[ESP],2,0.92,296,47.3%,0,0-0,-,0.0%,4,0-4,0.0%,42,17-25,40.5%,2:06,63.0,51.1
67,Juncheng Shang[CHN],4,3-1,75.0%,72.6%,72.0%,22,7.4%,6,2.0%,5.6%,63.5%,75.5%,67.6%,71.6%,97.7%,6.7,1.8,Juncheng Shang[CHN],4,29.4%,34.4%,21.2%,3.4%,13.3%,54.9%,11.4%,6.7,2.0,21.5,30.5,Juncheng Shang[CHN],4,20.0%,5,25,0.57,3.1,6.3,0.63,1.3,92.9%,13,14,0.32,1.8,3.5,0.13,0.3,Juncheng Shang[CHN],4,1.07,589,51.1%,4,2-2,50.0%,50.0%,8,6-2,75.0%,88,48-40,54.5%,1:47,53.4,43.5
68,Mattia Bellucci[ITA],1,0-1,0.0%,64.7%,63.6%,6,7.1%,2,2.4%,5.3%,55.3%,66.0%,63.2%,66.7%,78.6%,6.1,2.1,Mattia Bellucci[ITA],1,33.7%,42.1%,21.4%,1.0%,26.6%,47.1%,14.3%,7.0,2.4,64.0,64.0,Mattia Bellucci[ITA],1,22.2%,2,9,0.64,3.0,9.0,0.67,2.0,57.1%,4,7,0.50,2.3,7.0,1.00,3.0,Mattia Bellucci[ITA],1,0.95,183,48.1%,1,0-1,0.0%,33.3%,3,1-2,33.3%,28,13-15,46.4%,2:23,47.7,46.9
70,Learner Tien[USA],1,0-1,0.0%,53.7%,50.0%,4,7.4%,0,0.0%,0.0%,72.2%,53.8%,53.3%,53.3%,55.6%,6.0,2.8,Learner Tien[USA],1,35.8%,36.9%,3.0%,0.0%,36.2%,35.0%,11.1%,7.4,2.7,299.0,299.0,Learner Tien[USA],1,20.0%,1,5,0.56,2.5,5.0,0.50,1.0,55.6%,5,9,1.00,4.5,9.0,2.00,4.0,Learner Tien[USA],1,0.77,121,43.8%,0,0-0,-,0.0%,2,0-2,0.0%,18,6-12,33.3%,1:25,42.5,42.1
71,Daniel Altmaier[GER],1,0-1,0.0%,67.4%,67.4%,2,4.3%,1,2.2%,4.5%,52.2%,66.7%,68.2%,71.4%,85.7%,6.6,2.1,Daniel Altmaier[GER],1,22.0%,22.0%,0.0%,0.0%,22.2%,21.4%,0.0%,6.8,1.5,35.0,35.0,Daniel Altmaier[GER],1,-,0,0,0.00,0.0,0.0,0.00,0.0,50.0%,1,2,0.29,1.0,2.0,0.50,1.0,Daniel Altmaier[GER],1,0.67,87,46.0%,1,0-1,0.0%,50.0%,2,0-2,0.0%,13,6-7,46.2%,1:14,37.0,51.0
72,Hamad Medjedovic[SRB],1,1-0,100.0%,77.3%,76.3%,5,11.4%,1,2.3%,6.7%,65.9%,79.3%,73.3%,78.6%,88.9%,4.9,1.1,Hamad Medjedovic[SRB],1,46.6%,43.4%,1.7%,6.9%,38.2%,58.3%,44.4%,6.4,3.0,29.0,29.0,Hamad Medjedovic[SRB],1,40.0%,4,10,1.11,5.0,10.0,2.00,4.0,75.0%,3,4,0.44,2.0,4.0,0.50,1.0,Hamad Medjedovic[SRB],1,2.05,102,59.8%,0,0-0,-,0.0%,2,2-0,100.0%,18,12-6,66.7%,1:13,36.5,42.9
73,Bu Yunchaokete[CHN],3,2-1,66.7%,65.2%,63.1%,22,9.4%,5,2.1%,5.6%,61.8%,72.9%,52.8%,56.0%,82.9%,6.7,2.3,Bu Yunchaokete[CHN],3,36.4%,37.7%,8.3%,2.9%,30.3%,50.0%,22.9%,5.9,2.1,44.0,54.0,Bu Yunchaokete[CHN],3,42.1%,8,19,0.54,2.7,6.3,1.14,2.7,72.7%,16,22,0.63,3.1,7.3,0.86,2.0,Bu Yunchaokete[CHN],3,1.05,439,51.7%,1,1-0,100.0%,14.3%,7,5-2,71.4%,70,37-33,52.9%,1:46,45.4,43.5
74,Yoshihito Nishioka[JPN],2,1-1,50.0%,74.7%,74.1%,12,8.0%,3,2.0%,5.8%,65.3%,79.6%,65.4%,69.4%,96.0%,6.0,1.5,Yoshihito Nishioka[JPN],2,32.3%,36.9%,14.8%,1.3%,23.0%,49.1%,12.0%,6.2,2.0,55.0,55.0,Yoshihito Nishioka[JPN],2,42.9%,3,7,0.28,1.4,3.5,0.60,1.5,87.5%,7,8,0.32,1.6,4.0,0.20,0.5,Yoshihito Nishioka[JPN],2,1.27,305,53.1%,2,1-1,50.0%,40.0%,5,3-2,60.0%,50,27-23,54.0%,1:46,42.2,41.5
75,Arthur Rinderknech[FRA],2,1-1,50.0%,68.6%,60.3%,34,21.8%,1,0.6%,1.9%,66.0%,76.7%,52.8%,53.8%,87.5%,6.5,2.0,Arthur Rinderknech[FRA],2,26.8%,27.9%,11.3%,2.8%,21.4%,34.5%,12.0%,5.7,1.5,47.0,68.7,Arthur Rinderknech[FRA],2,42.9%,3,7,0.28,1.4,3.5,0.60,1.5,76.9%,10,13,0.54,2.6,6.5,0.60,1.5,Arthur Rinderknech[FRA],2,0.85,298,48.7%,2,1-1,50.0%,40.0%,5,2-3,40.0%,49,24-25,49.0%,1:55,45.8,46.1
76,Alexander Bublik[KAZ],7,4-3,57.1%,62.9%,61.9%,85,14.9%,43,7.5%,19.6%,61.6%,77.0%,40.2%,50.0%,79.1%,6.6,2.5,Alexander Bublik[KAZ],7,38.5%,38.8%,4.2%,2.1%,34.7%,44.5%,23.8%,6.8,2.6,46.0,45.7,Alexander Bublik[KAZ],7,39.2%,20,51,0.61,2.8,7.3,1.11,2.9,61.7%,29,47,0.55,2.6,6.7,1.00,2.6,Alexander Bublik[KAZ],7,1.04,1143,50.7%,4,1-3,25.0%,22.2%,18,9-9,50.0%,170,88-82,51.8%,1:54,44.4,41.9
77,Roman Safiullin[RUS],1,1-0,100.0%,68.5%,67.2%,9,12.3%,3,4.1%,10.0%,58.9%,83.7%,46.7%,51.9%,90.0%,7.3,2.3,Roman Safiullin[RUS],1,37.7%,37.5%,4.3%,2.9%,27.0%,50.0%,30.0%,6.9,2.6,44.0,44.0,Roman Safiullin[RUS],1,37.5%,3,8,0.80,4.0,8.0,1.50,3.0,66.7%,2,3,0.30,1.5,3.0,0.50,1.0,Roman Safiullin[RUS],1,1.20,142,53.5%,1,1-0,100.0%,50.0%,2,2-0,100.0%,20,12-8,60.0%,2:00,60.0,50.7
78,Hugo Gaston[FRA],3,2-1,66.7%,60.6%,60.1%,12,3.6%,5,1.5%,3.6%,58.2%,66.7%,52.1%,54.1%,78.7%,7.1,2.8,Hugo Gaston[FRA],3,36.9%,36.3%,7.4%,5.1%,29.4%,50.9%,20.8%,6.5,2.4,18.0,48.0,Hugo Gaston[FRA],3,40.0%,10,25,0.52,2.8,8.3,1.11,3.3,67.7%,21,31,0.66,3.4,10.3,1.11,3.3,Hugo Gaston[FRA],3,0.94,647,49.1%,1,1-0,100.0%,11.1%,9,5-4,55.6%,95,47-48,49.5%,2:25,48.3,40.3
79,Aleksandar Vukic[AUS],5,2-3,40.0%,67.8%,65.1%,53,12.7%,11,2.6%,7.2%,63.2%,76.4%,52.9%,57.0%,87.5%,6.5,2.1,Aleksandar Vukic[AUS],5,29.4%,28.2%,8.7%,5.1%,21.0%,44.8%,9.2%,6.3,1.9,60.0,65.6,Aleksandar Vukic[AUS],5,20.7%,6,29,0.45,2.2,5.8,0.46,1.2,63.6%,14,22,0.34,1.7,4.4,0.62,1.6,Aleksandar Vukic[AUS],5,0.91,828,48.7%,4,2-2,50.0%,30.8%,13,6-7,46.2%,129,62-67,48.1%,1:49,41.8,39.4
80,Aleksandar Kovacevic[USA],2,0-2,0.0%,62.0%,58.7%,16,12.4%,4,3.1%,8.5%,63.6%,69.5%,48.9%,53.5%,80.0%,6.5,2.5,Aleksandar Kovacevic[USA],2,28.0%,26.9%,8.8%,4.8%,21.5%,39.1%,4.8%,6.0,1.7,36.0,36.0,Aleksandar Kovacevic[USA],2,16.7%,1,6,0.29,1.5,3.0,0.25,0.5,66.7%,8,12,0.60,3.0,6.0,1.00,2.0,Aleksandar Kovacevic[USA],2,0.74,254,45.3%,1,0-1,0.0%,25.0%,4,0-4,0.0%,41,17-24,41.5%,1:32,46.0,43.5
