Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
42,Alejandro Tabilo[CHI],2,2-0,100.0%,74.4%,76.3%,6,4.8%,5,4.0%,10.6%,62.4%,79.5%,66.0%,73.8%,88.0%,5.0,1.3,Alejandro Tabilo[CHI],2,37.9%,39.4%,7.8%,2.6%,31.3%,56.1%,28.0%,6.1,2.3,114.0,91.0,Alejandro Tabilo[CHI],2,38.9%,7,18,0.72,3.6,9.0,1.40,3.5,40.0%,2,5,0.20,1.0,2.5,0.60,1.5,Alejandro Tabilo[CHI],2,1.48,278,54.3%,0,0-0,-,0.0%,5,4-1,80.0%,50,29-21,58.0%,1:49,43.4,46.8
43,Gael Monfils[FRA],8,5-3,62.5%,65.6%,65.2%,74,10.3%,35,4.9%,12.9%,62.0%,75.0%,50.4%,57.8%,83.8%,6.5,2.2,Gael Monfils[FRA],8,33.4%,33.5%,6.3%,3.0%,29.4%,39.8%,16.7%,6.2,2.1,24.0,45.0,Gael Monfils[FRA],8,39.1%,18,46,0.43,2.1,5.8,0.82,2.3,67.3%,37,55,0.50,2.5,6.9,0.82,2.3,Gael Monfils[FRA],8,0.97,1387,50.0%,6,4-2,66.7%,27.3%,22,13-9,59.1%,219,111-108,50.7%,2:05,45.6,43.4
44,Lorenzo Sonego[ITA],10,4-6,40.0%,64.7%,64.1%,49,6.8%,21,2.9%,8.4%,65.2%,73.2%,48.6%,53.1%,80.9%,6.2,2.2,Lorenzo Sonego[ITA],10,35.5%,34.4%,3.2%,3.2%,27.9%,48.3%,17.5%,6.2,2.2,44.0,111.5,Lorenzo Sonego[ITA],10,43.5%,20,46,0.40,1.9,4.6,0.83,2.0,63.3%,38,60,0.52,2.5,6.0,0.92,2.2,Lorenzo Sonego[ITA],10,1.00,1424,50.1%,3,1-2,33.3%,12.5%,24,11-13,45.8%,229,113-116,49.3%,1:35,39.7,40.2
45,Marcos Giron[USA],11,6-5,54.5%,65.6%,64.3%,67,7.8%,19,2.2%,5.5%,59.9%,71.9%,56.2%,59.5%,83.0%,6.1,2.1,Marcos Giron[USA],11,37.0%,38.1%,9.3%,3.9%,28.0%,51.3%,20.1%,6.4,2.4,51.0,111.1,Marcos Giron[USA],11,37.2%,29,78,0.54,2.5,7.1,0.94,2.6,60.0%,36,60,0.43,1.9,5.5,0.77,2.2,Marcos Giron[USA],11,1.08,1778,50.8%,4,3-1,75.0%,12.9%,31,18-13,58.1%,285,146-139,51.2%,1:51,39.5,41.3
46,Luciano Darderi[ITA],9,6-3,66.7%,62.4%,60.8%,68,8.4%,23,2.9%,7.0%,59.0%,70.1%,51.2%,55.0%,79.8%,7.1,2.7,Luciano Darderi[ITA],9,36.9%,37.6%,9.7%,4.8%,27.7%,51.6%,18.3%,6.7,2.5,126.0,97.8,Luciano Darderi[ITA],9,37.0%,20,54,0.50,2.5,6.0,0.91,2.2,66.7%,46,69,0.61,3.1,7.7,1.05,2.6,Luciano Darderi[ITA],9,0.98,1534,50.3%,8,6-2,75.0%,36.4%,22,13-9,59.1%,223,111-112,49.8%,2:07,52.1,44.8
47,Miomir Kecmanovic[SRB],9,3-6,33.3%,63.6%,63.9%,49,5.9%,31,3.7%,10.0%,62.6%,69.9%,53.2%,59.1%,77.9%,6.1,2.2,Miomir Kecmanovic[SRB],9,36.8%,37.6%,7.0%,2.9%,28.7%,49.5%,20.3%,6.5,2.4,62.0,80.4,Miomir Kecmanovic[SRB],9,40.9%,27,66,0.50,2.4,7.3,1.00,3.0,51.6%,32,62,0.46,2.3,6.9,1.11,3.3,Miomir Kecmanovic[SRB],9,1.01,1690,49.9%,6,1-5,16.7%,22.2%,27,12-15,44.4%,269,133-136,49.4%,2:02,40.7,39.0
48,David Goffin[BEL],5,4-1,80.0%,62.4%,62.8%,39,6.9%,27,4.8%,12.0%,60.2%,72.1%,47.6%,54.0%,78.6%,6.7,2.5,David Goffin[BEL],5,40.2%,40.7%,6.8%,3.9%,31.5%,50.4%,28.9%,6.9,2.8,21.0,47.8,David Goffin[BEL],5,32.9%,24,73,0.88,4.3,14.6,1.41,4.8,68.4%,39,57,0.68,3.4,11.4,1.06,3.6,David Goffin[BEL],5,1.07,1136,51.2%,4,3-1,75.0%,23.5%,17,11-6,64.7%,167,90-77,53.9%,2:43,47.9,43.0
49,Pedro Martinez[ESP],2,1-1,50.0%,61.1%,63.5%,4,1.8%,11,4.9%,14.9%,67.3%,68.4%,45.9%,54.0%,78.1%,7.1,2.8,Pedro Martinez[ESP],2,40.3%,40.6%,5.3%,3.1%,33.1%,52.4%,20.0%,7.5,3.0,64.5,64.5,Pedro Martinez[ESP],2,28.6%,6,21,0.70,3.5,10.5,1.00,3.0,70.8%,17,24,0.75,4.0,12.0,1.17,3.5,Pedro Martinez[ESP],2,1.03,452,50.7%,3,2-1,66.7%,50.0%,6,3-3,50.0%,62,31-31,50.0%,3:20,66.7,53.1
50,Zizou Bergs[BEL],9,4-5,44.4%,66.0%,65.9%,65,8.3%,33,4.2%,11.7%,63.9%,71.5%,56.2%,63.6%,81.1%,6.2,2.1,Zizou Bergs[BEL],9,37.1%,37.1%,4.2%,2.5%,29.2%,51.0%,21.8%,6.2,2.3,67.0,87.2,Zizou Bergs[BEL],9,42.6%,29,68,0.51,2.5,7.6,1.07,3.2,65.2%,45,69,0.54,2.6,7.7,0.89,2.7,Zizou Bergs[BEL],9,1.09,1612,51.2%,3,2-1,66.7%,11.1%,27,15-12,55.6%,260,132-128,50.8%,1:43,34.3,34.4
51,Tomas Martin Etcheverry[ARG],7,2-5,28.6%,65.7%,64.4%,53,8.7%,17,2.8%,8.5%,66.9%,73.9%,49.3%,53.8%,85.4%,6.8,2.3,Tomas Martin Etcheverry[ARG],7,31.9%,31.6%,8.9%,4.6%,24.2%,47.8%,11.1%,6.3,2.0,31.0,55.3,Tomas Martin Etcheverry[ARG],7,38.5%,10,26,0.29,1.5,3.7,0.59,1.4,72.9%,35,48,0.54,2.8,6.9,0.76,1.9,Tomas Martin Etcheverry[ARG],7,0.93,1178,49.3%,7,4-3,57.1%,41.2%,17,7-10,41.2%,179,86-93,48.0%,2:10,53.6,46.4
53,Nicolas Jarry[CHI],5,1-4,20.0%,60.7%,59.1%,36,8.2%,13,3.0%,8.5%,65.2%,67.9%,47.1%,51.4%,71.6%,6.6,2.6,Nicolas Jarry[CHI],5,30.6%,31.2%,8.9%,3.1%,23.9%,43.5%,8.7%,6.5,2.0,87.0,93.8,Nicolas Jarry[CHI],5,23.1%,6,26,0.38,1.9,5.2,0.43,1.2,57.8%,26,45,0.67,3.2,9.0,1.36,3.8,Nicolas Jarry[CHI],5,0.78,891,45.5%,4,2-2,50.0%,28.6%,14,3-11,21.4%,136,54-82,39.7%,1:53,40.2,37.9
54,Gabriel Diallo[CAN],1,1-0,100.0%,70.7%,68.4%,6,7.3%,0,0.0%,0.0%,75.6%,71.0%,70.0%,70.0%,92.9%,5.9,1.7,Gabriel Diallo[CAN],1,35.2%,37.7%,10.2%,2.3%,27.8%,47.1%,14.3%,6.3,2.2,23.0,23.0,Gabriel Diallo[CAN],1,33.3%,2,6,0.43,2.0,6.0,0.67,2.0,75.0%,3,4,0.29,1.3,4.0,0.33,1.0,Gabriel Diallo[CAN],1,1.20,170,52.4%,0,0-0,-,0.0%,3,2-1,66.7%,28,15-13,53.6%,1:59,39.7,42.0
55,Zhizhen Zhang[CHN],13,6-7,46.2%,65.3%,64.4%,84,9.4%,34,3.8%,9.6%,60.2%,72.9%,53.7%,59.4%,83.8%,6.3,2.2,Zhizhen Zhang[CHN],13,35.6%,36.4%,10.5%,4.8%,26.9%,47.6%,19.0%,6.4,2.3,65.0,238.6,Zhizhen Zhang[CHN],13,38.6%,27,70,0.49,2.3,5.4,0.87,2.1,64.6%,42,65,0.46,2.1,5.0,0.74,1.8,Zhizhen Zhang[CHN],13,1.02,1795,50.3%,7,1-6,14.3%,22.6%,31,14-17,45.2%,284,146-138,51.4%,1:37,40.6,42.1
56,Roberto Bautista Agut[ESP],10,5-5,50.0%,61.8%,62.9%,21,2.8%,25,3.4%,11.1%,69.5%,65.2%,54.0%,60.7%,79.8%,6.5,2.5,Roberto Bautista Agut[ESP],10,36.8%,39.7%,13.4%,3.9%,27.9%,51.4%,20.0%,6.4,2.4,65.0,72.6,Roberto Bautista Agut[ESP],10,32.9%,23,70,0.61,2.9,7.0,0.96,2.3,64.6%,42,65,0.57,2.7,6.5,0.96,2.3,Roberto Bautista Agut[ESP],10,0.96,1481,49.3%,3,1-2,33.3%,12.5%,24,11-13,45.8%,229,114-115,49.8%,1:50,46.0,44.7
57,Jacob Fearnley[GBR],1,1-0,100.0%,59.2%,61.2%,4,5.3%,5,6.6%,15.2%,56.6%,69.8%,45.5%,53.6%,70.0%,7.6,3.1,Jacob Fearnley[GBR],1,46.8%,46.5%,3.9%,3.9%,42.6%,53.3%,50.0%,7.7,3.6,71.0,71.0,Jacob Fearnley[GBR],1,38.5%,5,13,1.30,6.5,13.0,2.50,5.0,57.1%,4,7,0.70,3.5,7.0,1.50,3.0,Jacob Fearnley[GBR],1,1.15,153,52.9%,1,1-0,100.0%,50.0%,2,2-0,100.0%,20,12-8,60.0%,1:51,55.5,43.5
58,Benjamin Bonzi[FRA],1,1-0,100.0%,67.4%,63.3%,10,11.2%,0,0.0%,0.0%,67.4%,75.0%,51.7%,51.7%,90.9%,8.1,2.6,Benjamin Bonzi[FRA],1,30.9%,31.1%,7.4%,2.9%,27.7%,38.1%,18.2%,6.2,1.9,57.0,57.0,Benjamin Bonzi[FRA],1,33.3%,2,6,0.55,3.0,6.0,1.00,2.0,92.9%,13,14,1.27,7.0,14.0,0.50,1.0,Benjamin Bonzi[FRA],1,0.95,157,51.6%,1,1-0,100.0%,50.0%,2,2-0,100.0%,22,12-10,54.5%,1:54,57.0,43.6
59,Roberto Carballes Baena[ESP],12,4-8,33.3%,61.1%,61.6%,33,3.6%,27,3.0%,8.6%,65.3%,68.6%,47.0%,51.4%,75.2%,6.6,2.6,Roberto Carballes Baena[ESP],12,37.0%,37.0%,5.9%,3.4%,29.7%,48.1%,19.6%,6.6,2.4,76.5,87.1,Roberto Carballes Baena[ESP],12,35.1%,27,77,0.56,2.6,6.4,0.90,2.3,61.4%,54,88,0.64,2.9,7.3,1.13,2.8,Roberto Carballes Baena[ESP],12,0.95,1813,49.1%,5,2-3,40.0%,16.7%,30,11-19,36.7%,275,130-145,47.3%,2:01,48.4,48.1
61,Fabian Marozsan[HUN],10,4-6,40.0%,60.4%,60.6%,33,4.5%,24,3.3%,10.0%,67.6%,67.9%,44.8%,49.8%,73.0%,6.6,2.6,Fabian Marozsan[HUN],10,35.2%,35.6%,7.0%,3.2%,26.1%,51.9%,18.8%,6.1,2.1,56.5,68.4,Fabian Marozsan[HUN],10,40.4%,21,52,0.46,2.3,5.2,0.91,2.1,59.5%,44,74,0.67,3.2,7.4,1.30,3.0,Fabian Marozsan[HUN],10,0.89,1419,48.3%,6,4-2,66.7%,26.1%,23,10-13,43.5%,223,102-121,45.7%,1:27,37.6,36.6
62,Kei Nishikori[JPN],4,0-4,0.0%,60.5%,60.5%,9,3.3%,6,2.2%,7.4%,70.7%,65.1%,49.4%,53.3%,75.6%,6.7,2.7,Kei Nishikori[JPN],4,30.9%,31.4%,10.2%,4.0%,21.2%,53.7%,7.1%,6.5,2.0,22.5,31.8,Kei Nishikori[JPN],4,17.6%,3,17,0.40,2.1,4.3,0.38,0.8,56.5%,13,23,0.56,2.9,5.8,1.25,2.5,Kei Nishikori[JPN],4,0.78,551,45.7%,2,0-2,0.0%,25.0%,8,0-8,0.0%,83,34-49,41.0%,0:50,24.9,21.7
63,Francisco Comesana[ARG],3,2-1,66.7%,64.0%,64.7%,23,7.5%,16,5.2%,13.3%,61.0%,75.0%,46.7%,53.8%,77.6%,6.3,2.3,Francisco Comesana[ARG],3,36.4%,34.3%,8.9%,7.9%,25.7%,47.6%,20.8%,6.1,2.2,77.0,87.7,Francisco Comesana[ARG],3,45.5%,10,22,0.46,2.2,7.3,1.00,3.3,56.0%,14,25,0.51,2.5,8.3,1.10,3.7,Francisco Comesana[ARG],3,1.01,599,50.6%,1,1-0,100.0%,10.0%,10,6-4,60.0%,97,48-49,49.5%,2:25,43.5,43.6
64,Laslo Djere[SRB],1,0-1,0.0%,62.3%,60.2%,11,9.0%,3,2.5%,8.8%,72.1%,73.9%,32.4%,35.5%,76.5%,7.2,2.7,Laslo Djere[SRB],1,26.0%,27.2%,4.2%,0.0%,18.8%,40.6%,12.5%,6.0,1.6,183.0,183.0,Laslo Djere[SRB],1,100.0%,2,2,0.13,0.7,2.0,0.67,2.0,63.6%,7,11,0.65,3.7,11.0,1.33,4.0,Laslo Djere[SRB],1,0.69,218,46.3%,2,1-1,50.0%,66.7%,3,1-2,33.3%,33,15-18,45.5%,2:51,57.0,47.1
65,Joao Fonseca[BRA],4,2-2,50.0%,68.2%,67.2%,18,7.1%,5,2.0%,6.0%,67.5%,72.1%,60.2%,64.1%,79.5%,5.8,1.8,Joao Fonseca[BRA],4,37.4%,38.4%,6.0%,2.1%,29.6%,56.1%,26.1%,6.1,2.3,81.5,78.8,Joao Fonseca[BRA],4,34.3%,12,35,0.76,2.7,8.8,0.92,3.0,55.0%,11,20,0.45,1.5,5.0,0.69,2.3,Joao Fonseca[BRA],4,1.18,536,52.1%,2,1-1,50.0%,15.4%,13,7-6,53.8%,90,47-43,52.2%,1:30,27.6,40.2
66,Jaume Munar[ESP],7,3-4,42.9%,60.3%,61.3%,27,4.7%,27,4.7%,14.0%,66.4%,65.9%,49.2%,57.2%,72.1%,6.7,2.7,Jaume Munar[ESP],7,44.0%,43.9%,4.6%,3.7%,35.4%,57.2%,38.4%,6.6,2.9,71.0,76.9,Jaume Munar[ESP],7,42.3%,33,78,0.91,4.1,11.1,1.74,4.7,64.7%,44,68,0.79,3.6,9.7,1.26,3.4,Jaume Munar[ESP],7,1.11,1138,52.2%,1,0-1,0.0%,5.3%,19,10-9,52.6%,172,95-77,55.2%,2:12,48.5,48.6
67,Juncheng Shang[CHN],3,2-1,66.7%,64.8%,65.5%,8,3.2%,7,2.8%,8.2%,66.4%,69.6%,55.3%,60.3%,82.9%,7.2,2.5,Juncheng Shang[CHN],3,35.6%,38.2%,9.1%,1.5%,29.3%,46.5%,16.7%,7.6,2.7,88.0,65.7,Juncheng Shang[CHN],3,27.3%,6,22,0.61,3.1,7.3,0.86,2.0,70.0%,14,20,0.57,2.9,6.7,0.86,2.0,Juncheng Shang[CHN],3,1.01,528,49.6%,3,2-1,66.7%,42.9%,7,4-3,57.1%,71,35-36,49.3%,2:15,57.9,46.0
68,Mattia Bellucci[ITA],3,1-2,33.3%,67.3%,65.4%,34,10.9%,9,2.9%,7.4%,61.2%,74.9%,55.4%,59.8%,85.4%,6.5,2.1,Mattia Bellucci[ITA],3,29.2%,31.7%,13.2%,2.4%,23.1%,42.7%,6.3%,6.0,1.8,20.0,22.0,Mattia Bellucci[ITA],3,15.0%,3,20,0.42,2.0,6.7,0.30,1.0,75.9%,22,29,0.60,2.9,9.7,0.70,2.3,Mattia Bellucci[ITA],3,0.89,600,49.0%,1,1-0,100.0%,10.0%,10,4-6,40.0%,96,44-52,45.8%,2:27,44.0,44.0
69,Damir Dzumhur[BIH],1,0-1,0.0%,55.2%,58.5%,1,1.7%,4,6.9%,16.0%,56.9%,66.7%,40.0%,47.6%,63.6%,5.3,2.4,Damir Dzumhur[BIH],1,31.6%,30.0%,7.0%,5.3%,20.0%,40.6%,18.2%,5.2,1.6,114.0,114.0,Damir Dzumhur[BIH],1,100.0%,2,2,0.18,1.0,2.0,1.00,2.0,0.0%,0,4,0.36,2.0,4.0,2.00,4.0,Damir Dzumhur[BIH],1,0.70,115,43.5%,0,0-0,-,0.0%,2,0-2,0.0%,22,9-13,40.9%,1:21,40.5,42.3
71,Daniel Altmaier[GER],3,0-3,0.0%,62.4%,62.5%,14,4.3%,9,2.8%,7.0%,60.6%,68.2%,53.5%,57.5%,75.0%,6.3,2.4,Daniel Altmaier[GER],3,34.9%,31.3%,3.8%,6.9%,27.3%,43.8%,17.6%,6.2,2.2,91.0,99.7,Daniel Altmaier[GER],3,56.3%,9,16,0.31,1.6,5.3,0.90,3.0,50.0%,13,26,0.50,2.6,8.7,1.30,4.3,Daniel Altmaier[GER],3,0.93,645,48.8%,4,2-2,50.0%,40.0%,10,3-7,30.0%,103,48-55,46.6%,2:43,48.8,45.4
72,Hamad Medjedovic[SRB],2,1-1,50.0%,70.6%,70.0%,10,6.1%,3,1.8%,7.7%,76.1%,74.2%,59.0%,63.9%,92.6%,6.0,1.8,Hamad Medjedovic[SRB],2,28.8%,31.5%,15.7%,3.3%,21.6%,38.5%,3.8%,5.9,1.7,152.0,152.0,Hamad Medjedovic[SRB],2,20.0%,1,5,0.19,1.0,2.5,0.20,0.5,0.0%,0,2,0.07,0.4,1.0,0.40,1.0,Hamad Medjedovic[SRB],2,0.98,316,50.3%,2,1-1,50.0%,40.0%,5,2-3,40.0%,53,26-27,49.1%,1:47,42.8,40.6
73,Bu Yunchaokete[CHN],3,3-0,100.0%,70.5%,67.6%,25,11.9%,3,1.4%,3.6%,60.0%,74.6%,64.3%,66.7%,86.5%,5.7,1.7,Bu Yunchaokete[CHN],3,40.0%,42.0%,7.7%,2.1%,34.5%,47.9%,30.6%,6.5,2.6,55.0,62.0,Bu Yunchaokete[CHN],3,40.7%,11,27,0.75,3.9,9.0,1.57,3.7,58.3%,7,12,0.32,1.7,4.0,0.71,1.7,Bu Yunchaokete[CHN],3,1.35,445,54.4%,2,1-1,50.0%,28.6%,7,6-1,85.7%,73,43-30,58.9%,1:55,49.3,46.5
74,Yoshihito Nishioka[JPN],4,3-1,75.0%,66.2%,66.1%,5,2.1%,2,0.9%,2.3%,62.4%,69.2%,61.4%,62.8%,80.5%,5.7,1.9,Yoshihito Nishioka[JPN],4,40.1%,41.9%,13.0%,6.2%,26.6%,59.7%,23.8%,7.0,2.8,105.0,92.4,Yoshihito Nishioka[JPN],4,40.0%,10,25,0.60,2.8,6.3,1.11,2.5,46.7%,7,15,0.37,1.7,3.8,0.89,2.0,Yoshihito Nishioka[JPN],4,1.19,526,51.7%,1,1-0,100.0%,11.1%,9,6-3,66.7%,83,43-40,51.8%,1:39,43.9,45.1
75,Arthur Rinderknech[FRA],7,4-3,57.1%,64.9%,61.5%,70,14.0%,16,3.2%,8.2%,60.7%,72.9%,52.6%,57.2%,78.5%,6.3,2.2,Arthur Rinderknech[FRA],7,32.0%,31.8%,4.2%,2.3%,26.3%,39.9%,16.0%,5.9,1.9,73.0,70.9,Arthur Rinderknech[FRA],7,37.1%,13,35,0.43,2.1,5.0,0.76,1.9,61.4%,27,44,0.56,2.6,6.3,1.00,2.4,Arthur Rinderknech[FRA],7,0.91,980,48.8%,2,1-1,50.0%,11.8%,17,7-10,41.2%,160,75-85,46.9%,1:48,44.5,46.3
76,Alexander Bublik[KAZ],8,3-5,37.5%,64.9%,65.5%,90,12.9%,54,7.7%,18.8%,58.9%,78.8%,44.9%,55.4%,81.0%,6.6,2.3,Alexander Bublik[KAZ],8,31.7%,33.1%,9.4%,2.6%,26.3%,40.8%,13.5%,6.3,2.0,64.5,65.5,Alexander Bublik[KAZ],8,36.8%,14,38,0.37,1.8,4.8,0.67,1.8,63.6%,35,55,0.52,2.6,6.9,0.95,2.5,Alexander Bublik[KAZ],8,0.90,1357,48.8%,5,2-3,40.0%,23.8%,21,8-13,38.1%,209,99-110,47.4%,1:57,44.4,41.2
77,Roman Safiullin[RUS],6,3-3,50.0%,66.9%,66.3%,44,9.0%,18,3.7%,9.5%,61.3%,74.3%,55.0%,60.8%,84.1%,6.0,2.0,Roman Safiullin[RUS],6,37.4%,37.4%,6.0%,3.6%,29.7%,52.2%,21.5%,6.7,2.5,61.5,51.8,Roman Safiullin[RUS],6,32.1%,17,53,0.67,3.3,8.8,1.06,2.8,60.6%,20,33,0.40,2.1,5.5,0.81,2.2,Roman Safiullin[RUS],6,1.13,1018,51.6%,3,0-3,0.0%,18.8%,16,9-7,56.3%,161,86-75,53.4%,1:55,43.3,40.8
78,Hugo Gaston[FRA],7,3-4,42.9%,57.0%,58.3%,12,2.2%,21,3.8%,9.2%,58.1%,61.8%,50.2%,55.3%,63.9%,6.6,2.8,Hugo Gaston[FRA],7,37.1%,37.8%,9.5%,4.5%,31.1%,46.9%,22.4%,6.0,2.2,77.0,74.0,Hugo Gaston[FRA],7,38.0%,19,50,0.59,2.5,7.1,0.95,2.7,55.9%,38,68,0.82,3.4,9.7,1.50,4.3,Hugo Gaston[FRA],7,0.86,1053,47.4%,1,1-0,100.0%,5.0%,20,8-12,40.0%,168,72-96,42.9%,1:23,29.2,33.3
79,Aleksandar Vukic[AUS],7,5-2,71.4%,63.6%,59.5%,69,12.4%,9,1.6%,3.9%,58.3%,72.6%,50.9%,52.9%,78.6%,6.6,2.4,Aleksandar Vukic[AUS],7,36.6%,36.3%,5.8%,3.8%,29.9%,48.4%,20.5%,6.4,2.3,102.0,175.4,Aleksandar Vukic[AUS],7,53.1%,17,32,0.39,1.8,4.6,0.94,2.4,55.0%,22,40,0.48,2.2,5.7,1.00,2.6,Aleksandar Vukic[AUS],7,1.00,1090,50.4%,5,5-0,100.0%,27.8%,18,11-7,61.1%,167,83-84,49.7%,1:53,43.9,43.5
80,Aleksandar Kovacevic[USA],5,2-3,40.0%,65.8%,63.7%,69,13.0%,22,4.1%,10.4%,60.2%,76.3%,50.0%,55.8%,86.8%,7.0,2.4,Aleksandar Kovacevic[USA],5,31.3%,34.6%,15.1%,3.0%,23.5%,44.3%,14.7%,6.2,1.9,60.0,127.4,Aleksandar Kovacevic[USA],5,44.0%,11,25,0.33,1.7,5.0,0.73,2.2,79.2%,38,48,0.63,3.2,9.6,0.67,2.0,Aleksandar Kovacevic[USA],5,0.92,995,49.7%,4,1-3,25.0%,26.7%,15,6-9,40.0%,151,77-74,51.0%,2:14,44.7,40.4
81,Christopher Oconnell[AUS],7,4-3,57.1%,63.6%,61.2%,59,10.1%,15,2.6%,6.1%,57.6%,76.1%,46.6%,49.6%,80.7%,6.6,2.4,Christopher Oconnell[AUS],7,35.7%,38.2%,13.6%,4.3%,27.4%,50.0%,17.0%,6.6,2.4,78.0,82.4,Christopher Oconnell[AUS],7,28.8%,15,52,0.59,2.7,7.4,0.79,2.1,64.6%,31,48,0.55,2.5,6.9,0.89,2.4,Christopher Oconnell[AUS],7,0.98,1165,49.6%,3,2-1,66.7%,15.8%,19,10-9,52.6%,176,86-90,48.9%,2:02,45.0,44.0
82,Rinky Hijikata[AUS],3,1-2,33.3%,61.8%,61.3%,15,7.9%,8,4.2%,10.5%,60.2%,72.2%,46.1%,51.5%,75.9%,6.6,2.5,Rinky Hijikata[AUS],3,37.6%,40.1%,11.5%,3.5%,34.4%,44.0%,13.3%,7.5,2.8,60.0,65.0,Rinky Hijikata[AUS],3,13.8%,4,29,0.97,4.1,9.7,0.57,1.3,65.0%,13,20,0.69,2.9,6.7,1.00,2.3,Rinky Hijikata[AUS],3,0.98,417,48.7%,1,0-1,0.0%,14.3%,7,2-5,28.6%,59,26-33,44.1%,1:36,41.0,41.3
83,Corentin Moutet[FRA],5,1-4,20.0%,62.1%,62.3%,5,1.1%,5,1.1%,3.4%,67.8%,68.3%,49.0%,50.7%,76.9%,7.0,2.7,Corentin Moutet[FRA],5,34.4%,33.3%,3.6%,3.4%,29.0%,45.8%,16.4%,6.6,2.3,57.0,71.8,Corentin Moutet[FRA],5,31.4%,11,35,0.52,2.7,7.0,0.85,2.2,64.3%,27,42,0.65,3.2,8.4,1.15,3.0,Corentin Moutet[FRA],5,0.91,898,48.4%,4,2-2,50.0%,30.8%,13,5-8,38.5%,132,61-71,46.2%,2:23,55.1,47.8
84,Borna Coric[CRO],3,0-3,0.0%,56.9%,56.7%,13,6.2%,9,4.3%,9.2%,53.1%,72.1%,39.8%,43.8%,60.6%,6.3,2.7,Borna Coric[CRO],3,26.7%,27.4%,8.0%,2.1%,19.1%,38.9%,8.6%,5.3,1.4,42.0,45.0,Borna Coric[CRO],3,33.3%,3,9,0.26,1.3,3.0,0.43,1.0,55.2%,16,29,0.88,4.1,9.7,1.86,4.3,Borna Coric[CRO],3,0.62,396,42.7%,0,0-0,-,0.0%,7,0-7,0.0%,68,23-45,33.8%,1:50,47.3,50.2
85,Botic Van De Zandschulp[NED],14,7-7,50.0%,61.9%,62.6%,90,8.3%,67,6.2%,16.0%,61.2%,71.9%,46.0%,54.7%,74.0%,6.1,2.3,Botic Van De Zandschulp[NED],14,38.4%,37.4%,5.6%,4.9%,26.8%,54.1%,23.0%,6.6,2.5,118.0,111.0,Botic Van De Zandschulp[NED],14,38.0%,41,108,0.61,3.0,7.7,1.14,2.9,54.5%,55,101,0.57,2.8,7.2,1.28,3.3,Botic Van De Zandschulp[NED],14,1.01,2255,49.7%,6,3-3,50.0%,16.7%,36,17-19,47.2%,355,172-183,48.5%,2:02,47.5,45.5
87,Jan Lennard Struff[GER],4,3-1,75.0%,69.1%,69.9%,34,9.4%,19,5.2%,12.3%,57.5%,76.0%,59.7%,68.1%,89.3%,6.5,2.0,Jan Lennard Struff[GER],4,32.3%,32.8%,10.6%,4.5%,22.2%,51.2%,14.0%,6.3,2.0,66.0,60.4,Jan Lennard Struff[GER],4,33.3%,8,24,0.42,2.4,6.0,0.80,2.0,75.0%,18,24,0.43,2.4,6.0,0.60,1.5,Jan Lennard Struff[GER],4,1.04,721,50.8%,4,3-1,75.0%,40.0%,10,7-3,70.0%,113,58-55,51.3%,2:02,48.6,40.4
90,James Duckworth[AUS],3,2-1,66.7%,61.8%,59.4%,20,9.2%,5,2.3%,5.8%,60.4%,70.2%,48.8%,51.9%,83.9%,7.0,2.7,James Duckworth[AUS],3,33.3%,35.4%,17.2%,6.3%,20.6%,60.7%,16.7%,6.4,2.1,17.0,76.7,James Duckworth[AUS],3,29.4%,5,17,0.57,2.4,5.7,0.71,1.7,75.0%,15,20,0.65,2.9,6.7,0.71,1.7,James Duckworth[AUS],3,0.87,409,48.4%,1,1-0,100.0%,14.3%,7,4-3,57.1%,61,31-30,50.8%,1:28,37.6,38.6
91,Cameron Norrie[GBR],5,4-1,80.0%,66.8%,66.2%,34,7.2%,13,2.8%,9.4%,70.4%,71.6%,55.4%,61.1%,83.3%,6.0,2.0,Cameron Norrie[GBR],5,39.3%,41.3%,11.1%,4.4%,29.3%,57.0%,26.9%,6.4,2.5,74.5,106.2,Cameron Norrie[GBR],5,56.8%,21,37,0.47,2.5,7.4,1.40,4.2,50.0%,13,26,0.33,1.7,5.2,0.87,2.6,Cameron Norrie[GBR],5,1.18,966,52.7%,4,3-1,75.0%,26.7%,15,11-4,73.3%,156,86-70,55.1%,2:20,46.7,43.5
