Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
41,Jordan Thompson[AUS],8,3-5,37.5%,58.9%,58.0%,31,4.4%,12,1.7%,4.4%,61.1%,64.3%,50.4%,52.7%,71.9%,7.3,3.0,Jordan Thompson[AUS],8,33.5%,33.0%,3.7%,2.6%,28.6%,43.5%,13.3%,6.3,2.1,85.5,96.9,Jordan Thompson[AUS],8,26.5%,13,49,0.50,2.5,6.1,0.65,1.6,71.3%,67,94,0.98,4.7,11.8,1.35,3.4,Jordan Thompson[AUS],8,0.82,1320,47.0%,3,2-1,66.7%,15.0%,20,7-13,35.0%,194,82-112,42.3%,2:04,49.4,44.9
42,Alejandro Tabilo[CHI],21,11-10,52.4%,63.9%,62.8%,113,7.1%,38,2.4%,6.8%,64.9%,72.3%,48.4%,51.9%,81.5%,6.4,2.3,Alejandro Tabilo[CHI],21,37.0%,38.4%,9.4%,3.7%,29.3%,51.9%,22.2%,6.5,2.4,62.0,70.5,Alejandro Tabilo[CHI],21,39.4%,54,137,0.56,2.7,6.5,1.06,2.6,62.9%,78,124,0.50,2.4,5.9,0.90,2.2,Alejandro Tabilo[CHI],21,1.03,3153,50.5%,8,4-4,50.0%,15.7%,51,28-23,54.9%,492,257-235,52.2%,1:37,40.0,38.9
43,Gael Monfils[FRA],9,3-6,33.3%,58.7%,58.0%,43,6.4%,24,3.6%,9.5%,62.2%,65.2%,47.8%,52.8%,69.7%,6.1,2.5,Gael Monfils[FRA],9,34.9%,34.5%,4.0%,2.7%,29.5%,43.0%,21.4%,6.0,2.1,60.0,69.0,Gael Monfils[FRA],9,45.3%,24,53,0.47,2.3,5.9,1.04,2.7,49.2%,32,65,0.60,2.8,7.2,1.43,3.7,Gael Monfils[FRA],9,0.84,1338,46.8%,1,0-1,0.0%,4.3%,23,8-15,34.8%,221,100-121,45.2%,1:08,26.5,27.3
44,Lorenzo Sonego[ITA],14,6-8,42.9%,66.1%,66.2%,59,5.3%,31,2.8%,8.2%,65.9%,72.3%,54.2%,59.0%,83.1%,6.3,2.1,Lorenzo Sonego[ITA],14,32.9%,33.0%,5.0%,2.3%,26.1%,45.2%,15.2%,6.3,2.1,79.5,109.6,Lorenzo Sonego[ITA],14,34.6%,28,81,0.44,2.2,5.8,0.76,2.0,62.0%,49,79,0.45,2.1,5.6,0.81,2.1,Lorenzo Sonego[ITA],14,0.97,2265,49.2%,6,2-4,33.3%,16.2%,37,17-20,45.9%,361,175-186,48.5%,1:46,40.0,39.2
45,Marcos Giron[USA],10,3-7,30.0%,60.3%,58.9%,48,5.7%,13,1.5%,3.7%,58.7%,68.3%,49.0%,50.9%,74.8%,6.7,2.7,Marcos Giron[USA],10,36.2%,35.6%,5.9%,4.2%,29.4%,45.7%,21.3%,6.4,2.3,71.5,72.5,Marcos Giron[USA],10,35.1%,27,77,0.61,3.0,7.7,1.04,2.7,60.5%,49,81,0.64,3.1,8.1,1.23,3.2,Marcos Giron[USA],10,0.91,1667,48.5%,3,0-3,0.0%,11.5%,26,10-16,38.5%,254,122-132,48.0%,1:30,34.7,32.5
46,Luciano Darderi[ITA],31,20-11,64.5%,63.1%,62.2%,140,6.2%,53,2.3%,5.7%,58.9%,69.6%,53.8%,57.0%,78.6%,6.5,2.4,Luciano Darderi[ITA],31,40.1%,40.7%,6.6%,3.5%,32.0%,53.3%,27.6%,6.6,2.6,51.5,70.2,Luciano Darderi[ITA],31,44.5%,94,211,0.62,2.9,6.8,1.27,3.0,61.9%,122,197,0.56,2.7,6.4,1.01,2.4,Luciano Darderi[ITA],31,1.09,4509,51.7%,15,9-6,60.0%,20.3%,74,42-32,56.8%,691,369-322,53.4%,1:38,41.0,40.4
47,Miomir Kecmanovic[SRB],13,6-7,46.2%,61.7%,60.7%,50,5.6%,18,2.0%,5.7%,64.3%,68.9%,48.6%,51.5%,74.5%,6.1,2.3,Miomir Kecmanovic[SRB],13,37.2%,37.9%,6.8%,3.0%,30.1%,50.8%,23.3%,6.2,2.3,72.0,62.8,Miomir Kecmanovic[SRB],13,39.1%,34,87,0.60,2.7,6.7,1.06,2.6,55.4%,46,83,0.57,2.6,6.4,1.16,2.8,Miomir Kecmanovic[SRB],13,0.97,1785,49.4%,3,0-3,0.0%,9.4%,32,15-17,46.9%,291,142-149,48.8%,1:29,36.2,38.9
48,David Goffin[BEL],6,2-4,33.3%,63.1%,63.6%,26,5.3%,19,3.9%,8.4%,54.2%,74.5%,49.6%,54.1%,76.9%,6.3,2.3,David Goffin[BEL],6,35.4%,37.3%,9.1%,2.4%,28.6%,47.3%,15.9%,6.2,2.2,73.5,84.7,David Goffin[BEL],6,34.2%,13,38,0.46,2.2,6.3,0.76,2.2,47.1%,16,34,0.44,2.0,5.7,1.06,3.0,David Goffin[BEL],6,0.96,999,49.0%,2,0-2,0.0%,11.8%,17,6-11,35.3%,160,73-87,45.6%,1:04,22.5,23.0
49,Pedro Martinez[ESP],23,14-9,60.9%,60.8%,62.8%,34,1.7%,80,4.1%,14.0%,70.8%,66.2%,47.8%,55.6%,75.2%,6.6,2.6,Pedro Martinez[ESP],23,39.7%,40.8%,7.6%,3.4%,32.2%,52.0%,25.4%,6.6,2.6,58.0,86.7,Pedro Martinez[ESP],23,38.7%,75,194,0.66,3.2,8.4,1.23,3.3,60.8%,115,189,0.63,3.1,8.2,1.21,3.2,Pedro Martinez[ESP],23,1.01,3916,50.3%,9,6-3,66.7%,14.8%,61,33-28,54.1%,593,299-294,50.4%,1:58,44.6,41.7
50,Zizou Bergs[BEL],9,3-6,33.3%,63.2%,62.0%,75,8.7%,30,3.5%,10.1%,65.5%,69.2%,51.7%,57.5%,77.1%,6.5,2.4,Zizou Bergs[BEL],9,39.0%,38.6%,4.2%,3.3%,31.3%,52.8%,22.4%,6.7,2.6,57.0,84.0,Zizou Bergs[BEL],9,36.1%,30,83,0.62,3.0,9.2,1.07,3.3,64.3%,54,84,0.64,3.0,9.3,1.07,3.3,Zizou Bergs[BEL],9,1.06,1762,50.8%,6,3-3,50.0%,21.4%,28,13-15,46.4%,265,131-134,49.4%,1:19,25.4,24.2
51,Tomas Martin Etcheverry[ARG],30,18-12,60.0%,62.9%,61.9%,124,5.7%,42,1.9%,5.6%,65.2%,69.2%,51.1%,54.2%,79.2%,6.5,2.4,Tomas Martin Etcheverry[ARG],30,39.6%,39.6%,5.1%,3.4%,33.0%,50.5%,27.3%,6.7,2.6,67.0,79.5,Tomas Martin Etcheverry[ARG],30,39.5%,92,233,0.69,3.2,7.8,1.28,3.1,63.5%,120,189,0.57,2.6,6.3,0.96,2.3,Tomas Martin Etcheverry[ARG],30,1.07,4404,51.0%,11,5-6,45.5%,15.3%,72,41-31,56.9%,668,354-314,53.0%,1:40,41.8,41.0
52,Quentin Halys[FRA],5,4-1,80.0%,68.2%,69.3%,50,13.7%,28,7.7%,14.8%,48.2%,83.5%,54.0%,63.4%,89.5%,6.4,2.0,Quentin Halys[FRA],5,32.8%,31.0%,4.4%,4.7%,23.3%,46.8%,14.8%,6.3,2.1,118.0,109.4,Quentin Halys[FRA],5,29.6%,8,27,0.50,2.5,5.4,0.73,1.6,68.4%,13,19,0.33,1.7,3.8,0.55,1.2,Quentin Halys[FRA],5,1.03,706,51.1%,4,3-1,75.0%,36.4%,11,8-3,72.7%,111,59-52,53.2%,1:34,42.7,39.9
53,Nicolas Jarry[CHI],18,9-9,50.0%,63.8%,61.8%,125,8.7%,31,2.2%,6.0%,63.7%,70.3%,52.4%,55.7%,81.3%,6.5,2.4,Nicolas Jarry[CHI],18,34.4%,33.9%,4.5%,3.0%,27.5%,46.5%,17.4%,6.5,2.2,61.5,66.3,Nicolas Jarry[CHI],18,33.6%,38,113,0.52,2.6,6.3,0.86,2.1,68.2%,88,129,0.59,2.9,7.2,0.93,2.3,Nicolas Jarry[CHI],18,0.95,2841,49.2%,10,4-6,40.0%,22.7%,44,20-24,45.5%,437,216-221,49.4%,1:54,46.5,43.2
54,Gabriel Diallo[CAN],1,0-1,0.0%,53.4%,50.9%,15,7.9%,5,2.6%,9.4%,72.3%,58.0%,41.5%,45.8%,76.9%,7.3,3.4,Gabriel Diallo[CAN],1,52.8%,52.4%,0.5%,1.4%,55.3%,46.8%,30.8%,8.2,4.3,350.0,350.0,Gabriel Diallo[CAN],1,57.1%,8,14,0.54,2.8,14.0,1.60,8.0,66.7%,12,18,0.69,3.6,18.0,1.20,6.0,Gabriel Diallo[CAN],1,1.13,405,53.1%,1,0-1,0.0%,20.0%,5,2-3,40.0%,52,28-24,53.8%,0:00,0.0,0.0
55,Zhizhen Zhang[CHN],16,9-7,56.3%,63.7%,62.3%,85,7.5%,27,2.4%,6.3%,62.5%,70.8%,51.8%,55.3%,78.3%,6.3,2.3,Zhizhen Zhang[CHN],16,36.9%,38.0%,7.5%,2.7%,28.9%,49.5%,22.0%,6.1,2.3,48.0,50.1,Zhizhen Zhang[CHN],16,44.0%,40,91,0.50,2.3,5.7,1.03,2.5,56.7%,51,90,0.50,2.3,5.6,1.00,2.4,Zhizhen Zhang[CHN],16,1.01,2257,50.4%,3,3-0,100.0%,7.7%,39,21-18,53.8%,362,181-181,50.0%,1:05,26.8,27.8
56,Roberto Bautista Agut[ESP],10,5-5,50.0%,61.6%,61.8%,19,2.4%,14,1.8%,5.6%,67.8%,64.9%,54.8%,58.1%,75.4%,6.4,2.4,Roberto Bautista Agut[ESP],10,39.3%,41.0%,7.4%,2.2%,32.9%,49.8%,25.0%,6.5,2.6,51.5,58.3,Roberto Bautista Agut[ESP],10,46.2%,30,65,0.54,2.6,6.5,1.20,3.0,53.8%,35,65,0.53,2.6,6.5,1.20,3.0,Roberto Bautista Agut[ESP],10,1.02,1561,50.4%,3,2-1,66.7%,12.0%,25,12-13,48.0%,242,122-120,50.4%,1:46,42.2,40.6
58,Benjamin Bonzi[FRA],1,0-1,0.0%,51.9%,51.9%,0,0.0%,0,0.0%,0.0%,61.5%,65.6%,30.0%,30.0%,55.6%,5.8,2.8,Benjamin Bonzi[FRA],1,29.3%,28.6%,1.7%,1.7%,25.6%,36.8%,11.1%,6.4,1.9,83.0,83.0,Benjamin Bonzi[FRA],1,16.7%,1,6,0.67,3.0,6.0,0.50,1.0,33.3%,2,6,0.67,3.0,6.0,2.00,4.0,Benjamin Bonzi[FRA],1,0.61,110,40.0%,0,0-0,-,0.0%,2,0-2,0.0%,18,6-12,33.3%,1:27,43.5,47.5
59,Roberto Carballes Baena[ESP],26,14-12,53.8%,61.2%,62.0%,36,1.8%,46,2.3%,7.4%,68.3%,65.1%,52.8%,57.0%,74.2%,6.5,2.5,Roberto Carballes Baena[ESP],26,39.4%,39.1%,5.0%,3.8%,32.7%,50.4%,24.8%,6.6,2.6,83.0,84.0,Roberto Carballes Baena[ESP],26,38.3%,75,196,0.65,3.0,7.5,1.15,2.9,58.9%,112,190,0.63,2.9,7.3,1.20,3.0,Roberto Carballes Baena[ESP],26,1.02,3974,50.2%,9,5-4,55.6%,13.8%,65,32-33,49.2%,605,299-306,49.4%,1:54,45.5,44.7
60,Camilo Ugo Carabelli[ARG],6,2-4,33.3%,55.1%,56.0%,14,2.8%,19,3.8%,9.9%,61.9%,65.2%,38.7%,43.0%,65.2%,7.6,3.4,Camilo Ugo Carabelli[ARG],6,39.4%,38.0%,3.1%,4.1%,28.6%,53.9%,27.3%,5.9,2.3,89.0,120.2,Camilo Ugo Carabelli[ARG],6,60.0%,18,30,0.45,2.3,5.0,1.38,3.0,70.1%,54,77,1.17,5.9,12.8,1.77,3.8,Camilo Ugo Carabelli[ARG],6,0.88,892,48.2%,2,1-1,50.0%,15.4%,13,5-8,38.5%,132,61-71,46.2%,1:57,53.8,47.1
61,Fabian Marozsan[HUN],13,5-8,38.5%,60.6%,60.8%,33,3.7%,24,2.7%,7.2%,63.3%,67.1%,49.4%,53.2%,71.5%,6.3,2.5,Fabian Marozsan[HUN],13,37.0%,37.1%,5.8%,3.3%,29.0%,50.6%,20.3%,6.3,2.3,53.0,51.3,Fabian Marozsan[HUN],13,38.7%,29,75,0.52,2.4,5.8,0.94,2.2,48.8%,39,80,0.56,2.6,6.2,1.32,3.2,Fabian Marozsan[HUN],13,0.94,1803,48.9%,6,4-2,66.7%,19.4%,31,13-18,41.9%,287,132-155,46.0%,1:13,30.5,31.4
62,Kei Nishikori[JPN],3,1-2,33.3%,51.9%,52.6%,1,0.3%,6,1.7%,6.5%,73.6%,52.1%,51.1%,54.7%,71.1%,7.8,3.7,Kei Nishikori[JPN],3,39.8%,41.3%,8.3%,3.4%,34.4%,55.4%,15.2%,7.0,2.8,27.0,69.3,Kei Nishikori[JPN],3,28.0%,7,25,0.54,2.8,8.3,0.78,2.3,48.0%,12,25,0.56,2.8,8.3,1.44,4.3,Kei Nishikori[JPN],3,0.83,673,46.1%,2,1-1,50.0%,22.2%,9,3-6,33.3%,91,39-52,42.9%,0:00,0.0,0.0
63,Francisco Comesana[ARG],4,0-4,0.0%,57.0%,56.9%,11,4.2%,8,3.0%,8.2%,63.0%,63.5%,45.9%,50.0%,60.5%,6.2,2.7,Francisco Comesana[ARG],4,35.4%,34.9%,3.8%,2.8%,32.3%,41.2%,18.2%,6.5,2.3,71.0,70.8,Francisco Comesana[ARG],4,33.3%,8,24,0.55,2.4,6.0,0.80,2.0,46.9%,15,32,0.74,3.2,8.0,1.70,4.3,Francisco Comesana[ARG],4,0.82,553,45.8%,1,0-1,0.0%,10.0%,10,2-8,20.0%,87,34-53,39.1%,1:52,44.8,48.6
64,Laslo Djere[SRB],12,4-8,33.3%,62.8%,62.4%,42,4.6%,20,2.2%,6.0%,63.3%,69.4%,51.3%,54.6%,77.9%,6.5,2.4,Laslo Djere[SRB],12,36.5%,36.3%,4.2%,2.7%,29.8%,49.2%,21.3%,6.4,2.3,88.0,201.4,Laslo Djere[SRB],12,42.9%,30,70,0.50,2.4,5.8,1.03,2.5,60.8%,48,79,0.56,2.7,6.6,1.07,2.6,Laslo Djere[SRB],12,0.98,1811,49.8%,7,3-4,42.9%,24.1%,29,12-17,41.4%,281,139-142,49.5%,1:30,37.4,35.9
65,Joao Fonseca[BRA],10,5-5,50.0%,62.1%,62.8%,25,3.3%,23,3.1%,8.3%,63.0%,66.1%,55.2%,60.2%,75.9%,6.5,2.4,Joao Fonseca[BRA],10,39.6%,39.5%,3.2%,2.3%,32.9%,55.9%,28.2%,6.5,2.6,79.0,85.6,Joao Fonseca[BRA],10,42.3%,33,78,0.67,3.3,7.8,1.38,3.3,50.9%,29,57,0.49,2.4,5.7,1.17,2.8,Joao Fonseca[BRA],10,1.04,1504,50.8%,5,3-2,60.0%,20.8%,24,13-11,54.2%,233,121-112,51.9%,1:54,47.5,45.5
66,Jaume Munar[ESP],23,10-13,43.5%,59.6%,60.9%,59,3.6%,74,4.5%,13.3%,66.2%,64.8%,49.4%,57.0%,70.6%,6.5,2.6,Jaume Munar[ESP],23,42.4%,42.2%,3.0%,2.6%,38.4%,49.4%,29.9%,6.7,2.9,56.0,66.2,Jaume Munar[ESP],23,38.2%,76,199,0.78,3.7,8.7,1.41,3.3,59.8%,110,184,0.73,3.4,8.0,1.37,3.2,Jaume Munar[ESP],23,1.05,3355,50.8%,2,1-1,50.0%,3.7%,54,26-28,48.1%,506,254-252,50.2%,1:39,42.0,40.5
67,Juncheng Shang[CHN],4,1-3,25.0%,59.2%,60.3%,3,0.9%,8,2.4%,6.8%,65.2%,63.5%,51.3%,55.0%,66.7%,7.0,2.9,Juncheng Shang[CHN],4,36.7%,37.0%,4.2%,2.0%,30.8%,46.3%,18.0%,7.1,2.6,69.0,72.8,Juncheng Shang[CHN],4,27.3%,9,33,0.66,3.3,8.3,0.90,2.3,55.6%,20,36,0.75,3.6,9.0,1.60,4.0,Juncheng Shang[CHN],4,0.90,693,47.6%,3,2-1,66.7%,30.0%,10,3-7,30.0%,98,41-57,41.8%,2:23,57.1,49.4
68,Mattia Bellucci[ITA],1,0-1,0.0%,66.0%,67.2%,17,11.1%,11,7.2%,17.5%,58.8%,84.4%,39.7%,48.1%,84.0%,6.1,2.1,Mattia Bellucci[ITA],1,31.1%,33.3%,9.3%,1.3%,23.2%,40.6%,8.0%,6.0,1.9,26.0,26.0,Mattia Bellucci[ITA],1,66.7%,2,3,0.12,0.6,3.0,0.40,2.0,69.2%,9,13,0.52,2.6,13.0,0.80,4.0,Mattia Bellucci[ITA],1,0.92,304,48.7%,1,1-0,100.0%,20.0%,5,2-3,40.0%,50,23-27,46.0%,0:00,0.0,0.0
71,Daniel Altmaier[GER],15,4-11,26.7%,60.3%,59.9%,68,5.3%,37,2.9%,8.0%,63.8%,66.4%,49.6%,53.9%,74.7%,6.5,2.6,Daniel Altmaier[GER],15,36.9%,36.2%,3.4%,3.1%,30.9%,46.2%,18.8%,6.6,2.4,52.0,71.0,Daniel Altmaier[GER],15,39.8%,37,93,0.47,2.4,6.2,0.95,2.5,55.0%,61,111,0.56,2.8,7.4,1.28,3.3,Daniel Altmaier[GER],15,0.93,2588,48.5%,10,5-5,50.0%,25.6%,39,14-25,35.9%,395,185-210,46.8%,1:41,38.7,35.0
72,Hamad Medjedovic[SRB],9,4-5,44.4%,65.5%,64.4%,70,8.8%,25,3.2%,8.9%,64.3%,72.3%,53.2%,58.4%,82.4%,6.3,2.2,Hamad Medjedovic[SRB],9,35.8%,36.9%,8.9%,3.3%,28.5%,46.4%,15.4%,6.8,2.4,42.0,70.6,Hamad Medjedovic[SRB],9,30.2%,19,63,0.51,2.6,7.0,0.79,2.1,65.1%,41,63,0.50,2.6,7.0,0.92,2.4,Hamad Medjedovic[SRB],9,1.04,1627,50.2%,6,3-3,50.0%,25.0%,24,11-13,45.8%,248,122-126,49.2%,1:51,41.6,36.8
74,Yoshihito Nishioka[JPN],8,4-4,50.0%,59.9%,60.7%,9,1.5%,14,2.3%,6.3%,63.7%,63.5%,53.6%,57.2%,75.0%,6.6,2.7,Yoshihito Nishioka[JPN],8,34.3%,35.8%,9.4%,3.0%,26.5%,45.9%,20.0%,6.3,2.2,73.0,119.3,Yoshihito Nishioka[JPN],8,46.2%,18,39,0.43,2.0,4.9,0.90,2.3,62.9%,39,62,0.67,3.1,7.8,1.15,2.9,Yoshihito Nishioka[JPN],8,0.86,1176,47.6%,2,2-0,100.0%,10.0%,20,9-11,45.0%,182,87-95,47.8%,1:32,36.8,37.6
75,Arthur Rinderknech[FRA],9,4-5,44.4%,66.7%,65.2%,74,9.3%,22,2.8%,7.0%,60.5%,76.6%,51.4%,55.3%,84.3%,6.3,2.1,Arthur Rinderknech[FRA],9,33.6%,34.2%,5.3%,1.9%,26.0%,44.3%,14.0%,6.6,2.2,59.5,79.6,Arthur Rinderknech[FRA],9,26.9%,18,67,0.52,2.7,7.4,0.72,2.0,63.0%,34,54,0.43,2.2,6.0,0.80,2.2,Arthur Rinderknech[FRA],9,1.01,1651,49.6%,6,4-2,66.7%,24.0%,25,13-12,52.0%,256,125-131,48.8%,1:49,39.3,35.7
76,Alexander Bublik[KAZ],11,5-6,45.5%,59.2%,60.5%,82,9.1%,73,8.1%,20.2%,59.8%,69.5%,43.8%,54.9%,71.5%,6.9,2.8,Alexander Bublik[KAZ],11,34.8%,34.8%,5.6%,3.0%,30.0%,43.1%,21.7%,5.9,2.1,53.0,55.0,Alexander Bublik[KAZ],11,50.9%,28,55,0.43,2.0,5.0,1.04,2.5,63.7%,65,102,0.78,3.8,9.3,1.37,3.4,Alexander Bublik[KAZ],11,0.85,1664,48.0%,4,2-2,50.0%,14.8%,27,11-16,40.7%,259,121-138,46.7%,1:13,29.7,29.0
77,Roman Safiullin[RUS],10,3-7,30.0%,59.0%,58.9%,45,5.3%,30,3.5%,9.1%,61.3%,65.5%,48.6%,53.5%,72.0%,6.8,2.8,Roman Safiullin[RUS],10,37.1%,38.1%,4.9%,1.4%,33.1%,45.2%,23.0%,6.3,2.3,57.5,47.7,Roman Safiullin[RUS],10,41.8%,28,67,0.55,2.7,6.7,1.12,2.8,62.4%,58,93,0.74,3.7,9.3,1.40,3.5,Roman Safiullin[RUS],10,0.90,1625,48.6%,5,2-3,40.0%,20.0%,25,10-15,40.0%,247,118-129,47.8%,1:10,27.9,25.7
78,Hugo Gaston[FRA],13,7-6,53.8%,60.4%,60.5%,37,3.1%,27,2.3%,5.0%,55.0%,65.7%,53.9%,56.8%,71.8%,6.7,2.7,Hugo Gaston[FRA],13,38.8%,39.2%,6.5%,3.5%,33.0%,49.3%,24.7%,6.7,2.6,71.0,60.5,Hugo Gaston[FRA],13,39.6%,44,111,0.62,3.1,8.5,1.22,3.4,58.7%,71,121,0.68,3.4,9.3,1.39,3.8,Hugo Gaston[FRA],13,0.98,2376,49.6%,8,7-1,87.5%,22.2%,36,19-17,52.8%,355,171-184,48.2%,1:59,43.1,39.2
79,Aleksandar Vukic[AUS],11,4-7,36.4%,60.6%,58.3%,74,8.5%,18,2.1%,5.0%,58.9%,70.8%,46.1%,48.5%,72.4%,6.9,2.7,Aleksandar Vukic[AUS],11,35.0%,36.3%,9.0%,3.1%,26.4%,50.0%,15.6%,6.5,2.3,60.0,65.5,Aleksandar Vukic[AUS],11,36.4%,20,55,0.43,2.0,5.0,0.74,1.8,61.1%,55,90,0.71,3.3,8.2,1.30,3.2,Aleksandar Vukic[AUS],11,0.89,1702,48.1%,5,5-0,100.0%,18.5%,27,11-16,40.7%,255,112-143,43.9%,1:33,37.9,36.0
80,Aleksandar Kovacevic[USA],6,1-5,16.7%,65.5%,64.0%,53,9.0%,16,2.7%,6.6%,58.9%,76.9%,49.2%,52.7%,83.7%,6.4,2.2,Aleksandar Kovacevic[USA],6,31.6%,31.9%,8.2%,3.4%,24.7%,43.9%,11.7%,6.3,2.0,84.5,80.2,Aleksandar Kovacevic[USA],6,29.7%,11,37,0.39,2.1,6.2,0.61,1.8,63.4%,26,41,0.45,2.3,6.8,0.83,2.5,Aleksandar Kovacevic[USA],6,0.92,1184,48.5%,5,1-4,20.0%,27.8%,18,6-12,33.3%,186,88-98,47.3%,2:17,45.6,41.6
81,Christopher Oconnell[AUS],4,0-4,0.0%,55.7%,56.1%,11,4.7%,10,4.3%,11.8%,63.8%,62.7%,43.5%,49.3%,64.7%,6.9,3.1,Christopher Oconnell[AUS],4,32.7%,33.2%,5.5%,2.0%,31.6%,34.9%,7.9%,6.7,2.2,53.5,57.0,Christopher Oconnell[AUS],4,20.0%,3,15,0.39,1.9,3.8,0.38,0.8,42.9%,9,21,0.62,2.6,5.3,1.50,3.0,Christopher Oconnell[AUS],4,0.74,489,43.8%,1,1-0,100.0%,12.5%,8,1-7,12.5%,72,25-47,34.7%,1:34,46.9,46.0
82,Rinky Hijikata[AUS],6,1-5,16.7%,56.1%,57.2%,10,2.2%,16,3.5%,9.0%,61.1%,62.5%,46.1%,50.6%,63.6%,6.9,3.0,Rinky Hijikata[AUS],6,30.3%,30.9%,8.8%,3.0%,22.3%,43.6%,14.5%,5.7,1.7,43.0,48.5,Rinky Hijikata[AUS],6,50.0%,10,20,0.29,1.4,3.3,0.71,1.7,60.0%,36,60,0.91,4.3,10.0,1.71,4.0,Rinky Hijikata[AUS],6,0.69,854,44.1%,3,2-1,66.7%,21.4%,14,3-11,21.4%,135,52-83,38.5%,1:10,30.1,29.6
83,Corentin Moutet[FRA],19,10-9,52.6%,61.0%,61.1%,34,2.0%,25,1.5%,4.7%,68.4%,66.0%,50.2%,52.6%,73.4%,6.5,2.6,Corentin Moutet[FRA],19,39.9%,39.4%,3.3%,2.8%,36.3%,47.9%,28.1%,6.7,2.7,48.5,53.4,Corentin Moutet[FRA],19,41.5%,73,176,0.68,3.1,9.3,1.30,3.8,60.1%,104,173,0.67,3.1,9.1,1.23,3.6,Corentin Moutet[FRA],19,1.02,3431,50.3%,8,4-4,50.0%,14.3%,56,29-27,51.8%,519,263-256,50.7%,1:40,34.1,33.3
84,Borna Coric[CRO],7,2-5,28.6%,60.4%,60.2%,28,5.3%,17,3.2%,8.2%,60.4%,70.3%,45.2%,49.2%,75.6%,6.7,2.7,Borna Coric[CRO],7,34.1%,33.2%,6.5%,4.6%,23.9%,49.5%,16.7%,6.5,2.2,40.0,60.6,Borna Coric[CRO],7,40.6%,13,32,0.41,2.0,4.6,0.81,1.9,65.5%,36,55,0.71,3.4,7.9,1.19,2.7,Borna Coric[CRO],7,0.86,1030,47.5%,4,0-4,0.0%,25.0%,16,4-12,25.0%,156,72-84,46.2%,1:24,36.8,34.3
85,Botic Van De Zandschulp[NED],11,5-6,45.5%,57.9%,58.8%,37,4.3%,40,4.7%,11.8%,60.2%,66.7%,44.5%,50.5%,68.8%,6.8,2.9,Botic Van De Zandschulp[NED],11,40.5%,40.1%,4.1%,3.5%,33.5%,51.0%,24.6%,6.9,2.8,44.0,83.5,Botic Van De Zandschulp[NED],11,36.0%,31,86,0.68,3.2,7.8,1.15,2.8,58.9%,56,95,0.76,3.5,8.6,1.44,3.5,Botic Van De Zandschulp[NED],11,0.96,1716,49.1%,4,1-3,25.0%,14.8%,27,11-16,40.7%,251,117-134,46.6%,1:48,44.1,41.6
87,Jan Lennard Struff[GER],20,15-5,75.0%,66.3%,66.7%,132,8.9%,75,5.1%,11.6%,56.3%,76.5%,53.0%,60.0%,84.3%,6.3,2.1,Jan Lennard Struff[GER],20,41.1%,41.1%,5.5%,3.8%,34.8%,51.5%,26.4%,6.9,2.8,32.5,54.9,Jan Lennard Struff[GER],20,34.8%,62,178,0.76,3.7,8.9,1.29,3.1,61.1%,58,95,0.40,2.0,4.8,0.77,1.9,Jan Lennard Struff[GER],20,1.22,3101,53.1%,11,9-2,81.8%,22.9%,48,35-13,72.9%,470,260-210,55.3%,1:23,34.8,32.3
88,Adam Walton[AUS],1,0-1,0.0%,56.5%,56.6%,1,0.9%,1,0.9%,2.3%,60.2%,63.1%,46.5%,47.6%,66.7%,7.2,3.1,Adam Walton[AUS],1,31.9%,33.3%,10.6%,3.2%,19.7%,54.5%,6.7%,6.3,2.0,69.0,69.0,Adam Walton[AUS],1,25.0%,1,4,0.27,1.3,4.0,0.33,1.0,72.2%,13,18,1.20,6.0,18.0,1.67,5.0,Adam Walton[AUS],1,0.73,202,45.0%,0,0-0,-,0.0%,3,0-3,0.0%,30,11-19,36.7%,0:00,0.0,0.0
90,James Duckworth[AUS],2,1-1,50.0%,64.4%,62.1%,19,10.7%,5,2.8%,7.0%,59.9%,74.5%,49.3%,53.0%,84.0%,7.1,2.5,James Duckworth[AUS],2,32.9%,35.4%,13.2%,3.3%,24.5%,46.6%,16.0%,6.1,2.0,110.0,110.0,James Duckworth[AUS],2,36.4%,4,11,0.44,2.2,5.5,0.80,2.0,76.5%,13,17,0.68,3.4,8.5,0.80,2.0,James Duckworth[AUS],2,0.92,329,49.8%,1,1-0,100.0%,20.0%,5,3-2,60.0%,50,25-25,50.0%,1:51,44.2,40.3
