Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
34,Flavio Cobolli[ITA],52,29-23,55.8%,63.1%,63.2%,279,7.0%,167,4.2%,9.5%,56.3%,73.3%,50.0%,55.3%,79.4%,6.6,2.4,Flavio Cobolli[ITA],52,35.4%,35.5%,7.2%,3.8%,26.5%,50.0%,20.1%,6.3,2.2,41.5,71.9,Flavio Cobolli[ITA],52,40.6%,123,303,0.50,2.4,5.8,0.96,2.4,64.3%,227,353,0.58,2.8,6.8,0.98,2.4,Flavio Cobolli[ITA],52,0.96,7848,49.6%,29,14-15,48.3%,22.7%,128,65-63,50.8%,1224,609-615,49.8%,1:48,43.9,42.9
35,Tallon Griekspoor[NED],52,26-26,50.0%,68.0%,66.5%,469,11.7%,147,3.7%,10.5%,65.2%,76.4%,52.2%,58.3%,85.6%,6.2,2.0,Tallon Griekspoor[NED],52,31.1%,32.5%,10.2%,2.9%,24.4%,43.8%,12.3%,6.2,1.9,43.0,58.8,Tallon Griekspoor[NED],52,34.8%,79,227,0.35,1.8,4.4,0.62,1.5,61.7%,150,243,0.38,1.9,4.7,0.73,1.8,Tallon Griekspoor[NED],52,0.97,7981,49.7%,41,21-20,51.2%,32.0%,128,63-65,49.2%,1287,631-656,49.0%,1:47,43.3,41.7
36,Giovanni Mpetshi Perricard[FRA],22,13-9,59.1%,71.2%,68.5%,380,22.4%,107,6.3%,17.6%,64.2%,81.1%,53.6%,65.1%,90.5%,6.2,1.8,Giovanni Mpetshi Perricard[FRA],22,28.2%,28.3%,9.1%,3.4%,22.9%,37.3%,9.8%,6.2,1.7,38.5,72.1,Giovanni Mpetshi Perricard[FRA],22,37.1%,26,70,0.26,1.4,3.2,0.51,1.2,67.9%,55,81,0.30,1.6,3.7,0.51,1.2,Giovanni Mpetshi Perricard[FRA],22,0.98,3340,50.0%,20,11-9,55.0%,39.2%,51,28-23,54.9%,539,273-266,50.6%,1:39,42.9,39.3
37,Matteo Arnaldi[ITA],43,22-21,51.2%,61.9%,61.2%,292,8.3%,146,4.2%,9.4%,55.8%,71.4%,50.0%,55.2%,77.1%,6.6,2.5,Matteo Arnaldi[ITA],43,36.7%,36.7%,4.5%,2.7%,31.0%,46.8%,21.1%,6.7,2.4,51.0,69.2,Matteo Arnaldi[ITA],43,37.9%,111,293,0.56,2.8,6.8,1.05,2.6,58.2%,170,292,0.55,2.8,6.8,1.15,2.8,Matteo Arnaldi[ITA],43,0.96,7025,49.3%,24,13-11,54.2%,22.6%,106,53-53,50.0%,1060,522-538,49.2%,2:01,49.3,44.6
38,Jiri Lehecka[CZE],44,27-17,61.4%,66.7%,65.0%,331,10.8%,95,3.1%,8.3%,62.5%,76.1%,51.1%,55.7%,84.4%,6.2,2.1,Jiri Lehecka[CZE],44,34.9%,35.9%,8.0%,2.8%,28.2%,45.9%,18.1%,6.3,2.2,46.0,73.9,Jiri Lehecka[CZE],44,35.9%,89,248,0.50,2.5,5.6,0.90,2.0,66.7%,154,231,0.47,2.3,5.3,0.78,1.8,Jiri Lehecka[CZE],44,1.05,6184,50.7%,19,13-6,68.4%,19.2%,99,58-41,58.6%,987,506-481,51.3%,1:41,44.8,43.0
39,Alexandre Muller[FRA],30,14-16,46.7%,62.1%,62.1%,84,4.2%,51,2.5%,6.9%,63.5%,68.5%,50.9%,54.7%,75.3%,6.3,2.4,Alexandre Muller[FRA],30,37.8%,39.1%,9.4%,3.9%,27.1%,53.0%,23.7%,6.5,2.4,65.0,119.2,Alexandre Muller[FRA],30,38.0%,76,200,0.62,3.1,6.7,1.17,2.5,54.9%,96,175,0.55,2.7,5.8,1.22,2.6,Alexandre Muller[FRA],30,1.00,4091,49.8%,12,7-5,58.3%,18.5%,65,30-35,46.2%,641,317-324,49.5%,1:40,46.3,44.1
40,Nuno Borges[POR],39,18-21,46.2%,62.4%,62.0%,167,6.0%,85,3.1%,8.4%,63.5%,69.1%,50.7%,55.4%,74.1%,6.4,2.4,Nuno Borges[POR],39,37.2%,37.4%,6.1%,3.4%,28.7%,51.6%,18.9%,6.7,2.5,67.0,94.3,Nuno Borges[POR],39,36.4%,83,228,0.52,2.5,5.8,0.92,2.1,55.2%,138,250,0.58,2.8,6.4,1.24,2.9,Nuno Borges[POR],39,0.99,5733,49.5%,21,12-9,57.1%,23.3%,90,39-51,43.3%,870,403-467,46.3%,1:44,45.0,42.4
41,Jordan Thompson[AUS],50,30-20,60.0%,65.0%,62.6%,320,9.1%,55,1.6%,3.9%,60.3%,72.8%,53.3%,55.4%,80.9%,6.3,2.2,Jordan Thompson[AUS],50,36.6%,36.4%,6.5%,4.1%,29.6%,49.2%,20.0%,6.4,2.4,53.5,111.8,Jordan Thompson[AUS],50,36.7%,112,305,0.54,2.6,6.1,0.97,2.2,66.5%,210,316,0.57,2.7,6.3,0.91,2.1,Jordan Thompson[AUS],50,1.05,7128,50.6%,19,15-4,78.9%,16.4%,116,66-50,56.9%,1117,562-555,50.3%,1:57,50.4,49.2
42,Alejandro Tabilo[CHI],53,30-23,56.6%,65.9%,64.4%,383,9.7%,120,3.0%,8.6%,64.5%,75.0%,49.5%,54.1%,84.5%,6.4,2.2,Alejandro Tabilo[CHI],53,35.6%,37.1%,10.8%,4.0%,26.8%,51.3%,19.5%,6.4,2.3,58.0,67.5,Alejandro Tabilo[CHI],53,39.7%,119,300,0.49,2.4,5.7,0.94,2.2,66.6%,191,287,0.46,2.3,5.4,0.76,1.8,Alejandro Tabilo[CHI],53,1.04,7848,50.9%,24,12-12,50.0%,18.9%,127,71-56,55.9%,1232,644-588,52.3%,1:44,43.3,42.0
43,Gael Monfils[FRA],37,20-17,54.1%,64.4%,63.8%,294,10.2%,141,4.9%,12.4%,60.7%,72.7%,51.5%,58.8%,81.2%,6.4,2.3,Gael Monfils[FRA],37,35.2%,34.7%,4.7%,3.2%,29.5%,44.2%,20.0%,6.2,2.2,48.0,53.7,Gael Monfils[FRA],37,39.0%,89,228,0.51,2.5,6.2,0.97,2.4,62.6%,142,227,0.50,2.5,6.1,0.92,2.3,Gael Monfils[FRA],37,0.99,5668,50.1%,19,12-7,63.2%,20.7%,92,49-43,53.3%,898,456-442,50.8%,1:48,43.5,42.3
44,Lorenzo Sonego[ITA],42,17-25,40.5%,66.5%,65.2%,239,8.1%,71,2.4%,7.3%,67.0%,74.3%,50.7%,54.7%,84.3%,6.2,2.1,Lorenzo Sonego[ITA],42,32.0%,31.6%,4.5%,2.6%,26.4%,42.3%,13.9%,6.2,2.0,50.5,87.4,Lorenzo Sonego[ITA],42,35.4%,67,189,0.39,2.0,4.5,0.70,1.6,65.0%,139,214,0.45,2.2,5.1,0.78,1.8,Lorenzo Sonego[ITA],42,0.95,5936,49.2%,21,9-12,42.9%,21.9%,96,41-55,42.7%,960,469-491,48.9%,1:52,48.9,47.4
45,Marcos Giron[USA],48,26-22,54.2%,65.2%,63.9%,228,6.6%,58,1.7%,4.3%,60.6%,73.8%,52.0%,54.4%,82.6%,6.3,2.2,Marcos Giron[USA],48,35.9%,36.8%,8.1%,3.3%,28.2%,48.7%,19.9%,6.4,2.3,59.0,65.4,Marcos Giron[USA],48,37.4%,110,294,0.53,2.6,6.1,0.97,2.3,60.9%,148,243,0.45,2.2,5.1,0.84,2.0,Marcos Giron[USA],48,1.03,6987,50.3%,20,12-8,60.0%,17.7%,113,63-50,55.8%,1100,561-539,51.0%,1:39,42.2,41.0
46,Luciano Darderi[ITA],45,22-23,48.9%,62.3%,61.3%,230,7.0%,91,2.8%,6.6%,58.2%,70.3%,51.2%,54.8%,77.7%,6.6,2.5,Luciano Darderi[ITA],45,36.8%,38.0%,9.8%,4.0%,27.9%,51.3%,22.1%,6.3,2.3,51.0,71.9,Luciano Darderi[ITA],45,42.7%,109,255,0.52,2.5,5.7,1.06,2.4,62.0%,181,292,0.59,2.8,6.5,1.08,2.5,Luciano Darderi[ITA],45,0.98,6440,49.9%,22,13-9,59.1%,21.4%,103,48-55,46.6%,992,496-496,50.0%,1:43,44.8,43.0
47,Miomir Kecmanovic[SRB],44,18-26,40.9%,64.2%,63.8%,167,5.4%,77,2.5%,6.6%,61.9%,70.7%,53.6%,57.3%,80.3%,6.3,2.3,Miomir Kecmanovic[SRB],44,35.2%,36.3%,9.1%,3.4%,26.0%,50.6%,19.4%,6.4,2.3,56.0,77.5,Miomir Kecmanovic[SRB],44,38.2%,95,249,0.51,2.5,5.7,0.94,2.2,57.5%,130,226,0.46,2.2,5.1,0.95,2.2,Miomir Kecmanovic[SRB],44,0.98,6205,49.5%,24,4-20,16.7%,23.8%,101,44-57,43.6%,977,486-491,49.7%,1:41,44.1,43.1
48,David Goffin[BEL],26,14-12,53.8%,60.2%,59.7%,111,5.8%,61,3.2%,8.1%,60.4%,68.1%,48.1%,52.3%,74.2%,6.7,2.7,David Goffin[BEL],26,38.7%,40.3%,8.2%,2.8%,30.2%,51.9%,25.7%,6.3,2.5,59.0,63.4,David Goffin[BEL],26,39.6%,74,187,0.65,3.1,7.2,1.21,2.8,58.8%,104,177,0.63,2.9,6.8,1.20,2.8,David Goffin[BEL],26,0.97,3734,49.7%,5,2-3,40.0%,8.2%,61,30-31,49.2%,571,284-287,49.7%,1:45,44.6,43.7
49,Pedro Martinez[ESP],36,16-20,44.4%,59.9%,61.7%,75,2.8%,128,4.7%,15.3%,69.2%,65.4%,47.4%,56.0%,73.1%,6.6,2.6,Pedro Martinez[ESP],36,38.4%,40.3%,9.9%,3.5%,29.2%,53.1%,23.1%,6.6,2.5,56.0,77.6,Pedro Martinez[ESP],36,36.4%,95,261,0.63,3.1,7.3,1.12,2.6,58.4%,156,267,0.65,3.1,7.4,1.31,3.1,Pedro Martinez[ESP],36,0.96,5426,49.2%,13,7-6,53.8%,15.3%,85,38-47,44.7%,825,397-428,48.1%,1:57,49.5,46.5
50,Zizou Bergs[BEL],28,14-14,50.0%,65.6%,64.7%,190,9.0%,73,3.5%,9.3%,63.0%,73.0%,53.2%,58.7%,83.2%,6.2,2.1,Zizou Bergs[BEL],28,35.9%,35.5%,5.3%,3.6%,28.4%,48.5%,17.5%,6.4,2.3,57.0,117.1,Zizou Bergs[BEL],28,31.9%,60,188,0.55,2.7,6.7,0.86,2.1,65.7%,109,166,0.49,2.4,5.9,0.81,2.0,Zizou Bergs[BEL],28,1.04,4310,50.5%,9,4-5,44.4%,12.9%,70,37-33,52.9%,681,342-339,50.2%,1:53,45.3,44.1
51,Tomas Martin Etcheverry[ARG],49,24-25,49.0%,64.1%,62.6%,288,7.6%,83,2.2%,6.4%,65.6%,71.6%,49.7%,53.0%,82.0%,6.6,2.4,Tomas Martin Etcheverry[ARG],49,36.1%,36.6%,7.0%,3.3%,27.9%,49.3%,20.1%,6.5,2.3,67.0,89.3,Tomas Martin Etcheverry[ARG],49,37.7%,116,308,0.53,2.7,6.3,1.01,2.4,67.5%,214,317,0.55,2.8,6.5,0.90,2.1,Tomas Martin Etcheverry[ARG],49,1.00,7540,50.2%,30,14-16,46.7%,26.1%,115,59-56,51.3%,1149,585-564,50.9%,2:03,52.2,47.8
52,Quentin Halys[FRA],14,8-6,57.1%,67.3%,65.2%,146,15.5%,47,5.0%,11.1%,54.9%,80.3%,51.5%,57.9%,86.7%,6.3,2.1,Quentin Halys[FRA],14,34.0%,33.3%,5.8%,4.0%,24.7%,47.5%,16.6%,6.4,2.2,100.0,144.4,Quentin Halys[FRA],14,36.9%,24,65,0.45,2.2,4.6,0.80,1.7,66.1%,39,59,0.39,2.0,4.2,0.67,1.4,Quentin Halys[FRA],14,1.04,1869,50.8%,9,4-5,44.4%,30.0%,30,16-14,53.3%,295,154-141,52.2%,1:28,41.2,39.7
53,Nicolas Jarry[CHI],39,19-20,48.7%,66.2%,63.9%,347,11.2%,85,2.8%,7.4%,62.9%,75.0%,51.1%,55.2%,83.4%,6.3,2.1,Nicolas Jarry[CHI],39,33.3%,33.7%,6.9%,2.8%,25.8%,46.8%,14.9%,6.4,2.1,56.0,102.6,Nicolas Jarry[CHI],39,32.7%,73,223,0.46,2.3,5.7,0.76,1.9,64.2%,145,226,0.46,2.4,5.8,0.84,2.1,Nicolas Jarry[CHI],39,0.98,6224,49.6%,26,12-14,46.2%,27.1%,96,45-51,46.9%,978,480-498,49.1%,2:06,51.0,47.2
54,Gabriel Diallo[CAN],12,6-6,50.0%,64.0%,61.8%,95,10.1%,25,2.7%,8.9%,69.9%,70.5%,48.9%,53.7%,83.6%,6.7,2.4,Gabriel Diallo[CAN],12,36.0%,36.0%,5.3%,3.0%,31.9%,43.5%,18.1%,6.6,2.4,68.0,125.7,Gabriel Diallo[CAN],12,31.6%,25,79,0.57,2.9,6.6,0.93,2.1,64.6%,42,65,0.46,2.4,5.4,0.85,1.9,Gabriel Diallo[CAN],12,1.00,1845,50.2%,6,2-4,33.3%,22.2%,27,13-14,48.1%,278,142-136,51.1%,1:53,50.1,44.0
55,Zhizhen Zhang[CHN],46,21-25,45.7%,65.6%,64.0%,310,9.6%,96,3.0%,8.2%,63.9%,72.8%,52.8%,57.5%,83.2%,6.2,2.2,Zhizhen Zhang[CHN],46,34.0%,36.1%,12.0%,3.6%,25.6%,48.2%,17.0%,6.2,2.1,52.5,123.4,Zhizhen Zhang[CHN],46,37.6%,89,237,0.45,2.2,5.2,0.83,1.9,59.0%,125,212,0.41,2.0,4.6,0.81,1.9,Zhizhen Zhang[CHN],46,0.99,6509,49.8%,22,8-14,36.4%,20.6%,107,49-58,45.8%,1042,521-521,50.0%,1:35,41.0,40.4
56,Roberto Bautista Agut[ESP],38,21-17,55.3%,63.7%,63.8%,101,3.7%,62,2.3%,7.3%,68.9%,68.8%,52.5%,56.6%,79.9%,6.4,2.3,Roberto Bautista Agut[ESP],38,37.2%,40.6%,13.7%,3.6%,27.5%,52.5%,21.8%,6.4,2.4,51.5,66.4,Roberto Bautista Agut[ESP],38,42.5%,91,214,0.51,2.4,5.6,1.02,2.4,62.4%,143,229,0.54,2.6,6.0,0.97,2.3,Roberto Bautista Agut[ESP],38,1.02,5401,50.6%,11,8-3,72.7%,12.4%,89,49-40,55.1%,845,432-413,51.1%,1:49,46.6,46.1
57,Jacob Fearnley[GBR],3,1-2,33.3%,60.5%,63.7%,7,3.1%,15,6.7%,15.2%,55.6%,68.5%,50.5%,59.5%,78.1%,7.0,2.8,Jacob Fearnley[GBR],3,33.5%,35.5%,11.0%,3.0%,25.0%,50.0%,19.4%,6.5,2.2,71.0,82.3,Jacob Fearnley[GBR],3,40.0%,6,15,0.48,2.5,5.0,1.00,2.0,61.1%,11,18,0.56,3.0,6.0,1.17,2.3,Jacob Fearnley[GBR],3,0.85,423,47.8%,3,1-2,33.3%,50.0%,6,2-4,33.3%,63,31-32,49.2%,1:39,49.5,42.1
58,Benjamin Bonzi[FRA],10,5-5,50.0%,63.7%,61.6%,58,8.2%,12,1.7%,4.7%,64.0%,71.5%,50.0%,52.5%,76.4%,6.4,2.3,Benjamin Bonzi[FRA],10,35.9%,37.3%,8.2%,2.7%,30.8%,45.8%,19.8%,6.6,2.4,63.0,65.9,Benjamin Bonzi[FRA],10,33.8%,22,65,0.59,3.0,6.5,1.00,2.2,65.8%,50,76,0.69,3.5,7.6,1.18,2.6,Benjamin Bonzi[FRA],10,0.99,1438,49.6%,5,4-1,80.0%,22.7%,22,11-11,50.0%,221,106-115,48.0%,1:41,45.9,42.1
59,Roberto Carballes Baena[ESP],45,23-22,51.1%,63.1%,63.5%,105,3.3%,80,2.5%,7.4%,66.4%,68.4%,52.7%,56.9%,76.6%,6.4,2.4,Roberto Carballes Baena[ESP],45,38.2%,38.3%,6.2%,3.6%,30.0%,51.5%,21.6%,6.7,2.5,62.0,84.0,Roberto Carballes Baena[ESP],45,36.2%,108,298,0.59,2.8,6.6,1.02,2.4,58.1%,162,279,0.56,2.6,6.2,1.10,2.6,Roberto Carballes Baena[ESP],45,1.03,6534,50.4%,17,11-6,64.7%,16.0%,106,52-54,49.1%,1002,492-510,49.1%,1:57,49.7,48.4
60,Camilo Ugo Carabelli[ARG],7,2-5,28.6%,53.7%,54.3%,17,3.0%,21,3.7%,9.5%,61.4%,64.0%,37.3%,41.2%,60.5%,7.5,3.5,Camilo Ugo Carabelli[ARG],7,40.0%,39.1%,3.8%,4.0%,30.5%,53.2%,28.9%,5.9,2.4,93.0,117.3,Camilo Ugo Carabelli[ARG],7,61.1%,22,36,0.47,2.4,5.1,1.47,3.1,67.7%,63,93,1.22,6.2,13.3,2.00,4.3,Camilo Ugo Carabelli[ARG],7,0.86,1022,47.7%,2,1-1,50.0%,13.3%,15,5-10,33.3%,152,68-84,44.7%,1:53,52.5,46.3
61,Fabian Marozsan[HUN],43,19-24,44.2%,62.3%,61.9%,169,5.4%,84,2.7%,7.7%,65.3%,69.2%,49.2%,53.3%,75.7%,6.5,2.4,Fabian Marozsan[HUN],43,35.8%,36.9%,9.2%,3.6%,27.2%,50.6%,19.6%,6.3,2.3,57.0,74.2,Fabian Marozsan[HUN],43,39.8%,94,236,0.49,2.4,5.5,0.94,2.2,55.6%,148,266,0.55,2.7,6.2,1.18,2.7,Fabian Marozsan[HUN],43,0.95,6161,49.2%,21,12-9,57.1%,21.0%,100,45-55,45.0%,964,461-503,47.8%,1:34,40.2,39.2
62,Kei Nishikori[JPN],14,7-7,50.0%,63.7%,63.8%,25,2.8%,15,1.7%,5.0%,67.1%,68.2%,54.5%,57.4%,79.6%,6.2,2.2,Kei Nishikori[JPN],14,35.7%,36.6%,8.7%,3.5%,25.5%,51.8%,18.8%,6.5,2.3,39.0,72.1,Kei Nishikori[JPN],14,32.9%,28,85,0.57,2.7,6.1,0.88,2.0,60.0%,45,75,0.51,2.3,5.4,0.94,2.1,Kei Nishikori[JPN],14,0.98,1871,49.3%,2,0-2,0.0%,6.3%,32,15-17,46.9%,296,145-151,49.0%,1:33,40.6,41.7
63,Francisco Comesana[ARG],5,0-5,0.0%,55.9%,55.9%,13,4.2%,10,3.2%,8.7%,63.3%,63.1%,43.5%,47.6%,58.0%,6.3,2.8,Francisco Comesana[ARG],5,34.1%,33.7%,4.5%,3.0%,30.6%,40.7%,15.4%,6.4,2.2,77.0,72.0,Francisco Comesana[ARG],5,32.0%,8,25,0.48,2.1,5.0,0.67,1.6,46.2%,18,39,0.78,3.3,7.8,1.75,4.2,Francisco Comesana[ARG],5,0.77,647,44.7%,1,0-1,0.0%,8.3%,12,2-10,16.7%,102,37-65,36.3%,1:43,43.0,47.9
64,Laslo Djere[SRB],22,9-13,40.9%,63.0%,61.1%,125,8.4%,34,2.3%,6.5%,64.7%,69.7%,50.7%,54.2%,77.9%,6.5,2.4,Laslo Djere[SRB],22,36.2%,37.2%,6.1%,2.0%,28.6%,50.5%,21.7%,6.4,2.3,97.0,158.0,Laslo Djere[SRB],22,41.0%,50,122,0.53,2.5,5.5,1.02,2.3,65.1%,95,146,0.63,3.0,6.6,1.04,2.3,Laslo Djere[SRB],22,0.98,2962,49.7%,11,5-6,45.5%,22.4%,49,23-26,46.9%,461,230-231,49.9%,1:40,44.9,44.5
65,Joao Fonseca[BRA],14,7-7,50.0%,63.6%,63.1%,58,5.5%,26,2.5%,7.0%,64.7%,69.0%,53.8%,57.8%,79.5%,6.5,2.4,Joao Fonseca[BRA],14,37.2%,37.0%,4.9%,3.2%,30.6%,52.4%,22.7%,6.4,2.4,79.0,89.2,Joao Fonseca[BRA],14,37.4%,37,99,0.61,3.0,7.1,1.12,2.6,57.7%,45,78,0.48,2.4,5.6,1.00,2.4,Joao Fonseca[BRA],14,1.02,2092,50.4%,8,4-4,50.0%,24.2%,33,17-16,51.5%,324,165-159,50.9%,1:48,45.9,43.5
66,Jaume Munar[ESP],30,10-20,33.3%,59.7%,60.6%,88,4.1%,90,4.1%,12.3%,66.3%,65.8%,47.7%,54.4%,71.3%,6.6,2.6,Jaume Munar[ESP],30,40.9%,41.1%,4.7%,2.9%,34.7%,51.1%,26.9%,6.8,2.8,63.5,76.3,Jaume Munar[ESP],30,37.6%,89,237,0.72,3.4,7.9,1.29,3.0,58.3%,133,228,0.69,3.3,7.6,1.38,3.2,Jaume Munar[ESP],30,1.01,4414,50.1%,6,1-5,16.7%,8.7%,69,29-40,42.0%,662,325-337,49.1%,1:53,49.0,45.9
67,Juncheng Shang[CHN],35,20-15,57.1%,64.3%,64.3%,141,5.3%,75,2.8%,7.5%,62.1%,70.3%,54.5%,59.0%,81.2%,6.5,2.3,Juncheng Shang[CHN],35,36.4%,38.8%,10.6%,2.7%,27.6%,51.2%,20.5%,6.6,2.4,50.0,75.7,Juncheng Shang[CHN],35,33.5%,84,251,0.61,3.1,7.2,1.02,2.4,62.0%,124,200,0.50,2.4,5.7,0.93,2.2,Juncheng Shang[CHN],35,1.02,5346,50.2%,21,13-8,61.9%,25.6%,82,47-35,57.3%,813,412-401,50.7%,1:55,48.9,45.0
68,Mattia Bellucci[ITA],10,5-5,50.0%,63.9%,60.9%,84,12.3%,20,2.9%,8.2%,64.2%,69.8%,53.5%,58.2%,78.1%,6.5,2.4,Mattia Bellucci[ITA],10,34.1%,37.7%,12.9%,1.9%,28.8%,44.6%,16.0%,6.4,2.2,60.0,60.1,Mattia Bellucci[ITA],10,30.4%,17,56,0.53,2.4,5.6,0.74,1.7,65.7%,44,67,0.64,2.9,6.7,1.00,2.3,Mattia Bellucci[ITA],10,0.94,1360,49.1%,5,3-2,60.0%,21.7%,23,11-12,47.8%,211,99-112,46.9%,1:42,44.4,45.1
69,Damir Dzumhur[BIH],6,2-4,33.3%,58.8%,60.5%,2,0.7%,9,3.3%,9.1%,63.9%,65.1%,47.5%,52.2%,70.5%,6.2,2.6,Damir Dzumhur[BIH],6,38.5%,38.5%,6.0%,3.8%,32.3%,47.7%,26.2%,6.3,2.4,117.5,205.0,Damir Dzumhur[BIH],6,44.0%,11,25,0.60,1.8,4.2,0.79,1.8,43.5%,10,23,0.52,1.6,3.8,0.93,2.2,Damir Dzumhur[BIH],6,0.93,539,48.8%,1,0-1,0.0%,7.1%,14,5-9,35.7%,86,42-44,48.8%,1:04,27.6,43.0
70,Learner Tien[USA],4,3-1,75.0%,62.2%,61.4%,12,4.1%,4,1.4%,4.7%,70.9%,62.9%,60.5%,63.4%,77.1%,6.2,2.3,Learner Tien[USA],4,41.4%,42.4%,6.2%,2.8%,33.3%,56.1%,29.8%,6.9,2.9,132.0,153.0,Learner Tien[USA],4,35.0%,14,40,0.85,4.0,10.0,1.40,3.5,62.1%,18,29,0.60,2.9,7.3,1.10,2.8,Learner Tien[USA],4,1.09,620,51.3%,2,1-1,50.0%,20.0%,10,6-4,60.0%,95,51-44,53.7%,1:45,41.8,40.5
71,Daniel Altmaier[GER],30,11-19,36.7%,61.8%,60.4%,172,8.0%,63,2.9%,8.0%,63.1%,69.0%,49.5%,53.8%,77.5%,6.6,2.5,Daniel Altmaier[GER],30,34.6%,34.0%,5.0%,3.4%,28.3%,44.3%,16.1%,6.4,2.2,56.5,102.2,Daniel Altmaier[GER],30,35.6%,52,146,0.45,2.2,4.9,0.79,1.7,60.1%,110,183,0.56,2.8,6.1,1.11,2.4,Daniel Altmaier[GER],30,0.91,4202,48.5%,16,10-6,62.5%,24.2%,66,27-39,40.9%,647,304-343,47.0%,1:48,48.9,46.1
72,Hamad Medjedovic[SRB],15,9-6,60.0%,69.5%,67.7%,148,12.7%,40,3.4%,10.8%,68.2%,75.3%,57.0%,63.9%,89.4%,6.2,1.9,Hamad Medjedovic[SRB],15,34.7%,36.7%,11.7%,3.5%,27.7%,46.7%,14.8%,6.6,2.3,42.0,68.5,Hamad Medjedovic[SRB],15,32.6%,28,86,0.46,2.3,5.7,0.76,1.9,73.0%,54,74,0.39,2.0,4.9,0.54,1.3,Hamad Medjedovic[SRB],15,1.14,2410,51.5%,9,4-5,44.4%,24.3%,37,20-17,54.1%,377,196-181,52.0%,1:52,45.3,41.8
73,Bu Yunchaokete[CHN],14,9-5,64.3%,67.8%,66.3%,92,9.1%,23,2.3%,5.5%,58.5%,75.0%,57.7%,61.0%,84.8%,6.1,2.0,Bu Yunchaokete[CHN],14,36.2%,38.6%,10.3%,2.5%,30.5%,46.3%,21.3%,6.3,2.3,51.0,89.1,Bu Yunchaokete[CHN],14,39.3%,35,89,0.54,2.8,6.4,1.09,2.5,64.8%,46,71,0.43,2.2,5.1,0.78,1.8,Bu Yunchaokete[CHN],14,1.12,2041,51.8%,9,5-4,55.6%,28.1%,32,20-12,62.5%,328,174-154,53.0%,1:54,49.7,46.7
74,Yoshihito Nishioka[JPN],32,19-13,59.4%,64.0%,63.9%,62,2.9%,34,1.6%,4.5%,64.1%,68.3%,56.3%,58.9%,80.1%,6.3,2.3,Yoshihito Nishioka[JPN],32,36.3%,39.1%,12.7%,3.5%,26.7%,51.1%,21.5%,6.4,2.3,66.5,130.6,Yoshihito Nishioka[JPN],32,40.6%,73,180,0.53,2.3,5.6,0.95,2.3,61.0%,105,172,0.51,2.2,5.4,0.87,2.1,Yoshihito Nishioka[JPN],32,1.01,4301,50.0%,11,8-3,72.7%,14.3%,77,45-32,58.4%,677,343-334,50.7%,1:39,41.2,44.2
75,Arthur Rinderknech[FRA],36,18-18,50.0%,67.0%,64.3%,347,13.3%,81,3.1%,8.5%,63.5%,77.2%,49.4%,54.0%,84.4%,6.3,2.1,Arthur Rinderknech[FRA],36,32.6%,33.5%,8.6%,3.0%,25.0%,43.8%,16.0%,6.2,2.0,61.0,79.2,Arthur Rinderknech[FRA],36,36.8%,68,185,0.44,2.2,5.1,0.82,1.9,65.8%,125,190,0.46,2.3,5.3,0.78,1.8,Arthur Rinderknech[FRA],36,0.99,5227,49.8%,20,10-10,50.0%,24.1%,83,40-43,48.2%,841,420-421,49.9%,1:49,47.2,44.9
76,Alexander Bublik[KAZ],43,22-21,51.2%,62.9%,63.1%,442,13.8%,266,8.3%,20.9%,60.4%,75.5%,43.8%,55.4%,78.5%,6.6,2.5,Alexander Bublik[KAZ],43,35.5%,36.3%,7.5%,3.0%,29.6%,45.1%,19.3%,6.4,2.3,53.0,71.3,Alexander Bublik[KAZ],43,40.5%,92,227,0.48,2.2,5.3,0.89,2.1,62.7%,175,279,0.58,2.7,6.5,1.01,2.4,Alexander Bublik[KAZ],43,0.96,6251,49.6%,18,9-9,50.0%,17.5%,103,49-54,47.6%,960,472-488,49.2%,1:33,38.8,38.4
77,Roman Safiullin[RUS],36,15-21,41.7%,64.0%,63.0%,252,9.3%,103,3.8%,9.6%,60.4%,73.9%,49.0%,54.2%,79.4%,6.4,2.3,Roman Safiullin[RUS],36,35.8%,36.8%,8.1%,3.2%,28.7%,48.8%,19.0%,6.5,2.3,43.0,54.4,Roman Safiullin[RUS],36,36.9%,80,217,0.52,2.5,6.0,0.93,2.2,63.4%,151,238,0.56,2.8,6.6,1.01,2.4,Roman Safiullin[RUS],36,1.00,5414,49.9%,14,5-9,35.7%,16.3%,86,39-47,45.3%,843,416-427,49.3%,1:44,43.5,41.4
