Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
13,Ben Shelton[USA],12,12-0,100.0%,74.0%,73.9%,108,10.8%,37,3.7%,11.4%,67.7%,79.9%,61.4%,69.3%,95.3%,5.9,1.5,Ben Shelton[USA],12,36.3%,36.5%,7.3%,3.9%,27.1%,52.6%,18.0%,6.7,2.4,75.5,139.7,Ben Shelton[USA],12,34.9%,29,83,0.52,2.5,6.9,0.88,2.4,75.8%,25,33,0.20,1.0,2.8,0.24,0.7,Ben Shelton[USA],12,1.39,2085,54.4%,9,7-2,77.8%,27.3%,33,27-6,81.8%,330,190-140,57.6%,1:53,41.0,38.9
14,Arthur Fils[FRA],12,5-7,41.7%,63.6%,64.7%,77,8.1%,58,6.1%,14.8%,58.9%,75.6%,46.4%,54.5%,77.9%,6.4,2.3,Arthur Fils[FRA],12,34.0%,35.3%,8.0%,2.4%,27.9%,43.9%,17.7%,6.2,2.1,57.5,81.4,Arthur Fils[FRA],12,43.3%,26,60,0.41,2.1,5.0,0.90,2.2,59.8%,49,82,0.55,2.8,6.8,1.14,2.8,Arthur Fils[FRA],12,0.94,1868,49.1%,6,3-3,50.0%,20.7%,29,12-17,41.4%,296,142-154,48.0%,1:43,42.5,39.6
15,Grigor Dimitrov[BUL],10,9-1,90.0%,71.8%,71.7%,102,12.2%,39,4.7%,12.0%,61.2%,82.5%,54.9%,62.5%,90.3%,5.8,1.6,Grigor Dimitrov[BUL],10,39.5%,40.5%,8.4%,4.0%,32.7%,51.7%,27.1%,6.9,2.7,77.0,77.3,Grigor Dimitrov[BUL],10,42.4%,39,92,0.64,3.1,9.2,1.30,3.9,65.0%,26,40,0.28,1.3,4.0,0.47,1.4,Grigor Dimitrov[BUL],10,1.40,1828,54.3%,5,3-2,60.0%,16.7%,30,23-7,76.7%,289,170-119,58.8%,2:07,42.2,41.6
16,Frances Tiafoe[USA],12,5-7,41.7%,63.5%,62.7%,82,8.2%,36,3.6%,9.2%,60.5%,69.4%,54.5%,59.9%,80.5%,6.7,2.4,Frances Tiafoe[USA],12,37.0%,38.3%,11.0%,4.8%,31.5%,46.2%,20.8%,6.8,2.5,63.5,96.1,Frances Tiafoe[USA],12,33.0%,31,94,0.63,3.0,7.8,1.00,2.6,60.8%,45,74,0.50,2.4,6.2,0.94,2.4,Frances Tiafoe[USA],12,1.01,2000,50.1%,8,4-4,50.0%,25.8%,31,15-16,48.4%,298,151-147,50.7%,1:40,38.6,35.9
17,Andrey Rublev[RUS],8,6-2,75.0%,66.5%,64.4%,86,11.6%,23,3.1%,7.8%,60.2%,75.2%,53.4%,57.9%,81.6%,6.5,2.2,Andrey Rublev[RUS],8,41.5%,42.6%,7.4%,3.6%,33.8%,54.1%,30.0%,6.8,2.8,58.0,63.8,Andrey Rublev[RUS],8,38.8%,33,85,0.77,3.7,10.6,1.43,4.1,71.6%,53,74,0.65,3.2,9.3,0.91,2.6,Andrey Rublev[RUS],8,1.24,1490,54.0%,2,2-0,100.0%,8.7%,23,16-7,69.6%,224,126-98,56.3%,1:53,39.2,36.3
18,Francisco Cerundolo[ARG],12,8-4,66.7%,63.0%,63.6%,45,4.8%,35,3.7%,10.2%,63.3%,71.7%,48.0%,53.4%,79.7%,6.8,2.5,Francisco Cerundolo[ARG],12,40.5%,42.3%,7.7%,2.5%,31.9%,54.8%,31.4%,6.6,2.7,55.0,83.1,Francisco Cerundolo[ARG],12,50.0%,43,86,0.63,2.9,7.2,1.43,3.6,65.0%,52,80,0.58,2.7,6.7,0.93,2.3,Francisco Cerundolo[ARG],12,1.09,1846,51.9%,8,5-3,62.5%,26.7%,30,19-11,63.3%,275,153-122,55.6%,1:30,36.1,35.2
19,Stefanos Tsitsipas[GRE],12,9-3,75.0%,66.2%,64.8%,116,10.4%,39,3.5%,8.9%,60.7%,72.6%,56.2%,61.7%,87.3%,6.8,2.3,Stefanos Tsitsipas[GRE],12,35.0%,35.3%,6.2%,3.0%,26.6%,50.0%,20.2%,6.4,2.2,85.0,95.0,Stefanos Tsitsipas[GRE],12,40.2%,33,82,0.50,2.4,6.8,0.97,2.8,73.4%,58,79,0.48,2.3,6.6,0.62,1.8,Stefanos Tsitsipas[GRE],12,1.04,2156,51.1%,8,4-4,50.0%,23.5%,34,21-13,61.8%,328,177-151,54.0%,1:40,35.4,33.5
20,Tomas Machac[CZE],13,7-6,53.8%,59.9%,60.2%,55,5.3%,42,4.0%,12.7%,68.2%,63.2%,52.9%,60.6%,72.3%,6.6,2.6,Tomas Machac[CZE],13,37.9%,39.0%,8.5%,3.7%,33.7%,46.9%,26.4%,6.2,2.3,41.0,43.0,Tomas Machac[CZE],13,48.9%,43,88,0.54,2.5,6.8,1.23,3.3,55.1%,54,98,0.62,2.8,7.5,1.26,3.4,Tomas Machac[CZE],13,0.95,2047,49.1%,4,3-1,75.0%,11.4%,35,19-16,54.3%,322,158-164,49.1%,1:26,31.8,32.6
21,Jakub Mensik[CZE],6,4-2,66.7%,61.7%,60.0%,82,11.2%,34,4.7%,11.9%,60.9%,72.5%,44.9%,51.0%,76.7%,7.1,2.7,Jakub Mensik[CZE],6,35.1%,35.7%,9.7%,4.5%,24.9%,53.9%,25.0%,6.2,2.2,13.0,48.3,Jakub Mensik[CZE],6,44.8%,26,58,0.56,2.8,9.7,1.24,4.3,63.1%,41,65,0.63,3.1,10.8,1.14,4.0,Jakub Mensik[CZE],6,0.92,1378,49.2%,6,3-3,50.0%,28.6%,21,12-9,57.1%,207,105-102,50.7%,2:27,42.0,38.4
22,Ugo Humbert[FRA],12,10-2,83.3%,68.3%,67.5%,86,9.1%,31,3.3%,8.8%,62.8%,76.5%,54.4%,59.6%,89.5%,6.2,2.0,Ugo Humbert[FRA],12,39.4%,40.2%,8.3%,4.3%,30.5%,52.9%,28.6%,6.2,2.4,83.0,76.7,Ugo Humbert[FRA],12,52.5%,42,80,0.54,2.5,6.7,1.31,3.5,72.9%,43,59,0.39,1.8,4.9,0.50,1.3,Ugo Humbert[FRA],12,1.24,1857,54.2%,3,2-1,66.7%,9.4%,32,24-8,75.0%,300,179-121,59.7%,1:49,40.9,42.3
23,Sebastian Korda[USA],10,8-2,80.0%,66.3%,63.7%,80,11.7%,17,2.5%,6.5%,61.7%,71.9%,57.4%,61.4%,83.5%,6.0,2.0,Sebastian Korda[USA],10,39.7%,40.7%,6.4%,2.7%,34.1%,49.0%,25.2%,7.0,2.8,90.0,207.4,Sebastian Korda[USA],10,34.9%,29,83,0.72,3.3,8.3,1.16,2.9,59.6%,28,47,0.41,1.9,4.7,0.76,1.9,Sebastian Korda[USA],10,1.18,1487,52.0%,2,1-1,50.0%,8.0%,25,17-8,68.0%,230,125-105,54.3%,1:24,33.6,33.9
24,Karen Khachanov[RUS],12,8-4,66.7%,66.6%,64.7%,105,10.6%,28,2.8%,7.4%,61.6%,75.0%,53.2%,57.4%,84.0%,6.1,2.0,Karen Khachanov[RUS],12,36.7%,38.5%,9.5%,3.1%,27.8%,50.7%,21.0%,6.3,2.3,68.0,85.8,Karen Khachanov[RUS],12,34.7%,35,101,0.60,3.0,8.4,1.03,2.9,63.9%,46,72,0.44,2.1,6.0,0.76,2.2,Karen Khachanov[RUS],12,1.10,2040,51.2%,2,2-0,100.0%,5.9%,34,21-13,61.8%,330,172-158,52.1%,1:44,36.7,36.7
25,Alexei Popyrin[AUS],11,8-3,72.7%,67.8%,66.4%,108,12.7%,37,4.3%,11.7%,63.1%,76.0%,53.7%,60.8%,85.9%,6.0,1.9,Alexei Popyrin[AUS],11,37.1%,37.8%,6.7%,2.9%,29.9%,49.2%,23.9%,6.3,2.3,39.0,42.6,Alexei Popyrin[AUS],11,41.5%,34,82,0.58,2.8,7.5,1.17,3.1,68.8%,44,64,0.45,2.2,5.8,0.69,1.8,Alexei Popyrin[AUS],11,1.15,1745,52.1%,4,2-2,50.0%,13.8%,29,19-10,65.5%,284,156-128,54.9%,1:50,41.8,41.6
26,Alejandro Davidovich Fokina[ESP],10,3-7,30.0%,61.0%,61.0%,36,4.5%,24,3.0%,9.3%,67.7%,66.5%,49.2%,54.3%,75.0%,6.4,2.5,Alejandro Davidovich Fokina[ESP],10,37.1%,37.9%,8.2%,3.8%,30.1%,47.2%,22.3%,6.5,2.4,54.5,62.7,Alejandro Davidovich Fokina[ESP],10,43.5%,27,62,0.51,2.5,6.2,1.08,2.7,60.3%,47,78,0.63,3.1,7.8,1.24,3.1,Alejandro Davidovich Fokina[ESP],10,0.95,1588,49.1%,5,0-5,0.0%,20.0%,25,9-16,36.0%,245,120-125,49.0%,1:31,36.3,34.3
27,Felix Auger Aliassime[CAN],11,8-3,72.7%,67.3%,68.8%,59,9.0%,41,6.2%,16.0%,60.9%,75.8%,54.1%,64.4%,82.9%,5.9,1.9,Felix Auger Aliassime[CAN],11,41.9%,40.9%,4.2%,4.6%,35.1%,51.2%,34.5%,6.3,2.7,76.0,85.1,Felix Auger Aliassime[CAN],11,48.1%,38,79,0.72,3.0,7.2,1.46,3.5,63.5%,33,52,0.47,2.0,4.7,0.73,1.7,Felix Auger Aliassime[CAN],11,1.28,1354,54.2%,1,1-0,100.0%,3.8%,26,18-8,69.2%,221,130-91,58.8%,1:16,32.2,37.0
28,Denis Shapovalov[CAN],8,5-3,62.5%,65.4%,70.0%,61,8.6%,72,10.2%,26.6%,61.8%,73.3%,52.8%,71.9%,84.4%,6.5,2.2,Denis Shapovalov[CAN],8,37.5%,36.7%,4.2%,3.6%,35.8%,40.8%,22.0%,6.9,2.6,26.5,39.3,Denis Shapovalov[CAN],8,30.8%,24,78,0.72,3.5,9.8,1.09,3.0,72.1%,44,61,0.56,2.8,7.6,0.77,2.1,Denis Shapovalov[CAN],8,1.08,1462,51.0%,4,2-2,50.0%,18.2%,22,13-9,59.1%,218,116-102,53.2%,1:45,38.0,34.4
29,Brandon Nakashima[USA],9,5-4,55.6%,67.2%,65.1%,72,9.3%,14,1.8%,4.9%,63.0%,72.2%,58.6%,61.6%,87.7%,6.3,2.1,Brandon Nakashima[USA],9,34.2%,34.1%,8.5%,4.6%,26.7%,45.5%,17.1%,6.4,2.2,40.0,76.9,Brandon Nakashima[USA],9,35.0%,21,60,0.49,2.4,6.7,0.84,2.3,65.9%,29,44,0.36,1.8,4.9,0.60,1.7,Brandon Nakashima[USA],9,1.04,1555,50.5%,5,3-2,60.0%,20.0%,25,15-10,60.0%,245,128-117,52.2%,1:44,37.4,36.1
30,Matteo Berrettini[ITA],6,0-6,0.0%,61.8%,57.9%,68,12.8%,14,2.6%,7.3%,64.0%,69.4%,48.2%,52.0%,77.8%,6.6,2.5,Matteo Berrettini[ITA],6,27.2%,28.7%,8.7%,1.4%,20.4%,38.1%,11.8%,5.8,1.6,15.0,22.2,Matteo Berrettini[ITA],6,45.5%,10,22,0.26,1.3,3.7,0.59,1.7,64.7%,33,51,0.63,3.0,8.5,1.06,3.0,Matteo Berrettini[ITA],6,0.71,1024,45.1%,5,0-5,0.0%,29.4%,17,3-14,17.6%,166,73-93,44.0%,2:08,45.2,45.0
31,Hubert Hurkacz[POL],10,6-4,60.0%,67.1%,63.7%,114,12.4%,16,1.7%,4.6%,62.1%,74.9%,54.5%,57.1%,83.4%,6.1,2.0,Hubert Hurkacz[POL],10,36.3%,36.8%,8.2%,4.0%,27.0%,49.9%,20.9%,6.7,2.4,49.0,83.5,Hubert Hurkacz[POL],10,36.5%,31,85,0.57,2.8,8.5,1.03,3.1,64.3%,45,70,0.46,2.3,7.0,0.83,2.5,Hubert Hurkacz[POL],10,1.10,1905,51.1%,8,3-5,37.5%,26.7%,30,16-14,53.3%,299,157-142,52.5%,1:56,38.7,36.6
32,Alex Michelsen[USA],8,3-5,37.5%,62.8%,62.9%,46,6.7%,28,4.1%,11.6%,64.9%,72.8%,44.4%,50.2%,75.7%,6.4,2.4,Alex Michelsen[USA],8,35.1%,36.1%,9.4%,3.7%,27.2%,48.3%,22.1%,6.0,2.1,20.0,87.8,Alex Michelsen[USA],8,41.8%,23,55,0.53,2.5,6.9,1.05,2.9,53.6%,30,56,0.52,2.5,7.0,1.18,3.3,Alex Michelsen[USA],8,0.94,1305,49.7%,4,1-3,25.0%,18.2%,22,9-13,40.9%,211,104-107,49.3%,1:57,42.4,42.9
33,Sebastian Baez[ARG],12,6-6,50.0%,61.2%,61.5%,34,3.1%,27,2.4%,8.2%,70.2%,65.8%,50.2%,54.6%,74.9%,6.7,2.6,Sebastian Baez[ARG],12,39.3%,39.8%,6.7%,3.6%,31.8%,50.2%,25.6%,6.7,2.6,52.5,61.8,Sebastian Baez[ARG],12,35.2%,43,122,0.73,3.6,10.2,1.26,3.6,66.9%,85,127,0.76,3.7,10.6,1.24,3.5,Sebastian Baez[ARG],12,1.01,2245,50.1%,7,4-3,57.1%,20.6%,34,18-16,52.9%,335,168-167,50.1%,1:49,38.3,34.8
34,Flavio Cobolli[ITA],11,6-5,54.5%,65.4%,65.3%,89,7.1%,45,3.6%,7.7%,53.2%,75.8%,53.6%,58.1%,85.1%,6.6,2.3,Flavio Cobolli[ITA],11,34.8%,34.4%,7.0%,4.3%,25.5%,48.5%,19.6%,6.2,2.2,27.0,106.4,Flavio Cobolli[ITA],11,43.9%,36,82,0.45,2.2,7.5,0.97,3.3,73.3%,77,105,0.56,2.8,9.5,0.76,2.5,Flavio Cobolli[ITA],11,1.01,2392,50.8%,7,2-5,28.6%,18.9%,37,20-17,54.1%,372,196-176,52.7%,2:18,41.0,38.1
35,Tallon Griekspoor[NED],14,10-4,71.4%,68.8%,67.6%,155,13.4%,54,4.7%,12.9%,63.8%,77.3%,53.8%,61.7%,88.4%,6.1,1.9,Tallon Griekspoor[NED],14,36.6%,36.9%,7.6%,4.0%,29.5%,48.4%,22.3%,6.2,2.3,54.0,64.8,Tallon Griekspoor[NED],14,46.2%,42,91,0.48,2.3,6.5,1.05,3.0,70.3%,52,74,0.39,1.9,5.3,0.55,1.6,Tallon Griekspoor[NED],14,1.17,2323,52.7%,7,3-4,42.9%,17.5%,40,27-13,67.5%,378,210-168,55.6%,1:41,35.3,36.5
36,Giovanni Mpetshi Perricard[FRA],3,2-1,66.7%,70.5%,69.8%,68,27.9%,27,11.1%,27.3%,59.4%,84.8%,49.5%,68.1%,92.7%,6.0,1.8,Giovanni Mpetshi Perricard[FRA],3,29.3%,31.0%,8.8%,1.5%,29.5%,28.8%,18.4%,5.4,1.6,44.0,50.3,Giovanni Mpetshi Perricard[FRA],3,77.8%,7,9,0.24,1.1,3.0,0.88,2.3,57.1%,4,7,0.17,0.9,2.3,0.38,1.0,Giovanni Mpetshi Perricard[FRA],3,0.99,449,51.7%,3,1-2,33.3%,37.5%,8,5-3,62.5%,79,45-34,57.0%,1:30,33.9,36.2
37,Matteo Arnaldi[ITA],14,7-7,50.0%,59.9%,59.2%,84,7.3%,44,3.8%,8.3%,54.1%,71.7%,45.9%,50.1%,72.9%,6.8,2.7,Matteo Arnaldi[ITA],14,38.4%,38.1%,4.1%,3.0%,32.9%,47.7%,24.9%,6.6,2.6,30.5,47.9,Matteo Arnaldi[ITA],14,38.9%,42,108,0.64,3.1,7.7,1.20,3.0,61.3%,73,119,0.70,3.4,8.5,1.31,3.3,Matteo Arnaldi[ITA],14,0.96,2273,49.3%,5,3-2,60.0%,14.3%,35,18-17,51.4%,339,166-173,49.0%,1:45,41.8,38.6
38,Jiri Lehecka[CZE],8,5-3,62.5%,66.4%,66.0%,77,11.3%,36,5.3%,13.4%,60.6%,75.8%,51.9%,59.9%,82.9%,6.1,2.1,Jiri Lehecka[CZE],8,33.4%,34.1%,7.2%,2.6%,26.9%,43.5%,15.3%,6.3,2.1,77.0,81.8,Jiri Lehecka[CZE],8,35.4%,17,48,0.43,2.2,6.0,0.77,2.1,64.8%,35,54,0.49,2.5,6.8,0.86,2.4,Jiri Lehecka[CZE],8,0.99,1379,49.7%,3,2-1,66.7%,13.6%,22,12-10,54.5%,222,109-113,49.1%,2:02,44.2,42.3
39,Alexandre Muller[FRA],8,4-4,50.0%,61.0%,61.0%,22,3.3%,14,2.1%,5.5%,61.5%,67.2%,51.2%,54.2%,76.3%,6.8,2.6,Alexandre Muller[FRA],8,37.4%,39.2%,10.6%,3.8%,27.9%,51.1%,22.7%,6.7,2.5,28.0,41.4,Alexandre Muller[FRA],8,34.9%,22,63,0.65,3.2,7.9,1.10,2.8,62.3%,38,61,0.63,3.1,7.6,1.15,2.9,Alexandre Muller[FRA],8,0.96,1311,49.3%,4,2-2,50.0%,20.0%,20,9-11,45.0%,194,96-98,49.5%,1:39,39.7,36.3
40,Nuno Borges[POR],7,5-2,71.4%,65.8%,65.2%,47,7.8%,20,3.3%,10.0%,66.8%,70.0%,57.2%,63.5%,84.9%,6.5,2.2,Nuno Borges[POR],7,39.5%,39.0%,6.2%,4.8%,29.9%,54.0%,23.2%,6.6,2.6,33.0,38.4,Nuno Borges[POR],7,37.9%,22,58,0.61,3.1,8.3,1.16,3.1,68.9%,31,45,0.48,2.4,6.4,0.74,2.0,Nuno Borges[POR],7,1.16,1230,52.4%,2,1-1,50.0%,10.5%,19,13-6,68.4%,188,101-87,53.7%,1:49,40.1,37.1
41,Jordan Thompson[AUS],10,4-6,40.0%,63.1%,61.3%,59,7.2%,12,1.5%,3.4%,57.1%,72.1%,51.3%,53.1%,76.9%,6.3,2.3,Jordan Thompson[AUS],10,33.3%,33.9%,8.1%,3.1%,26.1%,44.8%,15.2%,6.3,2.1,40.5,43.0,Jordan Thompson[AUS],10,31.3%,20,64,0.48,2.4,6.4,0.74,2.0,60.5%,46,76,0.58,2.8,7.6,1.11,3.0,Jordan Thompson[AUS],10,0.90,1652,48.1%,5,3-2,60.0%,18.5%,27,12-15,44.4%,262,120-142,45.8%,2:10,48.0,47.1
42,Alejandro Tabilo[CHI],10,6-4,60.0%,65.1%,64.0%,79,9.0%,30,3.4%,9.0%,62.1%,74.1%,50.3%,55.3%,85.9%,6.9,2.4,Alejandro Tabilo[CHI],10,34.3%,36.3%,13.0%,4.4%,24.6%,48.1%,14.5%,6.6,2.3,41.0,41.6,Alejandro Tabilo[CHI],10,30.0%,18,60,0.48,2.4,6.0,0.72,1.8,73.5%,50,68,0.53,2.7,6.8,0.72,1.8,Alejandro Tabilo[CHI],10,0.98,1706,50.2%,8,5-3,62.5%,32.0%,25,14-11,56.0%,252,128-124,50.8%,1:48,43.4,38.1
43,Gael Monfils[FRA],11,6-5,54.5%,64.3%,63.6%,105,11.2%,50,5.3%,13.7%,60.9%,72.8%,51.1%,59.2%,78.1%,6.2,2.2,Gael Monfils[FRA],11,36.8%,37.5%,4.4%,1.5%,30.4%,48.3%,23.2%,6.1,2.3,30.0,38.6,Gael Monfils[FRA],11,43.2%,35,81,0.54,2.6,7.4,1.13,3.2,59.3%,48,81,0.54,2.6,7.4,1.06,3.0,Gael Monfils[FRA],11,1.03,1860,50.6%,6,2-4,33.3%,19.4%,31,14-17,45.2%,302,153-149,50.7%,1:41,35.7,35.7
