Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
41,Jordan Thompson[AUS],44,28-16,63.6%,66.0%,63.2%,329,10.1%,46,1.4%,3.5%,59.7%,74.3%,53.7%,55.7%,81.9%,6.2,2.1,Jordan Thompson[AUS],44,37.5%,37.2%,6.6%,4.4%,30.1%,49.4%,21.9%,6.5,2.4,43.5,104.0,Jordan Thompson[AUS],44,39.1%,116,297,0.56,2.7,6.8,1.05,2.6,64.3%,173,269,0.51,2.4,6.1,0.87,2.2,Jordan Thompson[AUS],44,1.10,6695,51.4%,20,15-5,75.0%,18.2%,110,67-43,60.9%,1058,549-509,51.9%,2:04,49.6,48.9
42,Alejandro Tabilo[CHI],29,14-15,48.3%,65.6%,63.5%,279,11.9%,84,3.6%,9.9%,63.6%,75.2%,48.8%,54.2%,82.6%,6.5,2.2,Alejandro Tabilo[CHI],29,35.0%,36.6%,12.1%,4.5%,26.1%,50.2%,17.7%,6.4,2.2,58.0,70.6,Alejandro Tabilo[CHI],29,38.1%,64,168,0.47,2.3,5.8,0.86,2.2,63.2%,108,171,0.47,2.3,5.9,0.85,2.2,Alejandro Tabilo[CHI],29,1.02,4657,50.4%,18,7-11,38.9%,24.3%,74,36-38,48.6%,724,364-360,50.3%,1:52,43.9,41.9
43,Gael Monfils[FRA],30,17-13,56.7%,65.3%,64.9%,273,10.8%,134,5.3%,13.3%,59.8%,74.4%,51.6%,59.5%,82.9%,6.4,2.2,Gael Monfils[FRA],30,36.4%,36.1%,4.5%,3.0%,31.0%,45.7%,20.9%,6.4,2.3,30.0,47.2,Gael Monfils[FRA],30,38.2%,81,212,0.55,2.7,7.1,1.01,2.7,65.5%,127,194,0.49,2.4,6.5,0.84,2.2,Gael Monfils[FRA],30,1.05,4995,50.9%,18,11-7,61.1%,22.5%,80,44-36,55.0%,779,406-373,52.1%,1:59,44.7,43.0
44,Lorenzo Sonego[ITA],29,11-18,37.9%,66.1%,64.1%,212,9.6%,50,2.3%,7.0%,67.4%,73.8%,50.1%,53.9%,83.7%,6.2,2.1,Lorenzo Sonego[ITA],29,32.1%,31.6%,4.7%,2.9%,26.7%,41.6%,12.8%,6.2,2.0,41.5,53.5,Lorenzo Sonego[ITA],29,32.2%,46,143,0.40,2.0,4.9,0.65,1.6,62.6%,97,155,0.44,2.2,5.3,0.82,2.0,Lorenzo Sonego[ITA],29,0.95,4424,49.0%,16,8-8,50.0%,22.5%,71,29-42,40.8%,714,344-370,48.2%,1:59,48.5,46.7
45,Marcos Giron[USA],30,15-15,50.0%,64.6%,63.6%,134,6.2%,44,2.0%,5.3%,61.2%,73.0%,51.2%,54.1%,80.6%,6.3,2.2,Marcos Giron[USA],30,36.7%,38.2%,9.2%,3.2%,28.6%,49.7%,20.6%,6.4,2.4,46.5,55.1,Marcos Giron[USA],30,39.3%,72,183,0.52,2.5,6.1,1.00,2.4,58.2%,92,158,0.46,2.2,5.3,0.92,2.2,Marcos Giron[USA],30,1.03,4401,50.3%,13,8-5,61.5%,18.1%,72,39-33,54.2%,691,347-344,50.2%,1:44,43.2,42.4
46,Luciano Darderi[ITA],14,2-12,14.3%,60.1%,59.1%,86,8.0%,42,3.9%,9.2%,57.6%,69.4%,47.4%,52.2%,74.1%,6.8,2.7,Luciano Darderi[ITA],14,30.9%,33.0%,14.4%,4.0%,22.2%,45.7%,10.7%,6.2,1.9,41.0,74.7,Luciano Darderi[ITA],14,27.4%,17,62,0.39,1.9,4.4,0.53,1.2,57.3%,55,96,0.61,3.0,6.9,1.28,2.9,Luciano Darderi[ITA],14,0.77,2068,46.1%,9,5-4,55.6%,28.1%,32,7-25,21.9%,317,134-183,42.3%,1:43,45.3,42.0
47,Miomir Kecmanovic[SRB],34,15-19,44.1%,63.5%,63.4%,147,5.4%,79,2.9%,7.4%,60.8%,70.0%,53.4%,57.6%,78.5%,6.3,2.3,Miomir Kecmanovic[SRB],34,36.0%,37.5%,9.7%,3.5%,26.1%,51.7%,19.5%,6.6,2.4,52.0,78.6,Miomir Kecmanovic[SRB],34,37.0%,85,230,0.53,2.5,6.8,0.93,2.5,53.9%,110,204,0.47,2.2,6.0,1.03,2.8,Miomir Kecmanovic[SRB],34,0.99,5594,49.5%,18,6-12,33.3%,19.8%,91,41-50,45.1%,872,428-444,49.1%,1:56,43.2,42.2
48,David Goffin[BEL],25,15-10,60.0%,60.3%,60.2%,127,6.3%,79,3.9%,9.9%,60.7%,68.6%,47.5%,52.8%,73.7%,6.7,2.7,David Goffin[BEL],25,39.2%,40.8%,8.7%,3.2%,30.1%,52.2%,27.8%,6.4,2.5,42.0,50.4,David Goffin[BEL],25,39.1%,84,215,0.71,3.4,8.6,1.31,3.4,60.7%,122,201,0.67,3.1,8.0,1.23,3.2,David Goffin[BEL],25,0.99,3948,50.0%,8,4-4,50.0%,12.5%,64,34-30,53.1%,602,305-297,50.7%,1:54,44.6,43.3
49,Pedro Martinez[ESP],15,4-11,26.7%,58.8%,60.2%,54,5.0%,61,5.6%,15.9%,64.7%,65.3%,46.9%,55.7%,69.2%,6.4,2.7,Pedro Martinez[ESP],15,35.9%,38.4%,12.4%,3.6%,24.5%,53.7%,19.4%,6.3,2.3,65.0,70.5,Pedro Martinez[ESP],15,40.7%,33,81,0.48,2.3,5.4,0.92,2.2,50.5%,53,105,0.62,2.9,7.0,1.44,3.5,Pedro Martinez[ESP],15,0.87,2158,47.5%,6,2-4,33.3%,16.7%,36,11-25,30.6%,339,150-189,44.2%,1:51,46.2,46.3
50,Zizou Bergs[BEL],23,13-10,56.5%,65.2%,64.5%,173,9.2%,74,3.9%,10.0%,60.7%,73.5%,52.4%,58.3%,81.8%,6.2,2.2,Zizou Bergs[BEL],23,36.3%,36.1%,5.8%,3.6%,28.1%,49.3%,18.6%,6.5,2.3,52.0,114.4,Zizou Bergs[BEL],23,34.5%,57,165,0.54,2.6,7.2,0.90,2.5,62.3%,91,146,0.48,2.3,6.3,0.87,2.4,Zizou Bergs[BEL],23,1.04,3856,50.4%,6,3-3,50.0%,9.5%,63,34-29,54.0%,608,304-304,50.0%,2:07,46.5,45.6
51,Tomas Martin Etcheverry[ARG],26,12-14,46.2%,64.7%,62.5%,227,9.5%,51,2.1%,6.2%,65.4%,73.6%,47.9%,51.1%,83.0%,6.6,2.3,Tomas Martin Etcheverry[ARG],26,34.8%,35.7%,9.3%,3.7%,23.9%,51.7%,17.8%,6.4,2.2,50.0,80.2,Tomas Martin Etcheverry[ARG],26,34.6%,64,185,0.51,2.6,7.1,0.91,2.5,65.7%,117,178,0.50,2.5,6.8,0.87,2.3,Tomas Martin Etcheverry[ARG],26,0.98,4696,49.9%,20,9-11,45.0%,28.6%,70,35-35,50.0%,718,361-357,50.3%,2:24,53.5,47.8
52,Quentin Halys[FRA],12,5-7,41.7%,65.3%,61.8%,154,15.5%,40,4.0%,9.9%,59.3%,77.7%,47.2%,52.3%,84.0%,6.6,2.3,Quentin Halys[FRA],12,31.9%,32.3%,8.4%,3.4%,23.9%,44.0%,12.2%,6.1,2.0,101.0,149.3,Quentin Halys[FRA],12,37.5%,18,48,0.32,1.6,4.0,0.60,1.5,72.4%,63,87,0.58,2.9,7.3,0.80,2.0,Quentin Halys[FRA],12,0.92,1904,49.4%,8,4-4,50.0%,26.7%,30,12-18,40.0%,298,144-154,48.3%,1:43,41.3,39.0
53,Nicolas Jarry[CHI],24,10-14,41.7%,66.9%,64.7%,248,12.2%,65,3.2%,8.6%,62.6%,77.6%,49.1%,53.7%,82.6%,6.2,2.0,Nicolas Jarry[CHI],24,32.6%,33.8%,8.8%,2.7%,24.3%,46.9%,13.0%,6.3,2.0,56.5,128.1,Nicolas Jarry[CHI],24,33.3%,43,129,0.39,2.0,5.4,0.66,1.8,61.2%,90,147,0.45,2.3,6.1,0.88,2.4,Nicolas Jarry[CHI],24,0.99,4095,49.6%,16,8-8,50.0%,24.6%,65,29-36,44.6%,657,313-344,47.6%,2:16,50.3,47.9
54,Gabriel Diallo[CAN],14,8-6,57.1%,62.6%,60.2%,132,10.5%,37,3.0%,9.4%,68.6%,70.2%,46.2%,51.0%,80.5%,6.6,2.5,Gabriel Diallo[CAN],14,37.3%,37.0%,5.4%,3.5%,32.4%,45.6%,21.8%,6.5,2.4,55.0,108.1,Gabriel Diallo[CAN],14,35.3%,41,116,0.62,3.1,8.3,1.11,2.9,59.8%,55,92,0.48,2.5,6.6,1.00,2.6,Gabriel Diallo[CAN],14,1.00,2477,50.1%,8,3-5,37.5%,21.6%,37,20-17,54.1%,378,194-184,51.3%,2:10,49.4,44.2
55,Zhizhen Zhang[CHN],30,12-18,40.0%,65.2%,63.5%,214,9.9%,64,3.0%,8.1%,63.3%,72.7%,52.3%,56.9%,82.1%,6.1,2.1,Zhizhen Zhang[CHN],30,33.1%,35.2%,13.1%,3.9%,24.2%,47.8%,15.8%,6.2,2.1,60.5,164.4,Zhizhen Zhang[CHN],30,35.4%,56,158,0.45,2.2,5.3,0.77,1.9,56.6%,82,145,0.41,2.0,4.8,0.86,2.1,Zhizhen Zhang[CHN],30,0.95,4354,49.0%,15,5-10,33.3%,20.5%,73,31-42,42.5%,705,344-361,48.8%,1:40,41.2,41.5
56,Roberto Bautista Agut[ESP],27,14-13,51.9%,62.4%,62.8%,79,3.8%,58,2.8%,8.7%,67.8%,68.4%,49.8%,54.5%,78.1%,6.6,2.5,Roberto Bautista Agut[ESP],27,36.1%,39.1%,14.5%,4.4%,24.9%,53.9%,19.1%,6.3,2.3,43.0,58.7,Roberto Bautista Agut[ESP],27,39.2%,58,148,0.49,2.3,5.5,0.91,2.1,64.4%,123,191,0.62,3.0,7.1,1.06,2.5,Roberto Bautista Agut[ESP],27,0.96,3982,49.7%,10,7-3,70.0%,15.6%,64,33-31,51.6%,614,300-314,48.9%,1:52,47.3,45.6
57,Jacob Fearnley[GBR],2,1-1,50.0%,56.9%,59.9%,5,3.3%,11,7.2%,16.2%,55.6%,67.1%,44.1%,52.6%,71.4%,7.3,3.1,Jacob Fearnley[GBR],2,38.6%,40.5%,9.1%,3.0%,30.6%,53.2%,30.0%,6.6,2.6,54.0,54.0,Jacob Fearnley[GBR],2,42.9%,6,14,0.70,3.5,7.0,1.50,3.0,64.7%,11,17,0.81,4.3,8.5,1.50,3.0,Jacob Fearnley[GBR],2,0.90,285,48.4%,2,1-1,50.0%,50.0%,4,2-2,50.0%,41,21-20,51.2%,1:40,50.0,42.1
58,Benjamin Bonzi[FRA],10,5-5,50.0%,64.7%,62.9%,64,8.2%,16,2.0%,5.7%,63.9%,71.7%,52.1%,55.3%,77.9%,6.4,2.3,Benjamin Bonzi[FRA],10,36.7%,38.0%,8.0%,2.8%,31.1%,46.9%,20.3%,6.7,2.5,56.5,60.4,Benjamin Bonzi[FRA],10,37.9%,25,66,0.54,2.8,6.6,1.04,2.5,66.3%,53,80,0.66,3.3,8.0,1.13,2.7,Benjamin Bonzi[FRA],10,1.04,1604,50.3%,7,4-3,57.1%,29.2%,24,12-12,50.0%,245,120-125,49.0%,1:54,47.3,42.5
59,Roberto Carballes Baena[ESP],22,10-12,45.5%,63.2%,63.3%,92,5.4%,56,3.3%,8.8%,62.6%,70.7%,50.6%,55.5%,77.6%,6.4,2.4,Roberto Carballes Baena[ESP],22,37.2%,38.0%,7.2%,3.2%,28.0%,51.6%,19.6%,6.6,2.4,54.0,59.1,Roberto Carballes Baena[ESP],22,34.0%,51,150,0.58,2.7,6.8,0.93,2.3,60.9%,92,151,0.57,2.7,6.9,1.07,2.7,Roberto Carballes Baena[ESP],22,1.01,3404,50.1%,8,4-4,50.0%,14.5%,55,25-30,45.5%,523,255-268,48.8%,2:02,48.7,47.2
60,Camilo Ugo Carabelli[ARG],2,0-2,0.0%,46.6%,48.1%,4,2.7%,9,6.1%,11.5%,47.3%,58.6%,35.9%,40.6%,39.1%,6.4,3.4,Camilo Ugo Carabelli[ARG],2,36.5%,39.0%,10.9%,2.9%,30.4%,44.8%,25.0%,5.7,2.1,56.0,56.0,Camilo Ugo Carabelli[ARG],2,60.0%,6,10,0.42,2.0,5.0,1.20,3.0,48.1%,13,27,1.17,5.4,13.5,2.80,7.0,Camilo Ugo Carabelli[ARG],2,0.68,285,41.8%,0,0-0,-,0.0%,5,0-5,0.0%,47,15-32,31.9%,1:40,39.8,41.9
61,Fabian Marozsan[HUN],33,17-16,51.5%,62.1%,62.0%,151,5.8%,88,3.4%,9.9%,65.8%,69.3%,48.4%,53.7%,75.9%,6.5,2.5,Fabian Marozsan[HUN],33,37.3%,38.4%,9.6%,4.1%,28.1%,51.9%,23.2%,6.4,2.4,57.0,80.9,Fabian Marozsan[HUN],33,41.0%,91,222,0.57,2.7,6.7,1.10,2.8,58.1%,133,229,0.57,2.8,6.9,1.16,2.9,Fabian Marozsan[HUN],33,0.98,5113,50.0%,15,7-8,46.7%,18.1%,83,41-42,49.4%,791,394-397,49.8%,1:43,40.9,39.8
62,Kei Nishikori[JPN],13,7-6,53.8%,64.1%,64.2%,25,2.9%,15,1.7%,5.1%,65.9%,69.0%,54.8%,57.7%,80.6%,6.2,2.2,Kei Nishikori[JPN],13,36.1%,37.1%,9.0%,3.7%,25.5%,51.8%,20.0%,6.5,2.3,40.0,75.6,Kei Nishikori[JPN],13,34.6%,28,81,0.58,2.7,6.2,0.93,2.2,61.4%,43,70,0.50,2.3,5.4,0.90,2.1,Kei Nishikori[JPN],13,1.01,1764,49.8%,2,0-2,0.0%,6.7%,30,15-15,50.0%,279,140-139,50.2%,1:40,43.3,44.2
63,Francisco Comesana[ARG],4,2-2,50.0%,62.3%,62.7%,26,6.6%,18,4.6%,11.1%,59.0%,73.8%,45.7%,51.4%,75.8%,6.4,2.4,Francisco Comesana[ARG],4,34.5%,32.4%,8.6%,7.3%,24.0%,46.3%,16.1%,6.0,2.1,47.0,68.8,Francisco Comesana[ARG],4,40.0%,10,25,0.40,1.9,6.3,0.77,2.5,54.5%,18,33,0.53,2.5,8.3,1.15,3.8,Francisco Comesana[ARG],4,0.91,766,48.8%,1,1-0,100.0%,7.7%,13,6-7,46.2%,124,57-67,46.0%,2:19,42.7,43.5
64,Laslo Djere[SRB],13,6-7,46.2%,61.6%,59.7%,113,10.1%,41,3.7%,10.3%,64.5%,70.1%,46.1%,51.4%,78.0%,6.8,2.6,Laslo Djere[SRB],13,36.1%,36.2%,7.3%,4.0%,24.8%,54.5%,22.0%,6.4,2.3,107.0,92.8,Laslo Djere[SRB],13,39.6%,36,91,0.55,2.6,7.0,1.03,2.8,67.3%,74,110,0.67,3.1,8.5,1.03,2.8,Laslo Djere[SRB],13,0.94,2166,49.3%,9,4-5,44.4%,25.7%,35,17-18,48.6%,328,164-164,50.0%,2:01,44.9,43.5
65,Joao Fonseca[BRA],8,7-1,87.5%,73.0%,70.9%,54,9.8%,6,1.1%,3.7%,70.5%,77.9%,61.3%,63.7%,91.3%,6.0,1.6,Joao Fonseca[BRA],8,35.4%,36.4%,11.2%,4.8%,27.3%,51.5%,22.3%,6.5,2.3,95.0,93.1,Joao Fonseca[BRA],8,29.2%,21,72,0.77,2.6,9.0,0.75,2.6,65.2%,15,23,0.25,0.8,2.9,0.29,1.0,Joao Fonseca[BRA],8,1.31,1160,53.3%,10,5-5,50.0%,35.7%,28,19-9,67.9%,186,105-81,56.5%,1:33,26.4,38.3
66,Jaume Munar[ESP],11,2-9,18.2%,59.9%,60.7%,46,4.7%,43,4.4%,12.2%,63.9%,68.7%,44.3%,50.5%,73.2%,6.5,2.6,Jaume Munar[ESP],11,39.3%,40.1%,7.1%,3.4%,30.6%,52.5%,24.0%,6.9,2.7,80.0,92.1,Jaume Munar[ESP],11,40.2%,35,87,0.60,2.8,7.9,1.13,3.2,59.6%,59,99,0.66,3.2,9.0,1.29,3.6,Jaume Munar[ESP],11,0.98,1976,49.4%,3,0-3,0.0%,9.7%,31,11-20,35.5%,295,144-151,48.8%,2:17,48.8,45.9
67,Juncheng Shang[CHN],37,21-16,56.8%,63.4%,63.5%,149,5.1%,91,3.1%,8.0%,60.7%,70.5%,52.4%,56.9%,79.1%,6.5,2.4,Juncheng Shang[CHN],37,37.1%,39.3%,10.5%,3.2%,28.9%,50.8%,21.5%,6.5,2.4,49.5,75.4,Juncheng Shang[CHN],37,34.0%,97,285,0.63,2.9,7.7,0.99,2.6,62.8%,159,253,0.56,2.6,6.8,0.96,2.5,Juncheng Shang[CHN],37,1.01,5839,50.2%,20,13-7,65.0%,20.4%,98,56-42,57.1%,901,452-449,50.2%,1:57,44.2,44.5
68,Mattia Bellucci[ITA],12,6-6,50.0%,65.0%,62.0%,119,13.0%,30,3.3%,9.4%,65.0%,71.7%,52.5%,57.9%,79.9%,6.6,2.3,Mattia Bellucci[ITA],12,33.5%,36.6%,12.8%,2.5%,26.8%,44.8%,15.7%,6.3,2.1,62.0,72.0,Mattia Bellucci[ITA],12,33.8%,22,65,0.46,2.2,5.4,0.73,1.8,68.2%,60,88,0.63,2.9,7.3,0.93,2.3,Mattia Bellucci[ITA],12,0.96,1794,49.5%,6,4-2,66.7%,20.0%,30,15-15,50.0%,279,133-146,47.7%,1:50,44.1,44.2
69,Damir Dzumhur[BIH],6,2-4,33.3%,58.8%,60.5%,2,0.7%,9,3.3%,9.1%,63.9%,65.1%,47.5%,52.2%,70.5%,6.2,2.6,Damir Dzumhur[BIH],6,38.5%,38.5%,6.0%,3.8%,32.3%,47.7%,26.2%,6.3,2.4,117.5,205.0,Damir Dzumhur[BIH],6,44.0%,11,25,0.60,1.8,4.2,0.79,1.8,43.5%,10,23,0.52,1.6,3.8,0.93,2.2,Damir Dzumhur[BIH],6,0.93,539,48.8%,1,0-1,0.0%,7.1%,14,5-9,35.7%,86,42-44,48.8%,1:04,27.6,43.0
70,Learner Tien[USA],10,6-4,60.0%,61.8%,61.5%,34,4.3%,17,2.1%,6.6%,67.5%,65.7%,53.9%,57.7%,75.4%,6.3,2.4,Learner Tien[USA],10,35.5%,37.9%,9.7%,2.0%,26.4%,52.6%,21.0%,6.3,2.2,59.0,103.5,Learner Tien[USA],10,38.8%,26,67,0.54,1.9,6.7,0.72,2.6,64.8%,57,88,0.70,2.4,8.8,0.86,3.1,Learner Tien[USA],10,0.93,1577,48.8%,8,5-3,62.5%,22.2%,36,18-18,50.0%,250,121-129,48.4%,1:46,29.5,40.4
71,Daniel Altmaier[GER],19,8-11,42.1%,63.6%,61.7%,141,10.0%,45,3.2%,8.6%,62.9%,72.8%,47.9%,52.4%,79.8%,6.6,2.4,Daniel Altmaier[GER],19,33.1%,32.9%,6.3%,3.4%,26.7%,43.4%,13.6%,6.3,2.1,43.0,111.2,Daniel Altmaier[GER],19,32.6%,29,89,0.42,2.0,4.7,0.66,1.5,63.9%,76,119,0.56,2.7,6.3,0.98,2.3,Daniel Altmaier[GER],19,0.91,2758,48.7%,11,7-4,63.6%,25.0%,44,19-25,43.2%,426,199-227,46.7%,1:51,48.1,46.1
72,Hamad Medjedovic[SRB],6,4-2,66.7%,69.5%,68.1%,60,12.6%,18,3.8%,12.5%,69.7%,75.6%,55.6%,63.5%,87.5%,6.0,1.8,Hamad Medjedovic[SRB],6,34.1%,36.8%,14.9%,4.3%,27.6%,46.6%,14.8%,6.3,2.1,64.5,72.8,Hamad Medjedovic[SRB],6,34.3%,12,35,0.43,2.1,5.8,0.71,2.0,70.6%,24,34,0.43,2.0,5.7,0.59,1.7,Hamad Medjedovic[SRB],6,1.12,987,51.2%,2,2-0,100.0%,11.8%,17,10-7,58.8%,161,82-79,50.9%,1:55,40.5,41.9
73,Bu Yunchaokete[CHN],15,9-6,60.0%,66.3%,64.5%,103,9.4%,25,2.3%,5.4%,57.8%,74.5%,55.2%,58.3%,82.6%,6.2,2.1,Bu Yunchaokete[CHN],15,35.5%,37.8%,10.9%,2.9%,29.4%,46.1%,20.8%,6.3,2.2,48.0,83.7,Bu Yunchaokete[CHN],15,40.2%,37,92,0.52,2.6,6.1,1.06,2.5,61.3%,49,80,0.45,2.3,5.3,0.89,2.1,Bu Yunchaokete[CHN],15,1.05,2212,50.8%,10,5-5,50.0%,28.6%,35,20-15,57.1%,356,184-172,51.7%,1:55,49.2,46.7
74,Yoshihito Nishioka[JPN],24,13-11,54.2%,63.1%,62.8%,57,3.4%,26,1.6%,4.2%,62.9%,68.6%,53.8%,56.1%,79.0%,6.4,2.4,Yoshihito Nishioka[JPN],24,36.1%,39.1%,13.5%,3.8%,26.3%,51.9%,21.0%,6.3,2.3,56.0,122.0,Yoshihito Nishioka[JPN],24,39.2%,56,143,0.54,2.3,6.0,0.92,2.3,58.6%,78,133,0.51,2.2,5.5,0.90,2.3,Yoshihito Nishioka[JPN],24,0.98,3363,49.6%,9,6-3,66.7%,14.8%,61,34-27,55.7%,529,263-266,49.7%,1:44,40.9,44.5
75,Arthur Rinderknech[FRA],27,14-13,51.9%,66.4%,63.0%,287,13.6%,54,2.6%,7.1%,64.2%,75.8%,49.5%,53.3%,83.0%,6.3,2.1,Arthur Rinderknech[FRA],27,32.9%,34.0%,9.7%,3.3%,24.2%,46.6%,15.8%,6.3,2.1,65.0,74.5,Arthur Rinderknech[FRA],27,32.3%,54,167,0.49,2.4,6.2,0.78,2.0,64.6%,104,161,0.48,2.3,6.0,0.83,2.1,Arthur Rinderknech[FRA],27,0.98,4275,49.5%,16,9-7,56.3%,23.2%,69,34-35,49.3%,678,333-345,49.1%,1:59,46.4,44.9
76,Alexander Bublik[KAZ],31,16-15,51.6%,62.7%,62.8%,338,13.9%,203,8.4%,20.6%,59.4%,76.1%,43.2%,54.4%,78.2%,6.6,2.5,Alexander Bublik[KAZ],31,36.1%,36.7%,6.8%,2.9%,30.1%,45.6%,20.0%,6.4,2.3,59.0,78.6,Alexander Bublik[KAZ],31,40.9%,72,176,0.49,2.3,5.7,0.92,2.3,61.5%,128,208,0.57,2.7,6.7,1.03,2.6,Alexander Bublik[KAZ],31,0.97,4743,49.7%,12,5-7,41.7%,15.4%,78,37-41,47.4%,727,359-368,49.4%,1:41,40.1,39.6
77,Roman Safiullin[RUS],28,13-15,46.4%,65.1%,64.1%,214,9.9%,85,3.9%,9.8%,59.8%,75.1%,50.3%,55.8%,80.4%,6.2,2.2,Roman Safiullin[RUS],28,36.6%,36.8%,7.6%,4.0%,28.5%,50.0%,19.6%,6.5,2.4,41.0,118.3,Roman Safiullin[RUS],28,35.4%,68,192,0.55,2.7,6.9,0.96,2.4,62.0%,111,179,0.52,2.5,6.4,0.96,2.4,Roman Safiullin[RUS],28,1.05,4417,50.5%,11,5-6,45.5%,15.5%,71,34-37,47.9%,694,347-347,50.0%,1:56,45.8,44.2
78,Hugo Gaston[FRA],15,6-9,40.0%,58.5%,58.6%,48,4.0%,36,3.0%,7.4%,59.4%,65.6%,48.0%,51.9%,69.0%,6.5,2.7,Hugo Gaston[FRA],15,34.6%,35.7%,9.1%,3.3%,28.1%,45.3%,17.7%,6.1,2.1,63.0,94.3,Hugo Gaston[FRA],15,34.7%,33,95,0.51,2.4,6.3,0.83,2.2,55.1%,70,127,0.69,3.2,8.5,1.43,3.8,Hugo Gaston[FRA],15,0.83,2331,46.8%,3,2-1,66.7%,7.5%,40,14-26,35.0%,370,160-210,43.2%,1:48,40.4,41.5
79,Aleksandar Vukic[AUS],24,10-14,41.7%,63.8%,60.2%,234,12.6%,45,2.4%,5.8%,58.1%,73.7%,50.1%,53.2%,78.3%,6.4,2.3,Aleksandar Vukic[AUS],24,33.3%,34.0%,9.0%,3.6%,25.0%,46.2%,14.9%,6.2,2.1,63.5,103.0,Aleksandar Vukic[AUS],24,35.2%,44,125,0.42,2.1,5.2,0.73,1.8,57.7%,86,149,0.51,2.5,6.2,1.05,2.6,Aleksandar Vukic[AUS],24,0.92,3690,48.6%,12,9-3,75.0%,20.0%,60,26-34,43.3%,585,271-314,46.3%,1:53,45.0,43.9
80,Aleksandar Kovacevic[USA],22,7-15,31.8%,64.6%,62.8%,241,13.0%,90,4.9%,11.8%,58.7%,76.0%,48.4%,54.8%,82.0%,6.5,2.3,Aleksandar Kovacevic[USA],22,31.8%,34.2%,12.7%,2.9%,24.0%,43.6%,13.6%,6.2,2.0,55.0,139.6,Aleksandar Kovacevic[USA],22,34.2%,39,114,0.40,2.0,5.2,0.68,1.8,69.1%,114,165,0.58,2.9,7.5,0.89,2.3,Aleksandar Kovacevic[USA],22,0.90,3617,48.5%,14,4-10,28.6%,24.6%,57,20-37,35.1%,570,272-298,47.7%,1:58,45.6,43.1
81,Christopher Oconnell[AUS],34,17-17,50.0%,64.9%,62.5%,279,10.5%,66,2.5%,6.0%,58.5%,75.3%,50.2%,53.4%,83.2%,6.6,2.3,Christopher Oconnell[AUS],34,34.2%,35.9%,11.4%,3.7%,25.2%,49.6%,17.0%,6.3,2.2,48.5,69.9,Christopher Oconnell[AUS],34,36.3%,69,190,0.47,2.3,5.6,0.83,2.0,67.1%,139,207,0.51,2.5,6.1,0.82,2.0,Christopher Oconnell[AUS],34,0.98,5210,49.9%,15,7-8,46.7%,18.1%,83,42-41,50.6%,810,406-404,50.1%,1:55,47.1,45.0
82,Rinky Hijikata[AUS],23,11-12,47.8%,60.1%,60.0%,112,6.1%,71,3.9%,9.1%,57.5%,68.7%,48.5%,53.3%,73.1%,6.7,2.7,Rinky Hijikata[AUS],23,36.8%,38.8%,10.2%,3.2%,29.2%,49.6%,20.7%,6.4,2.4,59.5,68.4,Rinky Hijikata[AUS],23,38.3%,59,154,0.54,2.6,6.7,1.00,2.6,61.5%,118,192,0.70,3.3,8.3,1.25,3.2,Rinky Hijikata[AUS],23,0.92,3670,48.4%,11,7-4,63.6%,18.6%,59,26-33,44.1%,560,260-300,46.4%,1:58,46.1,44.5
83,Corentin Moutet[FRA],11,3-8,27.3%,57.9%,58.6%,20,2.4%,25,3.0%,8.4%,64.9%,64.9%,44.9%,49.1%,67.5%,6.9,2.9,Corentin Moutet[FRA],11,37.0%,36.7%,4.8%,3.3%,31.4%,47.0%,22.0%,6.7,2.5,56.0,67.8,Corentin Moutet[FRA],11,38.4%,28,73,0.57,2.8,6.6,1.08,2.5,55.1%,49,89,0.72,3.4,8.1,1.54,3.6,Corentin Moutet[FRA],11,0.88,1692,47.4%,8,3-5,37.5%,30.8%,26,8-18,30.8%,250,111-139,44.4%,1:56,49.0,45.2
84,Borna Coric[CRO],22,9-13,40.9%,64.8%,63.2%,161,9.5%,51,3.0%,7.8%,61.6%,72.5%,52.5%,56.9%,82.0%,6.5,2.3,Borna Coric[CRO],22,35.9%,37.0%,9.9%,4.1%,28.2%,47.2%,18.3%,6.7,2.4,43.5,51.8,Borna Coric[CRO],22,36.1%,48,133,0.51,2.5,6.0,0.89,2.2,63.6%,82,129,0.49,2.4,5.9,0.87,2.1,Borna Coric[CRO],22,1.02,3448,50.1%,11,4-7,36.4%,20.4%,54,25-29,46.3%,524,262-262,50.0%,2:01,49.4,46.4
