Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
76,Alexander Bublik[KAZ],8,4-4,50.0%,69.1%,65.3%,145,22.6%,40,6.2%,16.9%,63.1%,82.5%,46.0%,55.3%,86.4%,5.8,1.8,76,Alexander Bublik[KAZ],8,34.5%,35.0%,9.8%,4.6%,25.0%,49.6%,13.8%,6.6,2.3,79.5,72.0,76,Alexander Bublik[KAZ],8,25.0%,15,60,0.55,2.6,7.5,0.65,1.9,60.5%,23,38,0.35,1.7,4.8,0.65,1.9,76,Alexander Bublik[KAZ],8,1.11,1365,50.8%,5,3-2,60.0%,21.7%,23,12-11,52.2%,219,110-109,50.2%,1:47,37.2,37.6
77,Roman Safiullin[RUS],5,2-3,40.0%,68.7%,67.9%,46,7.8%,15,2.6%,7.4%,65.4%,77.6%,51.7%,55.9%,84.0%,5.9,1.8,77,Roman Safiullin[RUS],5,35.6%,37.6%,9.7%,2.6%,28.9%,47.5%,18.8%,6.5,2.3,39.0,48.6,77,Roman Safiullin[RUS],5,35.2%,19,54,0.53,2.7,10.8,0.95,3.8,63.6%,28,44,0.44,2.2,8.8,0.80,3.2,77,Roman Safiullin[RUS],5,1.13,1248,51.1%,2,0-2,0.0%,10.0%,20,10-10,50.0%,201,103-98,51.2%,2:50,42.5,40.8
78,Hugo Gaston[FRA],1,0-1,0.0%,55.0%,55.2%,2,1.8%,2,1.8%,4.3%,56.9%,62.9%,44.7%,46.7%,64.7%,6.4,2.9,78,Hugo Gaston[FRA],1,39.6%,41.3%,5.4%,0.9%,37.8%,44.8%,29.4%,6.5,2.6,102.0,102.0,78,Hugo Gaston[FRA],1,41.7%,5,12,0.71,4.0,12.0,1.67,5.0,40.0%,4,10,0.59,3.3,10.0,2.00,6.0,78,Hugo Gaston[FRA],1,0.88,220,47.3%,2,0-2,0.0%,66.7%,3,0-3,0.0%,34,16-18,47.1%,2:19,46.3,37.9
79,Aleksandar Vukic[AUS],12,8-4,66.7%,67.4%,64.8%,115,10.9%,20,1.9%,5.0%,62.1%,76.1%,53.1%,55.9%,87.0%,6.5,2.1,79,Aleksandar Vukic[AUS],12,33.1%,34.2%,11.8%,4.6%,21.9%,50.9%,18.5%,6.2,2.1,45.0,89.7,79,Aleksandar Vukic[AUS],12,39.0%,30,77,0.48,2.4,6.4,0.94,2.5,72.0%,54,75,0.46,2.3,6.3,0.66,1.8,79,Aleksandar Vukic[AUS],12,1.02,2066,50.7%,11,5-6,45.5%,34.4%,32,19-13,59.4%,324,171-153,52.8%,1:53,42.3,39.3
80,Aleksandar Kovacevic[USA],4,2-2,50.0%,65.9%,63.4%,34,11.5%,8,2.7%,7.1%,62.2%,73.9%,52.7%,56.7%,83.7%,6.0,2.1,80,Aleksandar Kovacevic[USA],4,32.1%,32.8%,14.6%,6.2%,28.1%,38.8%,8.0%,6.2,2.0,63.5,64.0,80,Aleksandar Kovacevic[USA],4,25.0%,4,16,0.32,1.6,4.0,0.40,1.0,52.9%,9,17,0.35,1.7,4.3,0.80,2.0,80,Aleksandar Kovacevic[USA],4,0.94,604,48.7%,1,1-0,100.0%,10.0%,10,4-6,40.0%,99,45-54,45.5%,1:44,41.6,41.3
81,Christopher Oconnell[AUS],1,0-1,0.0%,51.1%,50.6%,3,3.4%,2,2.3%,6.3%,63.6%,58.9%,37.5%,40.0%,58.3%,7.3,3.6,81,Christopher Oconnell[AUS],1,15.9%,18.6%,28.6%,3.2%,5.3%,32.0%,0.0%,4.8,0.8,12.0,12.0,81,Christopher Oconnell[AUS],1,0.0%,0,2,0.15,0.7,2.0,0.00,0.0,37.5%,3,8,0.67,2.7,8.0,1.67,5.0,81,Christopher Oconnell[AUS],1,0.32,151,36.4%,0,0-0,-,0.0%,3,0-3,0.0%,25,7-18,28.0%,1:31,30.3,36.2
82,Rinky Hijikata[AUS],8,3-5,37.5%,60.5%,60.8%,33,4.9%,25,3.7%,9.4%,60.6%,71.3%,43.8%,48.3%,72.9%,6.3,2.5,82,Rinky Hijikata[AUS],8,37.9%,38.4%,7.7%,4.0%,29.8%,49.7%,17.8%,6.7,2.5,41.5,46.1,82,Rinky Hijikata[AUS],8,27.9%,19,68,0.64,3.1,8.5,0.86,2.4,58.0%,40,69,0.64,3.1,8.6,1.32,3.6,82,Rinky Hijikata[AUS],8,0.96,1395,48.9%,4,3-1,75.0%,18.2%,22,9-13,40.9%,214,97-117,45.3%,1:58,42.8,40.5
84,Borna Coric[CRO],2,1-1,50.0%,66.5%,64.0%,19,9.8%,3,1.5%,4.1%,61.9%,70.0%,60.8%,63.4%,82.8%,6.7,2.2,84,Borna Coric[CRO],2,32.4%,32.9%,8.7%,3.5%,19.3%,54.7%,10.3%,6.0,1.9,87.0,87.0,84,Borna Coric[CRO],2,37.5%,3,8,0.28,1.3,4.0,0.50,1.5,68.8%,11,16,0.55,2.7,8.0,0.83,2.5,84,Borna Coric[CRO],2,0.97,367,50.4%,2,1-1,50.0%,33.3%,6,3-3,50.0%,58,27-31,46.6%,2:06,42.0,41.2
85,Botic Van De Zandschulp[NED],3,1-2,33.3%,59.9%,61.5%,27,9.0%,25,8.4%,18.9%,55.9%,77.2%,37.9%,46.7%,69.6%,6.5,2.6,85,Botic Van De Zandschulp[NED],3,38.4%,36.1%,3.2%,5.4%,31.4%,49.1%,26.7%,6.2,2.4,74.0,82.0,85,Botic Van De Zandschulp[NED],3,38.7%,12,31,0.69,3.1,10.3,1.20,4.0,63.2%,24,38,0.83,3.8,12.7,1.40,4.7,85,Botic Van De Zandschulp[NED],3,0.96,578,49.5%,1,0-1,0.0%,10.0%,10,4-6,40.0%,91,44-47,48.4%,2:17,41.2,42.8
87,Jan Lennard Struff[GER],8,6-2,75.0%,71.9%,71.3%,126,16.0%,44,5.6%,13.5%,58.7%,81.4%,58.5%,67.6%,90.6%,6.1,1.7,87,Jan Lennard Struff[GER],8,32.5%,34.2%,12.0%,3.7%,20.9%,51.0%,12.8%,6.4,2.1,38.0,35.4,87,Jan Lennard Struff[GER],8,32.0%,16,50,0.40,2.1,6.3,0.67,2.0,72.7%,32,44,0.34,1.8,5.5,0.50,1.5,87,Jan Lennard Struff[GER],8,1.16,1589,52.0%,10,6-4,60.0%,41.7%,24,16-8,66.7%,253,132-121,52.2%,1:59,39.5,35.8
